"代號","名稱","成交","漲跌價","漲跌幅","法人買賣週別","更新日期","外資連續買賣週數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣週數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣週數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣週數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"4549","桓達","101","-0.5","-0.49","26W20","05/11","+5","+344","7.23","0.6","0","0","0","0","-1","-6","-2.97","-0.01","+5","+335","7.05","0.59"
"4716","大立","15.05","+0.05","+0.33","26W20","05/11","+5","+917","5.88","0.97","0","0","0","0","0","0","0","0","+5","+856","5.49","0.91"
"4942","嘉彰","38","-0.05","-0.13","26W20","05/11","+5","+260","13","0.18","0","0","0","0","-1","-3","-2.14","0","+5","+219","11","0.15"
"6154","順發","12.8","-0.15","-1.16","26W20","05/11","+5","+56","3.03","0.07","0","0","0","0","0","0","0","0","+5","+56","3.03","0.07"
"6227","茂綸","103","+2.5","+2.49","26W20","05/11","+5","+1,357","8.71","1.78","0","0","0","0","-1","-60","-2.87","-0.08","+5","+1,404","9.01","1.85"
"6414","樺漢","359","+12.5","+3.61","26W20","05/11","+5","+14,967","39.5","10.9","-5","-1,589","-4.19","-1.16","-5","-735","-1.94","-0.53","+5","+12,643","33.3","9.19"
"6435","大中","231.5","+21","+9.98","26W20","05/11","+5","+1,031","3.89","2.75","0","0","0","0","+2","+20","0.26","0.05","+5","+1,076","4.06","2.87"
"6569","醫揚","99.6","-0.9","-0.9","26W20","05/11","+5","+26","2.07","0.07","0","0","0","0","-1","-1","-2.24","0","+5","+61","4.86","0.16"
"6885","全福生技","22.6","+0.2","+0.89","26W20","05/11","+5","+544","8.53","0.41","0","0","0","0","-1","-3","-1.4","0","+5","+568","8.91","0.43"
"9906","欣巴巴","36.2","0","0","26W20","05/11","+5","+289","11.7","0.32","0","0","0","0","+1","+5","2.95","0.01","+5","+283","11.5","0.31"
"9908","大台北","29.35","-0.1","-0.34","26W20","05/11","+5","+715","7.84","0.14","0","0","0","0","0","0","0","0","+5","+693","7.61","0.13"
"0055","元大MSCI金融","34","-0.39","-1.13","26W20","05/11","+4","+274","5.53","0.34","0","0","0","0","-1","-180","-30.1","-0.22","-1","-97","-16.2","-0.12"
"00636","國泰中國A50","28.67","+0.25","+0.88","26W20","05/11","+4","+1,986","17.4","1.82","0","0","0","0","+15","+25,889","30.9","23.7","+15","+30,458","36.3","27.9"
"00674R","期元大S&P黃金反1","26.41","+0.26","+0.99","26W20","05/11","+4","+342","17.6","2.02","0","0","0","0","+12","+26,185","33.1","155","+12","+25,741","32.5","152"
"00679B","元大美債20年","26.7","-0.01","-0.04","26W20","05/11","+4","+104,839","24.5","1.42","0","0","0","0","+22","+948,782","23.3","12.8","+27","+1,603,135","33.2","21.7"
"00687B","國泰20年美債","27.76","-0.02","-0.07","26W20","05/11","+4","+78,170","22","1.37","0","0","0","0","+19","+684,110","22.5","12","+21","+1,703,122","51.6","29.9"
"00725B","國泰投資級公司債","34.84","+0.05","+0.14","26W20","05/11","+4","+12,245","14.1","0.32","0","0","0","0","-1","-356","-6.06","-0.01","+18","+142,153","26.3","3.76"
"00737","國泰AI機器人","37.38","+0.54","+1.47","26W20","05/11","+4","+1,796","36.8","7.8","0","0","0","0","-3","-207","-6.2","-0.9","+6","+2,289","33.3","9.94"
"00738U","期元大道瓊白銀","64.95","+0.4","+0.62","26W20","05/11","+4","+6,601","6.07","2.54","0","0","0","0","-2","-3,445","-6.09","-1.33","+6","+36,710","20.7","14.1"
"00749B","凱基新興債10+","31.58","-0.06","-0.19","26W20","05/11","+4","+103","6.31","0.01","0","0","0","0","0","0","0","0","+3","+109","9.81","0.01"
"00764B","群益25年美債","27.74","-0.01","-0.04","26W20","05/11","+4","+20,912","19","1.32","0","0","0","0","-1","-3,559","-46.4","-0.22","-1","-2,773","-36.1","-0.17"
"00779B","凱基美債25+","28.1","-0.02","-0.07","26W20","05/11","+4","+2,851","37","0.22","0","0","0","0","+2","+213","4.88","0.02","+10","+3,292","16.9","0.25"
"00795B","中信美國公債20年","26.95","-0.03","-0.11","26W20","05/11","+4","+35,411","33.8","2.07","0","0","0","0","-1","-1,633","-23.9","-0.1","+8","+76,228","27","4.45"
"00859B","群益0-1年美債","40.74","-0.01","-0.02","26W20","05/11","+4","+1,268","3.02","5.76","0","0","0","0","+1","+18","0.65","0.08","+1","+151","5.41","0.68"
"00882","中信中國高股息","16.15","+0.14","+0.87","26W20","05/11","+4","+9,849","7.13","0.48","0","0","0","0","+16","+241,204","31.6","11.7","+8","+89,959","32.5","4.37"
"00905","FT臺灣Smart","25.13","+0.31","+1.25","26W20","05/11","+4","+3,214","7.86","0.95","0","0","0","0","+4","+7,897","19.3","2.34","+4","+11,111","27.2","3.29"
"00907","永豐優息存股","14.97","+0.08","+0.54","26W20","05/11","+4","+2,309","7.05","1.24","0","0","0","0","-1","-32","-1.91","-0.02","+2","+6,177","56.6","3.32"
"00912","中信臺灣智慧50","30.8","+0.28","+0.92","26W20","05/11","+4","+633","3.5","1.07","0","0","0","0","+2","+788","13","1.33","+2","+1,045","17.3","1.76"
"00933B","國泰10Y+金融債","15.98","+0.01","+0.06","26W20","05/11","+4","+33,215","19.9","0.49","0","0","0","0","-1","-778","-5.2","-0.01","+7","+118,860","40.3","1.77"
"00937B","群益ESG投等債20+","14.78","+0.01","+0.07","26W20","05/11","+4","+192,765","22.8","1.08","0","0","0","0","+8","+223,720","11.7","1.25","+9","+645,631","28.9","3.6"
"00941","中信上游半導體","25.11","+0.35","+1.41","26W20","05/11","+4","+10,389","24.7","2.23","0","0","0","0","+8","+14,568","15.8","3.13","+9","+32,312","31.4","6.94"
"00971","野村美國研發龍頭","16.53","+0.02","+0.12","26W20","05/11","+4","+2,876","19.6","3.93","0","0","0","0","+13","+14,834","31.9","20.3","+13","+19,458","41.8","26.6"
"009804","聯邦台精彩50","21.45","+0.35","+1.66","26W20","05/11","+4","+5,517","15.9","4.64","0","0","0","0","+1","+50","5.63","0.04","+4","+12,214","35.2","10.3"
"00981D","主動中信非投等債","10.31","-0.02","-0.19","26W20","05/11","+4","+18,302","15","2.82","0","0","0","0","-2","-1,238","-2.67","-0.19","+4","+23,172","19","3.57"
"009820","元大納斯達克精選","9.99","+0.06","+0.6","26W20","05/11","+4","+39,395","6.98","2.06","0","0","0","0","+3","+43,930","13.7","2.3","+3","+81,166","25.4","4.25"
"00983B","大華優利美公債20","15.57","-0.01","-0.06","26W20","05/11","+4","+376","7.52","1.17","0","0","0","0","+4","+1,516","30.3","4.71","+4","+1,892","37.8","5.88"
"00984A","主動安聯台灣高息","14.94","+0.23","+1.56","26W20","05/11","+4","+10,143","5.28","2.22","0","0","0","0","+4","+10,430","5.43","2.29","+4","+20,573","10.7","4.51"
"00998A","主動復華金融股息","15.75","+0.01","+0.06","26W20","05/11","+4","+3,587","3.86","1.97","0","0","0","0","+2","+5,202","17.4","2.86","+3","+8,302","16.9","4.56"
"1304","台聚","13.05","+0.35","+2.76","26W20","05/11","+4","+8,886","5.51","0.75","0","0","0","0","+1","+47","1.04","0","+4","+8,415","5.22","0.71"
"1316","上曜","11.45","+0.25","+2.23","26W20","05/11","+4","+5,644","13.3","1.54","0","0","0","0","+1","+24","1.16","0.01","+4","+5,538","13.1","1.51"
"1626","艾美特-KY","10.85","-0.1","-0.91","26W20","05/11","+4","+914","30.6","0.61","0","0","0","0","-1","-7","-10.4","0","-1","-6","-8.88","0"
"1784","訊聯","73.5","+0.9","+1.24","26W20","05/11","+4","+123","4.51","0.23","0","0","0","0","-11","-507","-4.01","-0.95","+3","+66","4.11","0.12"
"2069","運錩","20.45","+0.85","+4.34","26W20","05/11","+4","+845","12.3","0.51","0","0","0","0","-5","-128","-1.59","-0.08","+4","+757","11","0.45"
"2302","麗正","21.5","+1.95","+9.97","26W20","05/11","+4","+2,032","7.37","1.22","0","0","0","0","+2","+197","1.05","0.12","+4","+2,228","8.08","1.34"
"2344","華邦電","117.5","+10.5","+9.81","26W20","05/11","+4","+187,545","6.73","4.17","+3","+27,509","1.34","0.61","+4","+9,010","0.32","0.2","+4","+212,405","7.62","4.72"
"2542","興富發","41.65","+1.65","+4.12","26W20","05/11","+4","+26,446","11.7","1.22","+2","+38","0.06","0","+1","+88","0.5","0","+3","+18,468","14.3","0.85"
"2851","中再保","31.55","+0.4","+1.28","26W20","05/11","+4","+3,491","13.9","0.44","+2","+104","0.81","0.01","+2","+54","0.42","0.01","+4","+3,418","13.6","0.43"
"2852","第一保","26.1","-0.05","-0.19","26W20","05/11","+4","+829","19.2","0.28","-6","-194","-2.84","-0.06","-4","-33","-0.76","-0.01","+4","+652","15.1","0.22"
"2887","台新新光金","23.45","-0.35","-1.47","26W20","05/11","+4","+341,058","28","1.37","-5","-460,848","-30","-1.85","+1","+700","0.71","0","-5","-127,539","-8.31","-0.51"
"3088","艾訊","128","+3.5","+2.81","26W20","05/11","+4","+4,936","14.5","4.54","0","0","0","0","-7","-885","-1.69","-0.81","+4","+4,474","13.1","4.12"
"3665","貿聯-KY","2905","+155","+5.64","26W20","05/11","+4","+6,105","12.6","3.13","+1","+345","12.5","0.18","-5","-399","-0.65","-0.2","+4","+5,599","11.6","2.87"
"4583","台灣精銳","783","+21","+2.76","26W20","05/11","+4","+196","4.49","0.24","+1","+30","6.23","0.04","+1","+11","2.29","0.01","+4","+225","5.16","0.28"
"5009","榮剛","40.15","+3.65","+10","26W20","05/11","+4","+12,008","13.3","1.99","+2","+1,415","2.45","0.23","+6","+2,577","2.48","0.43","+4","+15,008","16.7","2.49"
"5299","杰力","98.5","+6.3","+6.83","26W20","05/11","+4","+447","7.23","0.88","0","0","0","0","0","0","0","0","+4","+459","7.43","0.9"
"5455","昇益","24.7","-1.1","-4.26","26W20","05/11","+4","+23","3.07","0.04","0","0","0","0","0","0","0","0","+4","+22","2.97","0.03"
"5464","霖宏","57.6","+5.2","+9.92","26W20","05/11","+4","+1,472","5.24","2.07","0","0","0","0","-1","-89","-3.2","-0.13","+4","+1,484","5.28","2.09"
"5529","鉅陞","21.9","-0.05","-0.23","26W20","05/11","+4","+50","4.05","0.05","0","0","0","0","0","0","0","0","+4","+50","4.05","0.05"
"6015","宏遠證","16.9","+0.75","+4.64","26W20","05/11","+4","+13,387","24.4","3.41","0","0","0","0","0","0","0","0","+4","+13,387","24.4","3.41"
"6016","康和證","24.05","+2.15","+9.82","26W20","05/11","+4","+34,189","21.9","4.98","0","0","0","0","0","0","0","0","+4","+34,189","21.9","4.98"
"6021","美好證","35.4","+0.45","+1.29","26W20","05/11","+4","+1,170","18.6","0.37","0","0","0","0","0","0","0","0","+4","+1,170","18.6","0.37"
"6028","公勝保經","81.9","+3.2","+4.07","26W20","05/11","+4","+53","10.9","0.21","0","0","0","0","0","0","0","0","+4","+53","10.9","0.21"
"6533","晶心科","253","+14.5","+6.08","26W20","05/11","+4","+569","2.2","1.12","+2","+3","0.03","0.01","+2","+6","0.07","0.01","+4","+575","2.23","1.14"
"6658","聯策","176.5","+16","+9.97","26W20","05/11","+4","+1,379","3.67","3.79","0","0","0","0","+1","+61","10.7","0.17","+4","+1,443","3.84","3.97"
"6703","軒郁","119.5","+2.5","+2.14","26W20","05/11","+4","+62","5.3","0.19","0","0","0","0","0","0","0","0","+2","+48","9.81","0.15"
"7704","明遠精密","58.3","-0.4","-0.68","26W20","05/11","+4","+138","4.15","0.41","0","0","0","0","0","0","0","0","+4","+134","4.03","0.4"
"7711","永擎","420.5","-46.5","-9.96","26W20","05/11","+4","+677","3.19","0.94","0","0","0","0","-1","-28","-10.2","-0.04","-1","-15","-5.36","-0.02"
"7821","神數","44.85","-0.6","-1.32","26W20","05/11","+4","+276","2.07","0.23","0","0","0","0","-3","-7","-0.14","-0.01","+4","+269","2.03","0.22"
"8021","尖點","429","+28","+6.98","26W20","05/11","+4","+2,127","5.44","1.47","0","0","0","0","+3","+319","2.15","0.22","+1","+15","0.75","0.01"
"8087","麗升能源","34","+1","+3.03","26W20","05/11","+4","+111","11.9","0.29","0","0","0","0","0","0","0","0","+4","+114","12.2","0.29"
"8121","越峰","33.85","+3.05","+9.9","26W20","05/11","+4","+1,058","3.9","0.5","0","0","0","0","+1","+1","0.03","0","+4","+1,054","3.88","0.49"
"8942","森鉅","45.4","+1.2","+2.71","26W20","05/11","+4","+525","4.59","0.26","0","0","0","0","-1","-11","-0.57","-0.01","-1","-9","-0.47","0"
"0056","元大高股息","45.76","+0.91","+2.03","26W20","05/11","+3","+270,260","31.1","1.94","+2","+2,385","0.43","0.02","+3","+224,280","25.8","1.61","+3","+463,140","53.3","3.32"
"00634R","富邦上証反1","3.04","-0.03","-0.98","26W20","05/11","+3","+586","11","1.24","0","0","0","0","-1","-181","-26.8","-0.38","-1","-81","-12","-0.17"
"00713","元大台灣高息低波","55.2","+0.45","+0.82","26W20","05/11","+3","+15,130","8.37","0.76","+1","+130","0.63","0.01","+41","+797,417","39.2","40","+24","+667,363","54","33.5"
"00728","第一金工業30","58.25","+1.2","+2.1","26W20","05/11","+3","+103","3.77","0.26","0","0","0","0","+6","+1,148","22.5","2.91","+6","+1,190","23.3","3.02"
"00792B","群益A級公司債","31.68","+0.05","+0.16","26W20","05/11","+3","+172","11.3","0.01","0","0","0","0","+1","+8","4.25","0","+1","+75","39.9","0"
"00853B","統一美債10年Aa-A","27.65","+0.05","+0.18","26W20","05/11","+3","+421","3.62","0.25","0","0","0","0","-1","-112","-8.99","-0.07","+33","+25,620","13.8","15.4"
"00863B","中信全球電信債","32.02","+0.08","+0.25","26W20","05/11","+3","+386","9.99","0.07","0","0","0","0","-3","-340","-8.81","-0.06","-1","0","-0.01","0"
"00876","元大全球5G","84.55","+2.15","+2.61","26W20","05/11","+3","+114","5.09","0.15","0","0","0","0","+6","+3,080","34.2","4.16","+6","+3,283","36.5","4.44"
"00888","永豐台灣ESG","30","+0.61","+2.08","26W20","05/11","+3","+29,403","21.6","7.39","0","0","0","0","+3","+44,439","32.6","11.2","+3","+73,843","54.2","18.6"
"00928","中信上櫃ESG30","36.96","+1.89","+5.39","26W20","05/11","+3","+51","0.47","0.17","0","0","0","0","-1","-180","-8.84","-0.58","-1","-139","-6.82","-0.45"
"00955","中信日本商社","15.66","+0.07","+0.45","26W20","05/11","+3","+24,706","21.4","3.92","0","0","0","0","+1","+2,832","37.2","0.45","+3","+27,209","23.6","4.32"
"00956","中信日經高股息","12.25","+0.07","+0.57","26W20","05/11","+3","+383","5.94","1.11","0","0","0","0","+2","+885","21.1","2.55","+2","+1,235","29.4","3.57"
"00964","中信亞太高股息","14.5","+0.15","+1.05","26W20","05/11","+3","+189","0.67","0.33","0","0","0","0","-3","-5,343","-18.9","-9.19","-3","-5,154","-18.3","-8.87"
"009809","富邦淨零ESG50","15.34","+0.06","+0.39","26W20","05/11","+3","+85","0.71","0.23","0","0","0","0","+2","+392","7.91","1.08","+2","+463","9.34","1.27"
"1103","嘉泥","13.45","+0.05","+0.37","26W20","05/11","+3","+472","13.9","0.06","0","0","0","0","-4","-62","-1.25","-0.01","+3","+435","12.8","0.05"
"1109","信大","15.5","+0.1","+0.65","26W20","05/11","+3","+143","9.48","0.04","0","0","0","0","-1","-3","-1.06","0","+3","+144","9.57","0.04"
"1110","東泥","15.35","+0.35","+2.33","26W20","05/11","+3","+198","11.5","0.03","0","0","0","0","-1","-5","-2.68","0","+3","+187","10.9","0.03"
"1225","福懋油","32.05","+0.05","+0.16","26W20","05/11","+3","+193","4.62","0.08","0","0","0","0","+1","+7","1.11","0","+1","+49","7.8","0.02"
"1305","華夏","13.35","+0.6","+4.71","26W20","05/11","+3","+3,605","6.74","0.62","0","0","0","0","+6","+435","0.18","0.07","+3","+3,762","7.03","0.65"
"1308","亞聚","13.65","+0.25","+1.87","26W20","05/11","+3","+2,763","6.83","0.47","0","0","0","0","+1","+51","1.71","0.01","+3","+2,637","6.51","0.44"
"1313","聯成","11.25","+0.15","+1.35","26W20","05/11","+3","+3,866","9.78","0.29","0","0","0","0","-1","-47","-1.56","0","+3","+3,855","9.75","0.29"
"1336","台翰","13.8","-0.05","-0.36","26W20","05/11","+3","+42","4.93","0.05","0","0","0","0","0","0","0","0","+3","+42","4.92","0.05"
"1410","南染","27.5","-0.1","-0.36","26W20","05/11","+3","+96","6.47","0.16","0","0","0","0","-1","-2","-1.15","0","-1","-1","-0.57","0"
"1419","新紡","64.1","-0.2","-0.31","26W20","05/11","+3","+65","6.87","0.02","0","0","0","0","-1","-2","-4.59","0","+3","+58","6.16","0.02"
"1436","華友聯","48.7","-0.15","-0.31","26W20","05/11","+3","+148","5.56","0.09","-6","-20","-0.34","-0.01","-1","-2","-0.65","0","+3","+146","5.48","0.08"
"1441","大東","9.9","+0.09","+0.92","26W20","05/11","+3","+53","3.38","0.07","0","0","0","0","+2","+2","0.38","0","+3","+55","3.48","0.08"
"1443","立益物流","27.6","+0.8","+2.99","26W20","05/11","+3","+78","13","0.06","0","0","0","0","-3","-10","-1.66","-0.01","-1","-1","-3.25","0"
"1449","佳和","14.2","+1.25","+9.65","26W20","05/11","+3","+1,295","10.2","1.02","0","0","0","0","+1","+8","0.32","0.01","+3","+1,254","9.83","0.99"
"1474","弘裕","9.97","-0.08","-0.8","26W20","05/11","+3","+81","8.94","0.06","0","0","0","0","-3","-16","-1.77","-0.01","-1","-5","-5.25","0"
"1517","利奇","10.2","+0.1","+0.99","26W20","05/11","+3","+192","9.15","0.09","0","0","0","0","-2","-5","-0.31","0","+3","+200","9.52","0.09"
"1524","耿鼎","29.55","+0.45","+1.55","26W20","05/11","+3","+795","7.07","0.48","0","0","0","0","0","0","0","0","+1","+160","14.7","0.1"
"1526","日馳","15.6","0","0","26W20","05/11","+3","+64","4.04","0.11","0","0","0","0","-1","-6","-6.24","-0.01","-1","-2","-2.08","0"
"1532","勤美","20.6","-0.05","-0.24","26W20","05/11","+3","+624","7.01","0.15","-44","-3,915","-2.56","-0.93","+1","+3","0.51","0","+1","+144","24.6","0.03"
"1536","和大","55.3","+1.6","+2.98","26W20","05/11","+3","+1,200","3.97","0.43","0","0","0","0","+3","+335","1.11","0.12","+3","+1,535","5.08","0.55"
"1537","廣隆","125.5","+3","+2.45","26W20","05/11","+3","+95","8.6","0.12","0","0","0","0","+1","0","0.04","0","+3","+88","7.97","0.11"
"1540","喬福","20.8","-0.1","-0.48","26W20","05/11","+3","+264","8.36","0.31","+1","+3","0.89","0","0","0","0","0","+3","+236","7.48","0.28"
"1558","伸興","92.2","+0.9","+0.99","26W20","05/11","+3","+128","18","0.2","-6","-17","-1.19","-0.03","-1","0","-0.08","0","+3","+115","16.1","0.18"
"1563","巧新","43.8","-0.1","-0.23","26W20","05/11","+3","+1,454","18","0.63","0","0","0","0","0","0","0","0","+3","+1,463","18.1","0.63"
"1605","華新","35","+1.25","+3.7","26W20","05/11","+3","+30,480","6.53","0.69","-14","-67,171","-2.57","-1.52","+3","+4,626","0.99","0.1","+3","+34,428","7.37","0.78"
"1612","宏泰","37.25","+0.55","+1.5","26W20","05/11","+3","+1,951","16.4","0.62","-1","-27","-2.25","-0.01","-1","-10","-0.84","0","+3","+3,424","28.8","1.08"
"1752","南光","33.55","-0.35","-1.03","26W20","05/11","+3","+134","11.1","0.13","0","0","0","0","0","0","0","0","+3","+134","11.1","0.13"
"1809","中釉","39.6","+3.6","+10","26W20","05/11","+3","+5,228","4.26","3.13","0","0","0","0","+2","+201","0.17","0.12","+3","+5,387","4.39","3.22"
"1903","士紙","49.3","0","0","26W20","05/11","+3","+243","15.1","0.09","0","0","0","0","-1","-1","-0.86","0","+3","+240","14.9","0.09"
"2014","中鴻","18.1","+0.25","+1.4","26W20","05/11","+3","+15,024","28","1.05","+1","+30","0.33","0","+1","+4","0.04","0","+3","+13,573","25.3","0.95"
"2015","豐興","64.3","+1.8","+2.88","26W20","05/11","+3","+1,527","31.3","0.26","0","0","0","0","-2","-51","-2.18","-0.01","+3","+1,214","24.9","0.21"
"2027","大成鋼","39.95","+0.35","+0.88","26W20","05/11","+3","+94,188","36.9","3.64","-2","-2,222","-1.52","-0.09","-1","-263","-0.88","-0.01","+3","+97,293","38.1","3.76"
"2029","盛餘","20.5","+0.4","+1.99","26W20","05/11","+3","+281","12.8","0.09","0","0","0","0","+1","+10","2.5","0","+3","+285","13","0.09"
"2032","新鋼","17.7","+1.15","+6.95","26W20","05/11","+3","+1,587","17.8","1.22","0","0","0","0","-1","-6","-0.18","0","+3","+1,602","17.9","1.23"
"2103","台橡","21.1","+0.8","+3.94","26W20","05/11","+3","+7,610","8.23","0.92","0","0","0","0","+1","+51","0.41","0.01","+3","+7,940","8.59","0.96"
"2107","厚生","26.05","-0.05","-0.19","26W20","05/11","+3","+284","9.57","0.09","0","0","0","0","0","0","0","0","+3","+277","9.33","0.09"
"2221","大甲","38","+2.1","+5.85","26W20","05/11","+3","+115","2.32","0.27","0","0","0","0","-5","-99","-0.73","-0.23","-2","-84","-3.35","-0.2"
"2316","楠梓電","123.5","+11","+9.78","26W20","05/11","+3","+3,139","5.9","1.72","0","0","0","0","+2","+138","0.45","0.08","+3","+3,044","5.72","1.67"
"2345","智邦","2590","+215","+9.05","26W20","05/11","+3","+3,478","6.1","0.62","+1","+669","7.55","0.12","-1","-38","-0.43","-0.01","+5","+7,573","7.18","1.35"
"2355","敬鵬","52.7","+0.9","+1.74","26W20","05/11","+3","+6,824","4.54","1.72","0","0","0","0","+2","+689","0.79","0.17","+3","+5,618","3.74","1.41"
"2362","藍天","40.35","+0.45","+1.13","26W20","05/11","+3","+1,268","21.5","0.2","0","0","0","0","-2","-3","-0.07","0","+3","+1,278","21.7","0.21"
"2365","昆盈","36.95","+0.7","+1.93","26W20","05/11","+3","+1,729","1.58","0.78","0","0","0","0","+3","+246","0.22","0.11","+3","+1,975","1.8","0.89"
"2397","友通","59.2","0","0","26W20","05/11","+3","+465","21.1","0.41","0","0","0","0","+1","+3","1.71","0","+3","+466","21.1","0.41"
"2406","國碩","35.25","+2.25","+6.82","26W20","05/11","+3","+18,774","18.2","5.35","0","0","0","0","-1","-5","-0.04","0","+3","+18,776","18.2","5.35"
"2408","南亞科","301","+27","+9.85","26W20","05/11","+3","+93,768","6.25","3.03","+3","+35,559","2.37","1.15","+3","+5,642","0.38","0.18","+3","+134,969","8.99","4.36"
"2425","承啟","32.9","+2.05","+6.65","26W20","05/11","+3","+840","12.7","0.87","0","0","0","0","+2","+10","0.19","0.01","+3","+841","12.7","0.87"
"2430","燦坤","19.75","-0.15","-0.75","26W20","05/11","+3","+103","6.43","0.09","0","0","0","0","-5","-55","-1.87","-0.05","-1","-19","-12.8","-0.02"
"2436","偉詮電","75.9","+3.9","+5.42","26W20","05/11","+3","+3,469","3.29","1.73","+2","+25","0.04","0.01","+1","+207","1.94","0.1","+1","+1,182","11.1","0.59"
"2481","強茂","109","+9.5","+9.55","26W20","05/11","+3","+15,260","7.65","3.99","-4","-2,393","-0.64","-0.63","+3","+708","0.36","0.19","+2","+13,636","12.2","3.57"
"2488","漢平","52.5","+0.6","+1.16","26W20","05/11","+3","+415","19.7","0.52","0","0","0","0","-1","-1","-0.55","0","+3","+412","19.6","0.51"
"2603","長榮","214","+2.5","+1.18","26W20","05/11","+3","+30,681","30.4","1.42","-3","-7,488","-7.42","-0.35","+2","+752","1.05","0.03","+4","+24,779","15.6","1.14"
"2613","中櫃","22.35","+0.05","+0.22","26W20","05/11","+3","+344","12.7","0.23","+1","+6","2.7","0","0","0","0","0","+3","+339","12.5","0.23"
"2636","台驊控股","68.5","+0.8","+1.18","26W20","05/11","+3","+535","18.3","0.38","0","0","0","0","0","0","0","0","+5","+581","9.65","0.41"
"2723","美食-KY","68","+1.2","+1.8","26W20","05/11","+3","+330","11.2","0.18","0","0","0","0","-5","-37","-0.56","-0.02","+3","+310","10.5","0.17"
"2727","王品","235","+0.5","+0.21","26W20","05/11","+3","+1,412","28.6","1.7","+3","+301","6.09","0.36","-1","-3","-0.65","0","+3","+1,724","34.9","2.08"
"2883","凱基金","22.8","-0.1","-0.44","26W20","05/11","+3","+266,551","42.6","1.57","-5","-62,016","-6.24","-0.37","-5","-11,081","-1.11","-0.07","+3","+211,307","33.7","1.24"
"2892","第一金","29.55","+0.05","+0.17","26W20","05/11","+3","+95,989","24.3","0.67","-6","-14,918","-2.29","-0.1","-1","-49","-0.13","0","+3","+94,144","23.8","0.65"
"2897","王道銀行","10.25","+0.1","+0.99","26W20","05/11","+3","+14,352","41.5","0.51","+2","+258","1.26","0.01","-1","-15","-0.23","0","+3","+14,678","42.4","0.52"
"2913","農林","11.3","+0.05","+0.44","26W20","05/11","+3","+2,482","12.6","0.31","0","0","0","0","+1","+26","2.03","0","+3","+2,501","12.7","0.32"
"2947","振宇五金","78.4","-0.3","-0.38","26W20","05/11","+3","+7","4.14","0.03","0","0","0","0","0","0","0","0","+3","+7","4.14","0.03"
"3002","歐格","17.7","-0.1","-0.56","26W20","05/11","+3","+275","16.4","0.27","0","0","0","0","-1","-1","-0.59","0","+3","+277","16.5","0.27"
"3006","晶豪科","222","+20","+9.9","26W20","05/11","+3","+16,403","4.94","5.52","0","0","0","0","+1","+244","0.91","0.08","+3","+17,353","5.23","5.84"
"3034","聯詠","496.5","-1.5","-0.3","26W20","05/11","+3","+7,979","11.6","1.31","-1","-110","-0.75","-0.02","-1","-405","-2.75","-0.07","+2","+8,866","15.6","1.46"
"3046","建碁","52.4","+1.8","+3.56","26W20","05/11","+3","+754","23.8","0.96","0","0","0","0","+2","+179","6.91","0.23","+3","+934","29.4","1.19"
"3047","訊舟","14.65","+0.25","+1.74","26W20","05/11","+3","+1,054","9.53","0.47","0","0","0","0","-1","-6","-0.56","0","+3","+1,044","9.43","0.47"
"3056","富華新","13.55","+0.15","+1.12","26W20","05/11","+3","+2,873","18.7","0.6","0","0","0","0","-1","-8","-0.52","0","+3","+2,931","19.1","0.61"
"3312","弘憶股","44.5","+2.75","+6.59","26W20","05/11","+3","+1,997","10.5","1.09","0","0","0","0","+1","+46","0.97","0.03","+3","+2,014","10.6","1.1"
"3321","同泰","16.25","-0.25","-1.52","26W20","05/11","+3","+203","5.15","0.24","0","0","0","0","-1","-6","-2.17","-0.01","-1","-5","-1.8","-0.01"
"3323","加百裕","36.3","+1.55","+4.46","26W20","05/11","+3","+975","7.06","0.98","0","0","0","0","+1","+11","0.31","0.01","+3","+947","6.86","0.95"
"3338","泰碩","72.4","-0.5","-0.69","26W20","05/11","+3","+936","3.26","1.06","0","0","0","0","-3","-10","-0.03","-0.01","+3","+925","3.22","1.05"
"3434","哲固","28.65","0","0","26W20","05/11","+3","+42","5.96","0.12","0","0","0","0","+1","0","0.17","0","+3","+42","5.98","0.12"
"3465","進泰電子","27.9","+0.4","+1.45","26W20","05/11","+3","+25","4.79","0.07","0","0","0","0","0","0","0","0","+3","+25","4.79","0.07"
"3563","牧德","807","+5","+0.62","26W20","05/11","+3","+448","2.54","0.7","+1","+2","0.19","0","+1","+19","1.79","0.03","+1","+179","16.6","0.28"
"3588","通嘉","63.6","+4.4","+7.43","26W20","05/11","+3","+699","7.37","1.13","+1","+1","0.1","0","0","0","0","0","+3","+679","7.16","1.1"
"3609","三一東林","22.8","+0.2","+0.88","26W20","05/11","+3","+39","1.93","0.1","0","0","0","0","0","0","0","0","+3","+39","1.92","0.1"
"3631","晟楠","41","+1.9","+4.86","26W20","05/11","+3","+102","6.34","0.12","0","0","0","0","0","0","0","0","+3","+102","6.31","0.12"
