"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(萬張)","超過600張增減(張)","超過600張增減(%)","持股超過800張(萬張)","超過800張增減(張)","超過800張增減(%)","持股超過1千張(萬張)","超過1千張增減(張)","超過1千張增減(%)"
"192","3508","位速","18.7","-0.85","-4.35","26W19","05/08","3.99","+705","+1.8","3.71","+46","+0.12","3.44","+46","+0.13"
"193","6214","精誠","140.5","-4","-2.77","26W19","05/08","14.3","+152","+0.11","13.3","+719","+0.54","12.6","+2,645","+2.14"
"194","3713","新晶投控","16.1","-0.35","-2.13","26W19","05/08","4.07","+13","+0.03","3.99","+13","+0.03","3.73","0","0"
"195","6182","合晶","80","-5.5","-6.43","26W19","05/08","16.7","+46,710","+38.7","16.2","+47,923","+42.1","15.6","+46,850","+42.8"
"196","1316","上曜","10.45","-0.15","-1.42","26W19","05/08","13.2","+39.2","+0.03","11.5","-2,861","-2.42","10.6","-897","-0.84"
"197","00984A","主動安聯台灣高息","15.64","-0.69","-4.23","26W19","05/08","9.62","-7,724","-7.43","8.73","-9,846","-10.1","8.34","-8,765","-9.51"
"198","00635U","期元大S&P黃金","45.03","-1.4","-3.02","26W19","05/08","7.42","-2,905","-3.77","7.19","-2,250","-3.03","6.83","-3,144","-4.4"
"199","1809","中釉","53.7","-5.9","-9.9","26W19","05/08","8.5","+3,063","+3.74","8.05","+1,523","+1.93","7.95","+1,523","+1.95"
"200","00926","凱基全球菁英55","24.76","-0.21","-0.84","26W19","05/08","3.43","+1,034","+3.11","3.22","+113","+0.35","3.22","+113","+0.35"
"201","6598","ABC-KY","24.5","0","0","26W19","05/08","4.83","+556","+1.16","4.48","-45","-0.1","4.11","-45","-0.11"
"202","6432","今展科","65.2","-2.1","-3.12","26W19","05/08","1.05","+52","+0.5","0.9","+52","+0.58","0.54","0","0"
"203","6509","聚和","49.85","-1.35","-2.64","26W19","05/08","5.29","-584","-1.09","4.79","+126","+0.26","4.23","+159","+0.38"
"204","6609","瀧澤科","44.1","-1.8","-3.92","26W19","05/08","4.01","+634","+1.61","3.95","-7","-0.02","3.86","-7","-0.02"
"205","8081","致新","260.5","-20","-7.13","26W19","05/08","3.03","+56.7","+0.19","2.69","+11.7","+0.04","2.08","+50","+0.24"
"206","3466","德晉","32.4","-0.65","-1.97","26W19","05/08","3.37","-290","-0.85","2.85","-334","-1.16","2.48","-1,283","-4.91"
"207","00945B","凱基美國非投等債","14.43","+0.02","+0.14","26W19","05/08","30.4","+4,022","+1.34","28.8","+4,174","+1.47","27.3","+2,600","+0.96"
"208","00684R","期元大美元指反1","15.05","-0.12","-0.79","26W19","05/08","0.75","+25.6","+0.34","0.67","+25.6","+0.38","0.48","+25.6","+0.53"
"209","5289","宜鼎","1810","+55","+3.13","26W19","05/08","3.58","+1,014","+2.91","3.24","+1,254","+4.02","2.63","+1,331","+5.33"
"210","3653","健策","3820","+200","+5.52","26W19","05/08","9.27","-1,232","-1.31","8.91","-1,362","-1.51","8.44","-1,431","-1.67"
"211","2440","太空梭","17.5","-0.95","-5.15","26W19","05/08","9.51","-598","-0.63","9.37","+108","+0.12","9.37","+108","+0.12"
"212","2323","中環","10.95","-0.95","-7.98","26W19","05/08","45.5","+8,300","+1.86","43.5","+7,522","+1.76","41.6","+7,590","+1.86"
"213","3022","威強電","79","+1.6","+2.07","26W19","05/08","9.85","+2,206","+2.29","9.78","+2,827","+2.98","9.34","+2,128","+2.33"
"214","6170","統振","52.9","-0.3","-0.56","26W19","05/08","5.09","-80","-0.16","5.02","-52","-0.1","4.74","-58","-0.12"
"215","2458","義隆","156.5","-2","-1.26","26W19","05/08","16.2","-1,750","-1.07","15.8","-1,966","-1.23","15.1","+728","+0.48"
"216","00882","中信中國高股息","15.66","-0.08","-0.51","26W19","05/08","43.3","-7,662","-1.74","38.2","-6,514","-1.68","34.2","-7,482","-2.14"
"217","00738U","期元大道瓊白銀","54.5","-4.05","-6.92","26W19","05/08","5.07","+4,862","+10.6","4.78","+4,861","+11.3","4.69","+5,726","+13.9"
"218","1503","士電","230","-11.5","-4.76","26W19","05/08","38.3","-1,951","-0.51","37.9","-1,951","-0.51","37.5","-1,976","-0.52"
"219","00985B","群益ESG投等債0-5","10.15","+0.02","+0.2","26W19","05/08","19.3","-2,385","-1.22","17.8","-3,788","-2.08","16.6","-4,848","-2.83"
"220","00970B","新光BBB投等債20+","9.4","-0.03","-0.32","26W19","05/08","24.3","+1,938","+0.81","23.6","+1,919","+0.82","22.7","+919","+0.41"
"221","8996","高力","1210","+85","+7.56","26W19","05/08","4.24","+311","+0.74","3.74","-1,089","-2.83","3.3","-1,023","-3.01"
"222","2065","世豐","33.7","-0.6","-1.75","26W19","05/08","2.87","-472","-1.62","2.73","-472","-1.7","2.54","-472","-1.83"
"223","6670","復盛應用","270","-6","-2.17","26W19","05/08","9.81","-277","-0.28","9.15","-297","-0.32","8.61","-1,290","-1.48"
"224","2498","宏達電","42.6","-3.3","-7.19","26W19","05/08","32.1","+2,567","+0.81","30.6","+3,224","+1.06","29.6","+2,278","+0.77"
"225","00669R","國泰美國道瓊反1","5.41","+0.07","+1.31","26W19","05/08","9.03","+508","+0.57","8.19","-289","-0.35","7.73","-289","-0.37"
"226","3081","聯亞","2495","-160","-6.03","26W19","05/08","3.85","-1,528","-3.81","3.3","-1,626","-4.69","2.96","-1,641","-5.26"
"227","3162","精確","82","-1.2","-1.44","26W19","05/08","9.55","+3,332","+3.61","8.82","+416","+0.47","8.55","-1,403","-1.61"
"228","8076","伍豐","27.25","-0.95","-3.37","26W19","05/08","9.1","+841","+0.93","8.62","+839","+0.98","7.82","+12.9","+0.02"
"229","5481","新華","19.2","+0.5","+2.67","26W19","05/08","4.19","+232","+0.56","3.92","+232","+0.6","3.65","+320","+0.88"
"230","3207","耀勝","66.6","-3.1","-4.45","26W19","05/08","2.27","+395","+1.77","1.71","+725","+4.44","1.43","-105","-0.73"
"231","2357","華碩","844","-56","-6.22","26W19","05/08","50.8","+2,070","+0.41","48.7","+3,008","+0.62","46","+434","+0.09"
"232","9941","裕融","83","+1.1","+1.34","26W19","05/08","38.6","-2,598","-0.67","37.8","-2,788","-0.73","37.5","-2,985","-0.79"
"233","2481","強茂","148.5","-16.5","-10","26W19","05/08","21.4","+3,024","+1.43","20.5","+1,616","+0.8","19.7","+612","+0.31"
"234","8930","青鋼","28","-0.5","-1.75","26W19","05/08","5.03","+622","+1.25","4.71","+13","+0.03","4.52","+3","+0.01"
"235","3049","精金","15.15","-0.75","-4.72","26W19","05/08","36.8","+2,138","+0.59","35.7","+2,141","+0.6","35.1","+2,092","+0.6"
"236","2354","鴻準","56.4","-4.2","-6.93","26W19","05/08","64.4","-2,273","-0.35","63","-2,892","-0.46","62","+536","+0.09"
"237","6015","宏遠證","20.35","-2.25","-9.96","26W19","05/08","18.9","+5,455","+2.98","18.2","+5,026","+2.84","17.7","+6,787","+3.98"
"238","00982T","平衡兆豐台美動能","15.09","-0.38","-2.46","26W19","05/08","0.73","-379","-4.95","0.58","-379","-6.16","0.49","-1,258","-20.5"
"239","6197","佳必琪","327","+2","+0.62","26W19","05/08","5.86","+1,009","+1.75","5.58","+1,114","+2.04","4.96","+1,133","+2.34"
"240","00795B","中信美國公債20年","26.63","-0.11","-0.41","26W19","05/08","85.7","+21,938","+2.63","84.4","+22,604","+2.75","82.7","+22,594","+2.81"
"241","5014","建錩","11.15","-0.25","-2.19","26W19","05/08","6.09","+70.5","+0.12","5.51","+30.5","+0.06","4.89","+0.48","0"
"242","6861","睿生光電","341.5","-10","-2.84","26W19","05/08","2.2","-1,293","-5.56","2.13","+80","+0.38","2.13","+1,065","+5.27"
"243","2409","友達","24.4","-2.7","-9.96","26W19","05/08","357","-19,213","-0.54","345","-22,505","-0.65","336","-20,878","-0.62"
"244","00665L","富邦恒生國企正2","9.16","-0.25","-2.66","26W19","05/08","24.3","+772","+0.32","22","+2,291","+1.05","20.3","-634","-0.31"
"245","2618","長榮航","36.4","-1.3","-3.45","26W19","05/08","385","+12,595","+0.33","377","+15,730","+0.42","373","+13,970","+0.38"
"246","911868","同方友友-DR","1.25","-0.04","-3.1","26W19","05/08","4.18","+446","+1.08","3.56","-252","-0.7","3.1","-1,161","-3.61"
"247","5009","榮剛","34.6","-2.65","-7.11","26W19","05/08","28.3","+7,178","+2.6","27.6","+5,955","+2.2","27","+5,879","+2.23"
"248","6112","邁達特","51.2","+1.2","+2.4","26W19","05/08","10.9","-1,080","-0.98","10.8","-374","-0.35","10.6","-374","-0.35"
"249","6945","圓祥生技","104","-1","-0.95","26W19","05/08","5.67","0","0","5.46","0","0","5.11","0","0"
"250","00646","元大S&P500","73.35","-1.35","-1.81","26W19","05/08","20.9","+1,987","+0.96","20","+1,383","+0.7","19.6","+421","+0.22"
"251","3592","瑞鼎","255","-16.5","-6.08","26W19","05/08","2.41","-917","-3.67","2.12","-1,103","-4.94","1.86","-965","-4.94"
"252","3293","鈊象","780","-10","-1.27","26W19","05/08","13.5","-1,607","-1.18","12.6","-2,966","-2.3","11.9","-2,954","-2.43"
"253","8064","東捷","152","-14","-8.43","26W19","05/08","9.19","-10,113","-9.92","8.77","-8,616","-8.95","8.42","-6,749","-7.42"
"254","6443","元晶","36.15","-3.75","-9.4","26W19","05/08","9.55","+5,169","+5.72","9.01","+2,554","+2.92","8.93","+5,362","+6.39"
"255","3311","閎暉","40.5","+0.75","+1.89","26W19","05/08","5.31","+21.5","+0.04","5.09","+11.9","+0.02","5","+52","+0.1"
"256","00981A","主動統一台股增長","29.89","-0.92","-2.99","26W19","05/08","202","+144,451","+7.7","190","+142,116","+8.1","180","+148,389","+8.99"
"257","6209","今國光","80","-7.9","-8.99","26W19","05/08","8.7","+7,913","+10","8.06","+8,646","+12","7.89","+11,442","+17"
"258","1733","五鼎","29.9","-0.9","-2.92","26W19","05/08","3.74","+28","+0.07","3.52","+828","+2.41","3.04","-90","-0.29"
"259","2492","華新科","400","-16","-3.85","26W19","05/08","30.1","+19,322","+6.85","29.6","+19,106","+6.91","28.8","+18,840","+6.99"
"260","9906","欣巴巴","42.3","-0.3","-0.7","26W19","05/08","6.79","+149","+0.22","6.72","+149","+0.22","6.46","+149","+0.23"
"261","8454","富邦媒","388","+35","+9.92","26W19","05/08","20.5","+1,070","+0.53","20.1","0","0","19.9","0","0"
"262","1437","勤益控","28.55","-0.6","-2.06","26W19","05/08","15.2","+20.3","+0.01","14","-801","-0.57","13.3","+1,055","+0.8"
"263","5604","中連","30.75","-0.7","-2.23","26W19","05/08","6.74","+5","+0.01","6.3","0","0","5.75","0","0"
"264","00937B","群益ESG投等債20+","14.85","-0.06","-0.4","26W19","05/08","963","-14,373","-0.15","917","-17,616","-0.19","883","-28,272","-0.32"
"265","5234","達興材料","389","-14.5","-3.59","26W19","05/08","6.3","-598","-0.94","6.03","+896","+1.51","5.86","+1,041","+1.81"
"266","5340","建榮","91.8","-3.3","-3.47","26W19","05/08","11.3","-3,511","-3","10.9","-2,529","-2.27","10.5","-3,497","-3.22"
"267","00643","群益深証中小","18.97","-0.83","-4.19","26W19","05/08","3.14","+1,878","+6.36","2.73","+1,260","+4.83","2.36","+1,238","+5.55"
"268","2385","群光","136","-7","-4.9","26W19","05/08","57","+4,934","+0.87","55","+6,338","+1.17","53.8","+2,772","+0.52"
"269","00733","富邦臺灣中小","69.75","-3.25","-4.45","26W19","05/08","1.28","-960","-6.99","1.08","-1,616","-13","1.08","-1,616","-13"
"270","1432","大魯閣","17.15","-0.05","-0.29","26W19","05/08","5.82","-2","0","5.82","-2","0","5.73","-2","0"
"271","3028","增你強","74.7","-4","-5.08","26W19","05/08","11","+179","+0.16","10.7","+1,035","+0.98","10.1","+2,867","+2.92"
"272","5521","工信","10.2","+0.05","+0.49","26W19","05/08","28.7","-2,055","-0.71","27.7","-2,792","-1","27","-4,425","-1.61"
"273","5464","霖宏","63.8","-3.8","-5.62","26W19","05/08","4.65","+4,027","+9.48","4.51","+3,401","+8.16","3.86","+1,573","+4.25"
"274","3029","零壹","103.5","-4","-3.72","26W19","05/08","6.35","-1,599","-2.45","6.28","-985","-1.54","5.77","-128","-0.22"
"275","1734","杏輝","31.35","-0.1","-0.32","26W19","05/08","8.12","+200","+0.25","7.57","+993","+1.33","7.13","+1,253","+1.79"
"276","3050","鈺德","12.8","-0.65","-4.83","26W19","05/08","7.53","+25","+0.03","7.1","-755","-1.05","6.83","+1,085","+1.62"
"277","8121","越峰","38","-2.75","-6.75","26W19","05/08","12.1","-17","-0.01","11.7","-17","-0.01","11.3","0","0"
"278","00674R","期元大S&P黃金反1","28.67","+0.86","+3.09","26W19","05/08","0.66","+439","+7.11","0.66","+439","+7.11","0.66","+1,326","+25"
"279","9802","鈺齊-KY","77.7","-1.3","-1.65","26W19","05/08","12.2","+889","+0.73","11.9","+2,309","+1.98","11.3","+2,503","+2.27"
"280","00634R","富邦上証反1","3.13","+0.08","+2.62","26W19","05/08","2.45","+868","+3.67","2.18","+868","+4.14","2","+868","+4.54"
"281","2727","王品","241.5","-4.5","-1.83","26W19","05/08","2.1","+72","+0.34","2.02","+867","+4.48","1.31","+28","+0.21"
"282","8215","明基材","27.85","-1.8","-6.07","26W19","05/08","16.5","+1,372","+0.84","16.2","+2,781","+1.74","16.1","+1,019","+0.64"
"283","00943","兆豐電子高息等權","20.85","-1.24","-5.61","26W19","05/08","1.33","+425","+3.29","1.27","+384","+3.11","1.27","+1,271","+11.1"
"284","4306","炎洲","14.95","0","0","26W19","05/08","34","-544","-0.16","33","+864","+0.26","32.1","-26","-0.01"
"285","3023","信邦","322.5","-6.5","-1.98","26W19","05/08","15","-2,492","-1.63","13.9","-1,288","-0.92","12.7","-3,124","-2.4"
"286","5011","久陽","17.6","-1.1","-5.88","26W19","05/08","4.08","+140","+0.34","3.37","+169","+0.5","2.98","+1,031","+3.58"
"287","009806","台新標普500","13","-0.23","-1.74","26W19","05/08","0.81","+86.7","+1.08","0.75","+86.7","+1.17","0.75","+86.7","+1.17"
"288","8131","福懋科","63.8","-5.1","-7.4","26W19","05/08","31.4","-2,095","-0.66","30.8","-2,747","-0.88","30.7","+60.5","+0.02"
"289","4763","材料*-KY","42.35","-1.2","-2.76","26W19","05/08","57.4","-4,874","-0.84","56.1","-6,538","-1.15","55.1","-8,399","-1.5"
"290","1303","南亞","97.5","-7","-6.7","26W19","05/08","663","-6,102","-0.09","658","-1,429","-0.02","652","-3,585","-0.05"
"291","3576","聯合再生","15.7","-1.45","-8.45","26W19","05/08","57","+10,031","+1.79","55.2","+8,447","+1.55","53.4","+8,338","+1.59"
"292","1319","東陽","97.8","-0.1","-0.1","26W19","05/08","47.7","-2,259","-0.47","46.9","-3,684","-0.78","46.7","-881","-0.19"
"293","00951","台新日本半導體","16.68","-1.34","-7.44","26W19","05/08","7.39","-694","-0.93","7.05","-25.5","-0.04","6.76","+10.5","+0.02"
"294","00857B","永豐20年美公債","23.13","-0.08","-0.34","26W19","05/08","29.7","+5,009","+1.72","28.9","+4,991","+1.76","28.3","+5,006","+1.8"
"295","2834","臺企銀","16.45","-0.45","-2.66","26W19","05/08","565","-47,572","-0.83","549","-51,845","-0.94","537","-51,436","-0.95"
"296","2014","中鴻","17.65","-1.1","-5.87","26W19","05/08","68.2","+5,758","+0.85","67.3","+6,348","+0.95","66","+2,691","+0.41"
"297","3167","大量","865","-85","-8.95","26W19","05/08","5.15","+361","+0.71","4.71","+258","+0.55","4.25","+146","+0.34"
"298","2392","正崴","39.2","-1.5","-3.69","26W19","05/08","23.4","+2,739","+1.18","22.5","+3,379","+1.52","22.1","+1,736","+0.79"
"299","00898","國泰基因免疫革命","8.23","-0.18","-2.14","26W19","05/08","1.82","+301","+1.68","1.68","+301","+1.83","1.3","+1,206","+10.3"
"300","3372","典範","19.7","-1.5","-7.08","26W19","05/08","7.85","0","0","7.79","0","0","7.71","0","0"
