"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(%)","超過600張增減","持股超過800張(%)","超過800張增減","持股超過1千張(%)","超過1千張增減"
"234","4763","材料*-KY","43.75","-0.5","-1.13","26W21","05/22","57.9","+0.04","56.9","+0.12","55.7","-0.16"
"235","1316","上曜","10.8","-0.2","-1.82","26W21","05/22","34.6","-0.2","30.6","+0.33","28","-0.09"
"236","2498","宏達電","42","+0.2","+0.48","26W21","05/22","37.3","-1.37","35.4","-1.53","34.2","-1.41"
"237","00985B","群益ESG投等債0-5","10.18","+0.03","+0.3","26W21","05/22","40.4","+0.79","37.4","+0.55","35","+0.21"
"238","3293","鈊象","762","-37","-4.63","26W21","05/22","48.2","+0.5","44.6","+0.08","42.6","+0.43"
"239","00669R","國泰美國道瓊反1","5.48","+0.05","+0.92","26W21","05/22","39.4","-0.31","35.8","+0.07","33.6","+0.07"
"240","5469","瀚宇博","80.6","0","0","26W21","05/22","68.7","+0.1","66.7","-0.17","65.8","+0.24"
"241","00996A","主動兆豐台灣豐收","14.37","0","0","26W21","05/22","15.7","+2.4","14.8","+1.98","13.1","+1.71"
"242","2834","臺企銀","17","+0.05","+0.29","26W21","05/22","57.4","-0.29","55.7","-0.3","54.5","-0.35"
"243","3023","信邦","308","+1.5","+0.49","26W21","05/22","60.6","-0.95","57.2","+0.45","52.4","+0.49"
"244","4532","瑞智","24.1","0","0","26W21","05/22","66.7","-0.01","64.9","+0.14","63.5","+0.34"
"245","8064","東捷","133","-5.5","-3.97","26W21","05/22","46.1","-3.07","43.4","-2.62","41.4","-3.68"
"246","8046","南電","807","-40","-4.72","26W21","05/22","81.6","-0.21","79.8","-0.1","79.2","+0.02"
"247","009806","台新標普500","12.88","-0.06","-0.46","26W21","05/22","55","+0.62","50.9","+0.62","50.9","+0.62"
"248","8215","明基材","28.55","-0.3","-1.04","26W21","05/22","51.4","+0.29","50.5","+0.31","50","+0.08"
"249","6120","達運","13.35","-0.15","-1.11","26W21","05/22","57.7","+0.3","56.5","+0.77","55.3","+0.81"
"250","00982T","平衡兆豐台美動能","15.1","+0.05","+0.33","26W21","05/22","18.9","-3.31","14.9","+0.57","9.75","-4.54"
"251","00643","群益深証中小","19.19","+0.12","+0.63","26W21","05/22","36.1","-0.26","32","-0.31","27.4","-0.47"
"252","00635U","期元大S&P黃金","42.62","-1.07","-2.45","26W21","05/22","21.8","-1.53","21.2","-1.12","20.7","-1.43"
"253","4306","炎洲","15.85","+0.55","+3.59","26W21","05/22","51.2","+0.72","49.6","+0.78","48.5","+1.02"
"254","6509","聚和","46.4","-2.05","-4.23","26W21","05/22","31.8","+2.18","29.8","+3.66","25.2","+1.97"
"255","00738U","期元大道瓊白銀","51.3","-0.25","-0.48","26W21","05/22","21.3","-3.69","19.3","-4.53","18.9","-4.53"
"256","3535","晶彩科","124","+1","+0.81","26W21","05/22","25.2","+0.73","21.9","0","21.9","0"
"257","8996","高力","1140","-80","-6.56","26W21","05/22","44.6","-0.86","38.7","-0.96","34.1","+0.91"
"258","3081","聯亞","2165","-80","-3.56","26W21","05/22","40.7","-0.75","35.4","-0.91","30.7","-2.93"
"259","2105","正新","35","+0.45","+1.3","26W21","05/22","79.7","+0.33","79.1","+0.39","78.5","+0.37"
"260","6015","宏遠證","17.85","-0.15","-0.83","26W21","05/22","47.4","+0.07","45.9","-0.29","45","-0.29"
"261","4938","和碩","95.4","+0.6","+0.63","26W21","05/22","76","+0.08","74.6","+0.16","73.3","+0.02"
"262","3050","鈺德","12.7","-0.15","-1.17","26W21","05/22","48.7","+0.04","46","+0.04","44.2","+0.04"
"263","2883","凱基金","27.75","-0.45","-1.6","26W21","05/22","64.7","-0.13","63.4","-0.14","62.6","-0.14"
"264","5289","宜鼎","1710","-85","-4.74","26W21","05/22","34.2","-1.82","29.7","-2.75","26.9","-0.05"
"265","00894","中信小資高價30","46.53","-0.38","-0.81","26W21","05/22","15.1","+0.36","14.2","+0.43","13.6","+0.97"
"266","00857B","永豐20年美公債","23.21","+0.02","+0.09","26W21","05/22","48.8","+0.71","47.9","+0.74","46.8","+1.01"
"267","3694","海華","59.2","-1.6","-2.63","26W21","05/22","57.4","-1.38","56.6","-0.87","56.6","-0.27"
"268","3167","大量","847","-11","-1.28","26W21","05/22","54.3","-2.36","49","-2.71","46.2","-0.55"
"269","2610","華航","19.45","-0.1","-0.51","26W21","05/22","66.3","+0.16","65.4","+0.17","64.4","+0.17"
"270","3028","增你強","74.2","-1.5","-1.98","26W21","05/22","44.2","+0.27","43.5","+0.86","41.2","-0.31"
"271","00912","中信臺灣智慧50","32.14","+0.01","+0.03","26W21","05/22","23","+0.12","20.6","-0.12","19","-0.24"
"272","00634R","富邦上証反1","3.14","+0.01","+0.32","26W21","05/22","52.7","+0.82","47","+0.82","43","+0.79"
"273","1402","遠東新","27.4","-0.25","-0.9","26W21","05/22","87.2","+0.19","86.4","+0.11","85.7","+0.13"
"274","00900","富邦特選高股息30","18.8","-0.01","-0.05","26W21","05/22","14.2","-0.93","13.5","-0.99","13.2","-1"
"275","2014","中鴻","17.45","-0.05","-0.29","26W21","05/22","47.3","-0.19","46.5","-0.14","45.9","-0.2"
"276","3622","洋華","54.6","-1","-1.8","26W21","05/22","57.3","0","55.5","-0.02","53.7","-0.02"
"277","8081","致新","273","+14.5","+5.61","26W21","05/22","34.7","-0.48","29.9","-1.32","23.9","-0.26"
"278","2462","良得電","25","-0.95","-3.66","26W21","05/22","53","+0.44","51.3","+0.01","50.1","+0.01"
"279","00701","國泰股利精選30","36.29","+0.27","+0.75","26W21","05/22","8.25","+0.86","7.89","+0.49","7.45","+0.05"
"280","5864","致和證","43","-0.65","-1.49","26W21","05/22","68.2","-0.53","64.5","-0.91","62.9","-0.92"
"281","8927","北基","20.7","+0.05","+0.24","26W21","05/22","78.1","+0.15","75.6","+0.31","72.8","+0.33"
"282","00651R","復華香港反1","5.52","+0.03","+0.55","26W21","05/22","59","-2.05","52.5","-0.15","46.9","-3.12"
"283","3055","蔚華科","79.5","-2.5","-3.05","26W21","05/22","66.1","+0.97","64.3","+1.53","60.3","-1.02"
"284","00674R","期元大S&P黃金反1","30.23","+0.69","+2.34","26W21","05/22","39.7","-1.02","39.7","-1.02","39.7","-1.02"
"285","6209","今國光","79.3","-1.7","-2.1","26W21","05/22","49.9","+2.22","44.8","+1.75","42.4","+1.79"
"286","1102","亞泥","34.5","+0.1","+0.29","26W21","05/22","81","-0.1","80.1","-0.08","79.5","+0.02"
"287","3189","景碩","619","-41","-6.21","26W21","05/22","70","+1.89","67.7","+1.98","65.8","+2.14"
"288","00989A","主動摩根美國科技","16.99","-0.13","-0.76","26W21","05/22","19","+2.75","18.1","+2.75","17.1","+2.85"
"289","2884","玉山金","33.85","+0.2","+0.59","26W21","05/22","69.1","+0.03","67.6","0","66.5","+0.02"
"290","1304","台聚","12.5","-0.25","-1.96","26W21","05/22","58.8","+0.03","57.8","+0.09","57.2","+0.18"
"291","3372","典範","19.75","+0.45","+2.33","26W21","05/22","45","0","44.7","0","44.2","0"
"292","1734","杏輝","31.1","-0.2","-0.64","26W21","05/22","43.1","+0.41","40.6","+0.4","38.7","+0.4"
"293","00741B","富邦全球非投等債","37.27","+0.13","+0.35","26W21","05/22","44.8","+0.12","44.8","+0.12","44.8","+0.12"
"294","4523","永彰","29.1","+0.45","+1.57","26W21","05/22","54","-1.05","52.8","-0.03","51.4","-0.03"
"295","4915","致伸","75.2","-0.2","-0.27","26W21","05/22","64","+0.13","61.6","+0.14","57.9","+0.51"
"296","00661","元大日經225","82.85","+0.4","+0.49","26W21","05/22","14.1","-0.67","11.4","-0.67","4.27","-0.67"
"297","2392","正崴","38.25","+0.85","+2.27","26W21","05/22","45.8","+0.94","44","+0.93","42.9","+0.57"
"298","7799","禾榮科","334.5","-6","-1.76","26W21","05/22","76.1","-0.09","74.8","0","71.2","0"
"299","2867","三商壽","8.19","+0.03","+0.37","26W21","05/22","82","+0.18","80.9","+0.13","80","+0.17"
"300","2543","皇昌","46.8","-2.1","-4.29","26W21","05/22","69.5","-0.67","67.8","+0.1","67.1","-0.22"
