"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日賣出佔成交","2日賣出佔成交","3日賣出佔成交","5日賣出佔成交","10日賣出佔成交","1個月賣出佔成交","3個月賣出佔成交","半年賣出佔成交","1年賣出佔成交","3年賣出佔成交","10年賣出佔成交","今年賣出佔成交"
"188","3004","豐達科","113.5","-1","-0.87","05/12","35.6","36.7","42.2","34.6","34","29.4","30","27.4","24.6","23.9","17.3","27.9"
"189","6274","台燿","1450","-5","-0.34","05/12","49","37.1","42.2","43.3","36.8","33.4","30.7","29.2","27.5","27.1","26","29.8"
"190","6873","泓德能源","90.1","-4","-4.25","05/12","51.2","39","42","33.3","32.3","33","36.1","35.1","32.4","29.1","","34.8"
"191","5536","聖暉*","885","-11","-1.23","05/12","54","47.3","42","42.8","41.5","32.6","34","35.2","36.2","36.4","26.7","33.8"
"192","2536","宏普","20.35","-0.15","-0.73","05/12","44.4","40.8","42","29.4","33","31.6","28.4","26.5","28.6","26.5","24.9","27.6"
"193","3529","力旺","4115","-345","-7.74","05/12","39.8","38.1","41.9","44.3","41","40.9","40.8","41.3","43.3","43.3","31.5","40.7"
"194","3694","海華","56.1","-0.7","-1.23","05/12","37.6","41","41.9","39.9","33.3","28.1","29.7","32.8","29.2","24","18.9","31.8"
"195","3555","博士旺","220.5","+2.5","+1.15","05/12","45.8","45.9","41.8","33.1","29","26.6","23.9","25.7","21","18.5","13.7","23.9"
"196","8349","恒耀","41.9","-0.5","-1.18","05/12","39.2","47.3","41.7","37.6","40.6","32.4","29","26","23.9","21.4","12.2","27.1"
"197","1522","堤維西","31.4","-0.2","-0.63","05/12","50.1","50.5","41.6","37.5","34.2","36.8","40.3","33.8","31.4","26","20.9","34.2"
"198","8222","寶一","35.8","+0.3","+0.85","05/12","18.6","47.8","41.6","37.3","30.4","28","30.6","28.1","20.5","16.1","14.8","28.3"
"199","6667","信紘科","252","-10.5","-4","05/12","44.7","43.9","41.6","38.6","39.4","28.7","28.7","28","24.3","22.2","","30.6"
"200","4960","誠美材","38.15","-1.55","-3.9","05/12","37.4","39","41.5","39.6","37.3","20.9","20.6","21.2","21.7","25.9","18.3","21"
"201","6591","動力-KY","55.4","-1","-1.77","05/12","32.9","41.6","41.4","32.4","29.3","28.2","32.4","32.2","21.3","21","","32.6"
"202","8150","南茂","87","-4","-4.4","05/12","44.7","42.7","41.2","37.9","35.6","31.3","31.6","29.4","30.5","32.8","27.8","30"
"203","3264","欣銓","228.5","+3","+1.33","05/12","30.4","34.4","41.2","39.6","37.8","36.8","34.1","32.4","29.7","26.8","21.7","34.5"
"204","4994","傳奇","96.1","-1.9","-1.94","05/12","34.6","34.9","41.2","36","36.3","31.8","30.3","23.8","21.4","21.2","12.9","25.5"
"205","3010","華立","141","+5","+3.68","05/12","33.9","35.6","41.2","45.6","39.7","33","32.4","32.7","32.5","31.9","28.7","31.9"
"206","3413","京鼎","308.5","0","0","05/12","36.4","44.7","41.1","43.1","38.6","33.5","28.8","31.2","31.2","31.4","18.3","29.2"
"207","5347","世界","170","-4.5","-2.58","05/12","38.1","40.6","41","37.2","36.6","35.7","39.7","35.5","36.9","41.6","42.9","34.7"
"208","8463","潤泰材","22.05","-0.05","-0.23","05/12","37.8","32.5","41","30.5","27.9","27.1","23.2","15.2","14.5","19","8.78","20.1"
"209","2615","萬海","76.9","-1.6","-2.04","05/12","46.1","30.9","41","32.6","34.4","38.1","33.6","33.8","33.8","30","21.7","35.1"
"210","8436","大江","119.5","-1","-0.83","05/12","16","40.7","40.9","37.9","37.9","44.6","43.2","31.1","32.5","30.4","22.3","31.5"
"211","2881","富邦金","93.7","-1.8","-1.88","05/12","60.1","59.8","40.9","37","39.3","43.1","56.1","54.6","55.9","51.8","48.2","52.6"
"212","2461","光群雷","15.95","0","0","05/12","32.8","45.8","40.9","37.4","35.5","34.6","27.2","21.6","21.3","21.3","13.8","24.9"
"213","9955","佳龍","29.35","-0.75","-2.49","05/12","55.7","40.1","40.8","37.9","35.5","34.4","31.4","25.5","24.2","19.8","14.2","25.8"
"214","3665","貿聯-KY","2775","-130","-4.48","05/12","37.3","43.3","40.8","39.5","45.2","44.3","42.3","43.3","39.6","38.6","30.6","40.5"
"215","2471","資通","51.3","-0.4","-0.77","05/12","33.8","45.8","40.6","36.4","29.9","29.1","28.7","24.8","28.6","19.6","14.8","24.7"
"216","9958","世紀鋼","104.5","+1","+0.97","05/12","34.1","32.4","40.6","32.1","29.2","37.4","35.7","38.6","30.5","27.6","16.7","37.6"
"217","0050","元大台灣50","96.85","-0.05","-0.05","05/12","37.6","36.1","40.6","34.2","35.1","26.3","31.8","30.1","31.3","31.8","30.8","30"
"218","4746","台耀","54.5","-1","-1.8","05/12","52.3","37.4","40.6","40","33.1","33.8","35.7","36","35.3","28.7","18.8","35.3"
"219","7744","崴寶","555","+2","+0.36","05/12","19","38.3","40.5","37.9","32.4","29.3","24.6","","","","","24.2"
"220","5478","智冠","96.6","+0.3","+0.31","05/12","38.3","35.5","40.5","39.6","41.3","33.4","27.1","37.5","37.4","26","18.5","27.8"
"221","4771","望隼","184","-4.5","-2.39","05/12","52.6","48","40.5","29.4","30.7","26.6","23.3","22.9","24.3","","","22.8"
"222","4174","浩鼎","32.8","-0.55","-1.65","05/12","25.8","30.5","40.4","44.1","34.9","31.1","29.1","24.2","30.9","26.3","18.4","26.6"
"223","8478","東哥遊艇","160","-3","-1.84","05/12","26.5","42.1","40.4","34.3","29.9","27","30.1","31.3","27.1","24.4","","31.2"
"224","1312","國喬","11.5","-0.3","-2.54","05/12","49.3","33.9","40.4","33.7","36","34.7","35.1","34.1","34.9","34.5","25.9","34.3"
"225","2547","日勝生","10.15","-0.1","-0.98","05/12","47.7","46.4","40.2","37.4","39.6","39","38","38.5","38.6","30.4","25","37.4"
"226","7769","鴻勁","6870","+490","+7.68","05/12","40.2","41.1","40.2","41.4","39.1","36.6","49.1","","","","","43.8"
"227","2059","川湖","5445","-75","-1.36","05/12","64.1","58","40.2","40.5","43.9","44.7","46.5","43.4","44.7","35","34.5","43.6"
"228","2393","億光","72.7","-1.1","-1.49","05/12","56.3","49.9","40.1","44.5","47.7","40.7","38.6","37","39.7","39.8","30.5","37.9"
"229","8996","高力","1055","0","0","05/12","48.2","47","40","33.5","34.3","33.4","32.1","29.3","28.2","25.5","21.2","29.8"
"230","4755","三福化","141","+2","+1.44","05/12","37.2","37.9","40","36.5","36.9","30.5","28.4","27.4","26.6","23.7","16.2","27.4"
"231","2457","飛宏","25.45","-0.05","-0.2","05/12","34.8","24.5","40","35.1","31","30.7","28.8","24.9","26.8","24.8","17","24"
"232","3443","創意","5570","-160","-2.79","05/12","44.6","37.7","40","40.5","40.1","34.8","33.5","32.9","30.6","31.2","21.4","33.3"
"233","5706","鳳凰","50.5","-1","-1.94","05/12","42.8","34.6","40","28.8","25.2","22.3","24.1","24.2","26.2","20.5","17.6","23.7"
"234","3622","洋華","56.6","-0.8","-1.39","05/12","37.4","32.5","39.9","41.2","41.1","36.9","36.2","30.1","29.3","25.2","17.2","33.1"
"235","1504","東元","72.5","-0.1","-0.14","05/12","29.4","39","39.9","31.5","34.6","38.2","40.3","39.7","32.3","33.8","39","37.7"
"236","2208","台船","20","-0.2","-0.99","05/12","34.5","53.2","39.9","32.8","31.6","30.1","28.8","23.7","19.7","22","17.3","24.5"
"237","2495","普安","36.1","-0.25","-0.69","05/12","32.6","30.8","39.8","39","35.3","27.3","26.8","23.8","24.7","25.4","22.5","24.9"
"238","6617","共信-KY","61.5","-1.9","-3","05/12","36.8","36.9","39.7","35.9","35.1","28","26.2","25.7","23.4","","","26.3"
"239","8271","宇瞻","249","-7","-2.73","05/12","46.1","42","39.7","36.7","33.9","27.8","27","27","25.5","25.8","20.2","25.8"
"240","6951","青新-創","79.7","-2.1","-2.57","05/12","51","47.3","39.7","32.1","33.1","24.9","20.1","14.5","10.6","","","15.9"
"241","4123","晟德","38.35","+0.05","+0.13","05/12","39.3","32.4","39.7","31.4","29.3","34","29.4","28","28.8","23.6","14.7","28.8"
"242","00756B","群益投等新興公債","31.62","-0.07","-0.22","05/12","29.4","42.9","39.6","25.6","17.9","11","16.7","2.65","2.19","9.45","","2.7"
"243","3022","威強電","69.7","+0.7","+1.01","05/12","27.1","44.6","39.6","33.8","25.9","24.6","28.2","32.9","35.9","28.6","24.7","31.6"
"244","2707","晶華","172.5","+1","+0.58","05/12","40","36.2","39.6","41.6","44.8","34.3","36.7","37.6","31.9","30.5","24.2","36.9"
"245","5007","三星","57.5","-0.5","-0.86","05/12","65","50","39.5","25.9","30.4","21.2","27.6","14.3","14.3","12.7","14","19.4"
"246","3086","華義*","39.15","-0.9","-2.25","05/12","41.4","38.7","39.4","42.1","31.6","25.3","25.6","26.8","26","20.8","13.2","26"
"247","2915","潤泰全","43.5","-0.15","-0.34","05/12","50.1","37.1","39.3","46","45.1","38.6","36.4","38.9","40.6","35.9","30.2","38.8"
"248","2368","金像電","1390","-10","-0.71","05/12","47.9","44","39.3","40.8","40.8","39","39","36.6","34.5","33.4","19.1","36.6"
"249","1907","永豐餘","23.8","-0.25","-1.04","05/12","35.8","42.1","39.2","37.9","52.3","51.1","45.9","42.4","45.9","40.4","25.5","45.1"
"250","1605","華新","34.5","-0.5","-1.43","05/12","32.8","29.6","39.2","31.8","29.8","32.9","32.1","27.9","28.4","33.7","27.5","28.6"
"251","2379","瑞昱","555","-29","-4.97","05/12","54.7","50.5","39.2","48.8","55.6","47.5","55.6","52.3","55.6","53.6","47.3","53.6"
"252","2511","太子","7.69","-0.13","-1.66","05/12","61.2","51.4","39.2","34.8","40.2","38.9","39.5","54.5","43.5","37.9","26.3","38.5"
"253","2459","敦吉","66.5","-0.2","-0.3","05/12","20","47.9","39.2","32.2","29.3","29","29.3","23","25","25.1","15.4","25.6"
"254","3663","鑫科","68.2","+0.3","+0.44","05/12","37.5","42.3","39.1","36.1","29.3","30.1","27.1","23.7","21.5","19.6","16.9","24.3"
"255","6223","旺矽","5480","+495","+9.93","05/12","25.2","38.4","39.1","38.8","40.4","42","41.2","37.9","31.2","25.9","17.5","39.6"
"256","5315","光聯","22.2","0","0","05/12","40.8","35","39","41.2","31.8","29.8","32.8","24","22.9","18.7","9.72","26.5"
"257","5439","高技","381","-10","-2.56","05/12","30.2","34.1","39","37.2","35.8","31.2","30.6","29.4","26.2","24.2","19.5","29.8"
"258","2855","統一證","41.8","-1.9","-4.35","05/12","59.9","38.3","39","39.2","37.2","33.2","33.4","33.2","35.1","33.9","27.5","31"
"259","4569","六方科-KY","167","+3.5","+2.14","05/12","38.5","35.6","39","28.7","23.3","15.9","18.9","19.6","23.8","","","19.1"
"260","2889","國票金","14.8","+0.05","+0.34","05/12","48.8","39.5","39","39","45.4","47.4","49.2","45.2","32.1","34.3","28.7","44.5"
"261","2371","大同","30.1","-0.45","-1.47","05/12","46.1","40.6","38.9","35.4","36","37.6","37.9","30.2","30.7","27.7","22.3","31"
"262","1736","喬山","120","-4","-3.23","05/12","39.5","34.1","38.9","38.2","39.4","32.6","36.7","39.7","43","37.8","25.2","38.5"
"263","2427","三商電","21.3","-0.5","-2.29","05/12","40.6","42.4","38.9","38.7","30.6","27.1","26.7","24.3","23.6","19.4","14.9","27.1"
"264","2476","鉅祥","118.5","-1","-0.84","05/12","46.9","42.5","38.9","35.7","36.2","28.4","27.4","28","26","25.2","21.7","27.6"
"265","7732","金興精密","34.9","-0.9","-2.51","05/12","59.1","49.4","38.9","18.6","12.2","11.5","13.8","10.1","10.1","","","13.1"
"266","6690","安碁資訊","168","0","0","05/12","23.6","42","38.8","34.7","24.8","26.4","22.5","22.7","26.1","23.3","","22.6"
"267","2369","菱生","31.2","+0.2","+0.65","05/12","24.8","33.1","38.8","34","28.9","28.6","27.4","27.3","26.6","25","20","27.3"
"268","1443","立益物流","27.1","-0.5","-1.81","05/12","66","39.7","38.7","22.5","16.7","18.1","22.4","18.8","17.9","13.6","7.25","19.7"
"269","2327","國巨*","419.5","+28","+7.15","05/12","36.5","40.8","38.6","37.3","36.8","34.8","34.3","33.2","31.6","33.2","26.3","32.4"
"270","3661","世芯-KY","5310","-65","-1.21","05/12","46.8","42.8","38.6","35.7","35.1","31","34.1","35.6","35.6","34.6","19.5","34.7"
"271","4958","臻鼎-KY","407","-5","-1.21","05/12","40.1","37.5","38.5","35.9","35","36","37.4","39.4","40.4","42.8","39.5","37.3"
"272","2477","美隆電","21.05","-0.1","-0.47","05/12","30.8","25.8","38.4","40","36.1","29.9","31.5","25.1","23.7","21.6","15.1","26.1"
"273","6488","環球晶","785","-50","-5.99","05/12","38.6","37","38.4","34.1","32.8","30.4","32.4","33","31.2","38.8","25.4","31.8"
"274","3131","弘塑","3140","+50","+1.62","05/12","39.1","37.1","38.4","37.1","42.1","41.4","37.7","34.9","32.7","29.8","20.7","35.2"
"275","8936","國統","49.95","-0.65","-1.28","05/12","43","43.2","38.4","28.3","26.6","35.5","37","34.3","29.8","24","18.2","36"
"276","6949","沛爾生醫-創","680","-7","-1.02","05/12","35.5","36","38.4","32.7","36.2","30.9","34.7","31","24.3","","","30.1"
"277","6281","全國電","51","-0.5","-0.97","05/12","56.8","49.7","38.3","26.5","21.8","25.3","25","24.9","22","17.1","18.5","24.9"
"278","2413","環科","45","-0.4","-0.88","05/12","31.1","36","38.3","36.2","31.7","29.2","25.6","19.6","19.7","20.1","16.7","23.2"
"279","2528","皇普","22.15","-0.15","-0.67","05/12","49.3","38","38.1","33.4","31.3","25.4","38","42.3","42","33.7","24.2","41.7"
"280","2537","聯上發","10.1","-0.15","-1.46","05/12","47.4","43.7","38.1","25.2","21.8","20","24.2","24.1","24.7","25.6","20.6","25.8"
"281","6965","中傑-KY","82.7","-2.5","-2.93","05/12","30.5","33.5","38.1","24.6","21.6","27.4","31.7","30.7","29.4","","","32.1"
"282","4768","晶呈科技","493","+4.5","+0.92","05/12","40.6","43.7","38.1","30.4","24.1","25.5","26.7","26.2","25.6","22","","27.5"
"283","6698","旭暉應材","30.75","-0.45","-1.44","05/12","49.5","41.2","38","35.2","31.5","26","31.8","30","24.9","21","","29.3"
"284","3294","英濟","31.1","+0.4","+1.3","05/12","22.5","20","37.9","33.4","28.8","30.6","28.5","26.6","16.2","16.4","14","26.8"
"285","5258","虹堡","53.2","-1.1","-2.03","05/12","23.2","43","37.9","38","35.1","33","31.6","29.9","30.2","22.2","","30.6"
"286","6231","系微","311.5","-4.5","-1.42","05/12","41","38.1","37.9","32.4","31.7","30.2","26.6","26.8","26.7","24.8","17.1","27.1"
"287","2254","巨鎧精密-創","61.1","-3.9","-6","05/12","31.6","39.8","37.9","23.2","24.9","20.9","17.6","10.9","12.4","","","11"
"288","9802","鈺齊-KY","80.7","-2.4","-2.89","05/12","61","35","37.9","40.9","40.2","36.6","34","36.6","38.9","33.2","26.1","38.5"
"289","2498","宏達電","41.3","+1.05","+2.61","05/12","17.5","25.2","37.8","37.6","35.3","36","34.3","31","23.9","25.2","19.2","31.7"
"290","2206","三陽工業","58.9","+0.8","+1.38","05/12","36.5","30.9","37.8","35","36.9","34.7","38.7","37","41.8","27.9","23.2","38"
"291","5206","坤悅","24.2","-0.3","-1.22","05/12","27.6","21.7","37.8","16.9","15","8.91","8.16","5.44","6.26","13.9","7.59","8.79"
"292","3715","定穎投控","180.5","-1","-0.55","05/12","32.5","34.4","37.8","32.6","26.3","26.6","28.2","27.8","26.1","23.4","","27.7"
"293","1711","永光","53.9","-0.3","-0.55","05/12","31.6","39.4","37.8","33.4","25.6","26.8","25.2","25.1","25.3","24.1","17.9","25"
"294","5398","慕康生醫","19.9","-0.1","-0.5","05/12","32.5","45.8","37.7","30.1","26.8","25","28.7","19.2","16.9","16.2","12","26.6"
"295","1603","華電","32.25","-0.6","-1.83","05/12","58.3","36.4","37.7","31","32.4","35.5","46.9","34","30.2","24.6","20.2","34.6"
"296","1340","勝悅-KY","5.47","-0.06","-1.08","05/12","28.9","29.3","37.7","33.8","29.7","27.3","23.1","20.6","17.3","14.1","13.6","21"
"297","1707","葡萄王","110.5","-2.5","-2.21","05/12","41","38","37.6","34.9","37","30","30.3","29","34.5","35.3","25","30"
"298","6510","精測","3860","+70","+1.85","05/12","39.2","35.4","37.6","37.1","38.6","36.5","34.5","35.6","33.5","30.7","19.6","36"
"299","9931","欣高","34.35","-0.1","-0.29","05/12","30.8","31.8","37.6","23.5","23.7","23","13.4","13.5","13.7","14.7","12.5","13.4"
"300","4743","合一","51","-0.5","-0.97","05/12","24.1","33.3","37.6","40.4","33.7","31.9","36.2","29.8","28.7","26.5","19.9","30.4"
