" "," ","#","股票代號/名稱","類別","20260417","0424","0430","0508","0515","0522"," ","走 勢","總增減"," ","上週持有%","今日收盤價","今日漲跌"," "
" "," ","165","7795長廣","電子零組件","-0.54","1.94","0.16","-0.76","0.40","0.05"," ","30","1.25"," ","76.59","414.50","35.00"," "
" "," ","166","2444兆勁","通信網路","-0.01","0.55","0.55","0.08","0.10","-0.03"," ","30","1.24"," ","26.16","12.65","-0.10"," "
" "," ","167","3338泰碩","電子零組件","-0.78","4.25","-3.03","0.18","0.26","0.35"," ","50","1.23"," ","30.69","77.00","4.20"," "
" "," ","168","2929淘帝-KY","貿易百貨","0.07","-0.59","0.13","1.24","0.63","-0.26"," ","10","1.22"," ","30.96","5.73","0.05"," "
" "," ","169","7823奧義賽博-KY創","雲端","-0.01","0.02","-0.07","-0.22","-0.09","1.59"," ","50","1.22"," ","73.36","107.00","-2.00"," "
" "," ","170","3533嘉澤","電子零組件","0.25","0.57","-0.34","-0.66","1.48","-0.10"," ","30","1.20"," ","62.10","2555.00","30.00"," "
" "," ","171","3311閎暉","通信網路","0.43","0.26","-0.42","0.85","0.10","-0.05"," ","10","1.17"," ","55.59","33.85","1.15"," "
" "," ","172","2637慧洋-KY","航運","0.61","0.42","-0.34","0.79","-0.16","-0.17"," ","10","1.15"," ","80.71","71.20","-0.70"," "
" "," ","173","1447力鵬","紡織","0.11","-0.05","-0.16","0.08","0.24","0.93"," ","50","1.15"," ","71.25","6.00","0.10"," "
" "," ","174","1605華新","電器電纜","0.27","-0.74","-0.05","1.85","-0.60","0.42"," ","31","1.15"," ","71.45","36.50","1.00"," "
" "," ","175","2417圓剛","電腦週邊","1.11","1.83","-0.45","-0.83","-0.69","0.17"," ","50","1.14"," ","43.50","50.90","2.05"," "
" "," ","176","7610聯友金屬-創","綠能","0.15","0.95","1.15","-1.98","-1.18","2.05"," ","50","1.14"," ","47.28","1250.00","20.00"," "
" "," ","177","1714和桐","化學","0.32","0.02","0.01","-0.46","1.38","-0.13"," ","30","1.14"," ","63.32","9.67","-0.13"," "
" "," ","178","2645長榮航太","航運","0.18","0.34","0.28","-0.06","0.04","0.35"," ","50","1.13"," ","84.07","160.50","-2.00"," "
" "," ","179","6698旭暉應材","其他電子","0.61","0.00","0.66","0.50","-0.61","-0.06"," ","31","1.10"," ","39.12","34.20","2.40"," "
" "," ","180","5515建國","營建","1.68","-0.11","-0.13","0.09","0.30","-0.73"," ","30","1.10"," ","70.14","40.20","0.10"," "
" "," ","181","1340勝悅-KY","塑膠","0.18","0.32","0.36","0.20","0.04","0.00"," ","10","1.10"," ","35.47","5.45","-0.05"," "
" "," ","182","6934心誠鎂","生技醫療業","0.39","0.44","0.18","0.02","0.00","0.07"," ","31","1.10"," ","62.76","76.80","0.80"," "
" "," ","183","2357華碩","電腦週邊","-0.01","0.30","-0.39","0.46","0.75","-0.02"," ","30","1.09"," ","72.15","682.00","26.00"," "
" "," ","184","2535達欣工","營建","0.24","0.66","0.29","0.17","-0.17","-0.11"," ","31","1.08"," ","60.60","77.50","1.60"," "
" "," ","185","3032偉訓","電子零組件","0.20","-0.05","-0.55","-0.20","1.97","-0.29"," ","30","1.08"," ","53.70","87.20","7.90"," "
" "," ","186","1531高林股","電機","-0.04","-0.01","0.90","0.31","-0.04","-0.04"," ","21","1.08"," ","63.83","12.35","-0.20"," "
" "," ","187","2328廣宇","電子零組件","0.03","0.12","0.14","0.53","0.14","0.11"," ","10","1.07"," ","41.24","54.80","2.70"," "
" "," ","188","8103瀚荃","電子零組件","1.34","-1.04","3.33","-0.45","-2.05","-0.07"," ","31","1.06"," ","51.30","105.50","2.00"," "
