"排名","代號","名稱","市場","股價日期","K線","成交","漲跌價","漲跌幅","成交張數","成交額(百萬)","昨收","開盤","最高","最低","振幅(%)","PER","PBR","1個月走勢圖","3個月走勢圖","1年走勢圖","3年走勢圖","10年走勢圖"
"447","1707","葡萄王","市","05/11","","113","0","0","123","13.9","113","113","113.5","112.5","0.88","13.7","1.62","","","","",""
"448","6863","永道-KY","市","05/11","","113","+10","+9.71","253","28.6","113","112.5","113","112","0.97","37.7","1.42","","","","",""
"449","9917","中保科","市","05/11","","113","-1","-0.88","402","45.4","113","114","114","112.5","1.32","16.7","3.68","","","","",""
"450","3013","晟銘電","市","05/11","","112","+5","+4.67","6,561","736","112","111.5","115","110","4.67","24.6","4.18","","","","",""
"451","5871","中租-KY","市","05/11","","112","-0.5","-0.44","6,063","678","112","112","113","111","1.78","9.96","1.14","","","","",""
"452","5340","建榮","櫃","05/11","","111.5","0","0","3,153","352","111.5","112","114","110.5","3.14","93.7","9.47","","","","",""
"453","1815","富喬","櫃","05/11","","110.5","+3.5","+3.27","35,390","3,898","107","108","114","107","6.54","67.4","5.13","","","","",""
"454","3558","神準","櫃","05/11","","110.5","-1.5","-1.34","195","21.6","112","111.5","112","110","1.79","41.1","1.07","","","","",""
"455","6530","創威","櫃","05/11","","110.5","+2.5","+2.31","1,600","177","108","109","114","107","6.48","56.7","7.67","","","","",""
"456","00762","元大全球AI","市","05/11","","110.2","+2.6","+2.42","306","33.7","110.2","109.55","110.3","109.55","0.7","","0.9971","","","","",""
"457","3045","台灣大","市","05/11","","110","0","0","7,511","827","110","110","110.5","109.5","0.91","23.1","3.86","","","","",""
"458","3388","崇越電","櫃","05/11","","110","+0.5","+0.46","1,586","174","109.5","109.5","112","107","4.57","26.5","1.77","","","","",""
"459","4973","廣穎","櫃","05/11","","109.5","+9.9","+9.94","5,391","586","99.6","106","109.5","106","3.51","11.4","2.82","","","","",""
"460","6525","捷敏-KY","市","05/11","","109.5","+3","+2.82","1,723","187","109.5","105.5","111","103","7.51","18","3.22","","","","",""
"461","2231","為升","市","05/11","","109","-7","-6.03","1,551","170","109","115","115.5","107.5","6.9","","4.4","","","","",""
"462","2481","強茂","市","05/11","","109","+9.5","+9.55","32,693","3,500","109","101.5","109","101.5","7.54","34.9","2.84","","","","",""
"463","6581","鋼聯","市","05/11","","108","-2","-1.82","47","5.09","108","110","110","105.5","4.09","17.8","2.98","","","","",""
"464","2377","微星","市","05/11","","107.5","+7.5","+7.5","36,533","3,811","107.5","99.5","109.5","97","12.5","15.8","1.66","","","","",""
"465","6532","瑞耘","櫃","05/11","","107.5","-6.5","-5.7","3,544","395","114","116.5","118","107","9.65","14.7","3.16","","","","",""
"466","4137","麗豐-KY","市","05/11","","107","-0.5","-0.47","183","19.6","107","107.5","108.5","106.5","1.86","15","1.67","","","","",""
"467","5243","乙盛-KY","市","05/11","","107","0","0","4,572","491","107","108","111","105.5","5.14","24.3","2.19","","","","",""
"468","4946","辣椒","櫃","05/11","","105.5","-1.5","-1.4","65","6.83","107","105","106.5","105","1.4","33.6","12.85","","","","",""
"469","6855","數泓科","櫃","05/11","","105","+1","+0.96","5","0.57","104","106.5","106.5","105","1.44","13.4","2.67","","","","",""
"470","7757","金色三麥","櫃","05/11","","104.5","-1","-0.95","61","6.42","105.5","105.5","106.5","104","2.37","11.6","2.28","","","","",""
"471","5263","智崴","櫃","05/11","","104","+0.5","+0.48","299","31.2","103.5","104.5","106","103","2.9","","1.99","","","","",""
"472","6176","瑞儀","市","05/11","","104","-0.5","-0.48","6,020","623","104","104.5","105","102.5","2.39","11.1","1.33","","","","",""
"473","6596","寬宏藝術","櫃","05/11","","104","+5.5","+5.58","657","67.3","98.5","102","104","100.5","3.55","5.52","2.38","","","","",""
"474","6716","應廣","櫃","05/11","","104","+9.3","+9.82","634","65.8","94.7","103.5","104","103.5","0.53","29","4.2","","","","",""
"475","8054","安國","櫃","05/11","","103.5","-3","-2.82","2,760","288","106.5","106.5","106.5","102.5","3.76","","4.17","","","","",""
"476","8390","金益鼎","櫃","05/11","","103.5","+9.4","+9.99","3,622","372","94.1","100","103.5","99.7","4.04","15.7","2.73","","","","",""
"477","9958","世紀鋼","市","05/11","","103.5","+0.5","+0.49","1,057","109","103.5","104.5","104.5","102.5","1.94","15.8","2.3","","","","",""
"478","6104","創惟","櫃","05/11","","103","+1","+0.98","2,533","261","102","103.5","104.5","99.9","4.51","18.3","4.1","","","","",""
"479","6227","茂綸","櫃","05/11","","103","+2.5","+2.49","2,097","222","100.5","109","110","102","7.96","13.7","2.62","","","","",""
"480","6752","叡揚","櫃","05/11","","103","0","0","53","5.49","103","103.5","103.5","102.5","0.97","13.9","2.74","","","","",""
"481","6919","康霈*","市","05/11","","103","-1","-0.96","3,811","389","103","103.5","104","100.5","3.37","","17.11","","","","",""
"482","6924","榮惠-KY創","市","05/11","","103","+9","+9.57","282","28.8","103","102.5","103","98.1","5.21","18.1","3.69","","","","",""
"483","3498","陽程","櫃","05/11","","102.5","+9","+9.63","1,460","150","93.5","102.5","102.5","102.5","0","214","2.76","","","","",""
"484","5871A","中租-KY甲特","市","05/11","","102.5","0","0","28","2.84","102.5","102","102.5","102","0.49","","","","","","",""
"485","6902","GOGOLOOK","市","05/11","","102.5","-0.5","-0.49","113","11.5","102.5","100.5","102.5","100.5","1.94","64.9","5.18","","","","",""
"486","3362","先進光","櫃","05/11","","102","-2.5","-2.39","1,716","176","104.5","105","108.5","102","6.22","","3.94","","","","",""
"487","2745","五福","櫃","05/11","","101.5","0","0","244","24.9","101.5","102","102.5","101.5","0.99","11.1","3.08","","","","",""
"488","3645","達邁","市","05/11","","101","+6.9","+7.33","9,961","999","101","95.9","103","94.3","9.25","65.6","4.19","","","","",""
"489","4549","桓達","櫃","05/11","","101","-0.5","-0.49","189","19.3","101.5","102","104","101","2.96","30.4","3","","","","",""
"490","00735","國泰臺韓科技","市","05/11","","100.7","+5.4","+5.67","4,857","487","100.7","100.6","100.8","99","1.89","","1.0095","","","","",""
"491","3548","兆利","櫃","05/11","","100.5","+0.5","+0.5","589","58.8","100","100","100.5","98.1","2.4","45.1","1.1","","","","",""
"492","6199","天品","櫃","05/11","","100.5","+4.5","+4.69","1,113","111","96","95.3","101.5","95.3","6.46","324","6.99","","","","",""
"493","1565","精華","櫃","05/11","","100","-2.5","-2.44","402","40.5","102.5","102.5","102.5","100","2.44","14.3","0.8","","","","",""
"494","3055","蔚華科","市","05/11","","100","+8.8","+9.65","2,839","284","100","100","100","99.7","0.33","","6.84","","","","",""
"495","3005","神基","市","05/11","","99.8","+1.6","+1.63","2,761","272","99.8","98.7","99.8","97.5","2.34","11.8","2.38","","","","",""
"496","6569","醫揚","櫃","05/11","","99.6","-0.9","-0.9","45","4.43","100.5","97.1","100.5","97.1","3.38","26.8","2.43","","","","",""
"497","4129","聯合","櫃","05/11","","99.5","-0.2","-0.2","186","18.5","99.7","100.5","100.5","98.6","1.91","17.1","2.34","","","","",""
"498","6023","元大期","櫃","05/11","","99.5","-0.5","-0.5","160","16","100","98.5","100","98.5","1.5","11.6","1.57","","","","",""
"499","3029","零壹","市","05/11","","99.1","+0.8","+0.81","847","84","99.1","99","99.8","98.1","1.73","14.6","3.26","","","","",""
"500","6523","達爾膚","櫃","05/11","","99.1","-0.9","-0.9","49","4.82","100","100","100","98.6","1.4","16","3.31","","","","",""
"501","8438","昶昕","市","05/11","","98.7","+8.9","+9.91","2,233","220","98.7","97.7","98.7","96.4","2.56","47","3.6","","","","",""
"502","5299","杰力","櫃","05/11","","98.5","+6.3","+6.83","674","65.7","92.2","92.7","99.4","91.8","8.24","20.4","1.58","","","","",""
"503","4163","鐿鈦","櫃","05/11","","98.4","+2.9","+3.04","17","1.66","95.5","95.5","98.4","95.5","3.04","19.2","1.83","","","","",""
