"代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","外資連續買賣日數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣日數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣日數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣日數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"8043","蜜望實","89.8","-5.6","-5.87","05/08","+2","+535","1.53","0.67","0","0","0","0","-1","-39","-0.21","-0.05","+2","+699","2","0.87"
"8044","網家","23","+0.1","+0.44","05/08","+2","+100","14.7","0.05","0","0","0","0","-1","0","0","0","+2","+100","14.7","0.05"
"8049","晶采","25.25","+0.05","+0.2","05/08","+2","+29","7.37","0.02","0","0","0","0","0","0","0","0","+2","+29","7.37","0.02"
"8059","凱碩","20.55","+0.05","+0.24","05/08","+2","+81","12.4","0.04","0","0","0","0","0","0","0","0","+2","+81","12.4","0.04"
"8069","元太","162","+9","+5.88","05/08","+2","+3,353","8.83","0.29","+1","+1","0","0","+3","+627","1.16","0.05","+2","+3,896","10.3","0.34"
"8072","陞泰","28.75","+0.25","+0.88","05/08","+2","+120","21.9","0.15","0","0","0","0","+1","0","0.01","0","+2","+119","21.7","0.15"
"8076","伍豐","23.4","-0.3","-1.27","05/08","+2","+231","7.68","0.08","0","0","0","0","+3","+18","0.41","0.01","+2","+248","8.24","0.08"
"8089","康全電訊","21.75","+0.85","+4.07","05/08","+2","+236","26.6","0.36","0","0","0","0","-2","0","-0.01","0","+2","+236","26.6","0.36"
"8114","振樺電","198.5","+18","+9.97","05/08","+2","+481","12.8","0.63","0","0","0","0","+2","+50","1.33","0.06","+2","+530","14.2","0.69"
"8162","微矽電子-創","54.7","-1.5","-2.67","05/08","+2","+56","2.86","0.08","0","0","0","0","+2","+36","1.85","0.05","+2","+93","4.71","0.14"
"8176","智捷","10.15","-0.05","-0.49","05/08","+2","+36","7.5","0.05","0","0","0","0","0","0","0","0","+2","+36","7.5","0.05"
"8222","寶一","37.95","+0.7","+1.88","05/08","+2","+106","10.6","0.15","0","0","0","0","0","0","0","0","+2","+104","10.5","0.15"
"8227","巨有科技","219","+15","+7.35","05/08","+2","+819","7.96","2.07","0","0","0","0","+5","+641","3.43","1.62","+5","+1,874","10","4.74"
"8255","朋程","145.5","-0.5","-0.34","05/08","+2","+559","31.3","0.55","0","0","0","0","-1","-25","-3.5","-0.02","+2","+566","31.6","0.56"
"8415","大國鋼","34.35","+0.45","+1.33","05/08","+2","+391","45.2","0.04","0","0","0","0","-3","-203","-16.3","-0.02","+2","+225","26","0.02"
"8424","惠普","74.1","-0.1","-0.13","05/08","+2","+3","5.22","0.01","0","0","0","0","0","0","0","0","+2","+3","5.22","0.01"
"8429","金麗-KY","6.53","-0.02","-0.31","05/08","+2","+154","27.2","0.08","0","0","0","0","0","0","0","0","+2","+155","27.4","0.08"
"8433","弘帆","54.2","+0.2","+0.37","05/08","+2","+46","27.3","0.08","0","0","0","0","0","0","0","0","+2","+46","27.3","0.08"
"8437","大地-KY","11.9","+0.1","+0.85","05/08","+2","+8","9.4","0.02","0","0","0","0","0","0","0","0","+2","+7","8.39","0.02"
"8438","昶昕","89.8","-0.6","-0.66","05/08","+2","+170","11.4","0.24","0","0","0","0","0","0","0","0","+2","+171","11.5","0.24"
"8467","波力-KY","130.5","-0.5","-0.38","05/08","+2","+25","14.9","0.05","0","0","0","0","0","0","0","0","+2","+25","14.9","0.05"
"8476","台境*","17.15","-0.15","-0.87","05/08","+2","+51","6.01","0.03","0","0","0","0","0","0","0","0","+2","+53","6.25","0.03"
"8926","台汽電","49.1","+2.35","+5.03","05/08","+2","+2,994","32.4","0.41","0","0","0","0","-1","0","0","0","+2","+2,971","32.1","0.41"
"8928","鉅明","21.3","+0.3","+1.43","05/08","+2","+33","35.9","0.06","0","0","0","0","0","0","0","0","+2","+33","35.9","0.06"
"8942","森鉅","44.2","-1.2","-2.64","05/08","+2","+167","5.8","0.08","0","0","0","0","0","0","0","0","+2","+166","5.77","0.08"
"9924","福興","43.3","-0.1","-0.23","05/08","+2","+79","28.3","0.05","-1","-1","-0.92","0","0","0","0","0","+2","+79","28.3","0.05"
"9927","泰銘","69.2","+0.7","+1.02","05/08","+2","+72","27.5","0.06","0","0","0","0","0","0","0","0","+2","+69","26.4","0.06"
"9934","成霖","9.27","+0.12","+1.31","05/08","+2","+355","26.6","0.09","0","0","0","0","-1","-3","-0.37","0","+2","+365","27.3","0.09"
"9940","信義","19.6","-0.15","-0.76","05/08","+2","+308","24.9","0.04","0","0","0","0","-2","-19","-1.54","0","+2","+289","23.4","0.04"
