"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔發行張數","2日買賣超佔發行張數","3日買賣超佔發行張數","5日買賣超佔發行張數","10日買賣超佔發行張數","1個月買賣超佔發行張數","3個月買賣超佔發行張數","半年買賣超佔發行張數","1年買賣超佔發行張數","3年買賣超佔發行張數","10年買賣超佔發行張數","今年買賣超佔發行張數"
"157","5009","榮剛","36.5","+0.4","+1.11","05/08","-0.13","+0.13","+0.34","+0.94","+0.96","+0.83","+0.89","-0.14","-0.66","-9.35","-3.65","+0.91"
"158","3026","禾伸堂","330","+30","+10","05/08","+0.46","+0.93","+1.23","+0.93","-5.24","-7.59","-1.56","-2.88","+0.91","+2.63","+4.8","-0.05"
"159","3587","閎康","319","-10.5","-3.19","05/08","+0.28","+0.33","+0.9","+0.93","-1.44","+1.58","+1.74","+5.61","-1.82","-3.71","+1.56","+1.14"
"160","2630","亞航","50.4","+0.65","+1.31","05/08","+0.38","+0.46","+0.47","+0.92","+0.43","+1.14","+2.61","+2.46","+1.74","+2.97","","+2.73"
"161","6494","九齊","55.8","+1.2","+2.2","05/08","+0.49","+0.78","+0.65","+0.92","+0.61","+1.38","+1.82","+2.31","+1.55","+3.11","+5.9","+2.05"
"162","7734","印能科技","3630","-40","-1.09","05/08","+0.16","+0.14","+0.42","+0.91","+0.67","+1.45","+1.61","+2.23","+1.42","","","+2.21"
"163","2481","強茂","99.5","-4","-3.86","05/08","-0.76","+0.2","+0.15","+0.91","+0.33","-2.07","+2.68","+6.01","+8.68","+11.4","-6.06","+14.6"
"164","00857B","永豐20年美公債","23.13","-0.07","-0.3","05/08","+0.23","+0.27","+0.56","+0.91","+2.23","+3.66","+11.8","+22.7","+32.8","+54.3","","+18.3"
"165","6227","茂綸","100.5","-0.5","-0.5","05/08","+0.15","+0.25","+0.42","+0.91","+1.24","+1.9","+1.98","+2.35","-0.68","-1.02","+0.87","+2.17"
"166","3060","銘異","28","-0.9","-3.11","05/08","+0.01","+0.44","+0.31","+0.91","-1.17","-2.19","+1.73","+0.57","-2.83","-2.26","-5.22","+0.32"
"167","6202","盛群","55.2","-2.3","-4","05/08","-0.38","-0.09","-0.06","+0.91","+1.22","+0.3","+2.19","+2.01","-0.12","-6.75","-7.49","+2.08"
"168","7769","鴻勁","5800","-35","-0.6","05/08","+0.16","+0.18","+0.29","+0.9","+1.61","+3.02","+4.98","","","","","+8.11"
"169","7788","松川精密","176","+4.5","+2.62","05/08","+0.24","+0.77","+0.67","+0.9","+0.77","+0.86","+1.32","+1.91","","","","+1.13"
"170","00674R","期元大S&P黃金反1","26.15","-0.13","-0.49","05/08","0","0","+0.11","+0.89","+1.95","-1.93","-8.94","+19.7","+24.3","+22.2","","+23"
"171","3709","鑫聯大投控","92.9","+8.4","+9.94","05/08","+0.84","+1.6","+1.37","+0.89","+1.35","+5.79","+3.07","+4.38","+2.01","+5.13","","+6.03"
"172","4931","新盛力","170","+6","+3.66","05/08","+1.03","-0.34","-0.06","+0.88","+0.18","-1.97","-4.25","-3.92","-3.94","+1.99","","-16.8"
"173","00696B","富邦美債20年","28.82","-0.1","-0.35","05/08","+0.18","+0.51","+0.66","+0.88","+2.2","+5.22","+13.4","+61.4","+87.9","+176","","+52.7"
"174","2401","凌陽","25.3","-0.1","-0.39","05/08","+0.03","+0.34","+0.52","+0.88","+0.71","+3.16","+3.8","+4.8","-1.52","+1.2","+6.76","+4.39"
"175","3615","安可","34.1","+0.25","+0.74","05/08","+0.8","+0.68","+0.27","+0.87","+0.39","-0.1","-2.42","-2.26","-1.61","-1.02","-3.34","-2.6"
"176","5464","霖宏","52.4","+4.75","+9.97","05/08","+0.48","+0.42","+0.27","+0.87","+1.58","+1.69","+1.83","+1.83","+2","+2.11","+2.25","+1.88"
"177","7728","光焱科技","800","+41","+5.4","05/08","+0.32","+0.32","+0.5","+0.87","-0.44","+0.26","+0.75","+1.64","+0.93","","","+1.39"
"178","00966B","統一ESG投等債15+","13.84","-0.04","-0.29","05/08","0","+0.19","+0.54","+0.86","+1.75","+3.72","+5.81","+4.91","+2.88","","","+5.2"
"179","00757","統一FANG+","124.9","+0.45","+0.36","05/08","+0.09","+0.09","+0.08","+0.85","+1.58","+3.95","+4.43","+8.83","+22.9","+23.3","","+7.27"
"180","00701","國泰股利精選30","31.61","+0.04","+0.13","05/08","+0.01","+0.4","+0.75","+0.85","+1.02","+2.48","+3.88","+7.11","+7.9","+18.2","","+7.19"
"181","00904","新光臺灣半導體30","38.71","-0.24","-0.62","05/08","-0.17","0","-0.19","+0.83","+2.12","+4.85","+4.71","+4.76","+4.59","+1.67","","+4.9"
"182","00941","中信上游半導體","24.76","-0.53","-2.1","05/08","-0.06","+0.08","+0.65","+0.83","+1.59","+1.69","+4.77","+22","+73.6","","","+10.5"
"183","8996","高力","1015","-60","-5.58","05/08","+0.81","+0.91","+2.01","+0.83","+0.47","+2.34","-0.64","+3.57","+14.4","+22.1","+31","+5.42"
"184","2472","立隆電","221.5","+20","+9.93","05/08","+0.8","+0.71","+0.8","+0.83","-0.1","-0.3","+6.02","+2.12","-0.75","+9.68","+9.23","+4.28"
"185","00956","中信日經高股息","12.18","-0.18","-1.46","05/08","-0.31","+0.65","+0.82","+0.82","+0.92","+0.03","-0.23","+10.9","+15.2","","","+1"
"186","6588","東典光電","143","-6.5","-4.35","05/08","+0.2","+0.17","+0.7","+0.82","+0.56","-1.03","-6.65","-0.83","-0.96","-0.71","","-0.03"
"187","00634R","富邦上証反1","3.07","+0.02","+0.66","05/08","0","+0.25","+0.64","+0.82","+1.03","+1.22","+1.3","-0.26","+0.77","+5.97","+43.1","+0.24"
"188","3034","聯詠","498","+45","+9.93","05/08","+0.33","+0.33","+0.79","+0.81","+0.96","+0.98","+5.41","+6.83","+6.12","-14.2","-24.6","+6.07"
"189","3661","世芯-KY","4890","+95","+1.98","05/08","+0.23","-0.25","+0.83","+0.81","+2.95","+11.4","+10.7","-0.02","-2.25","+1.93","+6.46","+4.64"
"190","3019","亞光","144","+1","+0.7","05/08","+0.13","+0.35","+0.6","+0.81","+0.36","-0.65","-1.08","-2.98","-17.2","-6.45","-6.07","-3.11"
"191","00998A","主動復華金融股息","15.74","-0.06","-0.38","05/08","-0.52","-0.35","+0.93","+0.8","+1.82","","","","","","",""
"192","00917","中信特選金融","21.59","-0.2","-0.92","05/08","-0.23","-0.25","+0.02","+0.79","+0.22","+1.67","+8.97","+8.83","+17.5","+34.1","","+7.86"
"193","00971","野村美國研發龍頭","16.51","+0.04","+0.24","05/08","+0.06","+0.52","+0.53","+0.79","+3.45","+3.39","+5.81","+6.3","+24.3","","","+6.13"
"194","00689R","國泰20年美債反1","21.86","+0.1","+0.46","05/08","0","0","0","+0.78","-0.07","+2.87","+9.54","+13.2","+21.3","+21.9","","+13.9"
"195","2887","台新新光金","23.8","-0.2","-0.83","05/08","+0.15","+0.31","+0.53","+0.78","+1.14","+1.32","+0.13","-0.6","-1.24","-6.43","-6.69","+1.18"
"196","009804","聯邦台精彩50","21.1","-0.1","-0.47","05/08","-0.33","-0.22","-0.28","+0.77","+2.38","+4.18","+4.29","+4.47","+15","","","+4.54"
"197","3479","安勤","96.2","-0.8","-0.82","05/08","+0.04","+0.2","+0.19","+0.77","+0.68","+0.9","-2.03","-7.63","-7.14","-6.71","-3.66","-4.19"
"198","8390","金益鼎","94.1","-0.3","-0.32","05/08","+0.17","+0.41","+0.57","+0.77","+1.19","+0.72","+1.91","+10.1","+11.9","+8.76","+8.79","+1.74"
"199","6016","康和證","21.9","0","0","05/08","-0.2","+0.18","+0.55","+0.76","+2.48","+3.91","+5.01","+7.23","+8.48","+8.73","+5.82","+6.61"
"200","00657","國泰日經225","73.95","-0.55","-0.74","05/08","-0.16","+0.38","-0.83","+0.76","-0.08","+0.03","-0.88","+1.15","+8.04","+26.4","+73","+0.56"
"201","2312","金寶","27.95","-0.6","-2.1","05/08","+0.19","+0.36","+0.79","+0.76","-0.89","-2.56","-3.1","-3.72","-11.1","-4.6","-7.32","+1.05"
"202","6944","兆聯實業","964","-21","-2.13","05/08","-0.06","+0.42","+0.7","+0.76","+0.05","-0.61","+0.68","+7","","","","+1.32"
"203","2327","國巨*","389","+17.5","+4.71","05/08","+0.03","+0.35","+0.23","+0.75","+1.3","+5.2","+6.79","+6.22","+4.45","+4.54","-1.09","+9.08"
"204","1711","永光","57.5","-4.5","-7.26","05/08","-0.22","-0.01","+0.2","+0.75","+2.37","+0.4","+3.03","+4.08","-3.86","-1.99","-0.23","+3.19"
"205","009820","元大納斯達克精選","9.93","+0.1","+1.02","05/08","+0.58","+0.65","+0.75","+0.75","+0.76","","","","","","",""
"206","00940","元大台灣價值高息","11.15","+0.15","+1.36","05/08","+0.08","+0.59","+0.5","+0.75","+0.24","+1.62","+2.63","+4.07","+10.1","","","+3.83"
"207","4722","國精化","236.5","+21.5","+10","05/08","+0.48","+0.95","+0.71","+0.74","+0.2","+0.37","+3.64","+0.1","-2.59","+0.25","-2.15","+2.84"
"208","3022","威強電","73.7","-1.6","-2.12","05/08","+0.09","+0.21","+0.11","+0.74","+0.67","+2.09","+0.35","-0.16","-4.3","-12.3","+21.2","+0.41"
"209","3055","蔚華科","91.2","+4.2","+4.83","05/08","+0.28","+0.51","+0.63","+0.72","-0.08","+0.73","+1.15","+2.05","+0.82","-1.6","-1.62","+0.55"
"210","6443","元晶","39.95","-0.25","-0.62","05/08","+0.12","+0.4","+0.58","+0.71","+1.69","+5.39","+3.55","+9.61","+8.05","+1.84","+10.4","+5.64"
"211","6192","巨路","124","+2.5","+2.06","05/08","+0.38","+0.5","+0.46","+0.71","+0.72","+0.41","+0.74","+4.87","+4.85","+5.59","+9.56","+3.14"
"212","00934","中信成長高股息","25.79","+0.56","+2.22","05/08","+0.2","+0.16","-0.23","+0.71","+1.25","+3.6","+4.07","+6.52","+23.8","","","+5.63"
"213","00898","國泰基因免疫革命","8.1","-0.09","-1.1","05/08","-0.03","+0.3","+0.62","+0.7","+0.97","+4.96","+10.3","+21.3","+30.8","+95.8","","+14.7"
"214","00738U","期元大道瓊白銀","64.55","+1.75","+2.79","05/08","+0.55","+0.79","+1.2","+0.7","+0.84","+0.79","+2.51","-5.41","-5.1","-2.93","","-4.5"
"215","00730","富邦臺灣優質高息","26.93","+0.65","+2.47","05/08","+0.15","+0.31","+0.66","+0.69","+0.72","+2.6","+2.97","+2.86","+2.2","+11.2","","+2.8"
"216","5236","凌陽創新","168.5","+8.5","+5.31","05/08","+0.06","+0.29","+0.4","+0.69","+1","+1.18","+2.23","+0.85","-0.7","+2.11","","+2.17"
"217","6151","晉倫","37.05","+0.9","+2.49","05/08","+0.29","+0.39","+0.53","+0.69","+0.56","+1.59","+2.69","+2.37","+0.03","+5.69","+5.66","+3.74"
"218","3035","智原","178","-3","-1.66","05/08","+0.59","+0.68","+0.68","+0.68","-1.68","+2.26","+2.08","+0.73","-9.02","-14.1","-4.67","+1.68"
"219","009813","貝萊德標普卓越50","11.09","+0.04","+0.36","05/08","+0.02","+0.38","+0.38","+0.68","+2.1","+7.15","+10.1","+11.8","","","","+11.3"
"220","00714","群益道瓊美國地產","21.51","-0.06","-0.28","05/08","0","+0.7","+0.7","+0.68","+0.8","+2.01","+5.53","+10.1","+8.6","+10.3","","+8.5"
"221","00959B","大華投等美債15Y+","9.32","-0.02","-0.21","05/08","+0.03","+0.27","+0.64","+0.68","+0.75","+2.03","+4.87","+12.2","+35.9","","","+9.61"
"222","2645","長榮航太","164","+5","+3.14","05/08","+0.31","+0.38","+0.37","+0.68","+0.67","+1.38","+2.58","-4.24","-0.1","+4.77","","+1.48"
"223","2637","慧洋-KY","74.6","-2.2","-2.86","05/08","-0.11","+0.11","+0.47","+0.67","+0.77","+1.99","+4.38","+11.3","+12.8","+10.4","+13.6","+7.98"
"224","3317","尼克森","62.2","-4.7","-7.03","05/08","-0.64","+0.14","-1.02","+0.66","-1.54","+0.19","-0.64","+0.58","-1.01","+1.05","+1.47","-0.1"
"225","00633L","富邦上証正2","52.1","-0.75","-1.42","05/08","-0.65","-0.51","+0.47","+0.66","+1.17","+6.24","+7.31","+11.8","+29.2","+49.8","+285","+9.98"
"226","00897","富邦基因免疫生技","9.75","-0.24","-2.4","05/08","-0.33","+0.66","+0.65","+0.65","+1.27","+4.23","+8.91","+16.5","+23.8","+72.6","","+12.3"
"227","00770","國泰北美科技","62.4","-0.05","-0.08","05/08","+0.19","+0.19","+0.22","+0.65","+2.91","+5.9","+6.67","+7.18","+30.9","+84.4","","+6.95"
"228","4556","旭然","42.3","-1.05","-2.42","05/08","-0.05","-0.06","+0.17","+0.65","+0.22","+0.36","+0.29","-0.18","-0.19","-0.82","-0.84","-0.2"
"229","00763U","期街口道瓊銅","33.15","+0.04","+0.12","05/08","+0.22","+0.58","+0.6","+0.65","+1.27","+5.5","+12.1","+16.3","+19.1","+28.6","","+15.8"
"230","4577","達航科技","142","-14.5","-9.27","05/08","+0.6","+0.43","+0.2","+0.64","-1.06","-1.73","+0.51","+0.72","+0.2","+0.59","","+1.38"
"231","5432","新門","147","+7","+5","05/08","+0.59","+0.71","+0.62","+0.64","+0.49","+0.84","-0.19","+2.07","+0.06","+0.16","-0.11","-0.16"
"232","6233","旺玖","26.8","+0.4","+1.52","05/08","+0.43","+0.33","-0.01","+0.64","+0.58","+0.81","+0.26","+0.92","+1.36","+3.96","-2.29","+0.81"
"233","8088","品安","54","-1.1","-2","05/08","+0.6","-0.26","-0.42","+0.64","+0.56","-2.12","-4.42","-1.94","-0.27","-1.07","-5.53","+2.83"
"234","6799","來頡","88.9","0","0","05/08","+0.11","+0.17","+0.17","+0.64","+0.11","+0.79","-0.4","+3.33","+3.17","-3.19","","+1.11"
"235","8163","達方","29.75","+1.25","+4.39","05/08","+0.17","+0.23","+0.39","+0.64","+0.51","+0.44","-0.6","-5.7","-6.66","-5.62","-6.57","-0.72"
"236","6214","精誠","125.5","+0.5","+0.4","05/08","+0.34","+0.28","+0.44","+0.62","+0.12","+1.1","+1.69","+0.66","-0.51","+0.16","+2.82","+0.65"
"237","5471","松翰","45.35","+1.25","+2.83","05/08","+0.11","+0.31","+0.23","+0.62","+0.22","+0.06","+0.35","+0.64","-0.12","-0.99","-1.5","+0.22"
"238","2392","正崴","38.8","-1.7","-4.2","05/08","-0.21","+0.1","+0.21","+0.62","+0.39","-0.02","-0.17","-0.61","-4.59","-9.1","-5.24","-0.28"
"239","3031","佰鴻","29.55","-1","-3.27","05/08","+0.04","+0.13","+0.33","+0.62","-0.55","-2.53","-2.18","-2.04","-1.7","-1.45","-5.76","-1.41"
"240","2014","中鴻","17.85","-0.35","-1.92","05/08","+0.01","+0.28","+0.57","+0.62","+0.82","+0.98","+1.61","+1.01","-1.1","-4.95","-0.27","+0.84"
"241","3013","晟銘電","107","+2","+1.9","05/08","+0.3","+0.04","+0.05","+0.62","+0.11","-0.18","+1.04","+2.88","-4.04","-2.42","+1.47","-2.22"
"242","8016","矽創","273","+7.5","+2.82","05/08","-0.21","-0.04","+0.24","+0.61","+1.42","+3.08","+4.33","+4.43","+3.08","+4.63","+2.8","+6.53"
"243","006204","永豐臺灣加權","207.25","-1.25","-0.6","05/08","0","+0.68","+0.35","+0.61","+0.48","+0.46","+0.63","+0.04","+1.22","-4.53","+78.7","+0.5"
"244","5490","同亨","28.1","-0.4","-1.4","05/08","+0.06","+0.24","+0.37","+0.61","+0.86","+0.26","-1.17","-3.08","+1.1","+1.05","-7.39","-2.51"
"245","5347","世界","167.5","-18","-9.7","05/08","-0.31","-0.34","+0.46","+0.61","+1.77","+2.08","+0.9","+8.97","+10.4","-5.06","-18.2","+7.88"
"246","2049","上銀","319.5","+1.5","+0.47","05/08","+0.15","+0.64","+0.64","+0.61","+1.15","+4.48","+8.97","+8.24","+4.9","+2.41","+10.6","+11.4"
"247","6166","凌華","87.3","+0.8","+0.92","05/08","0","+0.61","+0.79","+0.6","+0.85","+3.09","+3.36","+4.62","+1.27","+6.63","-3.04","+3.12"
"248","00762","元大全球AI","107.6","0","0","05/08","-0.41","-0.43","+0.24","+0.59","+1.49","+3.17","+6.14","+10.4","+11.9","+19.4","","+9.86"
"249","1449","佳和","12.95","-0.15","-1.15","05/08","+0.05","+0.26","+0.17","+0.59","+0.38","-1.66","-0.2","-0.91","-4.6","-3.65","-3.44","-0.47"
"250","3189","景碩","458","-34.5","-7.01","05/08","+0.69","+1","+0.49","+0.59","-0.85","+0.62","+0.22","+1.31","+6.94","+8.44","-4.69","-3.33"
"251","2881","富邦金","96.7","+2.2","+2.33","05/08","+0.27","+0.36","+0.43","+0.59","+0.68","+0.68","-0.08","-0.15","-2.93","-3.19","-10.1","+0.38"
"252","6446","藥華藥","724","+65","+9.86","05/08","+0.4","+0.53","+0.61","+0.58","+0.8","+0.94","+0.08","+3.57","+1.41","+7.04","","+4.04"
"253","2891","中信金","56.4","+0.2","+0.36","05/08","+0.04","+0.16","+0.27","+0.57","+0.68","+0.39","-0.35","+2.03","+1.6","-2.69","-2.18","-0.02"
"254","00681R","元大美債20反1","21.02","+0.11","+0.53","05/08","0","+0.2","+0.4","+0.57","+3.34","+3.31","+5.49","+5.45","+16.7","+76.6","","+8.01"
"255","6996","力領科技","185","-4","-2.12","05/08","+0.1","+0.26","+0.27","+0.55","+0.8","+0.62","+0.98","+1.89","+1.46","","","+1.08"
"256","2634","漢翔","50.1","+0.6","+1.21","05/08","+0.21","+0.3","+0.23","+0.55","+0.04","-0.11","-1.3","-0.89","+0.19","-4.99","-8.9","+0.49"
"257","6526","達發","753","+33","+4.58","05/08","+0.01","+0.17","+0.81","+0.55","+1.39","+1.78","+1.76","+0.84","-0.17","","","+1.21"
"258","6259","百徽","22.55","+2.05","+10","05/08","+0.53","+0.65","+0.63","+0.55","+0.44","+0.18","+0.35","+0.43","+0.49","+0.52","-1.8","+0.43"
"259","5222","全訊","139","+2.5","+1.83","05/08","+0.19","+0.37","+0.29","+0.55","+0.31","+1.82","+1.52","+2.05","+0.02","-1.98","","+1.44"
"260","3141","晶宏","55","-1.1","-1.96","05/08","-0.74","-0.41","-0.17","+0.54","+0.34","-0.04","+0.62","-1.02","-2.77","+2.32","-2.07","+0.78"
"261","3163","波若威","1010","-75","-6.91","05/08","+0.08","+0.52","+1.69","+0.54","-2.62","-4.44","-3.01","+15.4","+11.8","+12.1","+9.59","-1.11"
"262","6609","瀧澤科","42.6","-1","-2.29","05/08","-0.05","-0.12","+0.13","+0.54","+0.3","+0.31","+0.27","+0.63","-3.85","-4.52","-0.54","-0.55"
"263","1563","巧新","43.9","+0.35","+0.8","05/08","+0.17","+0.56","+0.6","+0.54","+0.49","+0.61","+0.26","+0.19","-0.55","","","-0.14"
"264","7712","博盛半導體","134.5","+12","+9.8","05/08","+0.98","+0.98","+0.62","+0.53","+0.5","+0.5","-1.52","+1.32","+1.16","","","-1.58"
"265","6109","亞元","12.55","+0.05","+0.4","05/08","+0.06","+0.17","+0.26","+0.52","+0.6","+1.01","+1.15","+1.31","+1.51","-1.78","-0.89","+0.94"
"266","6753","龍德造船","145","+4","+2.84","05/08","+0.33","+0.31","+0.15","+0.52","+0.08","+1.47","+2.74","+1.46","+4.85","+4.41","","+2.57"
"267","2382","廣達","340.5","-3.5","-1.02","05/08","+0.04","-0.01","+0.44","+0.52","+0.36","+1.56","+3.92","+3.89","+6.99","+2.11","-9.68","+5.58"
"268","00985A","主動野村台灣50","21.33","-0.06","-0.28","05/08","+0.01","+0.76","+0.65","+0.52","+0.65","+0.37","+2.58","+3.1","","","","+1.9"
"269","1605","華新","33.75","-2.1","-5.86","05/08","-0.84","-0.36","-0.18","+0.52","+0.49","+0.2","+1.64","+3.62","-0.19","-11.6","-12.3","+4.42"
"270","6715","嘉基","445","-22","-4.71","05/08","-0.6","+0.02","+0.39","+0.51","-0.44","-2.47","+1.03","+0.39","+0.38","+1.05","","+0.56"
"271","3706","神達","86.2","-1.2","-1.37","05/08","+0.16","-0.15","+0.68","+0.51","+0.6","+2.44","+3.63","+1.95","-5.28","-2.73","-3.87","+3.28"
"272","8454","富邦媒","196","+7","+3.7","05/08","+0.12","+0.32","+0.37","+0.51","+0.61","+0.32","+0.95","-0.34","-1.81","-12","-5.47","+0.12"
"273","00895","富邦未來車","48.5","+0.15","+0.31","05/08","+0.14","+0.15","+0.38","+0.51","+0.59","+1.83","+2.74","+4.39","+17","+74.7","","+4.01"
"274","6613","朋億*","245.5","+3.5","+1.45","05/08","+0.3","+0.14","+0.32","+0.51","+0.63","+0.89","+2.38","+2.05","-0.73","+2.59","","+2.12"
"275","8222","寶一","37.95","+0.7","+1.88","05/08","+0.05","+0.15","+0.15","+0.5","+0.85","+1.49","+2.7","+3.19","-2.22","-7.7","-0.82","+4.12"
"276","00740B","富邦全球投等債","38.48","-0.16","-0.41","05/08","+0.04","+0.11","+0.19","+0.5","+0.83","+1.33","+3.27","+9.01","+12.7","+29","","+5.02"
"277","6224","聚鼎","78.7","-8.3","-9.54","05/08","-0.12","-0.06","+0.52","+0.5","+0.42","+0.3","+0.57","+0.88","-2.37","+0.76","-3.8","+0.53"
"278","3135","凌航","177","+7.5","+4.42","05/08","+0.44","-0.3","-0.66","+0.5","-0.98","+0.98","-0.24","-0.07","","","","-2.03"
"279","00713","元大台灣高息低波","54.75","+0.45","+0.83","05/08","+0.01","+0.27","+0.31","+0.49","+0.7","+1.29","+1.98","+4.05","+7.76","-5.75","","+3.71"
"280","5285","界霖","61.7","+4.1","+7.12","05/08","+0.17","+0.3","+0.35","+0.49","+0.62","+1.25","+1.15","+3.13","+2.94","+3.25","+2.8","+2.26"
"281","00923","群益台ESG低碳50","38.35","-0.33","-0.85","05/08","-0.02","+0.06","+0.06","+0.49","+0.62","+3.57","+4.25","+4.41","+7.66","+3.93","","+4.28"
"282","3046","建碁","50.6","+0.95","+1.91","05/08","+0.17","+0.32","+0.31","+0.48","+0.59","+0.56","-0.24","+0.92","+1.81","-0.88","+0.21","+0.08"
"283","3490","單井","30.95","-0.65","-2.06","05/08","-0.24","+0.64","+0.91","+0.48","+1.92","+1.25","+1.61","+3.21","+1.34","+1","-7.68","+2.2"
"284","1584","精剛","20.1","-0.25","-1.23","05/08","-0.01","+0.19","+0.22","+0.48","+0.51","+0.59","+2.69","+4.75","+3.32","-3.8","-1.75","+3.91"
"285","3515","華擎","245.5","-1","-0.41","05/08","+0.09","+0.06","+0.36","+0.48","-0.25","-0.21","-2.99","-9.12","-4.29","+0.13","+4.39","-5.3"
"286","00694B","富邦美債1-3","41.34","+0.03","+0.07","05/08","+0.07","+0.25","+0.43","+0.47","+1.33","+1.86","+4.89","+9.35","+14.1","+18.8","","+6.17"
"287","00905","FT臺灣Smart","24.82","-0.12","-0.48","05/08","-0.02","+0.08","+0.04","+0.47","+0.58","+0.33","+0.94","+1.3","+9.92","+7.92","","+0.98"
"288","006205","富邦上証","41.23","-0.2","-0.48","05/08","0","0","+0.03","+0.47","+1.08","+1.45","+3.5","+6.48","+9.13","+23.7","+255","+4.19"
"289","6907","雅特力-KY","129.5","-3","-2.26","05/08","+0.35","+0.43","+0.22","+0.47","-0.14","-0.52","+0.63","","","","",""
"290","2323","中環","10.55","-0.3","-2.76","05/08","-0.05","+0.16","+0.3","+0.47","+0.16","-0.75","+0.7","+1.19","+1.59","+0.89","-5.97","-0.44"
"291","9958","世紀鋼","103","-2.5","-2.37","05/08","-0.22","+0.17","+0.12","+0.46","+0.55","-0.32","+1.25","+0.48","+2.14","+2.2","+11","-0.14"
"292","6834","天二科技","48.1","+4.35","+9.94","05/08","+0.19","+0.29","+0.11","+0.46","+0.37","+2.62","+3.05","+3.41","+3.23","+3.23","","+3.16"
"293","8071","能率網通","16.75","-0.45","-2.62","05/08","+0.08","-0.02","-0.05","+0.46","+0.56","+0.82","-0.52","+2.54","-2.65","-0.83","-7.11","+0.29"
"294","00858","永豐美國500大","34.86","-0.14","-0.4","05/08","+0.01","+0.02","+0.15","+0.46","+1.94","+3.25","+3.07","+2.92","+3.87","+2.73","","+3.24"
"295","6462","神盾","126.5","0","0","05/08","+0.22","+0.19","+0.11","+0.46","-0.94","-1.36","+0.89","-1.96","-9.98","-3.92","-30.4","-0.35"
"296","6024","群益期","58.2","0","0","05/08","+0.05","+0.12","+0.17","+0.46","+0.47","+0.24","+1.27","+1.99","+1.47","+1.97","+2.48","+1.41"
"297","2474","可成","205","-1","-0.49","05/08","-0.17","-0.28","-0.08","+0.45","+0.41","+1.8","-1.73","-3.54","-23.9","-33.2","-53","-2.85"
"298","6967","汎瑋材料","76.4","-8","-9.48","05/08","+0.01","-0.27","-0.15","+0.45","+0.63","+0.94","+0.87","+2.2","+2.23","","","+1.81"
"299","2892","第一金","29.5","+0.35","+1.2","05/08","+0.13","+0.33","+0.51","+0.45","+0.53","+0.36","+1","+3.09","+4.88","+3.12","+5.52","+0.74"
"300","2357","華碩","650","+11","+1.72","05/08","+0.43","+0.27","+0.48","+0.45","-0.19","-0.8","-2.16","-14.7","-13","-9.95","-27.8","-5.48"
