"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔成交","2日買賣超佔成交","3日買賣超佔成交","5日買賣超佔成交","10日買賣超佔成交","1個月買賣超佔成交","3個月買賣超佔成交","半年買賣超佔成交","1年買賣超佔成交","3年買賣超佔成交","10年買賣超佔成交","今年買賣超佔成交"
"227","2395","研華","478.5","+2","+0.42","05/11","+3.27","+18.4","+17.5","+17","+21.5","+24.6","+16.4","+5.75","-4.01","-4.64","-0.82","+10.4"
"228","00946","群益科技高息成長","13.11","+0.22","+1.71","05/11","-13","-8.52","-4.15","+16.9","+13","+14.9","+9.21","+5.74","+6.29","","","+7.7"
"229","6968","萬達寵物","44.3","+1.6","+3.75","05/11","+23.2","+22.1","+16.9","+16.9","+9.84","+3.25","+3.02","+5.41","+1.71","","","+1.33"
"230","5009","榮剛","40.15","+3.65","+10","05/11","+25.7","+13.5","+13.8","+16.9","+15.3","+10.6","+4.72","+1.35","+0.22","-1.29","-0.13","+3.61"
"231","2908","特力","20.95","+0.05","+0.24","05/11","-9.32","+8.85","+11.7","+16.8","+15.8","+8.67","-0.31","+0.33","+0.13","-2.66","-3.46","-3.77"
"232","2049","上銀","351","+31.5","+9.86","05/11","+34","+25.3","+25.8","+16.8","+10.3","+8.2","+8.48","+5.15","+1.92","+0.45","+0.53","+7.48"
"233","6016","康和證","24.05","+2.15","+9.82","05/11","+41.4","+20.8","+19.1","+16.8","+17.4","+19.7","+8.54","+7.59","+7.07","+3.03","+0.81","+7.14"
"234","2022","聚亨","8.27","+0.23","+2.86","05/11","+41","+21.1","+27.6","+16.8","+1.96","-12.5","+0.11","+1.4","+0.03","-0.31","-0.04","-0.47"
"235","2851","中再保","31.55","+0.4","+1.28","05/11","+32.8","+16.7","+6.56","+16.7","+14.6","-0.72","+15.8","+20.2","+9.1","+3.48","+1.6","+17.6"
"236","00955","中信日本商社","15.66","+0.07","+0.45","05/11","+6.88","+4.2","+1.2","+16.7","+21.4","+7.26","+2.3","+0.81","+0.64","","","+1.48"
"237","8926","台汽電","51.5","+2.4","+4.89","05/11","-1.08","+10.6","+15","+16.6","+17","+15.5","+6.43","-6.22","+5.42","+1.42","+0.95","+3.63"
"238","4560","強信-KY","35.35","+0.15","+0.43","05/11","-0.29","+5.44","+16.1","+16.5","+8.42","+5.64","+2.59","+0.16","+1.39","+0.55","","+0.43"
"239","5471","松翰","49.85","+4.5","+9.92","05/11","+20.8","+18.3","+19.4","+16.5","+12.1","+3.49","+2.12","+2.18","+0.69","-0.06","-0.02","+1.63"
"240","00770","國泰北美科技","63.9","+1.5","+2.4","05/11","+25","+28.5","+20.4","+16.5","+31.7","+28.1","+13.4","+6.92","+13.5","+9.1","","+8.4"
"241","6491","晶碩","285.5","+2.5","+0.88","05/11","+43.5","+30.3","+25.7","+16.5","+5.04","+11.7","+10.8","-0.27","+4.43","-1.09","","+7.54"
"242","2704","國賓","42.8","+0.3","+0.71","05/11","+31.2","+40","+16.1","+16.4","-0.75","+1.37","-3.4","-14.3","-20.9","-1.88","-0.46","-9.33"
"243","6277","宏正","71.8","+1.3","+1.84","05/11","+21.7","+1.02","+5.79","+16.3","+12.4","+17.6","+7.61","+7.48","+3.3","-4.62","-1.96","+6.48"
"244","2636","台驊控股","68.5","+0.8","+1.18","05/11","+43","+7.48","+17.9","+16.3","+18.3","+9.07","+7.3","+2.63","-1.51","-1.06","+0.1","+5.42"
"245","2642","宅配通","21.6","+0.1","+0.47","05/11","+26.8","+10.4","+17.4","+16.2","+13.2","+9.04","+6.24","+1.87","-0.04","+0.13","0","+1.42"
"246","00674R","期元大S&P黃金反1","26.41","+0.26","+0.99","05/11","+0.98","+0.71","+0.56","+16.2","+24.8","+8.49","-1.72","+1.08","+0.64","+0.3","","+1.56"
"247","1465","偉全","12.15","-0.15","-1.22","05/11","+4.67","+10.9","+16.1","+16.1","+6.78","+5.33","+1.14","+0.68","+0.58","+0.19","+0.07","+1"
"248","00922","國泰台灣領袖50","36.68","+0.21","+0.58","05/11","+32.2","+11","+20.3","+16.1","+22.9","+37.5","-3.4","-0.57","-3.87","-5.14","","+0.16"
"249","1467","南緯","7.15","+0.02","+0.28","05/11","+11.9","+1.07","0","+16","+4.78","+2","+1.62","-2.52","-2.01","-0.01","+0.02","+0.56"
"250","1439","雋揚","26.65","-0.2","-0.74","05/11","-6.25","+5.34","+10.9","+16","+0.19","+6.95","-0.62","-2.83","-2.79","+0.38","-0.76","-2.05"
"251","1521","大億","25.7","+0.8","+3.21","05/11","+9.03","+11.2","+13","+15.9","+11.6","+16.3","+4.78","+0.35","-0.45","-0.6","-0.33","+0.6"
"252","1517","利奇","10.2","+0.1","+0.99","05/11","+17.1","+12.8","+12.8","+15.9","+9.15","+6.44","+5.88","+1.45","-1.26","+0.73","-0.36","+0.31"
"253","2481","強茂","109","+9.5","+9.55","05/11","+32.8","+16.4","+17.4","+15.9","+7.65","+1.61","+1.64","+1.2","+0.9","+0.87","-0.05","+3.2"
"254","6104","創惟","103","+1","+0.98","05/11","+8.29","+6.88","+15.8","+15.8","+9.14","+2.89","+1.07","-4.87","-2.55","+0.05","+0.01","-2.16"
"255","6505","台塑化","54","+1","+1.89","05/11","+49.1","+30.1","+4.58","+15.8","+20.6","+15.6","-1","+1.74","+3.25","-1.28","-2.83","+0.65"
"256","2357","華碩","686","+36","+5.54","05/11","+28.3","+31.7","+16.8","+15.7","+6.99","-2.58","-4.64","-18.4","-9.03","-2.01","-2.78","-9.87"
"257","4974","亞泰","74.4","+0.9","+1.22","05/11","+34.5","+23.6","+20.3","+15.6","+7.12","+4.19","-1.75","-1.8","-4.69","-0.88","+0.05","-3.46"
"258","6741","91APP*-KY","65.9","+0.3","+0.46","05/11","+37.8","+44.6","+27.8","+15.6","+11.3","+2.27","-13.8","-14.3","-16.6","-3","","-12.7"
"259","2312","金寶","29.9","+1.95","+6.98","05/11","+28.7","+21.2","+17.4","+15.6","+2.65","-0.88","-1.15","-0.45","-2.04","-0.22","-0.25","+1.01"
"260","7788","松川精密","182.5","+6.5","+3.69","05/11","-1.66","+9.8","+22","+15.5","+14.8","+6.32","+3.79","+2.83","","","","+2.06"
"261","8087","麗升能源","34","+1","+3.03","05/11","+22.6","+18.5","+15.8","+15.5","+11.3","+5.68","+1.94","+1.18","+1.47","-0.1","+0.2","+2.02"
"262","2880","華南金","33.25","-0.05","-0.15","05/11","-10.6","+1.45","+13.8","+15.5","-10.3","+12.4","+8.21","+0.32","+3.5","-0.09","+0.45","+10.1"
"263","6965","中傑-KY","85.2","+0.5","+0.59","05/11","-20.5","-16.4","-13.6","+15.5","+17.4","+17.2","+6.42","-1.27","-3.8","","","-0.67"
"264","3209","全科","60.5","+5.5","+10","05/11","+37.9","+32.6","+21.7","+15.4","+5.91","+10.2","+14.4","+15","+9.24","+3.28","+1.51","+14.8"
"265","2492","華新科","171.5","+15.5","+9.94","05/11","+24.3","+10.1","+12.1","+15.4","+11.2","+10.4","+5.55","+2.5","+1.74","+0.6","-0.02","+4.38"
"266","6138","茂達","285","+24.5","+9.4","05/11","+19","+10.5","+16.8","+15.2","+10.2","+10","-0.75","+1.06","+4.49","+1.57","+0.45","+1.41"
"267","2451","創見","343.5","+31","+9.92","05/11","+30.5","+23.4","+14.8","+15.1","+7.17","+3.21","+0.17","+0.07","+1.26","+0.37","-2.19","+0.29"
"268","9942","茂順","120.5","-1","-0.82","05/11","-52.1","+7","+8.56","+15","+14.4","+14.6","+10.7","+7.59","+0.42","-1.95","-0.65","+9.98"
"269","2705","六福","16.05","+0.15","+0.94","05/11","-6.79","+5.94","+8.9","+14.9","+5.89","-0.99","+0.61","-0.81","-2.09","-0.9","-0.23","+0.23"
"270","2428","興勤","193","+2.5","+1.31","05/11","+8","+13","+14.7","+14.9","+11.6","+5.31","+8.53","+3.83","+0.07","+0.83","+0.16","+7.62"
"271","1612","宏泰","37.25","+0.55","+1.5","05/11","+43.3","+4.65","+24","+14.8","+16.4","+5.96","+2.2","-4.17","+3.73","+0.61","+0.51","+1.64"
"272","2453","凌群","54.8","+0.2","+0.37","05/11","+12.7","+20.6","+17.7","+14.7","+9.84","+9.86","+3.06","-1.25","-2.51","-0.1","+0.05","-0.62"
"273","1308","亞聚","13.65","+0.25","+1.87","05/11","+24.3","+5.68","+14.4","+14.7","+6.83","+1.21","-2.7","-1.56","-1.27","-2.52","-0.32","-2.04"
"274","1506","正道","10.75","+0.25","+2.38","05/11","+25.4","+15.5","+11.4","+14.7","+1.08","+1.64","+2.86","+0.8","+0.49","+0.05","+0.15","+0.65"
"275","2201","裕隆","27.75","0","0","05/11","-10.2","+9.14","+18.7","+14.6","+3.43","-2.28","-5.23","-6.52","-3.45","-1.72","-0.82","-6.65"
"276","1216","統一","73.9","+0.7","+0.96","05/11","+20.1","+39.5","+30.8","+14.6","+0.62","+10.6","-0.16","-13.1","-10.5","-6.74","-4.94","-3.57"
"277","2104","國際中橡","10.2","-0.1","-0.97","05/11","+26.8","+13.1","+14.8","+14.6","+5.7","+1.55","-2.57","-2.99","-4.26","-4.04","-1.27","-0.71"
"278","8411","福貞-KY","12.25","0","0","05/11","+10.9","+20.1","+17.9","+14.5","+8.96","+14","+9.75","+4.2","+2.29","-6.07","-1.09","+6.33"
"279","6446","藥華藥","706","-18","-2.49","05/11","-13.3","+10.2","+13","+14.5","+10.7","+8.14","-0.2","+4.69","+0.88","+1.51","","+6.55"
"280","5227","立凱-KY","21","+0.25","+1.2","05/11","+28.7","+19.4","+21.3","+14.5","+1.81","+2.22","+0.16","+0.49","-0.11","-1.25","-0.83","+1.51"
"281","1108","幸福","14.6","+0.05","+0.34","05/11","+47.3","+37.9","+23.7","+14.4","+1.27","+6.43","+2.23","+0.75","+0.45","-1.96","-0.27","+1.19"
"282","3002","歐格","17.7","-0.1","-0.56","05/11","+45.4","+3.22","+7.49","+14.4","+16.4","+8.52","+1.58","-0.22","+0.28","+0.19","+0.1","+3.97"
"283","1475","業旺","27.65","-0.05","-0.18","05/11","+3.69","+13.1","+12.9","+14.3","+10.6","+6.8","+2.21","+2.3","-3.52","+0.14","+0.12","+0.87"
"284","6206","飛捷","130.5","+11.5","+9.66","05/11","+18.4","+15.8","+15.2","+14.2","+11.9","+10.2","+8.37","+6.43","-3.53","-0.16","-1.25","+6.21"
"285","2376","技嘉","324.5","+7.5","+2.37","05/11","+6.45","+12.7","+9.85","+14.2","+10.4","+15.3","+14.4","+1.91","+3.77","-0.53","-0.38","+6.98"
"286","3481","群創","32.3","+2.9","+9.86","05/11","+0.86","+8.32","+13.9","+14.2","+12.4","+6.84","+2.55","+0.43","+0.09","+0.01","-0.65","+0.82"
"287","6969","成信實業*-創","28.5","-0.45","-1.55","05/11","+21.4","+20.2","+15.4","+14.2","+4.52","+3.87","+2.74","+1.32","+0.79","","","+1.65"
"288","9930","中聯資源","69.8","-0.2","-0.29","05/11","+10.1","+18.6","+16.9","+14.2","+7.2","+12.3","+1.44","-3.74","-8.69","+0.54","-0.08","-2.46"
"289","7769","鴻勁","6380","+580","+10","05/11","-2.24","+9.51","+8.7","+14.1","+21.5","+19.4","+10.2","","","","","+13.4"
"290","9931","欣高","34.45","-0.15","-0.43","05/11","-13.7","-0.14","+15.8","+14.1","+1.34","+4.98","+0.29","+0.15","+0.13","+0.46","+0.27","+0.23"
"291","5014","建錩","10.35","+0.92","+9.76","05/11","+34","+24.4","+22.8","+14.1","+8.02","+4.91","+2.24","+0.54","-1.23","+0.29","+0.04","+0.71"
"292","2524","京城","36.8","-0.05","-0.14","05/11","-14.2","-7.99","+4.01","+14","+1.6","+16.2","+6.48","+3.13","-4.87","-0.21","-0.89","+2.66"
"293","5904","寶雅","577","-12","-2.04","05/11","-10.4","+6.5","-7.76","+14","+20.4","+15","+16.2","+5.16","+6.83","-1.15","-0.42","+9.1"
"294","2501","國建","22.65","-0.35","-1.52","05/11","-38.7","-38.2","+7.21","+14","-19","+4.7","+14","+8.84","+8.91","+1.37","+0.59","+11.1"
"295","6615","慧智","32.35","-0.25","-0.77","05/11","+18","+13.9","+18.1","+14","+4.15","+2.58","+0.44","-0.59","-0.93","-0.01","","-0.23"
"296","3034","聯詠","496.5","-1.5","-0.3","05/11","+17.9","+13.4","+11.3","+13.9","+11.6","+6.76","+13.2","+9.38","+4.73","-2.85","-1.18","+10.3"
"297","2597","潤弘","160","+4","+2.56","05/11","+46.4","+21.9","+16.6","+13.9","-2.06","-11.5","-13.8","-8.03","-0.7","-0.7","-0.39","-10.9"
"298","1305","華夏","13.35","+0.6","+4.71","05/11","+29.9","+12.4","+19.2","+13.9","+6.74","+0.69","-1.15","-0.72","-0.7","-2.61","-0.8","-0.52"
"299","2258","鴻華先進-創","28.1","-0.6","-2.09","05/11","-12","-0.24","+9.64","+13.8","+10.2","+10.5","+5.3","+0.63","+0.29","","","+0.62"
"300","2007","燁興","7.32","-0.05","-0.68","05/11","+1.95","+6.62","+15.3","+13.8","+9.38","+8.38","+4.17","+2.19","+0.81","+0.62","+0.07","+2.3"
