"代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","外資連續買賣日數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣日數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣日數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣日數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"00720B","元大投資級公司債","32.78","+0.06","+0.18","05/11","+4","+21,998","55.6","0.53","0","0","0","0","+2","+2,200","11.2","0.05","+6","+36,168","59.7","0.87"
"00725B","國泰投資級公司債","34.84","+0.05","+0.14","05/11","+4","+8,392","43","0.22","0","0","0","0","-3","-841","-6.31","-0.02","+1","+3,462","58.8","0.09"
"00738U","期元大道瓊白銀","64.95","+0.4","+0.62","05/11","+4","+7,307","17.8","2.81","0","0","0","0","-1","-2,324","-19.2","-0.89","+4","+7,377","18","2.84"
"00853B","統一美債10年Aa-A","27.65","+0.05","+0.18","05/11","+4","+237","5.3","0.14","0","0","0","0","-1","-112","-8.99","-0.07","+15","+623","3.77","0.37"
"00859B","群益0-1年美債","40.74","-0.01","-0.02","05/11","+4","+302","2.56","1.37","0","0","0","0","+1","+18","0.65","0.08","+1","+151","5.41","0.68"
"00882","中信中國高股息","16.15","+0.14","+0.87","05/11","+4","+6,133","12.1","0.3","0","0","0","0","+15","+47,148","34.1","2.29","+15","+56,997","41.3","2.77"
"00895","富邦未來車","49.29","+0.79","+1.63","05/11","+4","+620","20.7","0.39","0","0","0","0","+3","+461","24.3","0.29","+37","+11,153","36.4","7.06"
"00907","永豐優息存股","14.97","+0.08","+0.54","05/11","+4","+2,030","26.5","1.09","0","0","0","0","-1","-32","-1.91","-0.02","+6","+6,177","56.6","3.32"
"00908","富邦入息REITs+","14.34","+0.05","+0.35","05/11","+4","+206","54.3","0.56","0","0","0","0","+5","+90","21.2","0.24","+4","+292","77","0.79"
"00942B","台新美A公司債20+","14.29","+0.03","+0.21","05/11","+4","+5,840","73.4","0.28","0","0","0","0","-2","-1,869","-39.1","-0.09","+4","+4,845","60.9","0.24"
"00959B","大華投等美債15Y+","9.33","+0.01","+0.11","05/11","+4","+5,077","56.3","0.88","0","0","0","0","+6","+2,564","19.6","0.45","+4","+6,967","77.3","1.21"
"009817","國泰日本不動產","9.2","-0.05","-0.54","05/11","+4","+3,616","27.4","1.25","+1","+330","9.59","0.11","+6","+3,482","18.3","1.2","+6","+8,662","45.6","2.98"
"009819","中信數據及電力","10.11","-0.01","-0.1","05/11","+4","+273","0.19","0.04","0","0","0","0","-12","-350,713","-38.5","-49.7","-12","-351,033","-38.6","-49.7"
"00993A","主動安聯台灣","13.31","+0.41","+3.18","05/11","+4","+13,174","16.1","1.42","0","0","0","0","+1","+5,723","25.4","0.62","+1","+11,643","51.7","1.26"
"1108","幸福","14.6","+0.05","+0.34","05/11","+4","+177","21.5","0.04","0","0","0","0","0","0","0","0","+4","+166","20.2","0.04"
"1110","東泥","15.35","+0.35","+2.33","05/11","+4","+180","31.2","0.03","0","0","0","0","-2","-10","-3.2","0","+4","+172","29.8","0.03"
"1417","嘉裕","8.67","-0.04","-0.46","05/11","+4","+78","13.8","0.04","0","0","0","0","-1","-56","-29.3","-0.03","-1","-32","-16.8","-0.02"
"1423","利華","40.55","-0.3","-0.73","05/11","+4","+35","18.8","0.03","0","0","0","0","-2","-8","-9.57","-0.01","-1","-3","-4.55","0"
"1438","三地開發","21.7","+1.25","+6.11","05/11","+4","+83","6.5","0.07","0","0","0","0","-1","-5","-2.45","0","+4","+86","6.73","0.08"
"1563","巧新","43.8","-0.1","-0.23","05/11","+4","+1,536","32.6","0.67","0","0","0","0","0","0","0","0","+4","+1,543","32.7","0.67"
"1590","亞德客-KY","1550","+45","+2.99","05/11","+4","+791","14.2","0.4","-1","-2","-0.13","0","-3","-60","-1.33","-0.03","+4","+763","13.7","0.38"
"1608","華榮","34.25","+0.25","+0.74","05/11","+4","+5,029","24.5","0.79","-4","-130","-0.63","-0.02","-2","-133","-1.58","-0.02","+4","+4,800","23.4","0.76"
"1709","和益","18.5","-0.15","-0.8","05/11","+4","+374","17.1","0.08","0","0","0","0","-2","-29","-2.3","-0.01","+4","+362","16.6","0.08"
"2007","燁興","7.32","-0.05","-0.68","05/11","+4","+280","18.5","0.05","0","0","0","0","-1","-3","-0.84","0","+4","+281","18.6","0.05"
"2030","彰源","18","+1.6","+9.76","05/11","+4","+2,605","32.8","0.93","0","0","0","0","+1","+20","0.38","0.01","+4","+2,611","32.9","0.93"
"2301","光寶科","224","+20","+9.8","05/11","+4","+67,913","23.7","2.93","-3","-6,098","-3.1","-0.26","+1","+635","1.44","0.03","+4","+63,235","22","2.73"
"2302","麗正","21.5","+1.95","+9.97","05/11","+4","+1,652","15.2","0.99","0","0","0","0","+1","+194","3.89","0.12","+4","+1,849","17.1","1.11"
"2450","神腦","30.1","+0.2","+0.67","05/11","+4","+281","33.5","0.11","0","0","0","0","+5","+171","17.4","0.07","+5","+413","42","0.16"
"2496","卓越","66.2","+0.3","+0.46","05/11","+4","+14","12.7","0.07","0","0","0","0","0","0","0","0","+4","+14","12.7","0.07"
"2520","冠德","30.6","+0.55","+1.83","05/11","+4","+2,031","33.9","0.33","-1","-7","-0.43","0","-2","-15","-0.46","0","+4","+2,019","33.7","0.33"
"2542","興富發","41.65","+1.65","+4.12","05/11","+4","+16,655","35.4","0.77","+3","+42","0.11","0","+1","+88","0.5","0","+4","+16,758","35.6","0.77"
"2852","第一保","26.1","-0.05","-0.19","05/11","+4","+181","15.6","0.06","-2","-6","-0.88","0","-2","-17","-2.66","-0.01","+4","+159","13.7","0.05"
"2886","兆豐金","40.1","-0.1","-0.25","05/11","+4","+30,402","38.3","0.2","-1","-52","-0.25","0","-2","-922","-2.2","-0.01","+4","+30,249","38.1","0.2"
"3026","禾伸堂","329.5","-0.5","-0.15","05/11","+4","+2,633","3.1","1.59","+7","+10,127","7.71","6.1","-1","-68","-0.22","-0.04","+6","+11,672","10.2","7.04"
"3034","聯詠","496.5","-1.5","-0.3","05/11","+4","+7,469","14.9","1.23","-1","-110","-0.75","-0.02","-1","-405","-2.75","-0.07","+6","+8,866","15.6","1.46"
"3321","同泰","16.25","-0.25","-1.52","05/11","+4","+99","6.84","0.12","0","0","0","0","-2","-7","-1.12","-0.01","-1","-5","-1.8","-0.01"
"3581","博磊","236.5","+1.5","+0.64","05/11","+4","+239","10.7","0.47","0","0","0","0","-1","-6","-2.19","-0.01","+4","+266","11.9","0.52"
"3705","永信","55.4","+0.1","+0.18","05/11","+4","+216","37.9","0.08","0","0","0","0","-1","-3","-3.04","0","+4","+216","37.8","0.08"
"4161","聿新科","22.95","+0.05","+0.22","05/11","+4","+13","2.49","0.02","0","0","0","0","0","0","0","0","+4","+13","2.49","0.02"
"4566","時碩工業","68.3","+1.1","+1.64","05/11","+4","+436","7.54","0.4","0","0","0","0","-1","-3","-0.31","0","+4","+435","7.52","0.4"
"4571","鈞興-KY","197.5","+7.5","+3.95","05/11","+4","+625","15.4","1.18","0","0","0","0","+1","+10","1.08","0.02","+3","+693","24.3","1.31"
"5227","立凱-KY","21","+0.25","+1.2","05/11","+4","+103","18.6","0.15","0","0","0","0","0","0","0","0","+4","+102","18.5","0.15"
"5285","界霖","67.8","+6.1","+9.89","05/11","+4","+581","10.5","0.57","0","0","0","0","+1","+59","2","0.06","+4","+640","11.6","0.63"
"5522","遠雄","72.7","+2.7","+3.86","05/11","+4","+513","11.2","0.07","0","0","0","0","-3","-30","-0.76","0","+1","+114","7.05","0.01"
"5525","順天","23.4","-0.1","-0.43","05/11","+4","+136","43.7","0.04","0","0","0","0","-2","-4","-3.08","0","+4","+129","41.5","0.04"
"5609","中菲行","79.6","0","0","05/11","+4","+96","11.6","0.07","0","0","0","0","+5","+113","11.7","0.08","+4","+186","22.4","0.13"
"6021","美好證","35.4","+0.45","+1.29","05/11","+4","+703","30.2","0.23","0","0","0","0","0","0","0","0","+4","+703","30.2","0.23"
"6028","公勝保經","81.9","+3.2","+4.07","05/11","+4","+42","28.1","0.17","0","0","0","0","0","0","0","0","+4","+42","28.1","0.17"
"6491","晶碩","285.5","+2.5","+0.88","05/11","+4","+425","25.3","0.54","0","0","0","0","+1","+2","0.52","0","+4","+434","25.8","0.56"
"6504","南六","40.75","+0.95","+2.39","05/11","+4","+24","9.97","0.03","0","0","0","0","-2","-2","-1.33","0","+4","+18","7.53","0.03"
"6527","明達醫","68.6","-3.2","-4.46","05/11","+4","+34","14","0.13","0","0","0","0","0","0","0","0","+4","+34","13.9","0.13"
"6683","雍智科技","2270","+60","+2.71","05/11","+4","+365","10.4","1.33","-1","-45","-15.4","-0.16","+3","+183","22.1","0.66","+4","+385","11","1.4"
"6703","軒郁","119.5","+2.5","+2.14","05/11","+4","+45","10.8","0.14","0","0","0","0","0","0","0","0","+4","+45","10.8","0.14"
"6908","宏碁遊戲-創","39.45","-0.65","-1.62","05/11","+4","+19","28.6","0.05","0","0","0","0","0","0","0","0","+7","+48","31","0.13"
"6958","日盛台駿","19","-0.05","-0.26","05/11","+4","+88","34.9","0.02","0","0","0","0","-1","-5","-6.92","0","+4","+85","33.7","0.02"
"7736","虎山","75.2","-1.5","-1.96","05/11","+4","+24","14.7","0.03","0","0","0","0","-1","-3","-5.7","0","+4","+24","14.6","0.03"
"7750","新代","2795","+250","+9.82","05/11","+4","+270","13.1","0.38","0","0","0","0","+2","+14","1.94","0.02","+4","+255","12.4","0.36"
"8027","鈦昇","223","+20","+9.85","05/11","+4","+2,301","15.1","2.1","0","0","0","0","+3","+48","0.44","0.04","+4","+2,299","15.1","2.09"
"8466","美吉吉-KY","15.5","-0.05","-0.32","05/11","+4","+47","19.6","0.06","0","0","0","0","0","0","0","0","+4","+47","19.6","0.06"
"8487","愛爾達-創","77.8","-0.9","-1.14","05/11","+4","+6","1.28","0.02","+1","+5","5.04","0.02","+6","+20","3.48","0.08","+9","+53","7.01","0.2"
"9912","偉聯","12.35","-0.3","-2.37","05/11","+4","+35","5.51","0.07","0","0","0","0","+1","+6","3.56","0.01","+4","+49","7.7","0.09"
"9926","新海","49.2","-0.15","-0.3","05/11","+4","+38","15.6","0.02","0","0","0","0","0","0","0","0","+4","+38","15.6","0.02"
"006208","富邦台50","224.45","+0.15","+0.07","05/11","+3","+2,218","13.9","0.12","0","0","0","0","+1","+288","6.92","0.02","+3","+2,898","18.2","0.16"
"00862B","中信投資級公司債","31.63","+0.06","+0.19","05/11","+3","+729","68.3","0.09","0","0","0","0","-1","-640","-91.7","-0.08","+9","+337","8.1","0.04"
"00901","永豐智能車供應鏈","42.36","+0.96","+2.32","05/11","+3","+729","27.6","1.1","0","0","0","0","+2","+35","2.5","0.05","+2","+231","16.5","0.35"
"00928","中信上櫃ESG30","36.96","+1.89","+5.39","05/11","+3","+51","1.27","0.17","0","0","0","0","-2","-193","-5.37","-0.62","-2","-148","-4.11","-0.48"
"00935","野村臺灣新科技50","55.65","+1.45","+2.68","05/11","+3","+1,453","3.43","0.26","+2","+436","1.52","0.08","-3","-8,125","-19.2","-1.46","-3","-6,236","-14.7","-1.12"
"00968B","元大優息投等債","9.24","0","0","05/11","+3","+2,622","27.5","0.4","0","0","0","0","-1","-1,009","-26.8","-0.15","+4","+6,601","53.4","1"
"00985A","主動野村台灣50","21.66","+0.33","+1.55","05/11","+3","+4,237","13.8","0.81","0","0","0","0","-1","-91","-1.47","-0.02","+2","+870","4.88","0.17"
"00995A","主動中信台灣卓越","17.22","+0.57","+3.42","05/11","+3","+7,770","23.2","2.38","0","0","0","0","+1","+719","7.06","0.22","+1","+4,183","41.1","1.28"
"1216","統一","73.9","+0.7","+0.96","05/11","+3","+21,630","30.8","0.38","-1","-170","-1.06","0","-7","-3,868","-3.11","-0.07","+3","+20,795","29.6","0.37"
"1342","八貫","95.5","+1.3","+1.38","05/11","+3","+163","13.1","0.21","0","0","0","0","0","0","0","0","+3","+118","9.47","0.15"
"1419","新紡","64.1","-0.2","-0.31","05/11","+3","+70","37.5","0.02","0","0","0","0","-1","-2","-4.59","0","+3","+67","35.8","0.02"
"1449","佳和","14.2","+1.25","+9.65","05/11","+3","+703","14.9","0.55","0","0","0","0","+1","+8","0.32","0.01","+3","+712","15","0.56"
"1464","得力","10.05","+0.05","+0.5","05/11","+3","+395","30","0.09","0","0","0","0","-2","-8","-0.89","0","+3","+397","30.2","0.09"
"1540","喬福","20.8","-0.1","-0.48","05/11","+3","+133","15.7","0.16","+1","+3","0.89","0","0","0","0","0","+3","+137","16.2","0.16"
"1735","日勝化","27.3","+1.9","+7.48","05/11","+3","+259","8.79","0.26","0","0","0","0","+3","+7","0.23","0.01","+3","+266","9.03","0.27"
"1773","勝一","176","+3.5","+2.03","05/11","+3","+226","6.49","0.08","0","0","0","0","+1","+8","0.43","0","+3","+254","7.28","0.08"
"1909","榮成","9.27","+0.1","+1.09","05/11","+3","+717","7.32","0.05","0","0","0","0","+1","+3","0.1","0","+3","+742","7.57","0.06"
"2049","上銀","351","+31.5","+9.86","05/11","+3","+6,456","25.8","1.82","+1","+161","1.31","0.05","+1","+182","1.47","0.05","+4","+6,093","18.8","1.72"
"2061","風青","22","+1.4","+6.8","05/11","+3","+203","3.72","0.35","0","0","0","0","+3","+112","2.05","0.2","+3","+315","5.77","0.55"
"2072","世紀風電","179.5","-1","-0.55","05/11","+3","+245","15.2","0.13","0","0","0","0","+1","+6","1","0","+3","+274","17","0.14"
"2250","IKKA-KY","63.9","+0.4","+0.63","05/11","+3","+7","4.29","0.02","0","0","0","0","-1","-2","-3.76","-0.01","+3","+8","4.49","0.02"
"2420","新巨","56.5","+1","+1.8","05/11","+3","+223","10.7","0.15","0","0","0","0","-3","-15","-0.72","-0.01","+3","+208","9.96","0.14"
"2428","興勤","193","+2.5","+1.31","05/11","+3","+1,144","14.7","0.89","0","0","0","0","-1","-9","-0.47","-0.01","+3","+1,201","15.4","0.94"
"2453","凌群","54.8","+0.2","+0.37","05/11","+3","+178","17.7","0.18","0","0","0","0","0","0","0","0","+3","+177","17.6","0.18"
"2455","全新","360","+23","+6.82","05/11","+3","+3,379","38.4","1.83","0","0","0","0","-2","-269","-4.89","-0.15","+5","+6,330","14.8","3.42"
"2482","連宇","16.75","+0.05","+0.3","05/11","+3","+115","24.2","0.15","0","0","0","0","-2","-5","-1.82","-0.01","+3","+112","23.6","0.14"
"2610","華航","19.15","+0.6","+3.23","05/11","+3","+39,853","28.9","0.65","-7","-3,738","-1.75","-0.06","+1","+552","0.85","0.01","+3","+40,201","29.2","0.66"
"2729","瓦城","165","-1","-0.6","05/11","+3","+13","12","0.03","0","0","0","0","0","0","0","0","+3","+13","12","0.03"
"2762","世界健身-KY","75.4","+1.4","+1.89","05/11","+3","+86","23.9","0.08","0","0","0","0","+1","+1","1.24","0","+3","+83","23.1","0.07"
"2883B","凱基金乙特","8.22","0","0","05/11","+3","+400","8.21","0.03","0","0","0","0","-1","-40","-2.88","0","+3","+393","8.06","0.02"
"3046","建碁","52.4","+1.8","+3.56","05/11","+3","+528","26.6","0.67","0","0","0","0","+5","+179","7.48","0.23","+10","+934","29.4","1.19"
"3060","銘異","28.55","+0.55","+1.96","05/11","+3","+1,469","19.4","1.07","0","0","0","0","-1","-1","-0.04","0","+3","+1,470","19.4","1.07"
"3066","李洲","18.45","+0.15","+0.82","05/11","+3","+217","18.4","0.26","0","0","0","0","+1","+1","0.15","0","+3","+217","18.4","0.26"
"3081","聯亞","2780","+160","+6.11","05/11","+3","+703","7.94","0.76","+1","+119","5.21","0.13","+1","+5","0.24","0.01","+3","+353","3.99","0.38"
"3105","穩懋","526","+33.5","+6.8","05/11","+3","+7,243","8.05","1.71","+2","+277","0.55","0.07","+1","+45","0.18","0.01","+1","+4,069","16.1","0.96"
"3189","景碩","503","+45","+9.83","05/11","+3","+9,547","12.5","1.81","-4","-8,211","-7.53","-1.56","+1","+429","1.61","0.08","+1","+795","2.98","0.15"
"3206","志豐","39.05","+3.1","+8.62","05/11","+3","+283","26.7","0.48","0","0","0","0","+1","0","0.01","0","+3","+283","26.7","0.48"
"3229","晟鈦","44.8","+4.05","+9.94","05/11","+3","+272","10.8","0.42","0","0","0","0","+1","+6","0.31","0.01","+3","+283","11.2","0.44"
"3311","閎暉","32.8","+0.4","+1.23","05/11","+3","+373","33.8","0.37","0","0","0","0","+2","+2","0.23","0","+3","+372","33.8","0.37"
"3479","安勤","97.1","+0.9","+0.94","05/11","+3","+204","14.2","0.28","0","0","0","0","-1","-1","-0.18","0","+3","+203","14.1","0.28"
"3483","力致","90.9","-0.4","-0.44","05/11","+3","+289","10.5","0.29","0","0","0","0","-2","-6","-0.31","-0.01","+3","+290","10.5","0.29"
"3491","昇達科","1820","+165","+9.97","05/11","+3","+933","12.4","1.36","+1","+283","6.43","0.41","-2","-20","-0.33","-0.03","+2","+1,150","18.6","1.67"
"3537","堡達","48.15","+1.45","+3.1","05/11","+3","+258","10.9","0.46","0","0","0","0","0","0","0","0","+3","+259","10.9","0.46"
"3550","聯穎","21.4","+0.05","+0.23","05/11","+3","+548","5.24","0.51","0","0","0","0","+2","+1","0.01","0","+3","+547","5.23","0.51"
"3580","友威科","97","+8.2","+9.23","05/11","+3","+266","3.23","0.67","0","0","0","0","+1","+1","0.02","0","+3","+267","3.24","0.68"
"3609","三一東林","22.8","+0.2","+0.88","05/11","+3","+73","12.8","0.19","0","0","0","0","0","0","0","0","+3","+73","12.8","0.19"
"3623","富晶通","23.1","-0.45","-1.91","05/11","+3","+31","10.6","0.11","0","0","0","0","+3","+1","0.22","0","+3","+32","10.8","0.11"
"3684","榮昌","59","-0.5","-0.84","05/11","+3","+58","14.1","0.19","0","0","0","0","0","0","0","0","+3","+58","14.1","0.19"
"3704","合勤控","35.05","-0.25","-0.71","05/11","+3","+1,873","27.3","0.45","0","0","0","0","-2","-6","-0.16","0","+3","+1,878","27.4","0.45"
"4121","優盛","14.6","-0.05","-0.34","05/11","+3","+28","9.69","0.03","0","0","0","0","0","0","0","0","+3","+28","9.69","0.03"
"4126","太醫","79.6","-0.2","-0.25","05/11","+3","+19","14.7","0.03","0","0","0","0","0","0","0","0","+3","+19","14.7","0.03"
"4207","環泰","18.5","+0.6","+3.35","05/11","+3","+174","33.7","0.09","0","0","0","0","0","0","0","0","+3","+174","33.7","0.09"
"4417","金洲","46.45","+0.35","+0.76","05/11","+3","+91","14.6","0.11","0","0","0","0","0","0","0","0","+3","+91","14.6","0.11"
"4420","光明","42.4","+0.8","+1.92","05/11","+3","+45","25.4","0.11","0","0","0","0","0","0","0","0","+3","+45","25.4","0.11"
"4513","福裕","14.75","+0.05","+0.34","05/11","+3","+189","18.2","0.17","0","0","0","0","0","0","0","0","+3","+189","18.2","0.17"
"4581","光隆精密-KY","51","+1","+2","05/11","+3","+9","18.3","0.03","0","0","0","0","-1","-1","-6.25","0","0","0","0","0"
"4744","皇將","32.7","+0.3","+0.93","05/11","+3","+36","5.9","0.06","0","0","0","0","+1","0","0","0","+3","+36","5.9","0.06"
"4764","雙鍵","321","-19","-5.59","05/11","+3","+182","9.56","0.21","0","0","0","0","-4","-134","-2.38","-0.16","+3","+164","8.65","0.19"
"4908","前鼎","227.5","-2","-0.87","05/11","+3","+150","6.44","0.19","0","0","0","0","+1","+3","0.56","0","+2","+107","7.98","0.14"
"4951","精拓科","121.5","-2.5","-2.02","05/11","+3","+145","4.69","0.42","0","0","0","0","-1","-58","-8.97","-0.17","+3","+146","4.72","0.43"
"4972","湯石照明","16.45","0","0","05/11","+3","+35","18.8","0.06","0","0","0","0","0","0","0","0","+3","+35","18.8","0.06"
"4974","亞泰","74.4","+0.9","+1.22","05/11","+3","+128","20.3","0.18","0","0","0","0","0","0","0","0","+3","+128","20.2","0.18"
"5309","系統電","67.4","+3.6","+5.64","05/11","+3","+2,170","5.21","0.94","0","0","0","0","-2","-574","-1.6","-0.25","+3","+1,741","4.18","0.76"
"5356","協益","26.95","-0.15","-0.55","05/11","+3","+100","23","0.1","0","0","0","0","0","0","0","0","+3","+100","23","0.1"
"5388","中磊","87.3","+2.2","+2.59","05/11","+3","+12,317","31.4","4.1","-1","-50","-0.52","-0.02","+3","+656","1.67","0.22","+3","+12,924","33","4.3"
"5455","昇益","24.7","-1.1","-4.26","05/11","+3","+10","5.56","0.02","0","0","0","0","0","0","0","0","+3","+9","5.14","0.01"
"5471","松翰","49.85","+4.5","+9.92","05/11","+3","+1,885","19.3","1.12","0","0","0","0","+1","+99","1.5","0.06","+3","+1,978","20.3","1.18"
"5493","三聯","86.6","+1.1","+1.29","05/11","+3","+64","13.3","0.15","0","0","0","0","0","0","0","0","+3","+64","13.3","0.15"
"6187","萬潤","1110","+40","+3.74","05/11","+3","+1,269","11.3","1.3","-3","-1,116","-9.93","-1.14","-5","-94","-0.46","-0.1","-1","-146","-5.28","-0.15"
"6192","巨路","128","+4","+3.23","05/11","+3","+837","45.1","0.87","0","0","0","0","-3","-242","-13.1","-0.25","+3","+595","32.1","0.62"
"6220","岳豐","30","-0.05","-0.17","05/11","+3","+178","29.8","0.12","0","0","0","0","+9","+29","1.47","0.02","+3","+187","31.3","0.13"
"6259","百徽","24.8","+2.25","+9.98","05/11","+3","+264","9.45","0.95","0","0","0","0","-1","-2","-0.16","-0.01","+3","+266","9.51","0.95"
"6282","康舒","55.4","+5","+9.92","05/11","+3","+41,396","24.1","4.84","-1","-1","0","0","+3","+2,750","1.6","0.32","+3","+44,145","25.7","5.16"
"6284","佳邦","82","+0.5","+0.61","05/11","+3","+1,094","18.6","0.73","0","0","0","0","+4","+21","0.29","0.01","+3","+1,114","19","0.75"
"6494","九齊","58.5","+2.7","+4.84","05/11","+3","+276","12.6","0.87","0","0","0","0","-1","-16","-2.29","-0.05","+3","+279","12.8","0.88"
"6508","惠光","24.45","-0.05","-0.2","05/11","+3","+46","22","0.05","0","0","0","0","0","0","0","0","+3","+46","22","0.05"
"6569","醫揚","99.6","-0.9","-0.9","05/11","+3","+25","7.1","0.06","0","0","0","0","-1","-1","-2.24","0","+3","+24","6.82","0.06"
"6708","天擎","42.8","+1.4","+3.38","05/11","+3","+7","4.72","0.02","0","0","0","0","0","0","0","0","+3","+7","4.72","0.02"
"6716","應廣","104","+9.3","+9.82","05/11","+3","+302","13.1","1","0","0","0","0","+2","+8","0.39","0.03","+3","+310","13.4","1.02"
"6768","志強-KY","92","+4.5","+5.14","05/11","+3","+557","13.1","0.28","+10","+1,676","17.2","0.84","+3","+48","1.12","0.02","+9","+1,357","16.2","0.68"
"6789","采鈺","600","-3","-0.5","05/11","+3","+1,896","6.7","0.6","+6","+244","0.36","0.08","-2","-22","-0.11","-0.01","+3","+2,023","7.15","0.64"
"6799","來頡","90.8","+1.9","+2.14","05/11","+3","+128","10.8","0.29","0","0","0","0","-1","-4","-0.88","-0.01","+3","+129","10.9","0.3"
"6830","汎銓","754","-33","-4.19","05/11","+3","+648","7.01","1.21","0","0","0","0","-6","-145","-0.79","-0.27","+3","+586","6.35","1.1"
"6863","永道-KY","113","+10","+9.71","05/11","+3","+154","30.6","0.21","0","0","0","0","+2","+3","0.94","0","+3","+156","31.2","0.21"
"7721","微程式","79.3","+7.2","+9.99","05/11","+3","+95","5.62","0.17","0","0","0","0","+1","+4","0.43","0.01","+3","+99","5.84","0.18"
"7730","暉盛-創","181","+13","+7.74","05/11","+3","+39","13","0.11","0","0","0","0","-3","-29","-9.53","-0.08","-1","-10","-8.14","-0.03"
"7753","星亞","42.6","+0.55","+1.31","05/11","+3","+14","11.3","0.06","0","0","0","0","0","0","0","0","+3","+14","11.3","0.06"
"7810","捷創科技","233","+21","+9.91","05/11","+3","+41","7.64","0.2","0","0","0","0","+2","+4","0.99","0.02","+3","+45","8.29","0.22"
"8049","晶采","25.65","+0.4","+1.58","05/11","+3","+115","17.5","0.1","0","0","0","0","+1","0","0.1","0","+3","+115","17.5","0.1"
"8059","凱碩","20.85","+0.3","+1.46","05/11","+3","+88","8.12","0.05","0","0","0","0","0","0","0","0","+3","+88","8.12","0.05"
"8076","伍豐","24.65","+1.25","+5.34","05/11","+3","+573","9.65","0.2","0","0","0","0","+4","+22","0.3","0.01","+3","+594","10","0.2"
"8176","智捷","10.25","+0.1","+0.99","05/11","+3","+38","6","0.05","0","0","0","0","0","0","0","0","+3","+38","6","0.05"
"8255","朋程","149","+3.5","+2.41","05/11","+3","+797","25.6","0.78","0","0","0","0","-2","-133","-6.54","-0.13","+3","+696","22.3","0.68"
"8415","大國鋼","34.55","+0.2","+0.58","05/11","+3","+1,008","49.1","0.1","+1","+2","0.17","0","-4","-782","-32.2","-0.08","+3","+265","12.9","0.03"
"8424","惠普","74","-0.1","-0.13","05/11","+3","+4","5.65","0.01","0","0","0","0","0","0","0","0","+3","+4","5.65","0.01"
"8433","弘帆","54.5","+0.3","+0.55","05/11","+3","+65","24.2","0.12","0","0","0","0","0","0","0","0","+3","+65","24.2","0.12"
"8437","大地-KY","11.55","-0.35","-2.94","05/11","+3","+9","6.51","0.02","0","0","0","0","0","0","0","0","+3","+8","5.89","0.02"
"8438","昶昕","98.7","+8.9","+9.91","05/11","+3","+822","22.1","1.17","0","0","0","0","+1","+6","0.29","0.01","+3","+828","22.2","1.18"
"8942","森鉅","45.4","+1.2","+2.71","05/11","+3","+169","3.53","0.09","0","0","0","0","-1","-11","-0.57","-0.01","-1","-9","-0.47","0"
"9934","成霖","9.88","+0.61","+6.58","05/11","+3","+1,470","38","0.36","0","0","0","0","-2","-20","-0.6","0","+3","+1,463","37.8","0.36"
"00400A","主動國泰動能高息","14.14","+0.44","+3.21","05/11","+2","+7,519","5.19","0.49","0","0","0","0","-6","-117,445","-24.3","-7.61","-6","-150,918","-31.3","-9.78"
"0061","元大寶滬深","25.17","+0.35","+1.41","05/11","+2","+356","59.2","0.34","0","0","0","0","-2","-132","-22","-0.13","+23","+4,863","63.2","4.67"
"006201","元大富櫃50","47.71","+1.79","+3.9","05/11","+2","+17","2.04","0.09","-1","-102","-21.7","-0.51","+4","+462","23.6","2.32","+4","+441","22.5","2.21"
"00645","富邦日本","54","+0.1","+0.19","05/11","+2","+1","0.21","0","0","0","0","0","+3","+541","53","1.04","+3","+510","50","0.98"
"00646","元大S&P500","72.8","+0.25","+0.34","05/11","+2","+2,750","18.3","0.5","0","0","0","0","+2","+5,641","37.5","1.03","+2","+8,391","55.7","1.54"
"00648R","元大S&P500反1","4.05","-0.02","-0.49","05/11","+2","+6","0.72","0","0","0","0","0","-2","-269","-32.2","-0.18","-2","-263","-31.5","-0.18"
"00663L","國泰臺灣加權正2","93.75","+0.6","+0.64","05/11","+2","+652","4.53","0.58","0","0","0","0","-2","-1,182","-8.2","-1.06","-2","-530","-3.68","-0.47"
"00673R","期元大S&P原油反1","12.12","-0.56","-4.42","05/11","+2","+134","0.23","0.02","0","0","0","0","-2","-28,116","-47.5","-3.57","-2","-27,982","-47.3","-3.55"
"00757","統一FANG+","127.85","+2.95","+2.36","05/11","+2","+2,089","29.8","0.68","0","0","0","0","+25","+24,775","34.1","8.12","+25","+39,488","54.3","12.9"
"00760B","復華新興企業債","54.1","-0.1","-0.18","05/11","+2","+3","1.41","0","0","0","0","0","+2","+1","0.56","0","+2","+4","1.97","0"
"00770","國泰北美科技","63.9","+1.5","+2.4","05/11","+2","+286","28.5","0.34","0","0","0","0","+2","+184","18.3","0.22","+2","+470","46.9","0.56"
"00779B","凱基美債25+","28.1","-0.02","-0.07","05/11","+2","+43","6.56","0","0","0","0","0","+2","+4","0.61","0","+2","+47","7.17","0"
