"排名","代號","名稱","成交","漲跌價","漲跌幅","更新日期","當日增減張數","2日增減張數","3日增減張數","5日增減張數","10日增減張數","1個月增減張數","3個月增減張數","半年增減張數","1年增減張數","今年增減張數"
"199","6712","長聖","161","-2","-1.23","08/27","+50","+67","+79","+231","+186","+243","+367","+1,707","+1,868","+2,069"
"200","8027","鈦昇","185","+6","+3.35","08/27","+80","+61","+101","+230","-467","-1,529","+79","-95","-247","+1,281"
"201","4971","IET-KY","568","+1","+0.18","08/27","-8","-16","-23","+225","+715","+1,025","+731","+1,206","+475","+1,032"
"202","3665","貿聯-KY","2260","+205","+9.98","08/27","-7","+103","-208","+224","-2,304","+1,901","+10,035","+8,655","+12,717","+4,691"
"203","8415","大國鋼","36.75","-0.5","-1.34","08/27","+81","+124","+102","+223","+210","+346","-1,514","-539","-794","-810"
"204","8383","千附","66.1","-2","-2.94","08/27","+57","+60","+111","+219","+650","+1,038","+988","+865","-63","-154"
"205","6727","亞泰金屬","537","+17","+3.27","08/27","+19","+75","+92","+216","+532","+627","+977","+955","0","+1,104"
"206","3025","星通","53.6","-0.2","-0.37","08/27","+18","+40","+111","+212","+190","+301","+1,070","+911","+2,053","+70"
"207","4749","新應材","790","+1","+0.13","08/27","+100","+102","+145","+212","+288","+88","+3,521","+1,776","+5,207","+2,650"
"208","0056","元大高股息","53.85","+0.25","+0.47","08/27","+100","-143","+1,667","+209","-10,538","-55,423","-71,071","-40,001","+57,474","-99,962"
"209","3479","安勤","129","0","0","08/27","+16","+57","+137","+208","+269","+301","+908","+1,473","+2,222","+2,015"
"210","6538","倉和","200","-22","-9.91","08/27","+69","+147","+171","+208","+170","+346","+639","+754","+403","+706"
"211","1582","信錦","76.8","+0.9","+1.19","08/27","+196","+174","+201","+207","-213","-1,050","+130","+931","+4,972","+4,758"
"212","00985A","主動野村台灣50","23.29","+0.03","+0.13","08/27","0","+3","+3","+206","+166","+140","-1,845","-347","+3,297","+102"
"213","6127","九豪","50.8","-0.1","-0.2","08/27","+47","+50","+56","+206","+511","+549","-45","+673","+619","+652"
"214","2887I","台新新光辛特","9.51","-0.01","-0.11","08/27","+174","+174","+202","+204","+230","+230","-1,827","+269","+1,557","-129"
"215","5309","系統電","54.2","-0.5","-0.91","08/27","+323","+324","+262","+203","+244","-8","+4,795","+6,772","+8,362","+6,725"
"216","3090","日電貿","174","+5.5","+3.26","08/27","+293","+293","+105","+203","+2,755","+6,392","+6,316","+461","+7,258","+1,832"
"217","7777","能率亞洲","40.15","-1.35","-3.25","08/27","+20","+156","+200","+200","+124","-72","+79","+685","","+1,046"
"218","3709","鑫聯大投控","67.3","-0.4","-0.59","08/27","+46","+2","+51","+199","+303","-159","+437","-125","-1,624","-809"
"219","6168","宏齊","28.85","-0.8","-2.7","08/27","+155","-102","+54","+199","-204","+484","-828","+1,697","+4,016","+877"
"220","3702","大聯大","100","-1.5","-1.48","08/27","-13","+933","+367","+195","+124","+3,006","-16,378","+6,471","-1,776","+4,739"
"221","2613","中櫃","22.7","-0.35","-1.52","08/27","+21","+93","+119","+189","+154","+189","-156","+328","-168","-618"
"222","1103","嘉泥","13.15","-0.05","-0.38","08/27","+44","+92","+145","+181","-250","+218","-39","-130","-769","-179"
"223","2406","國碩","28.65","-0.05","-0.17","08/27","-55","-42","-44","+180","+150","+1,330","+8,863","+8,077","+10,866","+7,485"
"224","3504","揚明光","89.5","-4.6","-4.89","08/27","+14","+36","+74","+175","+209","+216","+531","+1,398","+1,456","+1,292"
"225","4908","前鼎","190","-5.5","-2.81","08/27","+129","+220","+224","+173","+188","+167","-797","-1,427","-844","-1,140"
"226","2302","麗正","43.85","-0.15","-0.34","08/27","0","+9","+36","+169","+200","+444","+858","+560","+1,155","+270"
"227","6271","同欣電","215","+5","+2.38","08/27","+24","+115","+81","+163","-214","+1,036","-267","-1,316","+1,144","+1,131"
"228","6719","力智","194.5","0","0","08/27","+40","+22","+105","+163","+334","+453","+353","+2,512","+2,753","+3,019"
"229","6285","啟碁","247","+2","+0.82","08/27","+265","+276","+312","+158","-566","+284","+408","-7,155","+2,831","-7,303"
"230","6101","寬魚國際","37.9","+0.2","+0.53","08/27","+31","+64","+115","+157","+221","+350","+654","+712","+395","+675"
"231","6451","訊芯-KY","453.5","+1.5","+0.33","08/27","-26","+39","+35","+155","+730","+928","+34","-131","-719","-680"
"232","6613","朋億*","275.5","+9.5","+3.57","08/27","+63","+99","+155","+153","+253","+478","+474","+202","+180","+76"
"233","3016","嘉晶","99.6","-0.3","-0.3","08/27","+205","+134","+156","+152","-187","-1,266","+792","-2,116","-2,971","-3,938"
"234","4736","泰博","124.5","0","0","08/27","+6","+45","+107","+152","-4","-4","-568","+201","-488","-43"
"235","3217","優群","137.5","-0.5","-0.36","08/27","+13","+13","+79","+151","+479","+365","+933","+2,733","+3,530","+3,151"
"236","00673R","期元大S&P原油反1","12.39","-0.26","-2.06","08/27","0","0","+148","+148","+1,468","+1,785","-7,913","+8,334","+10,390","+12,590"
"237","3694","海華","50.8","-0.7","-1.36","08/27","+14","+21","+33","+145","+479","+2,714","+2,941","+3,494","+5,183","+4,964"
"238","1904","正隆","25.15","-0.3","-1.18","08/27","-57","-50","+4","+144","-151","+857","-1,932","-2,768","-5,294","-2,459"
"239","1722","台肥","44.6","0","0","08/27","-793","-784","-555","+142","+1,655","+2,541","-14,233","+10,635","+16,041","+11,927"
"240","1444","力麗","7.17","+0.01","+0.14","08/27","+58","+76","+139","+139","+139","+139","+136","-1,830","-10,564","-4,610"
"241","7750","新代","2300","-150","-6.12","08/27","+8","+76","+94","+138","+137","+204","+254","","",""
"242","1713","國化","44.2","+0.5","+1.14","08/27","+15","+40","+62","+137","+204","+217","-338","-950","+104","+367"
"243","5225","東科-KY","60.5","-1.3","-2.1","08/27","+23","+16","+27","+136","+327","+557","+215","+1,005","+1,136","+1,552"
"244","6499","益安","75.3","+6.8","+9.93","08/27","+65","+70","+89","+135","-51","-242","+279","+533","+857","+14"
"245","6274","台燿","1490","+45","+3.11","08/27","+104","+113","+118","+134","+208","+323","-258","-6,249","-14,930","-11,719"
"246","4739","康普","88.6","+0.4","+0.45","08/27","+207","+220","+218","+134","+147","+236","+2,202","+2,443","+906","+1,970"
"247","6841","長佳智能","54.3","+1","+1.88","08/27","+13","+61","+93","+133","+115","+318","-150","+488","+1,200","+636"
"248","00670L","富邦NASDAQ正2","200.8","+1.7","+0.85","08/27","+125","+131","+131","+131","+177","-5","-2,312","-2,347","+3,506","+575"
"249","2023","燁輝","13.65","-0.2","-1.44","08/27","+58","+24","+46","+131","+206","+1,059","+2,625","+24,581","+29,700","+30,554"
"250","6188","廣明","68.8","-0.7","-1.01","08/27","+139","-192","-73","+130","-838","-1,633","-6,236","-12,947","-389","-4,613"
"251","6223","旺矽","5030","-60","-1.18","08/27","-12","+105","+27","+130","+259","+655","+1,105","+1,576","+1,348","+985"
"252","2852","第一保","28.1","-0.35","-1.23","08/27","+155","+60","+64","+128","+88","-333","-962","-159","-1,424","-163"
"253","3556","禾瑞亞","62.9","+0.2","+0.32","08/27","0","+6","+30","+127","+70","-23","+1,388","+1,734","+1,660","+1,793"
"254","00695B","富邦美債7-10","34.67","-0.18","-0.52","08/27","+95","+110","+121","+126","+264","+264","+264","+264","+212","+278"
"255","3149","正達","66.4","-0.8","-1.19","08/27","-75","-117","+41","+122","+768","-397","-164","+3,215","+3,946","-581"
"256","2236","百達-KY","121.5","+1","+0.83","08/27","+8","+30","+103","+122","+118","+347","+531","+473","+528","+489"
"257","4720","德淵","18.95","-0.5","-2.57","08/27","+89","+84","+93","+122","+277","+164","-724","+2,036","+2,467","+2,406"
"258","00877","復華中國5G","37.53","-0.12","-0.32","08/27","0","0","0","+121","-329","-1,091","+545","+514","+118","-959"
"259","009814","富邦標普500","11.37","-0.02","-0.18","08/27","+119","+120","+120","+119","+119","+122","+122","+303","","+303"
"260","2241","艾姆勒","35.5","+0.15","+0.42","08/27","+1","+1","+13","+118","+224","+319","+656","+1,571","+1,646","+1,752"
"261","6442","光聖","1615","+20","+1.25","08/27","+51","+95","+95","+118","+253","+1,493","+1,913","+1,968","+1,239","+991"
"262","3717","聯嘉投控","23.25","+0.25","+1.09","08/27","0","+9","+17","+117","+282","+1,445","+2,958","+4,422","+6,357","+5,780"
"263","6664","群翊","359.5","+4.5","+1.27","08/27","+31","+19","+20","+117","-6","-14","+431","+1,733","+1,345","+1,335"
"264","3257","虹冠電","50.3","+0.35","+0.7","08/27","+11","+18","+66","+116","+148","+190","+516","+901","+2,050","+597"
"265","00650L","復華香港正2","17.29","+0.02","+0.12","08/27","0","0","+116","+116","+116","-1,531","-1,890","-1,810","-4,931","-3,851"
"266","00757","統一FANG+","138.7","+0.75","+0.54","08/27","+10","+20","+45","+115","+335","+184","-422","-2,588","-786","-667"
"267","6446","藥華藥","1545","-15","-0.96","08/27","-11","-56","+15","+113","+64","+44","+637","-259","-8,769","-7,564"
"268","6449","鈺邦","237","+4","+1.72","08/27","+44","+148","+136","+113","+136","+256","+50","-835","-763","-822"
"269","5263","智崴","99.5","+0.5","+0.51","08/27","+16","+23","+41","+112","+106","+38","-151","-333","+47","+494"
"270","2905","三商","17.45","+0.05","+0.29","08/27","+56","+82","+119","+110","-152","+18","-1,834","-1,655","-5,453","-2,904"
"271","6691","洋基工程","618","-7","-1.12","08/27","+15","+33","+50","+110","+228","+361","+469","+399","+569","+459"
"272","7740","熙特爾-創","134","-2.5","-1.83","08/27","+30","+44","+101","+110","+121","+130","+333","+1,086","","+1,196"
"273","2102","泰豐","18.55","-0.05","-0.27","08/27","+20","+17","+71","+109","+123","-611","-317","+2,604","+4,126","+2,520"
"274","4973","廣穎","153","-1.5","-0.97","08/27","+66","+63","+44","+108","+170","+464","+866","+446","+660","-208"
"275","6532","瑞耘","89.2","-1.4","-1.55","08/27","+1","+1","+56","+107","+178","+298","+270","+1,224","+766","+1,083"
"276","6215","和椿","98.4","+0.2","+0.2","08/27","+36","+45","+84","+105","+143","+282","+580","+341","+1,595","+8"
"277","00990A","主動元大AI新經濟","15.37","-0.19","-1.22","08/27","-1","+197","+198","+105","+48","-11,435","-25,112","+5,627","","-91,014"
"278","6153","嘉聯益","17.75","+0.5","+2.9","08/27","+116","+53","+22","+105","+142","+2,622","+7,401","+8,818","+733","+8,065"
"279","6668","中揚光","44.6","+1.65","+3.84","08/27","+2","+7","+57","+105","+65","+216","+668","+759","+870","+836"
"280","6669","緯穎","7200","+385","+5.65","08/27","+49","-12","+22","+105","+261","-334","-1,496","+3,022","+7,321","+4,405"
"281","4952","凌通","51.9","-0.7","-1.33","08/27","-11","-11","+3","+104","+137","+307","+651","+1,100","+1,471","+1,397"
"282","6579","研揚","147","-1","-0.68","08/27","+40","+57","+87","+103","+246","+342","+641","+359","+654","+496"
"283","2439","美律","78.5","+0.2","+0.26","08/27","-170","-230","-209","+101","+490","+3,934","+9,253","+16,332","-194","+13,676"
"284","00996A","主動兆豐台灣豐收","14.15","+0.08","+0.57","08/27","0","+100","+100","+100","-31","-16","+23","","",""
"285","8114","振樺電","195","-2.5","-1.27","08/27","+5","+1","+64","+98","-248","-537","-1,050","-1,340","+1,031","+86"
"286","3060","銘異","26.9","-0.45","-1.65","08/27","+2","+13","+42","+96","+241","+520","-2,313","-3,954","-260","-4,492"
"287","6411","晶焱","80.1","+0.6","+0.75","08/27","+11","+23","+66","+96","+401","+553","+737","+624","+1,491","-62"
"288","2072","世紀風電","144","+0.5","+0.35","08/27","+18","+99","+97","+93","+113","+135","","","",""
"289","5285","界霖","83.4","-0.6","-0.71","08/27","+122","+61","+88","+93","+136","-42","+196","+123","+608","-61"
"290","2405","輔信","15.5","0","0","08/27","+39","+6","+60","+91","+412","+508","+1,697","+4,100","-7,874","+5,463"
"291","6885","全福生技","22.65","0","0","08/27","+67","+67","+74","+91","+214","+426","+708","+684","+642","+697"
"292","3526","凡甲","286","+4.5","+1.6","08/27","-7","-3","+55","+88","+105","+103","-69","-434","-503","-757"
"293","6706","惠特","124","0","0","08/27","+113","+92","+67","+88","-5","-264","+1,175","-1,449","-233","-2,217"
"294","1709","和益","36.15","+3","+9.05","08/27","+123","+168","+185","+87","-264","+114","+416","+960","+823","+695"
"295","2497","怡利電","45.65","-0.2","-0.44","08/27","+10","+17","+59","+87","-2","-72","-167","-57","-353","-225"
"296","8111","立碁","62.4","-2","-3.11","08/27","+5","+40","+99","+87","-77","+1,283","+3,274","+1,622","+1,079","+1,003"
"297","3010","華立","127","-2","-1.55","08/27","-11","+15","+68","+86","-775","-456","-2,183","-1,071","-3,496","-1,666"
"298","3444","利機","83","-1.8","-2.12","08/27","+71","+90","+76","+85","+96","+179","+200","+196","+239","+61"
"299","3617","碩天","243.5","-5","-2.01","08/27","+4","+11","+58","+85","-85","-486","-522","-600","-1,473","-2,045"
"300","3441","聯一光","130","-7.5","-5.45","08/27","+11","+18","-35","+84","+143","+439","+792","+927","+1,018","+971"
