Unnamed: 0_level_1,Unnamed: 1_level_1,#,股票代號/名稱,類別,20260703,0709,0717,0724,0731,0807,Unnamed: 11_level_1,走 勢,總增減,Unnamed: 14_level_1,上週持有%,今日 收盤價,今日 漲跌,Unnamed: 18_level_1
,,370,1760寶齡富錦,生技醫療業,-0.03,-0.21,0.00,0.00,0.47,0.00,,30,0.23,,42.77,59.10,0.30,
,,371,1229聯華,食品,0.01,-0.12,0.15,0.02,0.08,0.09,,50,0.23,,65.65,40.65,0.05,
,,372,3013晟銘電,電腦週邊,0.92,0.20,-1.33,-0.26,0.64,0.06,,30,0.23,,45.00,85.10,-1.90,
,,373,2250IKKA-KY,汽車,1.25,-1.25,0.00,0.16,0.07,0.00,,10,0.23,,51.36,59.70,-0.10,
,,374,9937全國,油電燃氣,0.11,0.13,-0.02,0.00,0.00,0.00,,32,0.22,,89.27,55.10,-0.30,
,,375,2801彰銀,金融,0.02,0.10,0.06,0.13,0.20,-0.29,,30,0.22,,77.56,23.15,0.00,
,,376,2390云辰,其他電子,0.25,0.22,0.11,-0.78,0.20,0.22,,50,0.22,,39.62,10.55,0.10,
,,377,3321同泰,電子零組件,0.02,-0.88,0.58,0.08,-0.08,0.50,,31,0.22,,48.49,19.10,-1.55,
,,378,3028增你強,電子通路,1.52,-0.15,-0.64,-0.17,-0.87,0.52,,31,0.21,,44.72,65.90,-6.70,
,,379,2597潤弘,營建,-0.13,0.13,0.01,0.02,-0.13,0.31,,31,0.21,,81.68,166.00,1.50,
,,380,1323永裕,塑膠,0.04,0.01,0.04,0.06,0.05,0.01,,10,0.21,,70.59,19.95,0.10,
,,381,9941裕融,其他,0.04,0.19,0.10,-0.12,0.12,-0.12,,30,0.21,,70.50,84.30,2.40,
,,382,5469瀚宇博,電子零組件,0.55,0.18,-0.84,-0.02,-0.14,0.48,,31,0.21,,72.13,71.40,0.90,
,,383,4746台耀,生技醫療業,0.40,0.22,0.52,-0.62,-1.59,1.27,,31,0.20,,42.68,54.00,1.10,
,,384,6024群益期,金融,0.15,-0.12,0.07,0.00,0.28,-0.18,,30,0.20,,69.03,59.90,0.60,
,,385,2438翔耀,光電,0.06,0.01,0.04,0.05,0.04,0.00,,10,0.20,,58.55,17.30,-0.25,
,,386,2645長榮航太,航運,1.53,0.31,-0.40,-0.91,-0.74,0.41,,50,0.20,,84.95,193.00,-1.00,
,,387,2890永豐金,金融,0.08,0.09,-0.08,-0.06,0.13,0.04,,30,0.20,,80.94,38.95,0.25,
,,388,9919康那香,其他,0.07,0.31,0.00,-0.08,0.23,-0.33,,30,0.20,,46.00,14.05,0.10,
,,389,2347聯強,電子通路,0.07,0.03,-0.25,0.09,0.07,0.19,,31,0.20,,89.27,93.40,-1.30,
,,390,3686達能,半導體,0.11,-0.02,-0.07,0.05,0.10,0.02,,30,0.19,,21.77,14.70,-0.15,
,,391,6790永豐實,造紙,-0.21,-0.19,0.11,0.51,-0.02,-0.01,,31,0.19,,79.09,38.35,0.10,
,,392,2008高興昌,鋼鐵,0.07,0.06,0.02,-0.02,0.02,0.04,,50,0.19,,92.47,30.70,-0.15,
,,393,8249菱光,電子零組件,-0.10,0.42,-0.01,-0.02,-0.09,-0.02,,31,0.18,,57.52,41.30,-1.00,
,,394,6952大武山,其他,0.03,0.03,0.01,0.03,0.02,0.06,,31,0.18,,86.81,38.35,1.35,
,,395,6863永道-KY,通信網路,-0.04,0.05,0.00,0.11,-0.09,0.15,,31,0.18,,75.67,130.50,-0.50,
,,396,2613中櫃,航運,0.03,0.34,-0.26,0.07,-0.02,0.02,,31,0.18,,56.11,20.40,0.10,
,,397,1231聯華食,食品,0.02,-0.08,0.07,0.07,0.08,0.01,,30,0.17,,64.85,80.60,0.70,
,,398,2109華豐,橡膠,-0.06,0.16,-0.13,0.09,-0.03,0.14,,31,0.17,,74.66,14.45,0.00,
,,399,1414東和,紡織,-0.29,0.07,0.08,-0.01,-0.08,0.40,,31,0.17,,88.51,19.55,0.20,
,,400,2029盛餘,鋼鐵,-0.42,0.02,-0.03,0.15,0.32,0.13,,30,0.17,,71.79,20.70,0.25,
,,401,1413宏洲,紡織,0.03,0.02,0.01,0.01,0.01,0.09,,41,0.17,,75.97,9.39,0.12,
,,402,2015豐興,鋼鐵,-0.05,0.05,0.12,-0.10,0.13,0.02,,30,0.17,,88.23,65.80,0.80,
,,403,8940新天地,觀光,0.01,-0.01,-0.02,0.02,0.15,0.02,,30,0.17,,71.07,15.35,0.00,
,,404,1402遠東新,紡織,0.14,0.09,-0.24,0.14,0.18,-0.15,,30,0.16,,88.64,27.50,0.50,
,,405,1463強盛新,紡織,-0.20,0.07,0.04,0.11,0.05,0.09,,31,0.16,,81.46,17.80,-0.10,
,,406,4562穎漢,電機,0.89,-0.52,-0.16,-0.09,-0.01,0.05,,50,0.16,,52.10,32.60,1.00,
,,407,1456怡華,營建,-0.02,-0.01,-0.07,-0.43,0.54,0.15,,30,0.16,,85.69,14.20,0.10,
,,408,4977眾達-KY,通信網路,0.19,-0.42,3.82,-0.74,-2.21,-0.48,,31,0.16,,19.42,133.50,-5.00,
,,409,1528恩德,電機,-0.03,-0.62,0.51,0.10,0.01,0.19,,31,0.16,,30.13,18.55,0.00,
,,410,1535中宇,電機,-0.01,0.01,0.03,0.05,0.06,0.01,,30,0.15,,75.64,45.95,0.25,
,,411,5525順天,營建,0.12,-0.11,0.03,0.06,0.06,-0.01,,20,0.15,,88.46,22.05,0.30,
,,412,2707晶華,觀光,0.00,0.69,-0.16,-0.28,-0.05,-0.05,,40,0.15,,61.05,179.50,2.50,
,,413,8201無敵,其他電子,0.03,0.00,0.07,-0.01,0.06,0.00,,30,0.15,,57.90,11.90,0.05,
,,414,2704國賓,觀光,0.11,0.03,-0.03,-0.02,0.03,0.02,,30,0.14,,88.49,45.85,0.25,
,,415,1438三地開發,營建,0.02,0.02,0.00,0.04,0.01,0.05,,31,0.14,,83.22,22.35,-0.10,
,,416,1752南光,生技醫療業,0.03,0.02,0.05,0.02,0.04,-0.02,,30,0.14,,64.15,32.00,0.10,
,,417,1464得力,紡織,0.17,0.09,-0.34,-0.14,0.18,0.18,,40,0.14,,61.49,10.35,-0.05,
,,418,7722LINEPAY,雲端,0.05,0.00,0.04,0.01,0.03,0.01,,30,0.14,,85.04,301.50,27.00,
,,419,2477美隆電,其他電子,-0.23,-0.28,0.04,0.36,-0.01,0.26,,31,0.14,,73.86,22.35,0.65,
,,420,8464億豐,居家,0.45,-0.22,-0.11,0.03,-0.17,0.16,,31,0.14,,87.01,381.00,-1.00,
,,421,1432大魯閣,運動,0.00,0.09,-0.01,0.00,0.06,0.00,,30,0.14,,54.92,15.10,-0.05,
,,422,2539櫻花建,營建,-0.04,0.09,0.03,0.07,0.10,-0.11,,30,0.14,,87.03,43.30,0.20,
,,423,4571鈞興-KY,電機,0.02,0.02,0.02,0.03,0.04,0.00,,30,0.13,,66.31,171.50,4.00,
,,424,9929秋雨,其他,0.02,0.00,0.02,0.03,0.06,0.00,,30,0.13,,88.21,11.45,0.05,
,,425,3703欣陸,營建,-0.31,0.22,0.02,0.13,0.02,0.05,,31,0.13,,72.68,20.40,0.05,
,,426,1232大統益,食品,-0.06,-0.02,0.24,-0.24,0.29,-0.08,,30,0.13,,73.79,156.50,1.00,
,,427,1321大洋,塑膠,0.20,-0.34,0.17,-0.11,0.01,0.19,,50,0.12,,70.41,31.90,0.20,
,,428,1453大將,營建,0.04,0.02,0.01,0.00,0.05,0.00,,30,0.12,,75.67,11.10,0.05,
,,429,2258鴻華先進-創,汽車,0.00,0.04,0.04,0.01,0.05,-0.03,,30,0.11,,93.90,29.85,-0.10,
,,430,6645金萬林-創,生技醫療業,0.02,0.01,0.06,0.01,0.00,0.01,,31,0.11,,43.68,13.60,0.15,
,,431,6965中傑-KY,運動,0.04,0.02,0.00,0.02,0.01,0.02,,31,0.11,,92.40,77.30,0.60,
,,432,2514龍邦,其他,0.09,-0.05,0.07,0.08,-0.09,0.01,,31,0.11,,88.07,12.25,0.10,
,,433,2836高雄銀,金融,-0.07,0.09,0.15,0.28,-0.01,-0.33,,10,0.11,,85.41,11.85,0.05,
,,434,2535達欣工,營建,0.36,-0.07,-0.03,-0.11,-0.13,0.09,,31,0.11,,61.74,90.10,-2.90,
,,435,8045達運光電,通信網路,-0.15,-0.04,-0.09,-0.06,0.41,0.03,,30,0.10,,67.27,53.50,-0.90,
,,436,9946三發地產,營建,0.39,0.01,-0.27,-0.06,-0.12,0.15,,31,0.10,,81.46,17.95,0.15,
,,437,7780大研生醫*,食品,0.18,-0.03,-0.01,-0.19,0.20,-0.05,,30,0.10,,75.56,16.75,0.05,
,,438,8112至上,電子通路,-2.45,-0.44,-0.62,2.34,2.12,-0.85,,10,0.10,,38.68,91.20,2.20,
,,439,2358廷鑫,其他,0.00,0.00,0.00,0.01,0.04,0.05,,50,0.10,,27.80,,,
,,440,2607榮運,航運,-0.51,0.22,0.30,-0.02,0.14,-0.03,,30,0.10,,77.32,47.90,0.65,
,,441,7732金興精密,汽車,-1.14,-0.06,1.50,0.00,-0.20,0.00,,31,0.10,,88.62,35.35,-0.25,
,,442,4935茂林-KY,光電,-0.02,-0.02,-0.08,0.19,-0.01,0.04,,31,0.10,,62.80,34.80,0.15,
,,443,911868同方友友-DR,存託憑證,0.14,-0.35,-0.11,0.05,0.20,0.17,,30,0.10,,35.99,1.19,0.01,
,,444,2939永邑-KY,貿易百貨,0.00,-0.01,0.02,0.01,0.09,-0.02,,30,0.09,,76.06,18.90,0.70,
,,445,4999鑫禾,電子零組件,0.05,0.00,0.02,0.01,0.00,0.01,,31,0.09,,41.16,18.35,-0.05,
,,446,1539巨庭,電機,0.03,0.22,-1.07,0.69,0.82,-0.60,,30,0.09,,61.04,16.00,-0.15,
,,447,2612中航,航運,-0.42,0.25,0.16,-0.23,0.05,0.28,,50,0.09,,73.81,55.00,0.50,
,,448,1735日勝化,化學,0.05,0.05,0.00,0.00,0.03,-0.04,,30,0.09,,78.38,20.50,-0.10,
,,449,1516川飛,其他,0.01,0.00,0.01,0.06,0.01,0.00,,10,0.09,,64.83,14.50,-1.05,
,,450,6906現觀科,雲端,0.02,0.02,0.01,0.04,0.00,0.00,,21,0.09,,57.81,71.20,-2.50,
,,451,2923鼎固-KY,營建,0.03,0.01,0.00,0.01,0.05,-0.01,,30,0.09,,99.57,27.20,-1.00,
,,452,4148全宇生技-KY,生技醫療業,0.06,0.02,0.00,0.00,0.01,0.00,,30,0.09,,79.58,30.30,-0.50,
,,453,8487愛爾達-創,雲端,0.00,0.00,0.00,0.05,0.01,0.03,,31,0.09,,55.86,72.90,0.50,
,,454,5534長虹,營建,0.18,0.23,0.09,-0.11,0.00,-0.31,,30,0.08,,69.14,78.40,0.60,
,,455,2419仲琦,通信網路,0.01,-0.04,-0.22,-0.01,-0.05,0.39,,31,0.08,,65.01,24.20,-0.35,
,,456,2423固緯,其他電子,0.04,0.02,0.00,0.00,0.02,0.00,,30,0.08,,75.46,76.50,1.70,
,,457,3054立萬利,食品,0.01,0.06,0.00,0.01,0.00,0.00,,21,0.08,,87.88,50.20,-0.10,
,,458,2739寒舍,觀光,0.03,-0.10,0.03,0.04,0.13,-0.05,,30,0.08,,73.66,34.20,0.10,
,,459,2608嘉里大榮,航運,0.02,0.15,-0.10,0.04,0.15,-0.19,,30,0.07,,76.71,28.65,0.05,
,,460,6415矽力*-KY,半導體,-0.16,-0.35,-0.14,0.86,0.33,-0.47,,10,0.07,,79.52,441.50,-3.50,
,,461,6689伊雲谷,雲端,0.03,0.00,0.00,0.66,-0.63,0.00,,31,0.06,,48.16,61.60,0.50,
,,462,6526達發,半導體,0.37,-0.58,0.15,-0.10,-0.05,0.27,,50,0.06,,78.65,625.00,-12.00,
,,463,6464台數科,其他,0.08,0.11,-0.23,0.10,0.01,-0.01,,10,0.06,,85.41,78.00,0.70,
,,464,1220台榮,食品,0.02,0.00,0.00,0.00,0.02,0.02,,40,0.06,,67.63,11.15,0.00,
,,465,9931欣高,油電燃氣,0.03,-0.02,0.07,0.02,-0.04,0.00,,31,0.06,,78.05,33.70,-0.25,
,,466,9943好樂迪,觀光,0.00,0.04,0.00,0.00,0.00,0.02,,41,0.06,,71.12,51.40,0.10,
,,467,1906寶隆,造紙,0.04,0.03,0.00,0.00,-0.02,0.01,,31,0.06,,74.50,10.95,-0.05,
,,468,1474弘裕,紡織,0.01,-0.01,0.03,0.02,0.00,0.01,,31,0.06,,59.46,10.05,0.00,
,,469,2007燁興,鋼鐵,-0.11,0.07,0.11,-0.02,0.01,0.00,,30,0.06,,76.78,7.05,0.01,
,,470,2881富邦金,金融,-0.08,0.02,-0.01,0.07,0.04,0.02,,10,0.06,,86.47,127.00,1.00,
,,471,1418東華,紡織,0.01,0.01,0.01,0.03,0.00,-0.01,,10,0.05,,71.50,18.05,-0.15,
,,472,6558興能高,其他電子,-0.10,-0.43,-0.02,0.05,-0.12,0.67,,31,0.05,,41.39,25.80,-0.45,
,,473,1512瑞利,汽車,0.03,-0.01,0.00,0.01,0.01,0.01,,32,0.05,,53.94,6.61,-0.03,
,,474,6916華凌,光電,0.03,0.00,0.00,0.00,0.02,0.00,,30,0.05,,79.00,18.20,0.00,
,,475,2373震旦行,其他電子,0.02,0.00,0.00,0.05,-0.02,0.00,,31,0.05,,87.29,53.30,-0.10,
,,476,1615大山,電器電纜,0.17,-0.26,0.19,-0.03,0.01,-0.04,,30,0.04,,80.41,42.20,0.10,
,,477,2323中環,光電,-0.17,0.98,-0.08,-0.18,-0.74,0.23,,31,0.04,,45.55,10.25,-0.10,
,,478,3557嘉威,居家,0.04,0.00,0.00,0.00,0.00,0.00,,32,0.04,,60.57,26.15,-0.35,
,,479,3164景岳,生技醫療業,0.00,-0.01,0.01,0.00,0.01,0.02,,50,0.03,,55.14,16.40,0.10,
,,480,4930燦星網,電器電纜,0.01,0.01,0.00,0.04,-0.03,0.00,,31,0.03,,63.66,16.05,-0.15,
,,481,1614三洋電,電器電纜,0.01,0.01,0.00,0.01,0.00,0.00,,21,0.03,,82.78,30.95,-0.20,
,,482,3168眾福科,光電,0.00,0.00,0.02,0.01,0.00,0.00,,21,0.03,,75.34,42.45,-0.40,
,,483,9928中視,其他,0.00,0.00,0.00,0.03,0.00,0.00,,21,0.03,,74.51,18.20,0.05,
,,484,2524京城,營建,0.00,-0.12,0.15,0.00,0.00,0.00,,32,0.03,,93.20,34.15,0.10,
,,485,1225福懋油,食品,0.11,0.19,0.00,0.00,-0.05,-0.22,,10,0.03,,89.58,24.20,0.50,
,,486,8482商億-KY,居家,0.03,0.00,0.00,0.00,0.00,0.00,,32,0.03,,95.20,48.80,-1.10,
,,487,8374羅昇,電機,0.71,-0.71,-0.01,0.02,0.40,-0.38,,30,0.03,,71.73,80.90,1.00,
,,488,6216居易,通信網路,-0.02,0.04,-0.42,-0.02,0.43,0.02,,30,0.03,,39.70,21.90,0.05,
,,489,5538東明-KY,鋼鐵,0.00,0.00,0.01,0.00,0.01,0.01,,40,0.03,,94.13,35.40,1.20,
,,490,6215和椿,其他電子,1.60,-0.11,-0.69,-0.56,-0.26,0.05,,50,0.03,,31.94,99.00,1.90,
,,491,1443立益物流,其他,0.02,0.00,0.00,0.00,0.00,0.00,,32,0.02,,89.92,25.60,-0.20,
,,492,2849安泰銀,金融,0.02,0.01,0.00,-0.05,0.05,-0.01,,30,0.02,,98.49,14.50,0.10,
,,493,2024志聯,鋼鐵,0.00,0.01,0.01,0.00,0.00,0.00,,32,0.02,,83.02,13.60,0.15,
,,494,1522堤維西,汽車,0.13,0.00,-0.17,-0.17,-0.14,0.37,,50,0.02,,57.65,28.00,-1.75,
,,495,1437勤益控,其他,0.10,-0.03,-0.35,0.25,0.00,0.05,,31,0.02,,79.55,29.70,0.25,
,,496,1541錩泰,電機,0.00,0.00,0.00,0.00,0.02,0.00,,30,0.02,,83.79,21.80,0.10,
,,497,2702華園,觀光,0.00,0.00,0.01,0.00,0.01,0.00,,30,0.02,,73.72,12.45,0.05,
,,498,8488吉源-KY,其他,0.01,0.00,0.00,0.00,-0.56,0.57,,31,0.02,,87.13,10.05,-0.10,
,,499,3545敦泰,半導體,-0.14,0.41,-0.49,-0.89,0.57,0.56,,30,0.02,,24.96,50.40,-0.40,
,,500,6655科定,其他,0.01,0.00,0.00,0.01,0.00,0.00,,21,0.02,,86.19,117.00,-2.50,
,,501,2450神腦,通信網路,0.00,0.01,0.01,-0.01,0.03,-0.02,,30,0.02,,77.24,28.30,0.00,
,,502,1104環泥,水泥,-0.35,0.19,0.09,0.04,0.34,-0.29,,30,0.02,,73.03,26.60,0.15,
,,503,6951青新-創,綠能,0.00,0.00,0.00,0.02,0.00,0.00,,21,0.02,,66.24,70.80,0.00,
,,504,1410南染,紡織,0.04,0.04,0.00,0.00,-0.06,0.00,,31,0.02,,76.21,26.35,0.90,
,,505,2459敦吉,其他電子,-0.01,-0.08,0.07,0.39,-0.33,-0.03,,31,0.01,,53.12,65.20,0.60,
,,506,1506正道,電機,-0.16,0.12,0.14,-0.01,0.03,-0.11,,30,0.01,,77.22,10.25,-0.05,
,,507,1473台南,紡織,-0.02,0.00,0.00,0.01,0.00,0.02,,31,0.01,,71.69,19.85,0.05,
,,508,5531鄉林,營建,0.01,0.02,-0.12,0.07,0.10,-0.07,,30,0.01,,86.09,7.71,0.04,
,,509,2254巨鎧精密-創,汽車,0.00,0.00,0.00,0.01,0.00,0.00,,21,0.01,,92.91,,,
,,510,1341富林-KY,塑膠,0.01,0.00,0.00,0.00,0.00,0.00,,32,0.01,,83.71,58.60,-0.70,
,,511,9927泰銘,其他,0.00,0.00,0.02,0.01,0.00,-0.02,,10,0.01,,58.92,69.40,0.50,
,,512,1806冠軍,玻璃,0.04,-0.02,-0.08,-0.14,0.11,0.10,,30,0.01,,74.51,7.98,0.01,
,,513,8481政伸,其他,0.00,0.00,0.01,0.00,0.00,0.00,,32,0.01,,66.46,40.50,0.50,
,,514,6958日盛台駿,其他,0.00,0.00,0.01,0.00,0.00,0.00,,32,0.01,,94.16,18.35,-0.10,
,,515,5007三星,鋼鐵,-0.01,0.05,-0.03,-0.10,0.09,0.01,,30,0.01,,87.79,56.10,0.10,
,,516,3705永信,生技醫療業,0.10,0.04,0.00,0.03,0.23,-0.39,,30,0.01,,68.59,53.50,0.10,
,,517,6183關貿,資訊服務,0.00,0.01,0.00,0.00,0.00,0.00,,32,0.01,,77.45,91.80,0.40,
,,518,8467波力-KY,運動,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,82.03,96.50,-1.40,
,,519,6582申豐,橡膠,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,74.28,31.80,0.20,
,,520,2227裕日車,汽車,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,93.51,49.40,-0.10,
,,521,1730花仙子,化學,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,57.31,51.40,0.00,
,,522,6201亞弘電,其他電子,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,69.13,45.50,-0.20,
,,523,6924榮惠-KY創,電子零組件,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,80.25,110.00,-4.00,
,,524,9908大台北,油電燃氣,0.00,-0.06,-0.08,0.08,0.14,-0.08,,30,0.00,,80.67,29.15,0.15,
,,525,3018隆銘綠能,其他電子,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,64.29,14.25,-0.25,
,,526,6116彩晶,光電,-0.59,0.05,0.12,0.12,0.35,-0.05,,30,0.00,,42.75,13.55,-0.45,
,,527,6921嘉雨思-創,半導體,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,78.09,64.70,0.20,
,,528,2642宅配通,航運,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,60.38,20.30,-0.20,
,,529,6914阜爾運通,其他,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,71.77,147.50,1.00,
,,530,3432台端,電子零組件,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,66.51,15.90,-0.10,
,,531,2364倫飛,電腦週邊,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,55.03,72.00,0.20,
,,532,6838台新藥,生技醫療業,-0.30,0.03,0.26,0.01,-0.02,0.02,,31,0.00,,61.73,23.20,-0.05,
,,533,1441大東,紡織,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,65.03,9.00,0.00,
,,534,6928攸泰科技,電腦週邊,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,79.21,47.75,-0.65,
,,535,4581光隆精密-KY,汽車,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,62.96,50.50,-0.80,
,,536,7765中華資安,雲端,0.01,0.00,-0.01,0.01,-0.01,0.00,,31,0.00,,60.76,226.50,4.50,
,,537,3266昇陽,營建,0.00,0.01,0.00,0.12,-0.13,0.00,,31,0.00,,90.34,13.90,0.15,
,,538,6446藥華藥,生技醫療業,0.57,-0.24,-0.51,-0.18,0.08,0.28,,50,0.00,,57.33,1240.00,-50.00,
,,539,5906台南-KY,貿易百貨,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,86.28,,,
,,540,2496卓越,其他,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,49.58,59.20,0.10,
,,541,1725元禎,化學,0.00,-0.04,0.04,0.00,0.00,0.00,,32,0.00,,94.23,30.00,-0.10,
,,542,8367建新國際,航運,-0.03,0.02,0.01,0.00,0.00,0.00,,32,0.00,,70.66,40.05,-0.05,
,,543,3447展達,通信網路,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,58.94,28.25,-0.10,
,,544,6230尼得科超眾,電腦週邊,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,87.81,109.00,-2.00,
,,545,6806森崴能源,綠能,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,59.94,,,
,,546,1533車王電,汽車,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,63.29,33.45,-0.10,
,,547,6625必應,其他,0.00,0.00,0.71,-0.71,0.00,0.00,,40,0.00,,48.88,78.30,1.50,
,,548,2443昶虹,其他,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,55.26,,,
,,549,6550北極星藥業-KY,生技醫療業,0.07,0.00,-0.10,0.04,0.06,-0.07,,30,0.00,,77.06,11.10,-0.10,
,,550,2405輔信,電腦週邊,-0.71,-0.42,0.53,0.74,-0.72,0.58,,31,0.00,,24.81,16.30,0.15,
,,551,1538正峰,電機,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,78.47,,,
,,552,6771平和環保-創,綠能,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,40.88,38.05,-0.05,
,,553,6792詠業,通信網路,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,53.91,56.50,1.10,
,,554,1475業旺,紡織,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,76.30,27.30,0.20,
,,555,1583程泰,電機,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,91.26,49.00,-0.65,
,,556,2945三商家購,貿易百貨,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,83.49,41.70,0.10,
,,557,3679新至陞,電子零組件,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,65.89,110.50,0.00,
,,558,3308聯德,電子零組件,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,61.63,19.65,-0.20,
,,559,4588玖鼎電力,其他電子,-0.02,-0.03,0.05,0.00,0.00,0.00,,32,0.00,,50.34,51.30,0.20,
,,560,2885元大金,金融,-0.05,0.15,-0.15,-0.15,0.09,0.11,,50,0.00,,83.05,67.70,0.60,
,,561,6955邦睿生技-創,生技醫療業,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,60.30,122.00,-0.50,
,,562,6908宏卅砦C戲-創,電子通路,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,86.39,32.30,-1.30,
,,563,6112邁達特,資訊服務,-0.36,0.72,-0.26,0.02,-0.13,0.00,,31,-0.01,,58.53,45.90,0.65,
,,564,6671三能-KY,居家,0.00,-0.01,0.00,0.00,-0.01,0.01,,31,-0.01,,75.03,22.75,-0.25,
,,565,3003健和興,電子零組件,0.04,0.57,0.11,-0.24,-0.76,0.27,,31,-0.01,,57.76,62.50,1.70,
,,566,1235興泰,食品,0.01,0.07,-0.01,-0.07,-0.01,0.00,,50,-0.01,,96.33,36.70,-0.20,
,,567,1589永冠-KY,電機,0.00,0.00,0.00,0.00,-0.01,0.00,,31,-0.01,,28.38,,,
,,568,3528安馳,電子通路,-0.14,-0.90,0.20,0.69,0.49,-0.35,,10,-0.01,,69.37,89.20,-1.10,
,,569,6754匯僑設計,居家,0.00,0.01,0.02,-0.01,-0.03,-0.01,,31,-0.02,,83.08,42.45,-0.25,
,,570,3209全科,電子通路,-0.06,-0.37,-0.46,0.32,0.26,0.29,,31,-0.02,,47.66,57.60,-1.40,
,,571,1435中福,其他,-0.02,0.00,0.00,0.00,0.00,0.00,,32,-0.02,,94.88,23.30,2.10,
,,572,2712遠雄來,觀光,-0.01,0.00,-0.01,0.00,0.00,0.00,,32,-0.02,,90.81,,,
,,573,2017官田鋼,鋼鐵,0.20,-0.13,0.02,-0.09,0.09,-0.11,,30,-0.02,,62.10,8.90,-0.11,
,,574,4572駐龍,電機,-0.03,0.00,0.00,0.01,0.00,0.00,,21,-0.02,,64.18,141.50,0.50,
,,575,3530晶相光,半導體,-0.12,0.02,0.03,-0.01,0.00,0.06,,50,-0.02,,57.42,54.00,0.10,
,,576,1537廣隆,電機,0.00,0.49,0.00,-0.01,-0.50,0.00,,31,-0.02,,51.76,127.00,1.00,
,,577,2468華經,資訊服務,0.30,-0.46,-0.62,0.00,0.70,0.05,,30,-0.03,,50.78,34.60,-0.15,
,,578,3443創意,半導體,-0.44,-0.02,-0.44,-0.10,-0.13,1.10,,31,-0.03,,65.13,4545.00,65.00,
,,579,1109信大,水泥,-0.01,-0.37,0.03,0.15,0.02,0.15,,31,-0.03,,79.70,13.50,-0.05,
,,580,9110越南控-DR,存託憑證,0.04,0.10,0.09,0.05,0.02,-0.33,,10,-0.03,,43.80,3.07,-0.06,
,,581,1416廣豐,其他,-0.37,0.11,0.09,0.46,-0.41,0.09,,31,-0.03,,54.50,11.00,0.25,
,,582,6854錼創科技-KY創,半導體,-0.12,-0.05,0.14,0.30,-0.68,0.38,,31,-0.03,,65.07,96.80,-0.20,
,,583,6890來億-KY,運動,-0.10,0.44,-0.20,0.17,-0.18,-0.16,,31,-0.03,,92.62,173.00,2.50,
,,584,6115鎰勝,電子零組件,0.04,-0.03,-0.02,0.01,0.00,-0.03,,10,-0.03,,61.37,45.30,0.20,
,,585,4104佳醫,生技醫療業,-0.03,-0.08,0.04,0.05,0.20,-0.21,,30,-0.03,,45.45,70.40,0.50,
,,586,4555氣立,電機,1.70,-0.50,0.58,-0.28,-1.10,-0.43,,31,-0.03,,69.83,46.75,-0.30,
,,587,2247汎德永業,汽車,-0.03,0.00,0.00,0.00,0.00,0.00,,32,-0.03,,76.70,228.50,-1.50,
,,588,1604聲寶,電器電纜,0.08,0.19,-0.25,-0.03,0.01,-0.04,,30,-0.04,,57.98,23.20,0.15,
,,589,1454台富,紡織,-0.02,-0.01,0.00,-0.01,0.00,0.00,,40,-0.04,,81.73,12.80,-0.20,
,,590,1805寶徠,營建,-0.05,-0.33,0.04,0.28,-0.04,0.06,,31,-0.04,,77.77,9.98,-0.02,
,,591,1468昶和,紡織,-0.01,0.00,0.00,0.00,-0.06,0.03,,31,-0.04,,97.54,13.55,0.10,
