"代號","名稱","成交","漲跌價","漲跌幅","法人買賣週別","更新日期","外資連續買賣週數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣週數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣週數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣週數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"00696B","富邦美債20年","29.12","-0.06","-0.21","26W29","07/13","+61","+704,399","44.3","109","0","0","0","0","-5","-17,510","-17.4","-2.71","-2","-715","-5.6","-0.11"
"00857B","永豐20年美公債","23.12","-0.06","-0.26","26W29","07/13","+36","+189,446","43.8","35.3","0","0","0","0","+1","+519","28.5","0.1","+36","+201,527","46.6","37.5"
"00931B","統一美債20年","13.53","-0.02","-0.15","26W29","07/13","+26","+329,571","53","15.6","0","0","0","0","-2","-1,944","-17.2","-0.09","+26","+379,294","61","18"
"00757","統一FANG+","130.8","-0.05","-0.04","26W29","07/13","+15","+33,300","20.2","12","0","0","0","0","-1","-969","-35.2","-0.35","+6","+15,214","28.6","5.48"
"00770","國泰北美科技","67.85","+0.25","+0.37","26W29","07/13","+15","+7,662","20.2","9.64","0","0","0","0","+1","+52","20.9","0.07","+5","+1,538","27.3","1.94"
"00983A","主動中信ARK創新","12.09","-0.15","-1.23","26W29","07/13","+15","+75,954","25.9","71.9","0","0","0","0","+15","+109,492","37.3","104","+15","+185,446","63.2","175"
"00661","元大日經225","86.25","-0.95","-1.09","26W29","07/13","+11","+1,593","19.3","6.8","0","0","0","0","-1","-256","-41.9","-1.09","+2","+177","14.2","0.75"
"00731","復華富時高息低波","88.55","-0.35","-0.39","26W29","07/13","+11","+3,632","9.24","16.4","0","0","0","0","+12","+2,381","5.6","10.8","+75","+49,308","17.8","223"
"4130","健亞","28.15","+0.3","+1.08","26W29","07/13","+11","+1,654","19.7","1.2","0","0","0","0","+1","+2","0.83","0","+11","+1,646","19.6","1.19"
"1268","漢來美食","165.5","0","0","26W29","07/13","+10","+138","4.85","0.33","0","0","0","0","0","0","0","0","+10","+140","4.92","0.33"
"2360","致茂","1850","+30","+1.65","26W29","07/13","+10","+10,472","8.31","2.46","-9","-7,902","-7.34","-1.86","-1","-54","-1.68","-0.01","-1","-27","-0.82","-0.01"
"1709","和益","26.8","+2.4","+9.84","26W29","07/13","+9","+16,227","16.7","3.4","0","0","0","0","+1","+80","0.43","0.02","+9","+16,306","16.8","3.42"
"1799","易威","33.5","+0.05","+0.15","26W29","07/13","+9","+607","11.4","0.49","0","0","0","0","+1","0","0.24","0","+9","+604","11.4","0.48"
"2646","星宇航空","21.2","+0.05","+0.24","26W29","07/13","+9","+25,264","9.27","0.84","+5","+1,675","1.21","0.06","-4","-180","-0.18","-0.01","+9","+26,976","9.9","0.9"
"3276","宇環","16.35","+0.2","+1.24","26W29","07/13","+9","+732","5.22","1.05","0","0","0","0","0","0","0","0","+7","+666","5.75","0.96"
"4534","慶騰","34.9","+1.3","+3.87","26W29","07/13","+9","+5,526","5.62","6.37","0","0","0","0","0","0","0","0","+9","+5,526","5.62","6.37"
"6469","大樹","78.5","+0.5","+0.64","26W29","07/13","+9","+1,877","8.27","1.25","0","0","0","0","-1","0","-0.07","0","+9","+1,877","8.27","1.25"
"6492","生華科","44.3","-0.1","-0.23","26W29","07/13","+9","+1,007","13","1.12","0","0","0","0","-1","0","0","0","+9","+1,007","13","1.12"
"7828","創新服務","1975","-140","-6.62","26W29","07/13","+9","+1,209","8.56","2.99","0","0","0","0","-1","-31","-5.29","-0.08","+9","+1,965","13.9","4.85"
"8467","波力-KY","110","-4.5","-3.93","26W29","07/13","+9","+91","13.1","0.19","0","0","0","0","0","0","0","0","+9","+90","13","0.19"
"00756B","群益投等新興公債","31.83","-0.02","-0.06","26W29","07/13","+8","+189,119","97.4","13.4","0","0","0","0","-3","-195","-0.2","-0.01","+8","+189,244","97.5","13.5"
"00898","國泰基因免疫革命","9.35","-0.19","-1.99","26W29","07/13","+8","+14,835","41.3","10.3","0","0","0","0","-1","-269","-32.3","-0.19","+23","+37,866","48.9","26.2"
"2303","聯電","153.5","-2.5","-1.6","26W29","07/13","+8","+827,771","8.6","6.58","-8","-1,219,679","-12.7","-9.7","-2","-20,503","-5.64","-0.16","-4","-124,707","-3.83","-0.99"
"2637","慧洋-KY","84.7","+1.7","+2.05","26W29","07/13","+8","+49,442","27.4","6.62","+2","+1,237","4.61","0.17","+2","+304","1.13","0.04","+2","+13,346","49.7","1.79"
"4438","廣越","61","-0.5","-0.81","26W29","07/13","+8","+242","9.01","0.21","0","0","0","0","+1","+4","7.31","0","+8","+218","8.12","0.19"
"6491","晶碩","365.5","-9.5","-2.53","26W29","07/13","+8","+7,101","29","9.1","0","0","0","0","-1","-17","-2.86","-0.02","+8","+7,370","30.1","9.45"
"6625","必應","80.1","+1.2","+1.52","26W29","07/13","+8","+625","8.57","1.08","0","0","0","0","-4","-11","-0.42","-0.02","+8","+622","8.53","1.07"
"7827","漢康-KY創","171","-14","-7.57","26W29","07/13","+8","+6,196","21.2","4.44","0","0","0","0","+5","+34","0.26","0.02","+8","+6,212","21.2","4.45"
"1342","八貫","114.5","+4","+3.62","26W29","07/13","+7","+2,546","7.77","3.26","0","0","0","0","-1","-3","-0.57","0","+7","+2,527","7.71","3.24"
"1734","杏輝","32.95","-0.15","-0.45","26W29","07/13","+7","+2,370","18.9","1.25","0","0","0","0","-1","-1","-0.31","0","+7","+2,365","18.9","1.24"
"2101","南港","34.55","+0.55","+1.62","26W29","07/13","+7","+12,791","14.2","1.74","0","0","0","0","-1","-3","-0.13","0","+7","+12,760","14.2","1.74"
"2103","台橡","23.3","+0.25","+1.08","26W29","07/13","+7","+29,704","14.7","3.6","0","0","0","0","-1","-4","-0.13","0","+7","+30,597","15.2","3.71"
"2707","晶華","180.5","+0.5","+0.28","26W29","07/13","+7","+1,677","29.3","1.32","0","0","0","0","-1","-5","-3.92","0","+7","+1,738","30.4","1.36"
"2887E","台新新光戊特一","48.95","+0.1","+0.2","26W29","07/13","+7","+802","9.95","0.16","0","0","0","0","0","0","0","0","+7","+802","9.95","0.16"
"4105","東洋","78.4","+1.1","+1.42","26W29","07/13","+7","+6,482","21","2.61","0","0","0","0","+3","+49","0.43","0.02","+4","+2,928","19.6","1.18"
"4127","天良","72","-2","-2.7","26W29","07/13","+7","+1,476","9.51","3.23","0","0","0","0","-1","-2","-0.34","0","+7","+1,410","9.08","3.08"
"5011","久陽","23","0","0","26W29","07/13","+7","+1,687","3.31","1.68","0","0","0","0","-2","0","-0.01","0","+6","+1,683","3.58","1.67"
"5278","尚凡*","24.35","+0.2","+0.83","26W29","07/13","+7","+1,437","15.3","0.48","0","0","0","0","+1","+1","0.75","0","+7","+1,457","15.5","0.49"
"5321","美而快","60","-1.2","-1.96","26W29","07/13","+7","+272","1.83","0.51","0","0","0","0","0","0","0","0","+7","+259","1.75","0.49"
"5324","士開","12.05","0","0","26W29","07/13","+7","+5,420","49.7","2.39","0","0","0","0","0","0","0","0","+7","+5,420","49.7","2.39"
"5536","聖暉*","1180","-35","-2.88","26W29","07/13","+7","+5,819","17","4.69","+1","+20","1.84","0.02","+1","+4","0.4","0","+10","+9,767","14","7.87"
"5880","合庫金","25.2","+0.05","+0.2","26W29","07/13","+7","+200,860","27.4","1.28","+4","+1,352","0.46","0.01","+11","+8,108","0.72","0.05","+7","+209,645","28.6","1.34"
"8050","廣積","60.9","+2.7","+4.64","26W29","07/13","+7","+4,737","12.1","2.31","0","0","0","0","+3","+158","1.14","0.08","+7","+4,618","11.7","2.25"
"00895","富邦未來車","51.2","+0.5","+0.99","26W29","07/13","+6","+2,608","15.4","1.75","0","0","0","0","+5","+1,764","14.1","1.18","+5","+3,353","26.8","2.24"
"00916","國泰全球品牌50","26.08","+0.04","+0.15","26W29","07/13","+6","+7,013","5","5.42","0","0","0","0","+4","+12,850","32.3","9.93","+4","+18,716","47","14.5"
"00918","大華優利高填息30","31.88","-0.06","-0.19","26W29","07/13","+6","+86,911","5.87","2.47","0","0","0","0","+4","+159,798","26.7","4.54","+4","+237,556","39.6","6.75"
"1464","得力","10.65","+0.1","+0.95","26W29","07/13","+6","+1,499","8.31","0.35","0","0","0","0","+2","+10","0.31","0","+6","+1,506","8.35","0.35"
"1590","亞德客-KY","1320","+40","+3.12","26W29","07/13","+6","+1,166","6.54","0.58","0","0","0","0","+1","+1","0.19","0","+6","+1,396","7.84","0.7"
"2006","東和鋼鐵","70.2","0","0","26W29","07/13","+6","+37,621","37","5.15","+2","+960","7.9","0.13","-1","-18","-0.68","0","+2","+1,483","12.2","0.2"
"2434","統懋","68.3","+6.2","+9.98","26W29","07/13","+6","+738","3.58","2","0","0","0","0","-1","-1","-0.05","0","+6","+747","3.62","2.02"
"2812","台中銀","20.65","+0.05","+0.24","26W29","07/13","+6","+74,436","20.6","1.24","-3","-100","-0.09","0","+1","+106","1.2","0","+6","+75,428","20.8","1.25"
"3033","威健","50.9","+1.3","+2.62","26W29","07/13","+6","+20,533","10","4.25","0","0","0","0","-1","-194","-0.75","-0.04","+6","+17,326","8.47","3.58"
"3035","智原","213","-3","-1.39","26W29","07/13","+6","+16,860","7.05","6.47","+2","+2","0.01","0","-1","-129","-2.48","-0.05","-1","-20","-0.38","-0.01"
"4114","健喬","33.3","-0.05","-0.15","26W29","07/13","+6","+5,148","16.2","1.01","0","0","0","0","+2","+202","1.66","0.04","+6","+5,341","16.8","1.05"
"5263","智崴","102","+1","+0.99","26W29","07/13","+6","+368","9.52","0.5","0","0","0","0","+2","+18","1.86","0.02","+6","+397","10.3","0.54"
"5353","台林","28.05","-1.45","-4.92","26W29","07/13","+6","+294","4.53","0.39","0","0","0","0","0","0","0","0","+6","+277","4.27","0.37"
"6957","裕慶-KY","211.5","+2","+0.95","26W29","07/13","+6","+356","9.67","0.64","0","0","0","0","-2","-3","-0.23","-0.01","+6","+359","9.74","0.65"
"00652","富邦印度","33.18","-0.02","-0.06","26W29","07/13","+5","+2,050","25.9","3.1","0","0","0","0","+1","+31","11.9","0.05","+9","+4,563","27.3","6.91"
"00693U","期街口S&P黃豆","21.9","+0.14","+0.64","26W29","07/13","+5","+589","4.93","0.69","0","0","0","0","+9","+12,443","34.4","14.6","+9","+14,513","40.2","17"
"00896","中信綠能及電動車","27.3","-0.02","-0.07","26W29","07/13","+5","+9,757","7.05","2.48","0","0","0","0","+4","+10,720","13","2.73","+4","+19,155","23.3","4.88"
"00924","復華S&P500成長","32.77","+0.14","+0.43","26W29","07/13","+5","+3,096","7.17","0.7","0","0","0","0","+8","+12,560","14.5","2.84","+15","+49,109","27.6","11.1"
"00985A","主動野村台灣50","21.67","-0.02","-0.09","26W29","07/13","+5","+10,828","11.3","2.31","0","0","0","0","-1","-697","-20.6","-0.15","+10","+56,094","20.1","12"
"1203","味王","42.85","-0.3","-0.7","26W29","07/13","+5","+72","18.6","0.03","0","0","0","0","+1","+1","4.96","0","+5","+72","18.7","0.03"
"1235","興泰","35.9","-0.1","-0.28","26W29","07/13","+5","+28","3.75","0.01","0","0","0","0","+1","+2","2.82","0","+5","+28","3.75","0.01"
"1451","年興","17.2","-0.1","-0.58","26W29","07/13","+5","+375","10.8","0.19","0","0","0","0","+1","+2","1.11","0","+5","+378","10.9","0.19"
"1454","台富","12.65","-0.15","-1.17","26W29","07/13","+5","+70","11.4","0.05","0","0","0","0","-1","-3","-12.5","0","-1","-1","-4.16","0"
"1468","昶和","12.15","-0.05","-0.41","26W29","07/13","+5","+64","7.06","0.04","0","0","0","0","+1","+2","5.71","0","+5","+62","6.84","0.04"
"1604","聲寶","23.45","+0.05","+0.21","26W29","07/13","+5","+1,881","20.1","0.49","0","0","0","0","-1","-28","-6.65","-0.01","+5","+1,863","20","0.48"
"1730","花仙子","51.5","+0.2","+0.39","26W29","07/13","+5","+177","8.42","0.28","0","0","0","0","+1","+1","1.08","0","+5","+153","7.28","0.24"
"2008","高興昌","29.3","+0.45","+1.56","26W29","07/13","+5","+98","14.2","0.05","0","0","0","0","+2","+2","0.71","0","+5","+102","14.8","0.05"
"2480","敦陽科","163.5","+3","+1.87","26W29","07/13","+5","+1,929","19","1.81","0","0","0","0","+3","+18","0.39","0.02","+4","+1,964","30","1.85"
"2482","連宇","18.2","+0.55","+3.12","26W29","07/13","+5","+437","5.61","0.56","0","0","0","0","+1","+1","0.09","0","+5","+436","5.6","0.56"
"2540","愛山林","53.4","+0.6","+1.14","26W29","07/13","+5","+1,459","12.5","0.15","0","0","0","0","+1","+14","3.8","0","+5","+1,395","11.9","0.15"
"2543","皇昌","39.75","+0.95","+2.45","26W29","07/13","+5","+1,654","5.57","0.31","0","0","0","0","+1","+19","1.02","0","+5","+1,549","5.22","0.29"
"2606","裕民","63.9","+0.8","+1.27","26W29","07/13","+5","+25,262","22.3","2.99","-5","-3,246","-2.86","-0.38","-2","-134","-0.75","-0.02","+5","+21,229","18.7","2.51"
"2883","凱基金","29.8","-0.25","-0.83","26W29","07/13","+5","+212,841","13","1.15","+1","+116","0.32","0","+2","+5,906","1.85","0.03","+5","+214,015","13.1","1.15"
"2887G","台新新光庚特一","42.55","0","0","26W29","07/13","+5","+103","6.05","0.14","0","0","0","0","0","0","0","0","+5","+103","6.05","0.14"
"2923","鼎固-KY","28.75","+1.6","+5.89","26W29","07/13","+5","+524","22.4","0.03","0","0","0","0","-1","-10","-9.69","0","+5","+527","22.6","0.03"
"3591","艾笛森","24.5","-1.05","-4.11","26W29","07/13","+5","+3,966","5.38","2.73","0","0","0","0","-2","-78","-0.73","-0.05","+5","+3,916","5.31","2.69"
"3653","健策","3195","-10","-0.31","26W29","07/13","+5","+2,834","11.9","1.93","-4","-1,309","-7.36","-0.89","+3","+56","0.68","0.04","+5","+1,674","7.01","1.14"
"4938","和碩","82.6","-0.1","-0.12","26W29","07/13","+5","+44,651","11.6","1.66","-5","-32,077","-8.37","-1.2","+5","+3,364","0.88","0.13","+3","+16,674","14","0.62"
"5468","凱鈺","27","-1.7","-5.92","26W29","07/13","+5","+557","2.45","0.95","0","0","0","0","-1","-8","-0.9","-0.01","+5","+548","2.41","0.93"
"5487","通泰","28.7","0","0","26W29","07/13","+5","+107","5.78","0.44","0","0","0","0","0","0","0","0","+5","+108","5.83","0.45"
"5538","東明-KY","33.25","+0.3","+0.91","26W29","07/13","+5","+105","5.61","0.05","0","0","0","0","-1","-6","-21.4","0","-1","-4","-14.3","0"
"6183","關貿","90.2","0","0","26W29","07/13","+5","+42","7.78","0.03","0","0","0","0","+1","+1","1.93","0","+2","+24","18.6","0.02"
"6414","樺漢","388.5","-5.5","-1.4","26W29","07/13","+5","+10,955","34","7.51","-6","-4,259","-9.54","-2.92","-4","-877","-3.81","-0.6","+5","+6,034","18.7","4.14"
"6505","台塑化","63.1","+4.3","+7.31","26W29","07/13","+5","+34,010","12.5","0.36","+1","+889","2.66","0.01","+1","+926","2.77","0.01","+5","+32,825","12.1","0.34"
"6841","長佳智能","63.5","-1.2","-1.85","26W29","07/13","+5","+1,113","8.14","1.17","0","0","0","0","-2","-11","-0.13","-0.01","+5","+1,110","8.11","1.17"
"6875","國邑*","37.25","0","0","26W29","07/13","+5","+387","14.5","0.3","0","0","0","0","0","0","0","0","+5","+386","14.5","0.3"
"7786","東方風能","134","+1.5","+1.13","26W29","07/13","+5","+979","21.9","0.56","0","0","0","0","+2","+15","0.96","0.01","+5","+990","22.2","0.56"
"8033","雷虎","249.5","+22.5","+9.91","26W29","07/13","+5","+24,328","11.3","14.8","0","0","0","0","+1","+31","0.48","0.02","+4","+23,417","11.3","14.2"
"8291","尚茂","28.5","-2.8","-8.95","26W29","07/13","+5","+67","2.75","0.38","0","0","0","0","0","0","0","0","+5","+67","2.74","0.38"
"8437","大地-KY","9.95","-0.05","-0.5","26W29","07/13","+5","+57","3.77","0.12","0","0","0","0","+2","+1","0.21","0","+5","+59","3.91","0.13"
"8446","華研","87","+1.5","+1.75","26W29","07/13","+5","+235","16.1","0.44","0","0","0","0","-1","0","-0.34","0","+5","+235","16","0.44"
"8482","商億-KY","47.95","+0.05","+0.1","26W29","07/13","+5","+24","23","0.02","0","0","0","0","+1","+1","14.1","0","+5","+24","23","0.02"
"8487","愛爾達-創","77","-1.6","-2.04","26W29","07/13","+5","+108","12.4","0.41","0","0","0","0","-1","-4","-4.2","-0.01","-1","-2","-1.99","-0.01"
"9937","全國","55.5","+0.1","+0.18","26W29","07/13","+5","+180","21.5","0.06","0","0","0","0","+1","+2","4.25","0","+5","+180","21.5","0.06"
"00650L","復華香港正2","15.54","+0.19","+1.24","26W29","07/13","+4","+1,366","1.31","0.99","0","0","0","0","+3","+8,762","13.9","6.36","+3","+9,756","15.5","7.08"
"00653L","富邦印度正2","46.85","+0.37","+0.8","26W29","07/13","+4","+256","8.71","1.66","0","0","0","0","-1","-16","-8.93","-0.11","-1","-8","-4.52","-0.05"
"00657","國泰日經225","78.15","-1.1","-1.39","26W29","07/13","+4","+424","16.2","6.44","0","0","0","0","-2","-392","-21.4","-5.95","-2","-29","-1.56","-0.43"
"00665L","富邦恒生國企正2","8.61","+0.11","+1.29","26W29","07/13","+4","+6,334","1.42","1.18","0","0","0","0","+2","+45,054","28.5","8.39","+2","+47,321","29.9","8.81"
"00710B","復華彭博非投等債","19.1","+0.01","+0.05","26W29","07/13","+4","+303","9.16","0.17","0","0","0","0","+8","+801","8.91","0.44","+4","+684","20.7","0.38"
"00712","復華富時不動產","8.87","+0.08","+0.91","26W29","07/13","+4","+118,965","25.5","2.27","0","0","0","0","+3","+99,595","33.1","1.9","+4","+195,897","42","3.73"
"00899","FT潔淨能源","25","-0.33","-1.3","26W29","07/13","+4","+17","0.67","0.1","0","0","0","0","-1","-3","-2.2","-0.02","+2","+149","27.6","0.9"
"009811","統一美國50","13.08","+0.03","+0.23","26W29","07/13","+4","+5,265","13.8","2.07","0","0","0","0","-1","-602","-34.3","-0.24","+16","+116,280","51.2","45.7"
"009823","群益S&P500","10.32","+0.02","+0.19","26W29","07/13","+4","+81","0.03","0.02","0","0","0","0","-4","-49,139","-19.7","-13.7","-4","-49,057","-19.7","-13.7"
"009824","群益美國科技巨頭","10.1","+0.05","+0.5","26W29","07/13","+4","+3,760","0.73","0.53","0","0","0","0","+2","+25,820","29.4","3.67","+2","+29,477","33.5","4.19"
"1227","佳格","30.1","+0.35","+1.18","26W29","07/13","+4","+2,422","13.1","0.26","0","0","0","0","-2","-15","-0.2","0","+4","+2,619","14.2","0.29"
"1437","勤益控","30.55","-0.25","-0.81","26W29","07/13","+4","+209","8.32","0.1","0","0","0","0","-1","-20","-5.59","-0.01","-1","-12","-3.29","-0.01"
"1906","寶隆","11.05","-0.25","-2.21","26W29","07/13","+4","+135","7.47","0.09","0","0","0","0","-1","-1","-0.87","0","+4","+134","7.42","0.09"
"2105","正新","32.85","+0.45","+1.39","26W29","07/13","+4","+55,508","26","1.71","-1","-192","-1.89","-0.01","+4","+3,753","1.76","0.12","+4","+59,197","27.8","1.83"
"2301","光寶科","222","+8.5","+3.98","26W29","07/13","+4","+31,669","7.85","1.37","-7","-35,066","-4.02","-1.51","+3","+2,340","1.18","0.1","+3","+22,057","11.1","0.95"
"2367","燿華","50.5","-1","-1.94","26W29","07/13","+4","+4,917","2.51","0.7","0","0","0","0","+1","+92","0.62","0.01","+4","+3,879","1.98","0.55"
"2368","金像電","1045","-30","-2.79","26W29","07/13","+4","+6,760","7.81","1.31","-5","-10,288","-10","-1.99","-2","-404","-1.5","-0.08","+1","+632","15","0.12"
"2404","漢唐","1230","+15","+1.23","26W29","07/13","+4","+3,122","7.01","1.64","-3","-1,963","-6.99","-1.03","-2","-141","-1.33","-0.07","+1","+120","7.56","0.06"
"2485","兆赫","49.55","-0.35","-0.7","26W29","07/13","+4","+5,700","4.99","1.79","0","0","0","0","+1","+168","2.84","0.05","+5","+5,514","3.33","1.74"
"2520","冠德","35.35","+0.25","+0.71","26W29","07/13","+4","+2,589","8.56","0.42","0","0","0","0","+1","+18","1.82","0","+4","+1,987","6.57","0.33"
"2527","宏璟","45.65","+3.05","+7.16","26W29","07/13","+4","+3,996","21.2","1.48","0","0","0","0","+1","+16","0.46","0.01","+4","+3,908","20.7","1.45"
"2603","長榮","195","+0.5","+0.26","26W29","07/13","+4","+26,005","10.8","1.2","-1","-1,057","-11.8","-0.05","-1","-178","-1.98","-0.01","+4","+14,908","6.17","0.69"
"2836","高雄銀","12.55","+0.1","+0.8","26W29","07/13","+4","+7,745","17.7","0.42","0","0","0","0","+2","+17","0.06","0","+4","+7,755","17.7","0.42"
"2852","第一保","27","+0.2","+0.75","26W29","07/13","+4","+1,877","30.6","0.62","0","0","0","0","-4","-22","-0.36","-0.01","+4","+1,544","25.2","0.51"
"2908","特力","21.8","-0.05","-0.23","26W29","07/13","+4","+711","23.3","0.14","0","0","0","0","+1","+17","8.92","0","+3","+686","29.9","0.13"
"2916","滿心","40.35","0","0","26W29","07/13","+4","+161","7.69","0.25","0","0","0","0","0","0","0","0","+4","+161","7.69","0.25"
"3029","零壹","102","-1","-0.97","26W29","07/13","+4","+2,905","16.5","1.74","0","0","0","0","+1","+3","0.36","0","+3","+2,603","22","1.56"
"3090","日電貿","258","-28.5","-9.95","26W29","07/13","+4","+2,016","3.07","0.7","-2","-2,752","-10.6","-0.96","-6","-600","-0.23","-0.21","-1","-1,756","-24.5","-0.61"
"3593","力銘","17.45","+1.5","+9.4","26W29","07/13","+4","+34","5.99","0.06","0","0","0","0","0","0","0","0","+4","+34","5.99","0.06"
"4104","佳醫","70.7","+0.9","+1.29","26W29","07/13","+4","+918","23.6","0.49","0","0","0","0","-4","-27","-0.7","-0.01","+4","+890","22.9","0.47"
"4162","智擎","66","+1.5","+2.33","26W29","07/13","+4","+1,461","7.49","1","0","0","0","0","-1","-2","-0.1","0","+4","+1,583","8.12","1.09"
"4561","健椿","40.3","+0.2","+0.5","26W29","07/13","+4","+72","1.47","0.12","0","0","0","0","-2","-1","-0.03","0","+4","+72","1.45","0.12"
"4745","合富-KY","13.8","0","0","26W29","07/13","+4","+108","10.7","0.15","0","0","0","0","-2","0","-0.04","0","+4","+108","10.8","0.16"
"4771","望隼","209.5","-3.5","-1.64","26W29","07/13","+4","+949","24","1.62","0","0","0","0","-2","-26","-1.73","-0.04","+4","+946","23.9","1.61"
"5213","亞昕","22.1","-0.05","-0.23","26W29","07/13","+4","+505","8.84","0.07","0","0","0","0","-2","0","-0.02","0","+4","+505","8.85","0.07"
"5227","立凱-KY","31","+0.85","+2.82","26W29","07/13","+4","+400","3.9","0.42","0","0","0","0","-1","0","0","0","+4","+399","3.89","0.42"
"5306","桂盟","88.8","+2.3","+2.66","26W29","07/13","+4","+262","15.6","0.21","0","0","0","0","-3","-20","-1.95","-0.02","+4","+256","15.2","0.2"
"5529","鉅陞","21.2","-0.05","-0.24","26W29","07/13","+4","+50","8.4","0.05","0","0","0","0","0","0","0","0","+4","+36","6.12","0.03"
"6176","瑞儀","90","-0.6","-0.66","26W29","07/13","+4","+30,106","28.6","6.47","-32","-131,804","-15.4","-28.3","-2","-132","-0.52","-0.03","-1","-95","-2.39","-0.02"
"6568","宏觀","161.5","+5.5","+3.53","26W29","07/13","+4","+343","11.9","1.11","0","0","0","0","-7","-891","-10.2","-2.89","+1","+9","6.87","0.03"
"6588","東典光電","78","-0.9","-1.14","26W29","07/13","+4","+492","6.32","1.42","0","0","0","0","0","0","0","0","+4","+495","6.36","1.43"
"6624","萬年清","38.35","-2.25","-5.54","26W29","07/13","+4","+15","1.13","0.07","0","0","0","0","+1","0","4.39","0","+5","+16","1.14","0.07"
"6712","長聖","168","-7.5","-4.27","26W29","07/13","+4","+592","2.33","0.58","0","0","0","0","+1","+1","0.05","0","+4","+600","2.36","0.59"
"6873","泓德能源","90","+3.4","+3.93","26W29","07/13","+4","+1,137","16.6","0.8","0","0","0","0","+1","+39","4.94","0.03","+4","+1,187","17.4","0.83"
"8462","柏文","160","+1","+0.63","26W29","07/13","+4","+709","22.6","0.88","0","0","0","0","-1","-8","-2.35","-0.01","+4","+708","22.6","0.88"
"9907","統一實","15.2","+0.1","+0.66","26W29","07/13","+4","+14,795","17.3","0.94","-9","-30,100","-15.3","-1.91","+1","+31","0.75","0","+1","+1,302","31.3","0.08"
"9925","新保","41.3","0","0","26W29","07/13","+4","+971","19.3","0.25","0","0","0","0","+7","+231","2.51","0.06","+4","+1,196","23.8","0.31"
"0051","元大中型100","143.8","-0.45","-0.31","26W29","07/13","+3","+18","2.26","0.07","0","0","0","0","-1","-45","-58.4","-0.18","-1","-45","-58.3","-0.18"
"00690","兆豐藍籌30","77.55","-0.75","-0.96","26W29","07/13","+3","+63","1.28","0.08","0","0","0","0","-2","-1,025","-41.5","-1.27","-2","-1,003","-40.6","-1.24"
"00785B","富邦金融投等債","35.2","-0.12","-0.34","26W29","07/13","+3","+83,361","98.7","7.9","0","0","0","0","+2","+176","0.21","0.02","+2","+83,490","99.5","7.91"
"00894","中信小資高價30","47.37","-0.13","-0.27","26W29","07/13","+3","+1,289","8.65","0.87","0","0","0","0","-2","-1,265","-21.4","-0.85","-2","-718","-12.2","-0.48"
"00904","台新臺灣半導體30","42","-0.15","-0.36","26W29","07/13","+3","+1,025","5.13","0.62","0","0","0","0","+3","+5,157","25.8","3.1","+3","+6,182","31","3.72"
"00917","中信特選金融","23.19","+0.18","+0.78","26W29","07/13","+3","+987","12.7","1.58","0","0","0","0","-3","-533","-6.88","-0.85","+3","+454","5.85","0.73"
"00944","野村趨勢動能高息","21.55","-0.24","-1.1","26W29","07/13","+3","+562","8.28","1.01","0","0","0","0","-1","-66","-10.5","-0.12","+15","+16,081","20.6","28.9"
"00971","野村美國研發龍頭","17.11","+0.02","+0.12","26W29","07/13","+3","+622","13.1","1.04","0","0","0","0","-1","-215","-30.8","-0.36","+22","+32,732","45.2","54.8"
"009802","富邦旗艦50","18.83","-0.15","-0.79","26W29","07/13","+3","+1,623","4.59","0.3","0","0","0","0","-2","-384","-2.37","-0.07","+3","+3,445","9.74","0.65"
"009810","玉山全球藍籌100","20.66","-0.06","-0.29","26W29","07/13","+3","+195","9.82","1.02","0","0","0","0","-1","-13","-20.9","-0.07","-1","-12","-19.3","-0.06"
"009813","貝萊德標普卓越50","11.16","+0.02","+0.18","26W29","07/13","+3","+4,421","16.2","1.21","0","0","0","0","+15","+157,657","50.6","43.2","+15","+201,608","64.8","55.3"
"1216","統一","78.5","+0.1","+0.13","26W29","07/13","+3","+28,952","18","0.51","+9","+117,229","18","2.06","+4","+5,536","2.31","0.1","+4","+48,658","20.3","0.86"
"1459","聯發","11.7","+0.05","+0.43","26W29","07/13","+3","+339","17.9","0.09","0","0","0","0","+2","+4","0.46","0","+3","+342","18.1","0.1"
"1476","儒鴻","341","+6","+1.79","26W29","07/13","+3","+2,234","13.9","0.81","-1","-25","-1.37","-0.01","+1","+49","2.7","0.02","+4","+3,122","12.1","1.14"
"1536","和大","56.1","+1.1","+2","26W29","07/13","+3","+6,482","11.2","2.32","0","0","0","0","+3","+333","0.57","0.12","+3","+6,815","11.7","2.44"
"1568","倉佑","32.4","-0.5","-1.52","26W29","07/13","+3","+471","4.96","0.46","0","0","0","0","+2","+1","0.02","0","+2","+391","7.28","0.38"
"1595","川寶","67","-4","-5.63","26W29","07/13","+3","+404","4.5","0.74","0","0","0","0","-1","-3","-0.36","-0.01","+3","+416","4.63","0.76"
"1609","大亞","40.1","+1","+2.56","26W29","07/13","+3","+10,357","6.19","1.32","0","0","0","0","+1","+64","0.69","0.01","+3","+10,673","6.38","1.36"
