"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股800張以下(%)","800張以下增減","持股1千張以下(%)","1千張以下增減","持股超過1千張(%)","超過1千張增減"
"1742","8473","山林水","40.9","-0.75","-1.8","26W29","07/17","32.8","+0.08","34.4","+0.64","65.6","-0.64"
"1743","6904","伯鑫","123","0","0","26W29","07/17","35.6","0","35.6","0","64.4","0"
"1744","2010","春源","22.95","+1.5","+6.99","26W29","07/17","34.8","-0.15","35.8","-0.02","64.2","+0.02"
"1745","5306","桂盟","94.7","+1.5","+1.61","26W29","07/17","34.9","0","35.6","0","64.4","0"
"1746","6504","南六","38.7","+0.1","+0.26","26W29","07/17","34.6","0","35.7","0","64.3","0"
"1747","2236","百達-KY","131","-4.5","-3.32","26W29","07/17","34.5","+0.1","37.5","+0.13","62.5","-0.13"
"1748","4530","宏易","25.6","+1.25","+5.13","26W29","07/17","33.3","0","35.5","0","64.5","0"
"1749","7795","長廣","428.5","+7.5","+1.78","26W29","07/17","29.7","+0.75","35.4","+1.93","64.6","-1.93"
"1750","1227","佳格","29.15","+0.3","+1.04","26W29","07/17","34.8","-0.03","35.7","-0.03","64.3","+0.03"
"1751","2397","友通","66.2","+4.4","+7.12","26W29","07/17","33.2","+0.4","34","+0.53","66","-0.53"
"1752","4532","瑞智","24.5","-0.1","-0.41","26W29","07/17","32.6","+0.1","34.5","+0.49","65.5","-0.49"
"1753","4609","唐鋒","4.8","-0.33","-6.43","26W29","07/17","33.6","-1.13","35.4","-1.13","64.6","+1.13"
"1754","6680","鑫創電子","57.8","0","0","26W29","07/17","32","0","35.5","0","64.5","0"
"1755","2883","凱基金","30.85","+0.25","+0.82","26W29","07/17","35.2","-0.06","36.2","-0.03","63.8","+0.03"
"1756","6024","群益期","59.9","+0.6","+1.01","26W29","07/17","34.9","+0.02","35.2","+0.02","64.8","-0.02"
"1757","2221","大甲","46.95","+0.65","+1.4","26W29","07/17","35.3","0","35.3","0","64.7","0"
"1758","2108","南帝","28.7","+1","+3.61","26W29","07/17","33.2","-0.13","35","-0.46","65","+0.46"
"1759","6936","永鴻生技","31.9","0","0","26W29","07/17","29.9","0","35.3","0","64.7","0"
"1760","3231","緯創","183.5","-6","-3.17","26W29","07/17","41.9","+0.26","43","+0.34","57","-0.34"
"1761","4755","三福化","114.5","-1.5","-1.29","26W29","07/17","33.4","0","35.2","0","64.8","0"
"1762","2491","吉祥全","31.75","-0.2","-0.63","26W29","07/17","30.2","-0.01","33.6","0","66.4","0"
"1763","2926","誠品生活","30.4","-0.1","-0.33","26W29","07/17","33.1","-0.04","35.1","-0.04","64.9","+0.04"
"1764","8438","昶昕","65","-1.2","-1.81","26W29","07/17","21.1","+0.3","29","+0.3","71","-0.3"
"1765","7811","民盛","71.1","+0.1","+0.14","26W29","07/17","34.8","0","34.8","0","65.2","0"
"1766","2851","中再保","35.45","+0.45","+1.29","26W29","07/17","32.5","+0.26","33.7","+0.04","66.3","-0.04"
"1767","7805","威聯通","644","+2","+0.31","26W29","07/17","34.7","0","34.7","0","65.3","0"
"1768","3021","鴻名","20.7","-0.05","-0.24","26W29","07/17","31.7","0","34.8","0","65.2","0"
"1769","1460","宏遠","6.64","+0.1","+1.53","26W29","07/17","32.4","-0.23","35","+0.16","65","-0.16"
"1770","5871","中租-KY","109","0","0","26W29","07/17","34.3","-0.73","35.8","-0.78","64.2","+0.8"
"1771","7820","立盈","110","+10","+10","26W29","07/17","32.5","0","34.7","0","65.3","0"
"1772","7753","星亞","37.6","-0.45","-1.18","26W29","07/17","30.7","0","34.7","0","65.3","0"
"1773","6114","久威","27.45","+1.7","+6.6","26W29","07/17","32.4","0","34.5","0","65.5","0"
"1774","2348","海悅","71.4","+1.8","+2.59","26W29","07/17","33.9","+0.04","34.5","+0.04","65.5","-0.04"
"1775","6431","光麗-KY","18.95","+0.15","+0.8","26W29","07/17","34.7","0","34.7","0","65.3","0"
"1776","6541","泰福-KY","38.05","+0.2","+0.53","26W29","07/17","33.8","+0.31","34.8","0","65.2","0"
"1777","8342","益張","87.5","0","0","26W29","07/17","31.4","-0.04","34.3","-0.04","65.7","+0.04"
"1778","4555","氣立","46.75","-0.3","-0.64","26W29","07/17","33.2","0","34.3","0","65.7","0"
"1779","2327","國巨*","540","-30","-5.26","26W29","07/17","30.5","+0.48","31.9","+0.52","68.1","-0.53"
"1780","00890B","凱基ESGBBB債15+","31.75","-0.24","-0.75","26W29","07/17","28.8","-1.9","34.3","-1.75","65.7","+1.75"
"1781","6670","復盛應用","268","+4.5","+1.71","26W29","07/17","32.2","-0.35","34.8","-0.98","65.2","+0.98"
"1782","1447","力鵬","7.04","-0.14","-1.95","26W29","07/17","33.1","+0.01","34.2","+0.01","65.8","-0.01"
"1783","2534","宏盛","17.05","-0.05","-0.29","26W29","07/17","32.9","-0.39","35.2","-0.18","64.8","+0.18"
"1784","6482","弘煜科","27.8","+0.3","+1.09","26W29","07/17","34.2","0","34.2","0","65.8","0"
"1785","7782","光速火箭","25.8","0","0","26W29","07/17","34.2","0","34.2","0","65.8","0"
"1786","8917","欣泰","53","0","0","26W29","07/17","30.3","+0.01","34.2","+0.01","65.8","-0.01"
"1787","00694B","富邦美債1-3","42.29","-0.05","-0.12","26W29","07/17","29.3","+0.11","29.3","+0.11","70.7","-0.11"
"1788","2451","創見","297","+4","+1.37","26W29","07/17","30.7","-0.21","32.8","+0.62","67.2","-0.62"
"1789","5508","永信建","53.5","+1.6","+3.08","26W29","07/17","33.6","-0.04","34.1","0","65.9","0"
"1790","4728","雙美","389","-4.5","-1.14","26W29","07/17","30.7","0","34.1","-1.78","65.9","+1.78"
"1791","6899","創為精密","50.8","-0.1","-0.2","26W29","07/17","31.8","+0.01","34","+0.01","66","-0.01"
"1792","1519","華城","653","-9","-1.36","26W29","07/17","32.9","+0.76","34.6","+0.86","65.4","-0.86"
"1793","6415","矽力*-KY","441.5","-3.5","-0.79","26W29","07/17","31.4","+0.31","34.3","+0.31","65.7","-0.31"
"1794","7716","昱臺國際","23.95","-0.85","-3.43","26W29","07/17","29.9","0","34.1","0","65.9","0"
"1795","1521","大億","25.2","-0.05","-0.2","26W29","07/17","33.5","0","33.5","0","66.5","0"
"1796","7547","碩網","54.3","+4.9","+9.92","26W29","07/17","28.5","0","33.9","0","66.1","0"
"1797","9944","新麗","17.6","0","0","26W29","07/17","33.1","+0.01","33.9","+0.01","66.1","-0.01"
"1798","6794","向榮生技","74.4","-0.2","-0.27","26W29","07/17","26.6","+0.08","33.6","+0.06","66.4","-0.06"
"1799","2492","華新科","251","-5.5","-2.14","26W29","07/17","29.5","+0.29","30.8","+0.27","69.2","-0.27"
"1800","2538","基泰","9.16","+0.01","+0.11","26W29","07/17","31","-0.39","33.3","+0.01","66.7","-0.01"
