" "," ","#","個股代號/名稱","類別","前二月","前一月","本  月","走 勢","總增減"," ","前二月","前一月","本  月","走 勢","總增減","今日收盤價","今日漲跌"," "
" "," ","","2538基泰","營建","5.59","5.59","5.6","41","0.01"," ","24,918","24,918","24,958","41","40","10.15","0.10"," "
" "," ","","2539櫻花建","營建","19.62","19.62","19.62","32","0.00"," ","234,098","234,098","234,098","32","0","44.80","-0.55"," "
" "," ","","2540愛山林","營建","67.24","67.73","67.96","50","0.72"," ","635,350","640,042","642,176","50","6,826","58.70","0.00"," "
" "," ","","2542興富發","營建","2.78","2.78","2.78","32","0.00"," ","60,504","60,504","60,504","32","0","34.00","0.10"," "
" "," ","","2543皇昌","營建","46.5","46.5","46.84","41","0.34"," ","247,574","247,574","247,574","32","0","51.60","-0.70"," "
" "," ","","2545皇翔","營建","42.27","42.27","42.27","32","0.00"," ","160,534","160,534","160,534","32","0","38.00","0.05"," "
" "," ","","2546根基","營建","34.18","34.18","34.18","32","0.00"," ","44,619","44,619","44,619","32","0","85.60","-0.30"," "
" "," ","","2547日勝生","營建","12.65","12.65","12.65","32","0.00"," ","130,992","130,992","130,992","32","0","10.60","-0.05"," "
" "," ","","2548華固","營建","15.49","15.55","15.56","50","0.07"," ","49,552","49,722","49,772","50","220","130.50","1.00"," "
" "," ","","2597潤弘","營建","47.57","47.57","47.57","32","0.00"," ","147,822","147,822","147,822","32","0","154.50","-0.50"," "
" "," ","","2601益航","貿易百貨","11.64","11.64","11.64","32","0.00"," ","96,011","96,011","96,011","32","0","5.54","-0.01"," "
" "," ","","2603長榮","航運","2.72","2.72","2.72","32","0.00"," ","59,028","59,028","59,028","32","0","202.00","0.50"," "
" "," ","","2605新興","航運","13.14","13.14","13.14","32","0.00"," ","76,939","76,939","76,939","32","0","34.40","0.20"," "
" "," ","","2606裕民","航運","40.62","40.62","40.62","32","0.00"," ","343,329","343,329","343,329","32","0","63.40","-0.10"," "
" "," ","","2607榮運","航運","40.37","40.37","40.37","32","0.00"," ","215,422","215,422","215,422","32","0","49.85","-0.35"," "
" "," ","","2608嘉里大榮","航運","9.1","9.1","9.1","32","0.00"," ","42,501","42,501","42,501","32","0","30.80","-0.15"," "
" "," ","","2609陽明","航運","32.21","32.21","32.21","32","0.00"," ","1,125,121","1,125,121","1,125,121","32","0","50.50","-0.20"," "
" "," ","","2610華航","航運","39.22","39.19","39","10","-0.22"," ","2,387,092","2,387,092","2,387,092","32","0","18.15","-0.05"," "
" "," ","","2611志信","航運","26.56","26.56","26.56","32","0.00"," ","50,207","50,207","50,207","32","0","14.40","-0.10"," "
" "," ","","2612中航","航運","27.73","27.92","28","50","0.27"," ","54,767","55,150","55,300","50","533","58.00","-0.60"," "
" "," ","","2613中櫃","航運","34.33","34.33","34.33","32","0.00"," ","50,964","50,964","50,964","32","0","22.90","-0.20"," "
" "," ","","2614東森","其他","5.55","5.55","5.55","32","0.00"," ","18,194","18,194","18,194","32","0","20.30","0.00"," "
" "," ","","2615萬海","航運","2.79","2.79","2.79","32","0.00"," ","78,382","78,382","78,382","32","0","74.50","0.50"," "
" "," ","","2616山隆","油電燃氣","23.83","23.83","23.9","41","0.07"," ","32,716","32,716","32,817","41","101","15.10","0.05"," "
" "," ","","2617台航","航運","43.42","43.42","43.42","32","0.00"," ","181,230","181,230","181,230","32","0","30.00","-0.15"," "
" "," ","","2618長榮航","航運","14.56","14.56","14.56","32","0.00"," ","786,448","786,448","786,448","32","0","35.05","-0.30"," "
" "," ","","2630亞航","航運","59.17","59.17","59.17","32","0.00"," ","123,928","123,928","123,928","32","0","51.20","2.05"," "
" "," ","","2633台灣高鐵","航運","61.34","61.34","61.34","32","0.00"," ","3,452,526","3,452,526","3,452,526","32","0","26.50","-0.20"," "
" "," ","","2634漢翔","航運","36.34","36.34","36.34","32","0.00"," ","342,365","342,365","342,365","32","0","50.00","0.75"," "
" "," ","","2636台驊控股","航運","17.99","18.39","18.61","50","0.62"," ","25,517","26,091","26,404","50","887","68.00","-0.30"," "
" "," ","","2637慧洋-KY","航運","30.97","30.97","30.97","32","0.00"," ","231,232","231,232","231,232","32","0","75.80","1.00"," "
" "," ","","2642宅配通","航運","45.89","45.89","45.89","32","0.00"," ","43,816","43,816","43,816","32","0","22.65","-0.10"," "
" "," ","","2645長榮航太","航運","68.62","68.62","68.62","32","0.00"," ","257,037","257,037","257,037","32","0","165.50","-1.00"," "
" "," ","","2646星宇航空","航運","55.26","55.26","55.26","32","0.00"," ","1,662,764","1,662,764","1,662,764","32","0","20.60","-0.20"," "
" "," ","","2701萬企","觀光","19.96","19.96","19.96","32","0.00"," ","89,847","89,847","89,847","32","0","10.85","-0.05"," "
" "," ","","2702華園","觀光","19.4","19.4","19.4","32","0.00"," ","30,396","30,396","30,396","32","0","16.00","-0.70"," "
" "," ","","2704國賓","觀光","21.04","21.04","21.04","32","0.00"," ","77,212","77,212","77,212","32","0","42.80","-0.55"," "
" "," ","","2705六福","觀光","13.13","13.13","12.97","20","-0.16"," ","25,121","25,121","24,824","20","-297","17.05","-0.05"," "
" "," ","","2706第一店","觀光","19.8","19.8","19.8","32","0.00"," ","99,039","99,039","99,039","32","0","12.55","-0.05"," "
" "," ","","2707晶華","觀光","10.49","10.49","10.49","32","0.00"," ","13,367","13,367","13,367","32","0","177.00","-1.00"," "
" "," ","","2712遠雄來","觀光","51.12","51.12","51.12","32","0.00"," ","53,681","53,681","53,681","32","0","17.85","-0.05"," "
" "," ","","2722夏都","觀光","53.99","53.99","53.99","32","0.00"," ","77,307","77,307","77,307","32","0","24.40","-0.10"," "
" "," ","","2723美食-KY","觀光","46.33","46.33","46.33","32","0.00"," ","83,397","83,397","83,397","32","0","65.80","0.10"," "
" "," ","","2727王品","觀光","8.51","8.51","8.51","32","0.00"," ","7,190","7,190","7,190","32","0","226.00","0.50"," "
" "," ","","2731雄獅","觀光","17.49","17.49","17.49","32","0.00"," ","16,321","16,321","16,321","32","0","160.00","-1.00"," "
" "," ","","2739寒舍","觀光","40.95","40.95","40.95","32","0.00"," ","37,488","37,488","37,488","32","0","35.15","-0.25"," "
" "," ","","2748雲品","觀光","58.59","58.59","58.59","32","0.00"," ","61,980","61,985","61,985","40","5","41.15","-0.25"," "
" "," ","","2753八方雲集","觀光","30.88","31.35","31.37","50","0.49"," ","20,586","20,894","20,911","50","325","180.00","0.00"," "
" "," ","","2762世界健身-KY","運動","0","0","0","32","0.00"," ","0","0","0","32","0","73.00","0.00"," "
" "," ","","2801彰銀","金融","25.11","25.11","25.11","32","0.00"," ","2,955,281","2,955,281","2,955,281","32","0","21.35","-0.10"," "
" "," ","","2812台中銀","金融","3.2","3.2","3.2","32","0.00"," ","193,291","193,291","193,291","32","0","20.35","-0.05"," "
" "," ","","2816旺旺保","金融","20.88","20.88","20.88","32","0.00"," ","46,690","46,690","46,690","32","0","30.60","0.15"," "
" "," ","","2820華票","金融","34.22","34.22","34.22","32","0.00"," ","459,575","459,575","459,575","32","0","17.00","-0.05"," "
" "," ","","2832台產","金融","26.64","26.64","26.64","32","0.00"," ","67,562","67,562","67,562","32","0","51.50","0.50"," "
" "," ","","2834臺企銀","金融","24.42","24.42","24.21","20","-0.21"," ","2,373,531","2,373,531","2,353,506","20","-20,024","16.60","0.05"," "
" "," ","","2836高雄銀","金融","55.66","55.75","56.01","50","0.35"," ","1,046,533","1,048,191","1,053,021","50","6,488","12.00","-0.10"," "
" "," ","","2838聯邦銀","金融","11.34","11.34","11.34","32","0.00"," ","515,203","515,203","515,203","32","0","20.35","-0.35"," "
" "," ","","2845遠東銀","金融","7.46","7.46","7.46","32","0.00"," ","363,263","363,263","363,263","32","0","12.50","-0.05"," "
" "," ","","2849安泰銀","金融","21.88","21.88","21.88","32","0.00"," ","428,437","428,437","428,437","32","0","13.95","-0.20"," "
" "," ","","2850新產","金融","4.28","4.28","4.28","32","0.00"," ","13,525","13,525","13,525","32","0","123.50","1.00"," "
" "," ","","2851中再保","金融","37.03","37.03","37.03","32","0.00"," ","296,461","296,461","296,461","32","0","30.20","0.35"," "
" "," ","","2852第一保","金融","18.58","18.58","18.58","32","0.00"," ","55,959","55,959","55,959","32","0","26.25","0.00"," "
" "," ","","2855統一證","金融","7.14","7.14","7.14","32","0.00"," ","114,419","114,419","114,419","32","0","33.65","0.20"," "
" "," ","","2867三商壽","金融","31.15","31.15","31.15","32","0.00"," ","1,837,780","1,837,780","1,837,780","32","0","7.90","0.00"," "
" "," ","","2880華南金","金融","24.72","24.72","24.72","32","0.00"," ","3,440,961","3,440,961","3,440,961","32","0","35.25","0.00"," "
" "," ","","2881富邦金","金融","24","24","24","32","0.00"," ","3,747,201","3,747,201","3,747,201","32","0","88.30","0.60"," "
" "," ","","2882國泰金","金融","1.02","1.02","1.02","32","0.00"," ","165,858","165,858","165,858","32","0","75.90","0.40"," "
" "," ","","2883凱基金","金融","1.1","1.1","1.1","32","0.00"," ","204,256","204,256","204,256","32","0","20.80","0.10"," "
" "," ","","2884玉山金","金融","1.56","1.56","1.56","32","0.00"," ","252,637","252,637","252,637","32","0","33.05","0.10"," "
" "," ","","2885元大金","金融","4.59","4.59","4.59","32","0.00"," ","611,995","611,995","611,995","32","0","50.10","-0.90"," "
" "," ","","2886兆豐金","金融","20.6","20.6","20.6","32","0.00"," ","3,057,113","3,057,113","3,057,113","32","0","39.50","0.05"," "
" "," ","","2887台新新光金","金融","1.92","1.92","1.92","32","0.00"," ","566,145","566,145","566,145","32","0","23.95","0.00"," "
" "," ","","2889國票金","金融","9.86","9.86","9.86","32","0.00"," ","358,584","358,584","358,584","32","0","14.95","-0.15"," "
" "," ","","2890永豐金","金融","2.57","2.57","2.57","32","0.00"," ","373,910","373,910","373,910","32","0","31.50","-0.15"," "
" "," ","","2891中信金","金融","1.42","1.42","1.42","32","0.00"," ","287,743","287,743","287,743","32","0","53.50","0.50"," "
" "," ","","2892第一金","金融","18.98","18.98","18.98","32","0.00"," ","2,730,604","2,730,604","2,730,604","32","0","28.65","-0.15"," "
" "," ","","2897王道銀行","金融","33.71","33.71","33.71","32","0.00"," ","1,030,102","1,030,102","1,030,102","32","0","10.15","-0.15"," "
" "," ","","2901欣欣","貿易百貨","58.4","58.4","58.4","32","0.00"," ","42,659","42,659","42,659","32","0","23.25","-0.30"," "
" "," ","","2903遠百","貿易百貨","22.96","22.96","22.96","32","0.00"," ","325,421","325,421","325,421","32","0","22.55","-0.05"," "
" "," ","","2904匯僑","其他","41.33","41.33","41.33","32","0.00"," ","32,172","32,172","32,172","32","0","16.50","-0.10"," "
" "," ","","2905三商","貿易百貨","43.7","43.7","43.7","32","0.00"," ","485,300","485,300","485,300","32","0","14.25","-0.35"," "
" "," ","","2906高林","貿易百貨","37.14","37.14","37.14","32","0.00"," ","77,669","77,669","77,669","32","0","12.90","-0.05"," "
" "," ","","2908特力","貿易百貨","15.59","15.59","15.59","32","0.00"," ","79,532","79,532","79,532","32","0","20.30","-0.20"," "
" "," ","","2910統領","貿易百貨","20.01","20.01","19.89","20","-0.12"," ","35,101","35,101","34,901","20","-200","22.65","0.05"," "
" "," ","","2911麗嬰房","貿易百貨","22.07","22.07","22.07","32","0.00"," ","23,210","23,210","23,210","32","0","5.08","0.00"," "
" "," ","","2912統一超","貿易百貨","45.89","45.89","45.89","32","0.00"," ","477,173","477,173","477,173","32","0","238.50","2.00"," "
" "," ","","2913農林","貿易百貨","30.84","30.84","30.84","32","0.00"," ","243,640","243,640","243,640","32","0","11.70","-0.10"," "
" "," ","","2915潤泰全","貿易百貨","5.58","5.58","5.58","32","0.00"," ","61,641","61,641","61,641","32","0","44.55","-0.45"," "
" "," ","","2923鼎固-KY","營建","58.49","58.49","58.49","32","0.00"," ","1,018,017","1,018,017","1,018,017","32","0","25.20","-1.70"," "
" "," ","","2929淘帝-KY","貿易百貨","14.86","14.86","14.86","32","0.00"," ","16,281","16,281","16,281","32","0","6.05","-0.05"," "
" "," ","","2939永邑-KY","貿易百貨","1.05","1.05","1.05","32","0.00"," ","479","479","479","32","0","25.25","-0.70"," "
" "," ","","2945三商家購","貿易百貨","76.17","76.17","76.17","32","0.00"," ","51,419","51,419","51,419","32","0","41.95","-0.05"," "
" "," ","","3002歐格","電腦週邊","25.9","25.88","25.77","10","-0.13"," ","26,418","26,407","26,287","10","-131","19.10","-0.05"," "
" "," ","","3003健和興","電子零組件","10.34","10.34","10.39","41","0.05"," ","16,101","16,101","16,175","41","74","56.10","1.30"," "
" "," ","","3004豐達科","鋼鐵","42.1","42.07","42.03","10","-0.07"," ","27,054","27,054","27,054","32","0","116.00","-0.50"," "
" "," ","","3005神基","電腦週邊","32.71","32.66","32.61","10","-0.10"," ","203,623","203,623","203,623","32","0","102.00","1.00"," "
" "," ","","3006晶豪科","半導體","6.81","6.74","6.54","10","-0.27"," ","19,501","19,501","19,501","32","0","167.50","6.50"," "
" "," ","","3008大立光","光電","18.56","18.56","18.63","41","0.07"," ","24,777","24,777","24,877","41","100","2585.00","-60.00"," "
" "," ","","3010華立","電子通路","9.88","9.88","9.88","32","0.00"," ","25,655","25,655","25,655","32","0","138.50","1.50"," "
" "," ","","3011今皓","電子零組件","9.98","9.98","9.63","20","-0.35"," ","12,491","12,491","12,491","32","0","14.75","0.90"," "
" "," ","","3013晟銘電","電腦週邊","17.29","17.2","17.12","10","-0.17"," ","35,473","35,284","35,130","10","-343","121.00","11.00"," "
" "," ","","3014聯陽","半導體","9.66","9.66","9.66","32","0.00"," ","16,044","16,044","16,044","32","0","128.50","4.50"," "
" "," ","","3015全漢","電子零組件","27.23","27.23","27.23","32","0.00"," ","51,005","51,005","51,005","32","0","51.80","0.90"," "
" "," ","","3016嘉晶","半導體","57.86","57.86","57.86","32","0.00"," ","166,972","166,972","166,972","32","0","77.00","6.90"," "
" "," ","","3017奇鋐","電腦週邊","14.09","14.03","13.98","10","-0.11"," ","55,273","55,063","54,893","10","-380","2695.00","130.00"," "
" "," ","","3018隆銘綠能","其他電子","19.04","19.04","19.04","32","0.00"," ","14,359","14,359","14,359","32","0","10.70","-0.15"," "
" "," ","","3019亞光","光電","13.52","13.52","13.52","32","0.00"," ","37,772","37,772","37,772","32","0","132.50","2.00"," "
" "," ","","3021鴻名","電子零組件","8.41","8.41","8.41","32","0.00"," ","7,987","7,987","7,987","32","0","16.50","0.20"," "
" "," ","","3022威強電","電腦週邊","8.87","8.87","8.87","32","0.00"," ","15,675","15,675","15,675","32","0","71.90","1.00"," "
" "," ","","3023信邦","電子零組件","7.25","7.25","7.25","32","0.00"," ","17,412","17,412","17,412","32","0","283.50","1.00"," "
" "," ","","3024憶聲","光電","13.78","13.84","13.84","40","0.06"," ","38,201","38,374","38,374","40","173","13.95","0.75"," "
" "," ","","3025星通","通信網路","12.89","12.89","12.89","32","0.00"," ","7,319","7,319","7,319","32","0","64.30","-0.10"," "
" "," ","","3026禾伸堂","電子零組件","9.54","9.54","9.54","32","0.00"," ","15,840","15,840","15,840","32","0","248.00","-7.00"," "
" "," ","","3027盛達","通信網路","14.26","14.26","14.29","41","0.03"," ","18,558","18,558","18,578","41","20","20.15","0.55"," "
" "," ","","3028增你強","電子通路","13.23","13.23","13.23","32","0.00"," ","31,398","31,398","31,398","32","0","63.20","1.90"," "
" "," ","","3029零壹","資訊服務","12.92","12.92","12.92","32","0.00"," ","21,588","21,588","21,588","32","0","97.90","1.30"," "
" "," ","","3030德律","其他電子","17.7","17.7","17.7","32","0.00"," ","41,812","41,812","41,812","32","0","358.00","17.00"," "
" "," ","","3031佰鴻","光電","33.22","33.22","33.22","32","0.00"," ","57,555","57,555","57,555","32","0","31.95","0.10"," "
" "," ","","3032偉訓","電子零組件","35.99","35.99","35.99","32","0.00"," ","40,776","40,776","40,776","32","0","64.20","0.80"," "
" "," ","","3033威健","電子通路","8.91","8.91","8.87","20","-0.04"," ","42,820","42,820","42,820","32","0","35.15","0.30"," "
" "," ","","3034聯詠","半導體","1.77","1.77","1.78","41","0.01"," ","10,829","10,829","10,839","41","10","432.50","17.00"," "
" "," ","","3035智原","半導體","14.06","14.06","14.06","32","0.00"," ","36,649","36,649","36,649","32","0","179.00","-1.00"," "
" "," ","","3036文曄","電子通路","16.44","16.44","17.53","41","1.09"," ","230,316","230,566","222,566","30","-7,750","213.50","-4.00"," "
" "," ","","3037欣興","電子零組件","14.8","14.77","14.5","10","-0.30"," ","226,445","232,873","230,543","30","4,097","716.00","6.00"," "
" "," ","","3038全台","光電","18.17","18.17","18.17","32","0.00"," ","28,604","28,604","28,604","32","0","23.65","0.45"," "
" "," ","","3040遠見","其他","36.65","36.65","36.38","20","-0.27"," ","24,236","24,236","24,094","20","-142","46.85","2.05"," "
" "," ","","3041揚智","半導體","16.51","16.51","16.51","32","0.00"," ","23,152","23,152","23,152","32","0","25.10","0.35"," "
" "," ","","3042晶技","電子零組件","5.48","5.48","5.48","32","0.00"," ","18,804","18,804","18,804","32","0","167.00","0.50"," "
" "," ","","3043科風","其他電子","1.14","1.14","1.14","32","0.00"," ","448","448","448","32","0","21.45","0.55"," "
" "," ","","3044健鼎","電子零組件","4.91","4.91","4.91","32","0.00"," ","25,846","25,846","25,846","32","0","459.50","15.50"," "
" "," ","","3045台灣大","通信網路","6.02","6.02","6.02","32","0.00"," ","224,331","224,331","224,331","32","0","113.00","-0.50"," "
" "," ","","3046建卅卅","電腦週邊","43.7","43.7","43.74","41","0.04"," ","34,282","34,282","34,319","41","37","49.35","0.20"," "
" "," ","","3047訊舟","通信網路","5.45","5.44","3.39","10","-2.06"," ","12,245","12,245","7,634","20","-4,611","16.20","-0.20"," "
" "," ","","3048益登","電子通路","29.33","29.33","29.33","32","0.00"," ","79,164","79,164","79,164","32","0","40.55","1.35"," "
" "," ","","3049精金","光電","35.51","35.86","35.86","40","0.35"," ","284,803","287,601","287,601","40","2,798","13.05","-0.50"," "
" "," ","","3050鈺德","光電","29.32","29.32","29.32","32","0.00"," ","45,452","45,452","45,452","32","0","13.15","-0.15"," "
" "," ","","3051力特","光電","10.85","10.85","10.84","20","-0.01"," ","18,132","18,132","18,112","20","-20","25.20","0.35"," "
" "," ","","3052夆典","營建","7.94","7.94","7.94","32","0.00"," ","18,541","18,541","18,541","32","0","11.00","0.05"," "
" "," ","","3054立萬利","食品","59.07","59.07","59.07","32","0.00"," ","47,645","47,645","47,645","32","0","72.00","-3.00"," "
" "," ","","3055蔚華科","電子通路","30.91","30.91","30.91","32","0.00"," ","35,550","35,550","35,550","32","0","84.40","1.90"," "
" "," ","","3056富華新","營建","10.58","10.58","10.58","32","0.00"," ","50,864","50,864","50,864","32","0","14.30","-0.20"," "
" "," ","","3057喬鼎","電腦週邊","13.48","13.48","14.17","41","0.69"," ","8,133","8,133","9,619","41","1,486","19.25","0.60"," "
" "," ","","3058立德","電子零組件","3.55","3.85","3.85","40","0.30"," ","7,166","7,781","7,781","40","615","9.18","0.10"," "
" "," ","","3059華晶科","光電","7.17","7.17","7.16","20","-0.01"," ","22,048","22,048","22,048","32","0","38.60","0.50"," "
" "," ","","3060銘異","電腦週邊","1.47","1.47","1.47","32","0.00"," ","2,029","2,029","2,029","32","0","29.90","-0.55"," "
" "," ","","3062建漢","通信網路","3.63","3.63","3.63","32","0.00"," ","11,987","11,987","11,987","32","0","30.90","0.75"," "
" "," ","","3090日電貿","電子零組件","3.98","3.98","3.98","32","0.00"," ","11,465","11,455","11,455","21","-10","105.50","-2.50"," "
" "," ","","3092鴻碩","電子零組件","8.28","8.28","8.27","20","-0.01"," ","8,823","8,823","8,823","32","0","34.10","-0.50"," "
" "," ","","3094聯傑","半導體","10.67","10.67","10.67","32","0.00"," ","8,875","8,875","8,875","32","0","27.80","1.75"," "
" "," ","","3130一零四","雲端","14.73","14.73","14.73","32","0.00"," ","4,889","4,889","4,891","41","1","221.50","0.00"," "
" "," ","","3135凌航","半導體","46.07","46.07","39.63","20","-6.44"," ","35,704","35,704","35,704","32","0","133.00","9.00"," "
" "," ","","3138耀登","通信網路","12.38","12.2","11.08","10","-1.30"," ","6,233","6,233","6,233","32","0","192.00","-6.00"," "
" "," ","","3149正達","光電","1.61","1.52","1.42","10","-0.19"," ","3,647","3,458","3,219","10","-428","45.00","-1.30"," "
" "," ","","3150鈺寶-創","半導體","32.09","32.22","32.63","50","0.54"," ","14,241","14,302","14,482","50","241","22.10","1.85"," "
" "," ","","3164景岳","生技醫療業","11.75","11.75","11.75","32","0.00"," ","10,115","10,115","10,115","32","0","17.90","-0.10"," "
" "," ","","3167大量","電機","13.22","8.58","8.47","10","-4.75"," ","11,686","7,604","7,589","10","-4,097","680.00","54.00"," "
" "," ","","3168眾福科","光電","42.83","42.83","42.83","32","0.00"," ","32,168","32,168","32,168","32","0","44.80","0.85"," "
" "," ","","3189景碩","半導體","25.25","25.24","24.67","10","-0.58"," ","115,361","115,361","130,033","41","14,673","491.50","18.00"," "
" "," ","","3209全科","電子通路","7.03","7.03","7.03","32","0.00"," ","16,561","16,561","16,561","32","0","50.00","1.40"," "
" "," ","","3229晟鈦","電子零組件","31.88","31.88","31.88","32","0.00"," ","20,492","20,492","20,492","32","0","39.85","2.75"," "
" "," ","","3231緯創","電腦週邊","2.52","2.52","2.52","32","0.00"," ","80,228","80,188","80,148","10","-80","144.00","-0.50"," "
" "," ","","3257虹冠電","半導體","31.88","31.88","31.88","32","0.00"," ","25,452","25,452","25,452","32","0","56.80","1.80"," "
" "," ","","3266昇陽","營建","14.93","14.93","14.93","32","0.00"," ","52,614","52,614","52,614","32","0","13.85","0.05"," "
" "," ","","3296勝德","電子零組件","9.73","9.73","9.73","32","0.00"," ","9,413","9,413","9,413","32","0","20.80","-0.45"," "
" "," ","","3305昇貿","其他電子","8.53","8.46","8.38","10","-0.15"," ","12,262","12,174","12,129","10","-133","115.00","-2.50"," "
" "," ","","3308聯德","電子零組件","42.82","42.82","42.82","32","0.00"," ","25,695","25,695","25,695","32","0","21.90","-0.80"," "
" "," ","","3311閎暉","通信網路","38.14","38.14","38.14","32","0.00"," ","38,146","38,146","38,146","32","0","32.65","0.10"," "
" "," ","","3312弘憶股","電子通路","31.36","31.36","31.36","32","0.00"," ","57,286","57,286","57,286","32","0","47.40","4.30"," "
" "," ","","3321同泰","電子零組件","8.04","8.04","8.04","32","0.00"," ","6,930","6,930","6,930","32","0","17.30","0.30"," "
" "," ","","3338泰碩","電子零組件","16.88","16.88","16.94","41","0.06"," ","14,844","14,844","14,894","41","50","77.70","7.00"," "
" "," ","","3346麗清","汽車","7.32","7.32","7.32","32","0.00"," ","8,880","8,880","8,880","32","0","18.35","-0.20"," "
" "," ","","3356奇偶","光電","18.72","18.72","18.72","32","0.00"," ","14,970","14,970","14,970","32","0","53.40","0.90"," "
" "," ","","3376新日興","電子零組件","9.04","9","8.99","10","-0.05"," ","17,699","17,627","17,609","10","-90","222.50","-1.50"," "
" "," ","","3380明泰","通信網路","54.6","54.6","54.6","32","0.00"," ","295,797","295,797","295,797","32","0","40.00","-0.60"," "
" "," ","","3406玉晶光","光電","7.67","7.67","7.67","32","0.00"," ","8,658","8,658","8,658","32","0","532.00","3.00"," "
" "," ","","3413京鼎","半導體","6.46","6.46","6.49","41","0.03"," ","7,151","7,151","7,196","41","45","330.00","2.50"," "
" "," ","","3416融程電","電腦週邊","40.31","40.31","40.31","32","0.00"," ","32,448","32,448","32,448","32","0","160.00","4.00"," "
" "," ","","3419譁裕","通信網路","12.12","12.28","12.28","40","0.16"," ","14,612","14,802","14,802","40","190","16.80","-1.15"," "
" "," ","","3432台端","電子零組件","16.67","16.67","16.67","32","0.00"," ","7,040","7,040","7,040","32","0","18.25","1.65"," "
" "," ","","3437榮創","光電","2.95","2.95","2.95","32","0.00"," ","4,274","4,274","4,274","32","0","26.05","-1.60"," "
" "," ","","3443創意","半導體","34.83","34.83","34.83","32","0.00"," ","46,688","46,688","46,688","32","0","3675.00","-60.00"," "
" "," ","","3447展達","通信網路","46.7","46.7","46.7","32","0.00"," ","36,174","36,174","36,174","32","0","39.85","0.30"," "
" "," ","","3450聯鈞","半導體","7.96","7.96","7.96","32","0.00"," ","11,598","11,598","11,598","32","0","363.50","-16.50"," "
" "," ","","3454晶睿","光電","57.81","57.81","-","20",""," ","50,045","50,045","-","20","","",""," "
" "," ","","3481群創","光電","0.05","0.05","0.05","32","0.00"," ","4,551","4,551","4,601","41","50","25.60","-0.40"," "
" "," ","","3494誠研","電腦週邊","13.33","13.33","13.33","32","0.00"," ","12,638","12,638","12,638","32","0","8.08","-0.12"," "
" "," ","","3501維熹","電子零組件","21.25","21.25","21.25","32","0.00"," ","25,131","25,131","25,131","32","0","48.25","0.00"," "
" "," ","","3504揚明光","光電","32.62","32.62","32.62","32","0.00"," ","37,218","37,218","37,218","32","0","72.30","-1.90"," "
" "," ","","3515華擎","電腦週邊","46.31","46.31","46.31","32","0.00"," ","57,218","57,218","57,218","32","0","231.00","4.00"," "
" "," ","","3518柏騰","其他電子","3.8","3.8","3.8","32","0.00"," ","3,713","3,713","3,713","32","0","32.70","1.70"," "
" "," ","","3528安馳","電子通路","56.47","56.47","56.48","41","0.01"," ","37,637","37,637","37,642","41","5","75.40","2.10"," "
" "," ","","3530晶相光","半導體","22.83","22.83","22.83","32","0.00"," ","17,691","17,691","17,691","32","0","67.90","4.00"," "
" "," ","","3532台勝科","半導體","72.3","72.3","69.73","20","-2.57"," ","280,451","280,451","270,451","20","-10,000","187.00","4.50"," "
" "," ","","3533嘉澤","電子零組件","18.44","18.44","18.44","32","0.00"," ","20,753","20,753","20,753","32","0","2650.00","15.00"," "
" "," ","","3535晶彩科","光電","15.63","15.51","15.51","21","-0.12"," ","12,356","12,266","12,266","21","-90","127.50","-0.50"," "
" "," ","","3543州巧","光電","16.23","15.01","15.01","21","-1.22"," ","14,492","16,561","16,561","40","2,069","43.40","-1.05"," "
" "," ","","3545敦泰","半導體","6.63","6.63","6.64","41","0.01"," ","14,678","14,678","14,695","41","17","56.20","5.10"," "
" "," ","","3550聯穎","電子零組件","17.03","17.03","17.03","32","0.00"," ","18,319","18,319","18,319","32","0","20.15","-0.70"," "
" "," ","","3557嘉威","居家","15.29","15.29","15.29","32","0.00"," ","12,893","12,893","12,893","32","0","31.75","0.00"," "
" "," ","","3563牧德","光電","31.07","31.07","31.07","32","0.00"," ","19,873","19,873","19,873","32","0","932.00","16.00"," "
" "," ","","3576聯合再生","光電","12.24","12.23","12.22","10","-0.02"," ","199,314","199,234","199,004","10","-310","16.10","-0.75"," "
" "," ","","3583辛耘","半導體","12.32","12.32","12.32","32","0.00"," ","9,904","9,904","9,904","32","0","847.00","77.00"," "
" "," ","","3588通嘉","半導體","8.18","8.18","8.19","41","0.01"," ","5,077","5,077","5,077","32","0","66.20","6.00"," "
" "," ","","3591艾笛森","光電","6.79","6.81","6.92","50","0.13"," ","9,885","9,917","10,066","50","181","25.30","0.00"," "
" "," ","","3592瑞鼎","半導體","16.24","16.24","16.24","32","0.00"," ","12,320","12,320","12,320","32","0","254.50","12.50"," "
" "," ","","3593力銘","電子零組件","25.44","25.44","25.44","32","0.00"," ","15,478","15,478","15,478","32","0","19.65","0.20"," "
" "," ","","3596智易","通信網路","18.81","18.81","18.81","32","0.00"," ","41,467","41,467","41,467","32","0","173.50","-0.50"," "
" "," ","","3605宏致","電子零組件","9.28","9.28","9.27","20","-0.01"," ","15,202","15,202","15,202","32","0","73.90","2.30"," "
" "," ","","3607谷崧","電子零組件","9.02","9.02","9.02","32","0.00"," ","10,980","10,980","10,980","32","0","15.50","0.25"," "
" "," ","","3617碩天","其他電子","18.05","18.05","17.93","20","-0.12"," ","16,999","16,999","16,999","32","0","195.00","4.50"," "
" "," ","","3622洋華","光電","34.98","34.98","34.99","41","0.01"," ","52,950","52,950","52,957","41","7","56.40","-0.40"," "
