"代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","外資連續買賣日數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣日數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣日數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣日數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"6937","天虹","337.5","-14","-3.98","05/26","+5","+1,098","16.5","1.62","0","0","0","0","-1","-26","-1.77","-0.04","+5","+1,392","20.9","2.06"
"8038","長園科","41.25","-0.05","-0.12","05/26","+5","+93","5.17","0.15","0","0","0","0","-1","0","-0.07","0","+5","+92","5.14","0.15"
"8111","立碁","68.8","+0.8","+1.18","05/26","+5","+630","5.86","0.58","0","0","0","0","+1","+8","0.37","0.01","+4","+812","8.38","0.74"
"8182","加高","45.65","+0.2","+0.44","05/26","+5","+1,614","6.81","1.51","0","0","0","0","+3","+46","0.25","0.04","+5","+1,659","7.01","1.55"
"8277","商丞","7.08","-0.02","-0.28","05/26","+5","+18","1.6","0.02","0","0","0","0","+1","0","0.1","0","+5","+18","1.61","0.02"
"8499","鼎炫-KY","336.5","+8.5","+2.59","05/26","+5","+251","19.4","0.61","0","0","0","0","+5","+19","1.46","0.05","+5","+303","23.4","0.74"
"9912","偉聯","12.45","-0.3","-2.35","05/26","+5","+27","5.83","0.05","0","0","0","0","-1","-2","-3.18","0","+5","+25","5.4","0.05"
"00403A","主動統一升級50","10.64","+0.06","+0.57","05/26","+4","+281,917","12.2","1.54","0","0","0","0","+3","+166,840","8.91","0.91","+3","+441,512","23.6","2.42"
"00631L","元大台灣50正2","34.4","-0.16","-0.46","05/26","+4","+36,059","4.82","0.79","-1","-730","-0.4","-0.02","-1","-8,520","-4.69","-0.19","-1","-9,018","-4.97","-0.2"
"00687B","國泰20年美債","27.57","+0.05","+0.18","05/26","+4","+39,971","42.5","0.72","0","0","0","0","-1","-1,483","-4.59","-0.03","+50","+616,133","47.4","11"
"00694B","富邦美債1-3","41.43","+0.09","+0.22","05/26","+4","+332","13.7","0.8","0","0","0","0","-4","-360","-14.9","-0.87","-3","-41","-1.96","-0.1"
"00696B","富邦美債20年","28.62","+0.05","+0.18","05/26","+4","+5,903","49.4","0.88","0","0","0","0","-2","-2,884","-46.8","-0.43","+26","+15,633","20.1","2.34"
"00706L","期元大S&P日圓正2","19.3","0","0","05/26","+4","+40","1.85","0.03","0","0","0","0","+3","+749","39.6","0.47","+3","+787","41.6","0.5"
"00711B","復華彭博新興債","15.88","+0.05","+0.32","05/26","+4","+121","24.4","0.01","0","0","0","0","-1","-6","-8.36","0","+6","+146","19.8","0.02"
"00722B","群益投資級電信債","35.85","+0.11","+0.31","05/26","+4","+2,354","12.9","0.16","0","0","0","0","-1","-481","-22","-0.03","+6","+1,353","5.5","0.09"
"00754B","群益AAA-AA公司債","33.26","+0.12","+0.36","05/26","+4","+26","5.79","0","0","0","0","0","0","0","0","0","+4","+41","9.13","0"
"00756B","群益投等新興公債","30.8","+0.08","+0.26","05/26","+4","+205","29.4","0.01","0","0","0","0","-1","-14","-6.86","0","+4","+206","29.6","0.01"
"00761B","國泰A級公司債","34.15","+0.06","+0.18","05/26","+4","+1,020","45.1","0.04","0","0","0","0","-1","-56","-16.5","0","+4","+791","34.9","0.03"
"00764B","群益25年美債","27.57","+0.07","+0.25","05/26","+4","+3,958","8.81","0.25","0","0","0","0","-1","-2,390","-24.5","-0.15","+6","+2,293","4.3","0.15"
"00768B","復華20年美債","49.31","+0.15","+0.31","05/26","+4","+1,055","57.6","0.14","0","0","0","0","-1","-323","-45.4","-0.04","+5","+896","33.4","0.12"
"00772B","中信高評級公司債","33.46","+0.07","+0.21","05/26","+4","+10,792","70.4","0.31","0","0","0","0","-1","-1,283","-31.5","-0.04","+17","+26,463","44.3","0.77"
"00773B","中信優先金融債","35.64","+0.1","+0.28","05/26","+4","+2,155","58.4","0.08","0","0","0","0","-1","-361","-37.5","-0.01","+7","+3,580","44.5","0.14"
"00844B","新光15年IG金融債","31.36","+0.06","+0.19","05/26","+4","+30","8.52","0.01","0","0","0","0","0","0","0","0","+4","+29","8.24","0.01"
"00850","元大臺灣ESG永續","86.7","+0.2","+0.23","05/26","+4","+1,681","19.1","0.4","+6","+1,772","14.1","0.42","+1","+123","13.6","0.03","+4","+3,980","45.3","0.95"
"00853B","統一美債10年Aa-A","27.67","+0.08","+0.29","05/26","+4","+133","3.08","0.07","0","0","0","0","+2","+61","2.88","0.03","+7","+537","6.96","0.29"
"00861","元大全球未來通訊","88.55","+0.05","+0.06","05/26","+4","+800","53.9","1.16","0","0","0","0","+1","+2","1.29","0","+3","+122","10.7","0.18"
"00862B","中信投資級公司債","31.75","+0.11","+0.35","05/26","+4","+363","23.5","0.04","0","0","0","0","-1","-59","-28.3","-0.01","+4","+155","10","0.02"
"00890B","凱基ESGBBB債15+","32.14","+0.11","+0.34","05/26","+4","+94","5.72","0.49","0","0","0","0","+2","+34","3.46","0.18","+6","+152","7.67","0.79"
"00912","中信臺灣智慧50","31.71","-0.03","-0.09","05/26","+4","+615","19.5","1.04","0","0","0","0","+6","+570","10.1","0.96","+4","+996","31.5","1.68"
"00917","中信特選金融","21.86","+0.07","+0.32","05/26","+4","+217","6.41","0.34","0","0","0","0","-1","-23","-4.03","-0.04","+2","+344","23.7","0.53"
"00942B","台新美A公司債20+","14.27","+0.05","+0.35","05/26","+4","+5,568","56.9","0.27","0","0","0","0","-1","-1,738","-51.4","-0.08","+4","+4,132","42.2","0.2"
"00949","復華日本龍頭","20.42","+0.01","+0.05","05/26","+4","+993","23.2","0.51","0","0","0","0","-1","-26","-2.67","-0.01","+17","+13,229","48.7","6.8"
"00958B","永豐ESG銀行債15+","9.23","+0.02","+0.22","05/26","+4","+589","17.7","0.39","0","0","0","0","-2","-147","-8.22","-0.1","+1","+309","23.6","0.21"
"00959B","大華投等美債15Y+","9.33","+0.02","+0.21","05/26","+4","+4,990","56.6","0.9","0","0","0","0","-1","-353","-16.3","-0.06","+15","+20,925","66.2","3.77"
"00963","中信全球高股息","12.78","+0.02","+0.16","05/26","+4","+379","9.01","0.43","0","0","0","0","+1","+290","30.1","0.33","+2","+565","21.8","0.64"
"00966B","統一ESG投等債15+","13.91","+0.03","+0.22","05/26","+4","+1,734","50.8","1.34","0","0","0","0","-1","-78","-11","-0.06","+12","+3,727","26.8","2.88"
"00970B","新光BBB投等債20+","9.32","+0.01","+0.11","05/26","+4","+2,137","41.4","0.53","0","0","0","0","+2","+1,748","68.1","0.43","+7","+5,513","52.6","1.36"
"00985D","主動貝萊德優投等","10.11","+0.05","+0.5","05/26","+4","+1,117","35.1","1.54","0","0","0","0","+1","+60","10.1","0.08","+4","+948","29.8","1.3"
"00987A","主動台新優勢成長","18.12","+0.08","+0.44","05/26","+4","+6,820","20.4","3.35","0","0","0","0","+2","+2,535","14.1","1.24","+4","+9,043","27.1","4.44"
"1235","興泰","38","+0.05","+0.13","05/26","+4","+7","11.6","0","0","0","0","0","0","0","0","0","+1","+2","23","0"
"1409","新纖","17.65","+0.05","+0.28","05/26","+4","+19,816","44.8","1.22","-1","-4","-0.03","0","+4","+358","0.81","0.02","+4","+20,342","46","1.26"
"1417","嘉裕","8.18","-0.02","-0.24","05/26","+4","+39","6.76","0.02","0","0","0","0","-1","-14","-18.9","-0.01","-1","-12","-16.2","-0.01"
"1438","三地開發","20.45","-0.45","-2.15","05/26","+4","+23","11.9","0.02","0","0","0","0","+1","+2","4.67","0","+4","+25","12.9","0.02"
"1441","大東","9.29","-0.09","-0.96","05/26","+4","+10","3.78","0.01","0","0","0","0","0","0","0","0","+1","+2","3.78","0"
"1449","佳和","12.2","-0.2","-1.61","05/26","+4","+373","8.79","0.29","0","0","0","0","-1","-1","-0.05","0","+4","+373","8.79","0.29"
"1452","宏益","10.4","-0.05","-0.48","05/26","+4","+43","10.4","0.03","0","0","0","0","0","0","0","0","+4","+44","10.7","0.03"
"1537","廣隆","125.5","0","0","05/26","+4","+67","21.9","0.08","0","0","0","0","0","0","0","0","+4","+67","21.9","0.08"
"1605","華新","37.15","-0.8","-2.11","05/26","+4","+50,978","21.8","1.15","-1","-9","-0.02","0","-2","-1,617","-1.45","-0.04","+4","+52,803","22.6","1.19"
"1713","國化","48.45","-0.55","-1.12","05/26","+4","+248","24.2","0.16","0","0","0","0","-1","-5","-3.03","0","+5","+246","22.3","0.16"
"1737","臺鹽","31.55","+0.05","+0.16","05/26","+4","+116","19.7","0.06","0","0","0","0","-1","-5","-2.79","0","+4","+109","18.5","0.05"
"1799","易威","33.8","+0.1","+0.3","05/26","+4","+171","20.4","0.14","0","0","0","0","-1","0","-0.05","0","+4","+171","20.4","0.14"
"1802","台玻","72.2","-1.7","-2.3","05/26","+4","+88,431","12.7","3.04","+4","+806","0.12","0.03","+7","+6,155","0.71","0.21","+4","+92,827","13.3","3.19"
"2029","盛餘","20.6","-0.1","-0.48","05/26","+4","+212","13","0.07","0","0","0","0","+3","+9","0.59","0","+4","+221","13.5","0.07"
"2064","晉椿","13.4","+0.1","+0.75","05/26","+4","+14","3.04","0.02","0","0","0","0","0","0","0","0","+4","+14","3.04","0.02"
"2065","世豐","35.5","0","0","05/26","+4","+81","10.8","0.13","0","0","0","0","-1","0","-0.05","0","+4","+80","10.7","0.13"
"2070","精湛","75.4","+6.8","+9.91","05/26","+4","+433","4.77","1.04","0","0","0","0","+1","0","0.01","0","+4","+434","4.77","1.04"
"2317","鴻海","259","-2","-0.77","05/26","+4","+106,190","37.1","0.76","-1","-196","-0.35","0","-1","-676","-1.21","0","+4","+110,099","38.4","0.79"
"2347","聯強","84.4","+0.2","+0.24","05/26","+4","+3,360","21.9","0.2","-7","-5,333","-18.4","-0.32","-1","-40","-1.41","0","+1","+86","3.02","0.01"
"2406","國碩","34.5","+0.6","+1.77","05/26","+4","+6,582","14.6","1.88","0","0","0","0","+2","+6","0.02","0","+4","+6,589","14.6","1.88"
"2421","建準","165","+2.5","+1.54","05/26","+4","+9,383","18.2","3.27","+6","+5,480","9.04","1.91","-1","-17","-0.15","-0.01","+4","+13,673","26.5","4.77"
"2449","京元電子","338.5","+21.5","+6.78","05/26","+4","+37,358","18.4","3.06","-7","-18,300","-6.3","-1.5","+4","+2,188","1.08","0.18","+2","+29,246","18.9","2.39"
"2465","麗臺","87.2","+1","+1.16","05/26","+4","+1,897","17.1","2.02","0","0","0","0","-1","-1","-0.06","0","+4","+1,901","17.2","2.02"
"2493","揚博","163.5","+14.5","+9.73","05/26","+4","+3,133","12.8","2.47","0","0","0","0","-1","-30","-0.23","-0.02","+4","+3,409","13.9","2.69"
"2601","益航","5.05","-0.03","-0.59","05/26","+4","+2,089","21.2","0.25","0","0","0","0","-1","-2","-0.1","0","+4","+2,089","21.2","0.25"
"2729","瓦城","160","0","0","05/26","+4","+11","9.01","0.03","0","0","0","0","0","0","0","0","+4","+11","9.01","0.03"
"2881","富邦金","103.5","+5.8","+5.94","05/26","+4","+90,286","40.2","0.64","-4","-58,258","-26","-0.42","+2","+293","0.2","0","+2","+50,821","33.8","0.36"
"2887I","台新新光辛特","9.38","+0.01","+0.11","05/26","+4","+3,900","13.8","0.13","0","0","0","0","0","0","0","0","+4","+3,900","13.8","0.13"
"2945","三商家購","41.2","-0.15","-0.36","05/26","+4","+8","10.7","0.01","0","0","0","0","0","0","0","0","+4","+8","10.7","0.01"
"3025","星通","78.8","+0.7","+0.9","05/26","+4","+1,250","9.08","2.2","0","0","0","0","-2","-24","-0.25","-0.04","+4","+1,255","9.11","2.21"
"3037","欣興","1085","+95","+9.6","05/26","+4","+21,935","16.4","1.38","+1","+2,890","8.43","0.18","+1","+206","0.6","0.01","+4","+26,573","19.9","1.67"
"3078","僑威","58","+0.5","+0.87","05/26","+4","+1,144","18","0.5","0","0","0","0","+3","+62","1.34","0.03","+4","+1,396","22","0.61"
"3090","日電貿","232","-4.5","-1.9","05/26","+4","+3,275","3.95","1.14","-1","-135","-1.64","-0.05","-1","-120","-1.45","-0.04","+4","+5,191","6.26","1.81"
"3149","正達","68","+3","+4.62","05/26","+4","+9,228","7.16","4.08","0","0","0","0","-1","-86","-0.21","-0.04","+4","+9,236","7.17","4.08"
"3206","志豐","36.85","-0.95","-2.51","05/26","+4","+58","12.3","0.1","0","0","0","0","+1","+3","1.74","0.01","+5","+61","11.2","0.1"
"3211","順達","469","+42.5","+9.96","05/26","+4","+14,452","27.9","9.36","-7","-4,782","-7.32","-3.1","+5","+1,159","2.04","0.75","+3","+12,867","27.2","8.34"
"3252","海灣","18.25","-0.2","-1.08","05/26","+4","+22","12.3","0.04","0","0","0","0","0","0","0","0","+4","+22","12.3","0.04"
"3402","漢科","154","+11","+7.69","05/26","+4","+2,165","28.7","2.96","0","0","0","0","+1","+134","2.78","0.18","+4","+2,307","30.5","3.16"
"3413","京鼎","346","-3","-0.86","05/26","+4","+2,472","21.3","2.23","0","0","0","0","+2","+277","3.32","0.25","+4","+2,861","24.7","2.58"
"3483","力致","98.4","-0.8","-0.81","05/26","+4","+1,319","21.3","1.33","0","0","0","0","-1","-79","-4.8","-0.08","-1","-47","-2.83","-0.05"
"3491","昇達科","2075","-15","-0.72","05/26","+4","+1,259","12.5","1.83","-1","-17","-2.85","-0.03","-1","-13","-2.22","-0.02","+4","+1,282","12.8","1.86"
"3504","揚明光","80.3","-2.4","-2.9","05/26","+4","+1,059","6.15","0.93","0","0","0","0","-1","-3","-0.13","0","+4","+1,036","6.02","0.91"
"3617","碩天","206.5","+1","+0.49","05/26","+4","+291","17.9","0.31","0","0","0","0","-1","0","-0.13","0","+4","+252","15.5","0.27"
"3622","洋華","58.5","+2","+3.54","05/26","+4","+577","22.1","0.38","0","0","0","0","+1","+5","0.41","0","+4","+583","22.4","0.39"
"3630","新鉅科","27","-0.05","-0.18","05/26","+4","+706","18","0.35","0","0","0","0","-5","-18","-0.35","-0.01","+4","+699","17.8","0.34"
"3713","新晶投控","14.2","+1.25","+9.65","05/26","+4","+62","10.2","0.07","0","0","0","0","+1","+2","0.83","0","+4","+64","10.6","0.07"
"4116","明基醫","38.05","+0.25","+0.66","05/26","+4","+31","17.6","0.07","0","0","0","0","0","0","0","0","+4","+31","17.5","0.07"
"4532","瑞智","23.65","-0.3","-1.25","05/26","+4","+780","22.1","0.16","-7","-104","-1.66","-0.02","-1","-90","-8.61","-0.02","-1","-87","-8.3","-0.02"
"4543","萬在","39.2","+0.1","+0.26","05/26","+4","+129","9.6","0.22","0","0","0","0","0","0","0","0","+4","+129","9.6","0.22"
"4563","百德","50.2","-0.4","-0.79","05/26","+4","+157","12.7","0.29","0","0","0","0","+2","+52","7.53","0.1","+4","+207","16.8","0.38"
"4572","駐龍","143","-1.5","-1.04","05/26","+4","+19","13.4","0.05","0","0","0","0","-1","-1","-4.99","0","+4","+19","13.4","0.05"
"4711","永純","16.95","+0.3","+1.8","05/26","+4","+182","14.7","0.3","0","0","0","0","0","0","0","0","+4","+181","14.6","0.3"
"4721","美琪瑪","92.1","+1.2","+1.32","05/26","+4","+938","20","1.25","0","0","0","0","-1","-4","-0.31","0","+4","+953","20.3","1.27"
"4739","康普","105","-1","-0.94","05/26","+4","+3,454","19.1","2.77","0","0","0","0","-5","-508","-2.36","-0.41","+4","+2,753","15.2","2.21"
"4755","三福化","155.5","+2.5","+1.63","05/26","+4","+982","23.5","0.98","0","0","0","0","-1","-7","-0.54","-0.01","+4","+1,174","28.1","1.17"
"4905","台聯電","81.1","+0.6","+0.75","05/26","+4","+26","15.2","0.09","0","0","0","0","0","0","0","0","+4","+26","15.2","0.09"
"4919","新唐","211","-8","-3.65","05/26","+4","+8,253","3.78","1.97","+6","+8,135","3.07","1.94","-1","-617","-1.07","-0.15","+4","+15,637","7.15","3.73"
"4927","泰鼎-KY","61.2","-0.7","-1.13","05/26","+4","+25,357","26.3","9.57","0","0","0","0","-1","-149","-0.42","-0.06","+4","+25,381","26.3","9.58"
"4939","亞電","43.6","+3.95","+9.96","05/26","+4","+861","6.98","0.88","0","0","0","0","+1","+98","2.46","0.1","+4","+975","7.9","0.99"
"5007","三星","57","+0.3","+0.53","05/26","+4","+29","6.7","0.01","0","0","0","0","-2","-3","-3.23","0","+4","+25","5.77","0.01"
"5234","達興材料","439","-10.5","-2.34","05/26","+4","+774","18.7","0.75","0","0","0","0","-2","-116","-5.49","-0.11","+4","+850","20.5","0.83"
"5439","高技","391","+6","+1.56","05/26","+4","+893","8.33","0.96","0","0","0","0","-2","-31","-0.52","-0.03","+4","+968","9.03","1.04"
"5465","富驊","25.6","+0.5","+1.99","05/26","+4","+168","24.9","0.11","0","0","0","0","-1","-1","-0.57","0","+4","+164","24.3","0.11"
"5469","瀚宇博","83.1","-0.4","-0.48","05/26","+4","+2,683","26.2","0.55","0","0","0","0","+6","+52","0.36","0.01","+4","+2,726","26.6","0.56"
"5487","通泰","26.9","-0.6","-2.18","05/26","+4","+17","3.62","0.07","0","0","0","0","0","0","0","0","+2","+9","3.58","0.04"
"5493","三聯","91.2","-1","-1.08","05/26","+4","+266","26.2","0.61","0","0","0","0","-2","-3","-0.54","-0.01","+4","+264","25.9","0.6"
"5607","遠雄港","50.3","-0.2","-0.4","05/26","+4","+616","23.5","0.17","0","0","0","0","0","0","0","0","+4","+593","22.7","0.16"
"6005","群益證","33.05","+0.35","+1.07","05/26","+4","+15,720","37.3","0.72","-12","-9,601","-6.31","-0.44","0","0","0","0","+4","+13,819","32.8","0.64"
"6108","競國","19.65","-0.2","-1.01","05/26","+4","+1,293","22.9","0.84","0","0","0","0","-1","-4","-0.25","0","+4","+1,274","22.6","0.82"
"6117","迎廣","95","+3.1","+3.37","05/26","+4","+1,739","24.3","1.88","0","0","0","0","-1","-28","-1","-0.03","+4","+1,811","25.3","1.96"
"6125","廣運","68.4","+3","+4.59","05/26","+4","+5,186","24.3","2","0","0","0","0","+4","+394","1.85","0.15","+4","+5,580","26.2","2.15"
"6128","上福","18.7","-0.1","-0.53","05/26","+4","+238","20.7","0.19","0","0","0","0","-1","-7","-2.5","-0.01","+4","+248","21.6","0.19"
"6150","撼訊","70","+1.2","+1.74","05/26","+4","+445","14.1","0.92","0","0","0","0","+2","+98","5.88","0.2","+4","+559","17.7","1.16"
"6169","昱泉","14.15","-0.15","-1.05","05/26","+4","+18","16.8","0.08","0","0","0","0","0","0","0","0","+4","+18","16.8","0.08"
"6265","方土昶","52.9","0","0","05/26","+4","+8,896","15.1","7.53","0","0","0","0","-1","-16","-0.09","-0.01","-1","-2","-0.01","0"
"6282","康舒","62.4","-0.7","-1.11","05/26","+4","+64,147","21.2","7.49","-1","-402","-0.42","-0.05","-1","-1,635","-1.71","-0.19","+4","+67,681","22.4","7.91"
"6438","迅得","174","0","0","05/26","+4","+1,024","19.8","1.25","0","0","0","0","-1","-89","-7.01","-0.11","-1","-70","-5.48","-0.08"
"6496","科懋","23.7","-0.25","-1.04","05/26","+4","+11","8.53","0.02","0","0","0","0","0","0","0","0","+4","+11","8.53","0.02"
"6498","久禾光","105","-2","-1.87","05/26","+4","+243","16.3","0.52","0","0","0","0","+2","+3","0.4","0.01","+4","+245","16.4","0.52"
"6530","創威","117.5","+3.5","+3.07","05/26","+4","+626","9.73","1.86","0","0","0","0","-2","-11","-0.31","-0.03","+4","+615","9.56","1.82"
"6538","倉和","128","-3.5","-2.66","05/26","+4","+167","2.48","0.44","-1","-1","-0.14","0","-3","-42","-0.73","-0.11","+2","+117","5.88","0.31"
"6552","易華電","36.9","+2.2","+6.34","05/26","+4","+738","11.9","0.89","0","0","0","0","-1","-6","-0.24","-0.01","+4","+737","11.9","0.89"
"6770","力積電","70.8","+3.2","+4.73","05/26","+4","+229,078","23.1","5.4","+3","+917","0.1","0.02","+3","+4,332","0.48","0.1","+4","+233,948","23.6","5.51"
"6831","邁科","820","+28","+3.54","05/26","+4","+319","14.1","0.47","-1","-4","-0.97","-0.01","+1","+10","2.44","0.01","+4","+483","21.3","0.72"
"6854","錼創科技-KY創","160","-12.5","-7.25","05/26","+4","+804","13.2","0.68","0","0","0","0","+1","+9","0.43","0.01","+4","+812","13.3","0.69"
"6903","巨漢","434","+18.5","+4.45","05/26","+4","+1,546","27.6","2.32","0","0","0","0","+2","+59","1.38","0.09","+4","+1,612","28.8","2.42"
"6907","雅特力-KY","121.5","-1.5","-1.22","05/26","+4","+124","3.12","0.2","0","0","0","0","-1","-1","-0.09","0","+4","+129","3.24","0.21"
"6944","兆聯實業","951","+20","+2.15","05/26","+4","+528","20.5","0.69","0","0","0","0","+2","+42","2.91","0.05","+4","+587","22.7","0.77"
"6971","惠民實業","27.5","-0.1","-0.36","05/26","+4","+46","23.3","0.12","0","0","0","0","0","0","0","0","+4","+46","23.3","0.12"
"7795","長廣","416","-14","-3.26","05/26","+4","+1,747","48.1","2.22","0","0","0","0","-1","-1","-0.12","0","+4","+1,748","48.1","2.22"
"8070","長華*","49.55","+3.2","+6.9","05/26","+4","+5,201","26","0.72","-7","-492","-1.52","-0.07","+5","+325","1.37","0.04","+4","+5,259","26.2","0.72"
"8110","華東","55.1","+5","+9.98","05/26","+4","+12,769","17.8","2.47","0","0","0","0","+3","+418","0.62","0.08","+4","+13,186","18.4","2.55"
"8213","志超","39.25","-0.3","-0.76","05/26","+4","+993","24","0.37","0","0","0","0","-1","-1","-0.11","0","+4","+992","23.9","0.37"
"8255","朋程","187","+17","+10","05/26","+4","+1,166","8.47","1.15","0","0","0","0","+6","+311","1.44","0.31","+4","+1,396","10.1","1.37"
"8426","紅木-KY","22.55","+0.9","+4.16","05/26","+4","+10","4.22","0.02","0","0","0","0","0","0","0","0","+4","+10","4.22","0.02"
"8466","美吉吉-KY","15.95","+1.45","+10","05/26","+4","+83","8.76","0.1","0","0","0","0","+1","0","0.03","0","+4","+83","8.77","0.1"
"8926","台汽電","68.7","+6.2","+9.92","05/26","+4","+9,399","18","1.13","+1","+96","0.53","0.01","+4","+401","0.77","0.05","+6","+12,383","17.8","1.49"
"9105","泰金寶-DR","8.16","+0.74","+9.97","05/26","+4","+33,869","13.6","2.09","0","0","0","0","+4","+10,440","4.18","0.64","+4","+44,308","17.7","2.73"
"9905","大華","20.7","-0.05","-0.24","05/26","+4","+99","12","0.03","0","0","0","0","0","0","0","0","+4","+104","12.6","0.03"
"006205","富邦上証","41.24","+0.18","+0.44","05/26","+3","+176","7.27","0.17","0","0","0","0","-1","-150","-23.8","-0.15","-1","-5","-0.8","0"
"00648R","元大S&P500反1","3.98","+0.03","+0.76","05/26","+3","+19","0.81","0.01","0","0","0","0","+3","+1,237","52.7","0.84","+3","+1,256","53.5","0.86"
"00693U","期街口S&P黃豆","22.02","+0.15","+0.69","05/26","+3","+1,383","25.6","1.39","0","0","0","0","+7","+3,544","31.4","3.57","+7","+5,036","44.6","5.08"
"00723B","群益投資級科技債","30.67","+0.06","+0.2","05/26","+3","+107","3.25","0.01","0","0","0","0","-1","-4","-3.23","0","+3","+26","0.81","0"
"00731","復華富時高息低波","76.15","+0.4","+0.53","05/26","+3","+813","28.1","3.24","0","0","0","0","+1","+22","2.6","0.09","+30","+4,410","18.5","17.6"
"00734B","台新JPM新興債","15.57","+0.05","+0.32","05/26","+3","+205","1.54","0.76","0","0","0","0","-1","-43","-6.1","-0.16","-1","0","-0.02","0"
"00740B","富邦全球投等債","38.43","+0.12","+0.31","05/26","+3","+3,418","60","0.16","0","0","0","0","-3","-2,621","-46","-0.12","+6","+1,270","11.8","0.06"
"00746B","富邦A級公司債","35.26","+0.05","+0.14","05/26","+3","+439","52.7","0.02","0","0","0","0","-2","-381","-57","-0.02","+5","+114","4.23","0"
"00897","富邦基因免疫生技","9.78","-0.04","-0.41","05/26","+3","+285","18.7","0.19","0","0","0","0","-1","-213","-38.4","-0.14","+17","+5,065","37.9","3.3"
"00908","富邦入息REITs+","14.38","+0.01","+0.07","05/26","+3","+330","70.3","0.89","0","0","0","0","-3","-174","-37","-0.47","+6","+278","25","0.75"
"00947","台新臺灣IC設計","37.79","+0.18","+0.48","05/26","+3","+5,557","19.4","2.77","0","0","0","0","+1","+48","0.57","0.02","+4","+5,329","12.4","2.66"
"00954","中信日本半導體","18.22","-0.27","-1.46","05/26","+3","+1,178","10.6","1.19","0","0","0","0","-1","-44","-0.8","-0.04","-1","-4","-0.07","0"
"1103","嘉泥","13.25","+0.05","+0.38","05/26","+3","+185","20.8","0.02","0","0","0","0","-1","-1","-0.34","0","+3","+185","20.8","0.02"
"1217","愛之味","9.56","+0.15","+1.59","05/26","+3","+264","12.3","0.05","0","0","0","0","-1","-6","-0.63","0","+3","+264","12.3","0.05"
"1324","地球","10.15","0","0","05/26","+3","+29","10.3","0.04","0","0","0","0","0","0","0","0","+3","+31","11","0.04"
"1339","昭輝","40.85","+0.15","+0.37","05/26","+3","+23","8.77","0.03","0","0","0","0","+3","+1","0.25","0","+3","+24","9.02","0.03"
"1423","利華","40.85","-0.95","-2.27","05/26","+3","+22","3.82","0.02","0","0","0","0","+3","+16","2.78","0.02","+3","+38","6.59","0.04"
"1453","大將","11.35","+0.05","+0.44","05/26","+3","+16","10.4","0.01","0","0","0","0","-1","-8","-25.9","-0.01","-1","-5","-16.2","0"
"1465","偉全","12.25","+0.25","+2.08","05/26","+3","+38","12","0.04","0","0","0","0","-1","-6","-4.02","-0.01","+3","+39","12.3","0.04"
"1466","聚隆","14.45","-0.25","-1.7","05/26","+3","+29","5.62","0.03","0","0","0","0","+1","+1","0.78","0","+4","+24","3.98","0.02"
"1472","三洋實業","89.9","+0.4","+0.45","05/26","+3","+5","16.9","0.01","0","0","0","0","-1","-2","-40","0","-1","-1","-20","0"
"1475","業旺","25","-0.1","-0.4","05/26","+3","+15","9.67","0.02","0","0","0","0","0","0","0","0","+3","+17","11","0.03"
"1531","高林股","12.2","0","0","05/26","+3","+172","19","0.09","0","0","0","0","+1","+1","0.32","0","+4","+176","17.4","0.1"
"1762","中化生","39.6","-0.6","-1.49","05/26","+3","+438","22.2","0.57","0","0","0","0","+3","+24","1.22","0.03","+3","+462","23.5","0.6"
"1805","寶徠","10","0","0","05/26","+3","+22","4.75","0.02","0","0","0","0","-1","-5","-4.9","0","+3","+27","5.83","0.02"
"1817","凱撒衛","39.2","-0.1","-0.25","05/26","+3","+23","11.4","0.03","0","0","0","0","-1","-1","-2.2","0","+3","+22","11.1","0.03"
"2109","華豐","14.1","+0.15","+1.08","05/26","+3","+107","23","0.04","0","0","0","0","0","0","0","0","+3","+107","23","0.04"
"2227","裕日車","48.95","0","0","05/26","+3","+11","18","0","0","0","0","0","-1","0","-1.34","0","+3","+11","17.6","0"
"2329","華泰","58.4","+2","+3.55","05/26","+3","+3,581","8.66","0.54","0","0","0","0","+2","+505","1.69","0.08","+3","+3,987","9.63","0.6"
"2337","旺宏","160.5","+8","+5.25","05/26","+3","+50,574","12.3","2.55","+1","+2,969","1.81","0.15","+1","+77","0.05","0","+3","+53,528","13","2.7"
"2344","華邦電","141","+12.5","+9.73","05/26","+3","+170,407","19.2","3.79","+2","+9,615","1.39","0.21","+4","+6,003","0.55","0.13","+3","+183,656","20.7","4.08"
"2354","鴻準","60.5","-0.6","-0.98","05/26","+3","+3,011","8.97","0.21","+2","+12","0.05","0","-2","-38","-0.16","0","+3","+3,023","9.01","0.21"
"2438","翔耀","23","+0.5","+2.22","05/26","+3","+219","27.5","0.31","0","0","0","0","-1","-1","-0.25","0","+3","+217","27.2","0.3"
"2484","希華","56","+1.8","+3.32","05/26","+3","+3,768","3.12","2.36","0","0","0","0","-2","-114","-0.13","-0.07","+3","+3,770","3.12","2.36"
