" "," ","#","個股代號/名稱","類別","前二月","前一月","本  月","走 勢","總增減"," ","前二月","前一月","本  月","走 勢","總增減","今日收盤價","今日漲跌"," "
" "," ","","2546根基","營建","34.18","34.18","34.18","32","0.00"," ","44,619","44,619","44,619","32","0","87.60","0.70"," "
" "," ","","2547日勝生","營建","12.65","12.65","12.65","32","0.00"," ","130,992","130,992","130,992","32","0","9.86","-0.03"," "
" "," ","","2548華固","營建","15.55","15.56","15.56","40","0.01"," ","49,722","49,772","49,772","40","50","119.50","-1.50"," "
" "," ","","2597潤弘","營建","47.57","47.57","47.57","32","0.00"," ","147,822","147,822","147,822","32","0","166.00","9.00"," "
" "," ","","2601益航","貿易百貨","11.64","11.64","11.64","32","0.00"," ","96,011","96,011","96,011","32","0","5.24","0.18"," "
" "," ","","2603長榮","航運","2.72","2.72","2.72","32","0.00"," ","59,028","59,028","59,028","32","0","213.00","2.00"," "
" "," ","","2605新興","航運","13.14","13.14","13.14","32","0.00"," ","76,939","76,939","76,939","32","0","30.20","-1.25"," "
" "," ","","2606裕民","航運","40.62","40.62","40.62","32","0.00"," ","343,329","343,329","343,329","32","0","69.00","-1.90"," "
" "," ","","2607榮運","航運","40.37","40.37","40.37","32","0.00"," ","215,422","215,422","215,422","32","0","47.60","0.30"," "
" "," ","","2608嘉里大榮","航運","9.1","9.1","9.1","32","0.00"," ","42,501","42,501","42,501","32","0","29.10","0.50"," "
" "," ","","2609陽明","航運","32.21","32.21","32.21","32","0.00"," ","1,125,121","1,125,121","1,125,121","32","0","52.70","0.40"," "
" "," ","","2610華航","航運","39.19","39","38.84","10","-0.35"," ","2,387,092","2,387,092","2,387,092","32","0","19.10","0.50"," "
" "," ","","2611志信","航運","26.56","26.56","26.56","32","0.00"," ","50,207","50,207","50,207","32","0","13.00","-0.05"," "
" "," ","","2612中航","航運","27.92","28","28","40","0.08"," ","55,150","55,300","55,300","40","150","57.70","0.20"," "
" "," ","","2613中櫃","航運","34.33","34.33","34.33","32","0.00"," ","50,964","50,964","50,964","32","0","21.55","0.25"," "
" "," ","","2614東森","其他","5.55","5.55","5.55","32","0.00"," ","18,194","18,194","18,194","32","0","18.35","0.25"," "
" "," ","","2615萬海","航運","2.79","2.79","2.79","32","0.00"," ","78,382","78,382","78,382","32","0","82.00","1.30"," "
" "," ","","2616山隆","油電燃氣","23.83","23.9","23.9","40","0.07"," ","32,716","32,817","32,817","40","101","13.65","0.10"," "
" "," ","","2617台航","航運","43.42","43.42","43.42","32","0.00"," ","181,230","181,230","181,230","32","0","28.95","0.15"," "
" "," ","","2618長榮航","航運","14.56","14.56","14.56","32","0.00"," ","786,448","786,448","786,448","32","0","36.05","0.75"," "
" "," ","","2630亞航","航運","59.17","59.17","59.17","32","0.00"," ","123,928","123,928","123,928","32","0","42.75","0.95"," "
" "," ","","2633台灣高鐵","航運","61.34","61.34","61.34","32","0.00"," ","3,452,526","3,452,526","3,452,526","32","0","24.85","0.05"," "
" "," ","","2634漢翔","航運","36.34","36.34","36.34","32","0.00"," ","342,365","342,365","342,365","32","0","47.00","1.10"," "
" "," ","","2636台驊控股","航運","18.39","18.61","18.69","50","0.30"," ","26,091","26,404","26,521","50","430","67.70","0.60"," "
" "," ","","2637慧洋-KY","航運","30.97","30.97","30.97","32","0.00"," ","231,232","231,232","231,232","32","0","75.30","-1.40"," "
" "," ","","2642宅配通","航運","45.89","45.89","45.89","32","0.00"," ","43,816","43,816","43,816","32","0","21.10","0.35"," "
" "," ","","2645長榮航太","航運","68.62","68.62","68.62","32","0.00"," ","257,037","257,037","257,037","32","0","166.50","2.50"," "
" "," ","","2646星宇航空","航運","55.26","55.26","55.26","32","0.00"," ","1,662,764","1,662,764","1,662,764","32","0","20.45","0.40"," "
" "," ","","2701萬企","觀光","19.96","19.96","19.96","32","0.00"," ","89,847","89,847","89,847","32","0","10.25","0.05"," "
" "," ","","2702華園","觀光","19.4","19.4","19.4","32","0.00"," ","30,396","30,396","30,396","32","0","12.90","0.10"," "
" "," ","","2704國賓","觀光","21.04","21.04","21.04","32","0.00"," ","77,212","77,212","77,212","32","0","42.10","-0.05"," "
" "," ","","2705六福","觀光","13.13","12.97","12.97","21","-0.16"," ","25,121","24,824","24,824","21","-297","15.15","0.15"," "
" "," ","","2706第一店","觀光","19.8","19.8","19.8","32","0.00"," ","99,039","99,039","99,039","32","0","11.95","0.05"," "
" "," ","","2707晶華","觀光","10.49","10.49","10.49","32","0.00"," ","13,367","13,367","13,367","32","0","173.00","1.50"," "
" "," ","","2712遠雄來","觀光","51.12","51.12","51.12","32","0.00"," ","53,681","53,681","53,681","32","0","14.60","-0.15"," "
" "," ","","2722夏都","觀光","53.99","53.99","53.99","32","0.00"," ","77,307","77,307","77,307","32","0","22.35","0.00"," "
" "," ","","2723美食-KY","觀光","46.33","46.33","46.33","32","0.00"," ","83,397","83,397","83,397","32","0","61.20","0.70"," "
" "," ","","2727王品","觀光","8.51","8.51","8.51","32","0.00"," ","7,190","7,190","7,190","32","0","233.00","1.00"," "
" "," ","","2731雄獅","觀光","17.49","17.49","17.49","32","0.00"," ","16,321","16,321","16,321","32","0","167.50","2.00"," "
" "," ","","2739寒舍","觀光","40.95","40.95","40.95","32","0.00"," ","37,488","37,488","37,488","32","0","35.05","0.45"," "
" "," ","","2748雲品","觀光","58.59","58.59","58.59","32","0.00"," ","61,985","61,985","61,985","32","0","38.80","0.05"," "
" "," ","","2753八方雲集","觀光","31.35","31.37","31.37","40","0.02"," ","20,894","20,911","20,911","40","17","175.50","3.50"," "
" "," ","","2762世界健身-KY","運動","0","0","0","32","0.00"," ","0","0","0","32","0","82.40","1.10"," "
" "," ","","2801彰銀","金融","25.11","25.11","25.11","32","0.00"," ","2,955,281","2,955,281","2,955,281","32","0","20.25","0.20"," "
" "," ","","2812台中銀","金融","3.2","3.2","3.2","32","0.00"," ","193,291","193,291","193,291","32","0","18.45","-0.05"," "
" "," ","","2816旺旺保","金融","20.88","20.88","20.88","32","0.00"," ","46,690","46,690","46,690","32","0","32.60","0.50"," "
" "," ","","2820華票","金融","34.22","34.22","34.22","32","0.00"," ","459,575","459,575","459,575","32","0","16.80","0.10"," "
" "," ","","2832台產","金融","26.64","26.64","26.64","32","0.00"," ","67,562","67,562","67,562","32","0","52.90","-0.10"," "
" "," ","","2834臺企銀","金融","24.42","24.21","24.21","21","-0.21"," ","2,373,531","2,353,506","2,353,506","21","-20,024","16.25","0.35"," "
" "," ","","2836高雄銀","金融","55.75","56.01","56.11","50","0.36"," ","1,048,191","1,053,021","1,054,878","50","6,687","11.65","-0.10"," "
" "," ","","2838聯邦銀","金融","11.34","11.34","11.34","32","0.00"," ","515,203","515,203","515,203","32","0","20.45","0.25"," "
" "," ","","2845遠東銀","金融","7.46","7.46","7.46","32","0.00"," ","363,263","363,263","363,263","32","0","11.85","-0.05"," "
" "," ","","2849安泰銀","金融","21.88","21.88","21.88","32","0.00"," ","428,437","428,437","428,437","32","0","13.90","0.15"," "
" "," ","","2850新產","金融","4.28","4.28","4.28","32","0.00"," ","13,525","13,525","13,525","32","0","145.50","8.50"," "
" "," ","","2851中再保","金融","37.03","37.03","37.03","32","0.00"," ","296,461","296,461","296,461","32","0","35.10","-0.10"," "
" "," ","","2852第一保","金融","18.58","18.58","18.58","32","0.00"," ","55,959","55,959","55,959","32","0","26.95","0.05"," "
" "," ","","2855統一證","金融","7.14","7.14","7.14","32","0.00"," ","114,419","114,419","114,419","32","0","47.50","2.40"," "
" "," ","","2867三商壽","金融","31.15","31.15","31.15","32","0.00"," ","1,837,780","1,837,780","1,837,780","32","0","7.52","0.08"," "
" "," ","","2880華南金","金融","24.72","24.72","24.72","32","0.00"," ","3,440,961","3,440,961","3,440,961","32","0","30.50","0.90"," "
" "," ","","2881富邦金","金融","24","24","24","32","0.00"," ","3,747,201","3,747,201","3,747,201","32","0","110.00","0.00"," "
" "," ","","2882國泰金","金融","1.02","1.02","1.02","32","0.00"," ","165,858","165,858","165,858","32","0","85.70","0.90"," "
" "," ","","2883凱基金","金融","1.1","1.1","1.1","32","0.00"," ","204,256","204,256","204,256","32","0","22.50","0.35"," "
" "," ","","2884玉山金","金融","1.56","1.56","1.56","32","0.00"," ","252,637","252,637","252,637","32","0","30.95","0.25"," "
" "," ","","2885元大金","金融","4.59","4.59","4.59","32","0.00"," ","611,995","611,995","611,995","32","0","59.60","0.50"," "
" "," ","","2886兆豐金","金融","20.6","20.6","20.6","32","0.00"," ","3,057,113","3,057,113","3,057,113","32","0","40.00","0.20"," "
" "," ","","2887台新新光金","金融","1.92","1.92","1.92","32","0.00"," ","566,145","566,145","566,145","32","0","23.35","0.35"," "
" "," ","","2889國票金","金融","9.86","9.86","9.86","32","0.00"," ","358,584","358,584","358,584","32","0","14.70","0.10"," "
" "," ","","2890永豐金","金融","2.57","2.57","2.57","32","0.00"," ","373,910","373,910","373,910","32","0","30.00","0.50"," "
" "," ","","2891中信金","金融","1.42","1.42","1.42","32","0.00"," ","287,743","287,743","287,743","32","0","60.50","1.20"," "
" "," ","","2892第一金","金融","18.98","18.98","18.98","32","0.00"," ","2,730,604","2,730,604","2,730,604","32","0","27.45","0.20"," "
" "," ","","2897王道銀行","金融","33.71","33.71","33.71","32","0.00"," ","1,030,102","1,030,102","1,030,102","32","0","9.90","-0.04"," "
" "," ","","2901欣欣","貿易百貨","58.4","58.4","58.4","32","0.00"," ","42,659","42,659","42,659","32","0","23.55","0.80"," "
" "," ","","2903遠百","貿易百貨","22.96","22.96","22.96","32","0.00"," ","325,421","325,421","325,421","32","0","21.80","0.00"," "
" "," ","","2904匯僑","其他","41.33","41.33","41.33","32","0.00"," ","32,172","32,172","32,172","32","0","14.10","0.05"," "
" "," ","","2905三商","貿易百貨","43.7","43.7","43.7","32","0.00"," ","485,300","485,300","485,300","32","0","13.70","0.25"," "
" "," ","","2906高林","貿易百貨","37.14","37.14","37.14","32","0.00"," ","77,669","77,669","77,669","32","0","12.35","0.10"," "
" "," ","","2908特力","貿易百貨","15.59","15.59","15.59","32","0.00"," ","79,532","79,532","79,532","32","0","21.45","0.00"," "
" "," ","","2910統領","貿易百貨","20.01","19.89","19.89","21","-0.12"," ","35,101","34,901","34,901","21","-200","21.60","0.15"," "
" "," ","","2911麗嬰房","貿易百貨","22.07","22.07","22.07","32","0.00"," ","23,210","23,210","23,210","32","0","8.33","0.00"," "
" "," ","","2912統一超","貿易百貨","45.89","45.89","45.89","32","0.00"," ","477,173","477,173","477,173","32","0","214.00","7.00"," "
" "," ","","2913農林","貿易百貨","30.84","30.84","30.84","32","0.00"," ","243,640","243,640","243,640","32","0","10.80","0.10"," "
" "," ","","2915潤泰全","貿易百貨","5.58","5.58","5.58","32","0.00"," ","61,641","61,641","61,641","32","0","44.00","0.00"," "
" "," ","","2923鼎固-KY","營建","58.49","58.49","58.49","32","0.00"," ","1,018,017","1,018,017","1,018,017","32","0","25.60","1.80"," "
" "," ","","2929淘帝-KY","貿易百貨","14.86","14.86","14.86","32","0.00"," ","16,281","16,281","16,281","32","0","5.92","-0.08"," "
" "," ","","2939永邑-KY","貿易百貨","1.05","1.05","1.05","32","0.00"," ","479","479","479","32","0","21.35","-0.90"," "
" "," ","","2945三商家購","貿易百貨","76.17","76.17","76.17","32","0.00"," ","51,419","51,419","51,419","32","0","41.00","0.40"," "
" "," ","","3002歐格","電腦週邊","25.88","25.77","25.77","21","-0.11"," ","26,407","26,287","26,287","21","-120","17.70","0.65"," "
" "," ","","3003健和興","電子零組件","10.34","10.39","10.39","40","0.05"," ","16,101","16,175","16,175","40","74","62.70","0.50"," "
" "," ","","3004豐達科","鋼鐵","42.07","42.03","42.03","21","-0.04"," ","27,054","27,054","27,054","32","0","123.50","5.50"," "
" "," ","","3005神基","電腦週邊","32.66","32.61","32.61","21","-0.05"," ","203,623","203,623","203,623","32","0","104.00","1.00"," "
" "," ","","3006晶豪科","半導體","6.74","6.54","6.54","21","-0.20"," ","19,501","19,501","19,501","32","0","246.50","4.00"," "
" "," ","","3008大立光","光電","18.56","18.63","18.63","40","0.07"," ","24,777","24,877","24,877","40","100","3515.00","90.00"," "
" "," ","","3010華立","電子通路","9.88","9.88","9.88","32","0.00"," ","25,655","25,655","25,655","32","0","139.00","1.00"," "
" "," ","","3011今皓","電子零組件","9.98","9.63","9.63","21","-0.35"," ","12,491","12,491","12,491","32","0","13.20","0.05"," "
" "," ","","3013晟銘電","電腦週邊","17.2","17.12","17.05","10","-0.15"," ","35,284","35,130","34,977","10","-307","122.00","4.50"," "
" "," ","","3014聯陽","半導體","9.66","9.66","9.66","32","0.00"," ","16,044","16,044","16,044","32","0","154.00","5.50"," "
" "," ","","3015全漢","電子零組件","27.23","27.23","27.23","32","0.00"," ","51,005","51,005","51,005","32","0","50.20","-0.70"," "
" "," ","","3016嘉晶","半導體","57.86","57.86","57.86","32","0.00"," ","166,972","166,972","166,972","32","0","138.00","3.50"," "
" "," ","","3017奇鋐","電腦週邊","14.03","13.98","13.95","10","-0.08"," ","55,063","54,893","54,783","10","-280","2665.00","85.00"," "
" "," ","","3018隆銘綠能","其他電子","19.04","19.04","19.04","32","0.00"," ","14,359","14,359","14,359","32","0","9.42","0.07"," "
" "," ","","3019亞光","光電","13.52","13.52","13.52","32","0.00"," ","37,772","37,772","37,772","32","0","154.00","4.50"," "
" "," ","","3021鴻名","電子零組件","8.41","8.41","8.38","20","-0.03"," ","7,987","7,987","7,960","20","-27","30.10","2.70"," "
" "," ","","3022威強電","電腦週邊","8.87","8.87","8.87","32","0.00"," ","15,675","15,675","15,675","32","0","74.80","1.70"," "
" "," ","","3023信邦","電子零組件","7.25","7.25","7.25","32","0.00"," ","17,412","17,412","17,412","32","0","315.50","13.00"," "
" "," ","","3024憶聲","光電","13.84","13.84","13.84","32","0.00"," ","38,374","38,374","38,374","32","0","14.80","-0.75"," "
" "," ","","3025星通","通信網路","12.89","12.89","12.89","32","0.00"," ","7,319","7,319","7,319","32","0","74.50","-1.00"," "
" "," ","","3026禾伸堂","電子零組件","9.54","9.54","9.54","32","0.00"," ","15,840","15,840","15,840","32","0","641.00","36.00"," "
" "," ","","3027盛達","通信網路","14.26","14.29","14.29","40","0.03"," ","18,558","18,578","18,578","40","20","19.45","0.20"," "
" "," ","","3028增你強","電子通路","13.23","13.23","13.23","32","0.00"," ","31,398","31,398","31,398","32","0","81.50","0.30"," "
" "," ","","3029零壹","資訊服務","12.92","12.92","12.92","32","0.00"," ","21,588","21,588","21,588","32","0","96.20","1.80"," "
" "," ","","3030德律","其他電子","17.7","17.7","17.7","32","0.00"," ","41,812","41,812","41,812","32","0","405.00","-4.00"," "
" "," ","","3031佰鴻","光電","33.22","33.22","33.22","32","0.00"," ","57,555","57,555","57,555","32","0","32.40","1.10"," "
" "," ","","3032偉訓","電子零組件","35.99","35.99","35.99","32","0.00"," ","40,776","40,776","40,776","32","0","90.50","0.20"," "
" "," ","","3033威健","電子通路","8.91","8.87","8.82","10","-0.09"," ","42,820","42,820","42,820","32","0","50.30","0.20"," "
" "," ","","3034聯詠","半導體","1.77","1.78","1.78","40","0.01"," ","10,829","10,839","10,849","50","20","477.00","-1.50"," "
" "," ","","3035智原","半導體","14.06","14.06","14.06","32","0.00"," ","36,649","36,649","36,649","32","0","207.00","-1.50"," "
" "," ","","3036文曄","電子通路","16.44","17.53","17.53","40","1.09"," ","230,566","222,566","222,566","21","-8,000","288.50","-1.00"," "
" "," ","","3037欣興","電子零組件","14.77","14.5","14.5","21","-0.27"," ","232,873","230,543","230,543","21","-2,330","1055.00","30.00"," "
" "," ","","3038全台","光電","18.17","18.17","18.17","32","0.00"," ","28,604","28,604","28,604","32","0","23.20","-0.10"," "
" "," ","","3040遠見","其他","36.65","36.38","36.38","21","-0.27"," ","24,236","24,094","24,094","21","-142","39.70","0.05"," "
" "," ","","3041揚智","半導體","16.51","16.51","16.51","32","0.00"," ","23,152","23,152","23,152","32","0","25.65","0.25"," "
" "," ","","3042晶技","電子零組件","5.48","5.48","5.45","20","-0.03"," ","18,804","18,804","18,714","20","-90","215.50","-2.00"," "
" "," ","","3043科風","其他電子","1.14","1.14","1.14","32","0.00"," ","448","448","448","32","0","21.00","0.20"," "
" "," ","","3044健鼎","電子零組件","4.91","4.91","4.91","32","0.00"," ","25,846","25,846","25,846","32","0","521.00","27.50"," "
" "," ","","3045台灣大","通信網路","6.02","6.02","6.02","32","0.00"," ","224,331","224,331","224,331","32","0","111.50","0.50"," "
" "," ","","3046建卅卅","電腦週邊","43.7","43.74","43.74","40","0.04"," ","34,282","34,319","34,319","40","37","58.20","3.80"," "
" "," ","","3047訊舟","通信網路","5.44","3.39","3.42","31","-2.02"," ","12,245","7,634","7,702","31","-4,543","15.10","0.30"," "
" "," ","","3048益登","電子通路","29.33","29.33","29.33","32","0.00"," ","79,164","79,164","79,164","32","0","72.00","-0.20"," "
" "," ","","3049精金","光電","35.86","35.86","35.86","32","0.00"," ","287,601","287,601","287,601","32","0","12.50","0.10"," "
" "," ","","3050鈺德","光電","29.32","29.32","29.32","32","0.00"," ","45,452","45,452","45,452","32","0","12.55","0.10"," "
" "," ","","3051力特","光電","10.85","10.84","10.84","21","-0.01"," ","18,132","18,112","18,112","21","-20","27.90","0.80"," "
" "," ","","3052夆典","營建","7.94","7.94","7.94","32","0.00"," ","18,541","18,541","18,541","32","0","10.45","0.00"," "
" "," ","","3054立萬利","食品","59.07","59.07","59.07","32","0.00"," ","47,645","47,645","47,645","32","0","66.80","-0.70"," "
" "," ","","3055蔚華科","電子通路","30.91","30.91","30.91","32","0.00"," ","35,550","35,550","35,550","32","0","108.00","2.50"," "
" "," ","","3056富華新","營建","10.58","10.58","10.58","32","0.00"," ","50,864","50,864","50,864","32","0","13.25","0.05"," "
" "," ","","3057喬鼎","電腦週邊","13.48","14.17","14.17","40","0.69"," ","8,133","9,619","9,619","40","1,486","20.45","0.40"," "
" "," ","","3058立德","電子零組件","3.85","3.85","3.85","32","0.00"," ","7,781","7,781","7,781","32","0","8.51","0.39"," "
" "," ","","3059華晶科","光電","7.17","7.16","7.21","31","0.04"," ","22,048","22,048","22,198","41","150","42.35","0.50"," "
" "," ","","3060銘異","電腦週邊","1.47","1.47","1.47","32","0.00"," ","2,029","2,029","2,029","32","0","29.40","0.70"," "
" "," ","","3062建漢","通信網路","3.63","3.63","3.63","32","0.00"," ","11,987","11,987","11,987","32","0","30.70","1.30"," "
" "," ","","3090日電貿","電子零組件","3.98","3.98","3.98","32","0.00"," ","11,455","11,455","11,455","32","0","229.00","20.50"," "
" "," ","","3092鴻碩","電子零組件","8.28","8.27","8.27","21","-0.01"," ","8,823","8,823","8,823","32","0","29.15","0.25"," "
" "," ","","3094聯傑","半導體","10.67","10.67","10.67","32","0.00"," ","8,875","8,875","8,875","32","0","33.95","-0.30"," "
" "," ","","3130一零四","雲端","14.73","14.73","14.73","32","0.00"," ","4,889","4,891","4,892","50","3","220.50","-0.50"," "
" "," ","","3135凌航","半導體","46.07","39.63","37.64","10","-8.43"," ","35,704","35,704","35,704","32","0","260.50","10.50"," "
" "," ","","3138耀登","通信網路","12.2","11.08","11.05","10","-1.15"," ","6,233","6,233","6,233","32","0","169.00","8.50"," "
" "," ","","3149正達","光電","1.52","1.42","1.34","10","-0.18"," ","3,458","3,219","3,043","10","-415","71.20","4.10"," "
" "," ","","3150鈺寶-創","半導體","32.22","32.63","32.63","40","0.41"," ","14,302","14,482","14,483","50","181","20.15","0.30"," "
" "," ","","3164景岳","生技醫療業","11.75","11.75","11.75","32","0.00"," ","10,115","10,115","10,115","32","0","16.60","0.20"," "
" "," ","","3167大量","電機","8.58","8.47","8.43","10","-0.15"," ","7,604","7,589","7,589","21","-15","795.00","0.00"," "
" "," ","","3168眾福科","光電","42.83","42.83","42.83","32","0.00"," ","32,168","32,168","32,168","32","0","47.55","0.05"," "
" "," ","","3189景碩","半導體","25.24","24.67","24.65","10","-0.59"," ","115,361","130,033","129,904","30","14,544","729.00","48.00"," "
" "," ","","3209全科","電子通路","7.03","7.03","7.03","32","0.00"," ","16,561","16,561","16,561","32","0","76.10","-2.40"," "
" "," ","","3229晟鈦","電子零組件","31.88","31.88","31.88","32","0.00"," ","20,492","20,492","20,492","32","0","49.50","4.50"," "
" "," ","","3231緯創","電腦週邊","2.52","2.52","2.51","20","-0.01"," ","80,188","80,148","80,068","10","-120","158.50","14.00"," "
" "," ","","3257虹冠電","半導體","31.88","31.88","31.88","32","0.00"," ","25,452","25,452","25,452","32","0","68.80","3.20"," "
" "," ","","3266昇陽","營建","14.93","14.93","14.93","32","0.00"," ","52,614","52,614","52,614","32","0","12.85","0.10"," "
" "," ","","3296勝德","電子零組件","9.73","9.73","9.73","32","0.00"," ","9,413","9,413","9,413","32","0","19.85","0.35"," "
" "," ","","3305昇貿","其他電子","8.46","8.38","8.37","10","-0.09"," ","12,174","12,129","12,113","10","-61","157.50","-0.50"," "
" "," ","","3308聯德","電子零組件","42.82","42.82","42.82","32","0.00"," ","25,695","25,695","25,695","32","0","20.25","0.25"," "
" "," ","","3311閎暉","通信網路","38.14","38.14","38.14","32","0.00"," ","38,146","38,146","38,146","32","0","35.80","-0.65"," "
" "," ","","3312弘憶股","電子通路","31.36","31.36","31.36","32","0.00"," ","57,286","57,286","57,286","32","0","50.10","0.80"," "
" "," ","","3321同泰","電子零組件","8.04","8.04","8.04","32","0.00"," ","6,930","6,930","6,930","32","0","19.40","-0.05"," "
" "," ","","3338泰碩","電子零組件","16.88","16.94","16.94","40","0.06"," ","14,844","14,894","14,894","40","50","73.40","0.90"," "
" "," ","","3346麗清","汽車","7.32","7.32","7.32","32","0.00"," ","8,880","8,880","8,880","32","0","21.45","1.95"," "
" "," ","","3356奇偶","光電","18.72","18.72","18.72","32","0.00"," ","14,970","14,970","14,970","32","0","62.30","0.30"," "
" "," ","","3376新日興","電子零組件","9","8.99","8.99","21","-0.01"," ","17,627","17,609","17,600","10","-27","202.50","-2.50"," "
" "," ","","3380明泰","通信網路","54.6","54.6","54.6","32","0.00"," ","295,797","295,797","295,797","32","0","38.60","2.50"," "
" "," ","","3406玉晶光","光電","7.67","7.67","7.66","20","-0.01"," ","8,658","8,658","8,636","20","-22","603.00","31.00"," "
" "," ","","3413京鼎","半導體","6.46","6.49","6.49","40","0.03"," ","7,151","7,196","7,196","40","45","320.00","2.00"," "
" "," ","","3416融程電","電腦週邊","40.31","40.31","40.31","32","0.00"," ","32,448","32,448","32,448","32","0","183.50","4.50"," "
" "," ","","3419譁裕","通信網路","12.28","12.28","12.28","32","0.00"," ","14,802","14,802","14,802","32","0","14.05","0.50"," "
" "," ","","3432台端","電子零組件","16.67","16.67","16.67","32","0.00"," ","7,040","7,040","7,040","32","0","18.80","0.05"," "
" "," ","","3437榮創","光電","2.95","2.95","2.95","32","0.00"," ","4,274","4,274","4,274","32","0","23.80","0.35"," "
" "," ","","3443創意","半導體","34.83","34.83","34.83","32","0.00"," ","46,688","46,688","46,688","32","0","4670.00","80.00"," "
" "," ","","3447展達","通信網路","46.7","46.7","46.7","32","0.00"," ","36,174","36,174","36,174","32","0","36.90","0.25"," "
" "," ","","3450聯鈞","半導體","7.96","7.96","7.96","32","0.00"," ","11,598","11,598","11,598","32","0","490.50","9.50"," "
" "," ","","3454晶睿","光電","57.81","-","-","21",""," ","50,045","-","-","21","","",""," "
" "," ","","3481群創","光電","0.05","0.05","0.05","32","0.00"," ","4,551","4,601","4,651","50","100","51.00","4.60"," "
" "," ","","3494誠研","電腦週邊","13.33","13.33","13.33","32","0.00"," ","12,638","12,638","12,638","32","0","8.04","0.00"," "
" "," ","","3501維熹","電子零組件","21.25","21.25","21.25","32","0.00"," ","25,131","25,131","25,131","32","0","40.00","0.15"," "
" "," ","","3504揚明光","光電","32.62","32.62","32.62","32","0.00"," ","37,218","37,218","37,218","32","0","77.80","0.70"," "
" "," ","","3515華擎","電腦週邊","46.31","46.31","46.31","32","0.00"," ","57,218","57,218","57,218","32","0","242.00","8.50"," "
" "," ","","3518柏騰","其他電子","3.8","3.8","3.8","32","0.00"," ","3,713","3,713","3,713","32","0","33.35","-1.20"," "
" "," ","","3528安馳","電子通路","56.47","56.48","56.49","50","0.02"," ","37,637","37,642","37,647","50","10","117.50","4.00"," "
" "," ","","3530晶相光","半導體","22.83","22.83","22.83","32","0.00"," ","17,691","17,691","17,691","32","0","67.10","0.30"," "
" "," ","","3532台勝科","半導體","72.3","69.73","69.73","21","-2.57"," ","280,451","270,451","270,451","21","-10,000","319.00","29.00"," "
" "," ","","3533嘉澤","電子零組件","18.44","18.44","18.44","32","0.00"," ","20,753","20,753","20,753","32","0","2650.00","165.00"," "
" "," ","","3535晶彩科","光電","15.51","15.51","15.51","32","0.00"," ","12,266","12,266","12,266","32","0","122.50","2.00"," "
" "," ","","3543州巧","光電","15.01","15.01","15.01","32","0.00"," ","16,561","16,561","16,561","32","0","35.95","0.55"," "
" "," ","","3545敦泰","半導體","6.63","6.64","6.65","50","0.02"," ","14,678","14,695","14,720","50","42","59.50","1.30"," "
" "," ","","3550聯穎","電子零組件","17.03","17.03","17.03","32","0.00"," ","18,319","18,319","18,319","32","0","20.65","0.65"," "
" "," ","","3557嘉威","居家","15.29","15.29","15.29","32","0.00"," ","12,893","12,893","12,893","32","0","23.80","0.20"," "
" "," ","","3563牧德","光電","31.07","31.07","31.06","20","-0.01"," ","19,873","19,873","19,867","20","-6","826.00","10.00"," "
" "," ","","3576聯合再生","光電","12.23","12.22","11.96","10","-0.27"," ","199,234","199,004","194,803","10","-4,431","18.35","0.10"," "
" "," ","","3583辛耘","半導體","12.32","12.32","12.3","20","-0.02"," ","9,904","9,904","9,887","20","-17","867.00","-10.00"," "
" "," ","","3588通嘉","半導體","8.18","8.19","8.19","40","0.01"," ","5,077","5,077","5,077","32","0","61.80","0.10"," "
" "," ","","3591艾笛森","光電","6.81","6.92","6.92","40","0.11"," ","9,917","10,066","10,066","40","149","25.95","-0.10"," "
" "," ","","3592瑞鼎","半導體","16.24","16.24","16.24","32","0.00"," ","12,320","12,320","12,320","32","0","279.50","5.50"," "
" "," ","","3593力銘","電子零組件","25.44","25.44","25.44","32","0.00"," ","15,478","15,478","15,478","32","0","16.65","-0.30"," "
" "," ","","3596智易","通信網路","18.81","18.81","18.81","32","0.00"," ","41,467","41,467","41,467","32","0","187.50","3.50"," "
" "," ","","3605宏致","電子零組件","9.28","9.27","9.27","21","-0.01"," ","15,202","15,202","15,202","32","0","79.20","0.90"," "
" "," ","","3607谷崧","電子零組件","9.02","9.02","9.02","32","0.00"," ","10,980","10,980","10,980","32","0","15.65","0.45"," "
" "," ","","3617碩天","其他電子","18.05","17.93","17.93","21","-0.12"," ","16,999","16,999","16,999","32","0","211.50","0.00"," "
" "," ","","3622洋華","光電","34.98","34.99","34.99","40","0.01"," ","52,950","52,957","52,957","40","7","56.80","0.40"," "
" "," ","","3645達邁","電子零組件","14.98","14.98","14.98","32","0.00"," ","20,497","20,497","20,497","32","0","106.50","2.50"," "
" "," ","","3652精聯","電腦週邊","44.87","44.87","44.87","32","0.00"," ","33,701","33,701","33,701","32","0","35.10","1.15"," "
" "," ","","3653健策","電子零組件","26.07","26.07","26.07","32","0.00"," ","38,263","38,263","38,263","32","0","3545.00","45.00"," "
" "," ","","3661世芯-KY","半導體","2.42","2.41","2.41","21","-0.01"," ","1,972","1,972","1,972","32","0","4415.00","115.00"," "
" "," ","","3665貿聯-KY","其他電子","2.66","2.62","2.59","10","-0.07"," ","5,197","5,113","5,057","10","-140","2085.00","-30.00"," "
" "," ","","3669圓展","通信網路","50.45","50.45","50.45","32","0.00"," ","46,884","46,884","46,884","32","0","38.20","-0.05"," "
