"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(萬張)","超過600張增減(張)","超過600張增減(%)","持股超過800張(萬張)","超過800張增減(張)","超過800張增減(%)","持股超過1千張(萬張)","超過1千張增減(張)","超過1千張增減(%)"
"495","4746","台耀","52.5","-0.7","-1.32","26W19","05/08","4.42","+118","+0.27","4.05","+702","+1.77","3.79","+2,680","+7.61"
"496","6167","久正","11.7","-0.3","-2.5","26W19","05/08","6.18","+546","+0.89","5.64","-73","-0.13","5.45","-73","-0.13"
"497","3071","協禧","31.85","-1.9","-5.63","26W19","05/08","6.24","+102","+0.16","6.24","+825","+1.34","6.07","+17.8","+0.03"
"498","6671","三能-KY","26.6","-0.3","-1.12","26W19","05/08","3.93","+15","+0.04","3.74","-3","-0.01","3.54","-3","-0.01"
"499","6548","長科*","82.5","-7.2","-8.03","26W19","05/08","80.5","-2,344","-0.29","79.7","-3,238","-0.4","79.3","-3,329","-0.42"
"500","5007","三星","56","-1.1","-1.93","26W19","05/08","25.3","+30","+0.01","24.8","+30","+0.01","24.8","+30","+0.01"
"501","6180","橘子","43.9","+0.2","+0.46","26W19","05/08","8.56","-561","-0.65","8.28","+312","+0.38","7.91","+1,264","+1.62"
"502","2903","遠百","22.85","-0.65","-2.77","26W19","05/08","110","-645","-0.06","108","+135","+0.01","107","-715","-0.07"
"503","6111","光聚晶電","44","0","0","26W19","05/08","4.55","+484","+1.08","4.28","+486","+1.15","4.19","+486","+1.17"
"504","3026","禾伸堂","601","-25","-3.99","26W19","05/08","7.98","-926","-1.15","7.07","-5,159","-6.8","6.53","-3,351","-4.88"
"505","2908","特力","21.4","-0.2","-0.93","26W19","05/08","46.1","+307","+0.07","46","+307","+0.07","45.5","+307","+0.07"
"506","5880","合庫金","23.05","-0.4","-1.71","26W19","05/08","1,110","-4,903","-0.04","1,092","-7,095","-0.06","1,079","-7,455","-0.07"
"507","00950B","凱基A級公司債","13.99","-0.07","-0.5","26W19","05/08","338","+35,846","+1.07","336","+37,292","+1.12","335","+36,188","+1.09"
"508","2206","三陽工業","63.3","0","0","26W19","05/08","64.2","+1,205","+0.19","63.3","+426","+0.07","62.3","-2,310","-0.37"
"509","4167","松瑞藥","20.35","-0.3","-1.45","26W19","05/08","11.3","-1,329","-1.16","10.6","-1,342","-1.25","10.3","-1,342","-1.28"
"510","00722B","群益投資級電信債","35.97","-0.19","-0.53","26W19","05/08","130","+1,130","+0.09","130","+1,115","+0.09","130","+1,115","+0.09"
"511","2547","日勝生","10.65","+0.15","+1.43","26W19","05/08","69.9","-4,045","-0.58","67.5","-2,777","-0.41","65.5","-1,926","-0.29"
"512","6415","矽力*-KY","524","-58","-9.97","26W19","05/08","28","+794","+0.28","26.1","+2,334","+0.9","25.3","+3,348","+1.34"
"513","4760","勤凱","400","-11","-2.68","26W19","05/08","1.46","-52.3","-0.36","1.32","+6","+0.05","1.23","+14.9","+0.12"
"514","3444","利機","99.8","-3.2","-3.11","26W19","05/08","2.03","+21","+0.1","1.88","+21","+0.11","1.69","+21","+0.12"
"515","2023","燁輝","13.75","-0.2","-1.43","26W19","05/08","145","+3,770","+0.26","144","+3,812","+0.27","144","+3,712","+0.26"
"516","6584","南俊國際","624","-26","-4","26W19","05/08","5.09","-307","-0.6","4.76","-261","-0.54","4.58","-1,234","-2.62"
"517","00850","元大臺灣ESG永續","86.4","-3.3","-3.68","26W19","05/08","7.41","-3,373","-4.35","7.21","-3,346","-4.44","6.82","-3,359","-4.69"
"518","4108","懷特","12.3","-0.4","-3.15","26W19","05/08","5.34","-6","-0.01","5.06","0","0","4.69","0","0"
"519","2537","聯上發","10.05","-0.1","-0.99","26W19","05/08","16.5","+3,455","+2.14","15.8","+4,182","+2.71","15.4","+5,175","+3.47"
"520","2852","第一保","27.25","-0.6","-2.15","26W19","05/08","18.5","+46.4","+0.03","17.3","+32.4","+0.02","16.1","+22.4","+0.01"
"521","6620","漢達","70.4","-0.4","-0.56","26W19","05/08","9.13","+367","+0.4","8.3","+382","+0.46","8.11","+382","+0.47"
"522","2615","萬海","84.6","-1.5","-1.74","26W19","05/08","233","+7,297","+0.31","231","+10,172","+0.44","229","+11,071","+0.49"
"523","2596","綠意","28.8","-0.8","-2.7","26W19","05/08","6.95","+69","+0.1","6.39","+60","+0.09","5.82","+39","+0.07"
"524","6492","生華科","44.4","-0.1","-0.22","26W19","05/08","2.37","+287","+1.22","2.37","+287","+1.22","2.28","+287","+1.27"
"525","8446","華研","89.6","+3.2","+3.7","26W19","05/08","2.35","+154","+0.66","2.35","+860","+3.81","2.17","-50","-0.23"
"526","4162","智擎","56.5","+1","+1.8","26W19","05/08","6.13","+691","+1.14","6.06","+706","+1.18","5.69","-123","-0.22"
"527","2887I","台新新光辛特","9.41","0","0","26W19","05/08","214","+2,848","+0.13","207","-2,231","-0.11","202","+2,301","+0.11"
"528","6753","龍德造船","120","-3","-2.44","26W19","05/08","6.94","+32.8","+0.05","6.88","+14.8","+0.02","6.51","-981","-1.49"
"529","2034","允強","20.05","-0.45","-2.2","26W19","05/08","24","-1,044","-0.43","23.4","-244","-0.1","22.6","-1,221","-0.54"
"530","5355","佳總","6.72","+0.02","+0.3","26W19","05/08","11.2","0","0","10.8","0","0","10.3","0","0"
"531","1617","榮星","16.1","-0.6","-3.59","26W19","05/08","12.4","+55","+0.04","12.4","+55","+0.04","11.8","+46","+0.04"
"532","00719B","元大美債1-3","30.88","0","0","26W19","05/08","32.4","-4,624","-1.41","31.9","-5,276","-1.62","31","-6,285","-1.99"
"533","5522","遠雄","74.2","-1.9","-2.5","26W19","05/08","69.1","-310","-0.04","68.5","-262","-0.04","67.9","+702","+0.1"
"534","3313","斐成","11.05","-0.2","-1.78","26W19","05/08","16.6","+232","+0.14","16.3","+232","+0.14","16.3","+232","+0.14"
"535","8438","昶昕","79.2","-4.5","-5.38","26W19","05/08","5.4","+160","+0.3","5.33","+245","+0.46","4.79","+996","+2.12"
"536","00799B","國泰A級醫療債","29.44","-0.2","-0.67","26W19","05/08","0.37","+902","+32.7","0.29","+749","+35.2","0.11","-68.8","-6.1"
"537","6505","台塑化","52.6","-2.7","-4.88","26W19","05/08","899","+2,646","+0.03","898","+2,310","+0.03","897","+3,349","+0.04"
"538","2820","華票","16.9","-0.3","-1.74","26W19","05/08","86.3","-3,345","-0.39","84.8","-4,073","-0.48","84.1","-2,326","-0.28"
"539","5536","聖暉*","1050","-80","-7.08","26W19","05/08","5.92","-780","-1.3","5.02","-210","-0.42","4.58","-196","-0.43"
"540","2412","中華電","138.5","-2.5","-1.77","26W19","05/08","608","-1,304","-0.02","604","+15.4","0","600","-49","0"
"541","7713","威力德生醫","70.7","-1.2","-1.67","26W19","05/08","3.66","+20","+0.05","3.52","+9","+0.03","3.52","+9","+0.03"
"542","3605","宏致","72.2","-2.8","-3.73","26W19","05/08","7.15","-1,197","-1.65","6.67","+220","+0.33","6.22","-1,736","-2.72"
"543","00638R","元大滬深300反1","6.67","+0.17","+2.62","26W19","05/08","1.07","+350","+3.38","1.01","-256","-2.47","0.82","-1,173","-12.5"
"544","3321","同泰","20.55","+1.45","+7.59","26W19","05/08","3.56","+38.5","+0.11","3.2","+38.5","+0.12","3.01","+38","+0.13"
"545","3455","由田","209","-11","-5","26W19","05/08","1.75","+610","+3.6","0.99","-2,917","-22.7","0.9","-1,059","-10.5"
"546","6192","巨路","126.5","-2.5","-1.94","26W19","05/08","5.06","+50","+0.1","4.51","-742","-1.62","4.34","+1,148","+2.72"
"547","6835","圓裕","37.45","-1.1","-2.85","26W19","05/08","4.79","+32","+0.07","4.46","+32","+0.07","4.46","+1,031","+2.36"
"548","2511","太子","7.93","-0.1","-1.25","26W19","05/08","126","-944","-0.08","123","-1,632","-0.13","120","-3,497","-0.29"
"549","6446","藥華藥","926","-11","-1.17","26W19","05/08","19","+1,434","+0.76","17.3","+601","+0.35","15.7","+1,398","+0.9"
"550","4171","瑞基","17.8","-0.2","-1.11","26W19","05/08","1.81","+57","+0.32","1.67","+33","+0.2","1.49","0","0"
"551","1760","寶齡富錦","60.8","-0.5","-0.82","26W19","05/08","3.21","+61","+0.19","2.98","+61","+0.21","2.89","+61","+0.21"
"552","3528","安馳","124.5","-13.5","-9.78","26W19","05/08","4.32","+666","+1.56","4.26","+43","+0.1","4.18","+43","+0.1"
"553","1216","統一","72.9","-0.9","-1.22","26W19","05/08","492","-15,865","-0.32","485","-17,262","-0.35","480","-13,540","-0.28"
"554","00853B","統一美債10年Aa-A","27.8","-0.13","-0.47","26W19","05/08","14.7","+258","+0.18","14.7","+258","+0.18","14.7","+258","+0.18"
"555","2059","川湖","6180","+560","+9.96","26W19","05/08","5.91","+175","+0.3","5.63","+217","+0.39","5.53","-763","-1.36"
"556","4904","遠傳","101","-0.5","-0.49","26W19","05/08","334","+898","+0.03","331","+1,118","+0.03","329","+1,952","+0.06"
"557","2204","中華","54.8","-1.8","-3.18","26W19","05/08","40","+783","+0.2","39.1","+731","+0.19","38.1","-1,256","-0.33"
"558","9908","大台北","29.25","-0.2","-0.68","26W19","05/08","40.4","+567","+0.14","39.4","-10.7","0","38.4","-10.7","0"
"559","4527","方土霖","40.95","-1","-2.38","26W19","05/08","4.82","+25","+0.05","4.67","+21","+0.04","4.67","+21","+0.04"
"560","4426","利勤","8.1","-0.39","-4.59","26W19","05/08","10.1","+298","+0.3","9.82","+298","+0.3","9.28","+281","+0.3"
"561","3532","台勝科","261","-29","-10","26W19","05/08","34.7","+2,358","+0.68","34.4","+2,886","+0.85","34","+1,115","+0.33"
"562","2705","六福","15.45","-0.25","-1.59","26W19","05/08","11.9","-571","-0.48","11.5","+238","+0.21","11.2","+238","+0.21"
"563","4121","優盛","13.75","-0.45","-3.17","26W19","05/08","3.84","+116","+0.3","3.78","+74","+0.2","3.6","+74","+0.21"
"564","2230","泰茂","26.9","-1.35","-4.78","26W19","05/08","2.81","+27.2","+0.1","2.4","+75.6","+0.32","1.95","+1,016","+5.49"
"565","6269","台郡","64.5","-3.6","-5.29","26W19","05/08","10.3","-511","-0.49","9.78","+162","+0.17","9.42","-776","-0.82"
"566","4934","太極","15.25","-1.3","-7.85","26W19","05/08","7.22","-62","-0.09","6.74","-95","-0.14","6.36","-1,081","-1.67"
"567","7818","溢泰實業","63.2","-1.1","-1.71","26W19","05/08","14.4","0","0","14.4","0","0","14.4","0","0"
"568","5222","全訊","116","-5.5","-4.53","26W19","05/08","2.58","+45.5","+0.18","2.44","+94.5","+0.39","2.07","+94.5","+0.46"
"569","8183","精星","31.1","-1.7","-5.18","26W19","05/08","5.48","-108","-0.2","5.26","-897","-1.68","5.26","-88.1","-0.17"
"570","5426","振發","32.9","+2.95","+9.85","26W19","05/08","7.98","+408","+0.51","7.84","+408","+0.52","7.84","+1,300","+1.69"
"571","2836","高雄銀","11.9","-0.15","-1.24","26W19","05/08","153","+772","+0.05","151","+1,256","+0.08","150","+2,287","+0.15"
"572","00697B","元大美債7-10","35.38","-0.15","-0.42","26W19","05/08","1.52","-296","-1.91","1.45","-299","-2.02","1.27","-301","-2.31"
"573","1584","精剛","19.7","-0.3","-1.5","26W19","05/08","9.02","+2,249","+2.56","8.74","+866","+1","8.38","+845","+1.02"
"574","6919","康霈*","91.5","-4.5","-4.69","26W19","05/08","111","-2,680","-0.24","107","-6,179","-0.57","104","-1,847","-0.18"
"575","8908","欣雄","41.25","-1.2","-2.83","26W19","05/08","27.3","+7","0","27.2","+7","0","26.9","0","0"
"576","4747","強生","54.7","-1","-1.8","26W19","05/08","2.66","+97","+0.37","2.24","+112","+0.5","2.24","+112","+0.5"
"577","00986B","FT金融債10+","9.85","-0.04","-0.4","26W19","05/08","2.21","+2.88","+0.01","2.14","+2.88","+0.01","2.14","+2.88","+0.01"
"578","6512","啟發電","19.85","0","0","26W19","05/08","0.7","-2","-0.03","0.64","-2","-0.03","0.44","0","0"
"579","3094","聯傑","29.55","-2.3","-7.22","26W19","05/08","1.31","+2,123","+19.3","1.18","+1,443","+13.9","1.09","+1,443","+15.2"
"580","2718","全心投控","47.3","-0.1","-0.21","26W19","05/08","7.58","0","0","7.58","0","0","7.58","0","0"
"581","3045","台灣大","115","-1","-0.86","26W19","05/08","338","-6,779","-0.2","336","-8,232","-0.24","333","-6,305","-0.19"
"582","00923","群益台ESG低碳50","40.53","-1.48","-3.52","26W19","05/08","13.1","-4,548","-3.36","12.5","-6,632","-5.02","12.1","-5,727","-4.52"
"583","00734B","台新JPM新興債","15.74","-0.03","-0.19","26W19","05/08","2.22","+10","+0.04","2.16","+11","+0.05","2.16","+11","+0.05"
"584","2882","國泰金","95","-5","-5","26W19","05/08","1,236","+1,647","+0.01","1,224","+476","0","1,215","+2,933","+0.02"
"585","4119","旭富","41.1","-0.2","-0.48","26W19","05/08","5.27","+23","+0.04","5.07","+23","+0.05","5.07","+1,017","+2.05"
"586","9938","百和","45","-0.55","-1.21","26W19","05/08","15","+127","+0.08","14.3","+803","+0.56","13.6","-5.72","0"
"587","5439","高技","353","-11.5","-3.16","26W19","05/08","4.47","-428","-0.95","4.02","+895","+2.27","3.39","-977","-2.8"
"588","6423","億而得","84.1","-6.1","-6.76","26W19","05/08","1.18","+1","+0.01","0.75","+1","+0.01","0.65","+1","+0.02"
"589","2891","中信金","65.4","-1.2","-1.8","26W19","05/08","1,585","+43,183","+0.27","1,566","+43,486","+0.28","1,551","+45,775","+0.3"
"590","2064","晉椿","14.45","-0.2","-1.37","26W19","05/08","5.04","+202","+0.4","5.04","+202","+0.4","4.96","+202","+0.41"
"591","5512","力麒","7.84","-0.19","-2.37","26W19","05/08","44.1","+584","+0.13","42.4","+63","+0.01","41.3","+2,041","+0.5"
"592","5258","虹堡","47.95","-2.35","-4.67","26W19","05/08","5.1","-27.9","-0.05","4.56","-146","-0.32","4.2","-146","-0.35"
"593","1452","宏益","11.05","0","0","26W19","05/08","6","+99","+0.17","5.32","+83","+0.16","4.98","+83","+0.17"
"594","6576","逸達","77.9","+0.7","+0.91","26W19","05/08","9.97","-366","-0.37","9.47","+255","+0.27","9.18","+255","+0.28"
"595","5263","智崴","105","-2.5","-2.33","26W19","05/08","3.58","+0.79","0","3.37","-33","-0.1","3.37","-33","-0.1"
"596","6789","采鈺","487.5","-25.5","-4.97","26W19","05/08","23.3","-1,462","-0.62","22.8","-2,655","-1.15","22.6","+63.2","+0.03"
"597","8040","九暘","95","-7.5","-7.32","26W19","05/08","4.68","+55","+0.12","4.49","0","0","4.3","0","0"
"598","8070","長華*","59.3","-3.4","-5.42","26W19","05/08","54.7","+2,530","+0.46","53.9","+2,357","+0.44","53.1","+3,055","+0.58"
"599","6590","普鴻","65.2","-1.3","-1.95","26W19","05/08","1.28","0","0","0.95","0","0","0.76","0","0"
"600","6405","悅城","72","-4","-5.26","26W19","05/08","2.99","-2,135","-6.66","2.92","-1,447","-4.72","2.47","-2,421","-8.93"
