"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(萬張)","超過600張增減(張)","超過600張增減(%)","持股超過800張(萬張)","超過800張增減(張)","超過800張增減(%)","持股超過1千張(萬張)","超過1千張增減(張)","超過1千張增減(%)"
"191","009812","野村日本東證","11.89","-0.29","-2.38","26W21","05/22","3.55","+1,497","+4.4","3.19","+844","+2.72","3.09","+2,746","+9.75"
"192","3508","位速","18.7","-0.85","-4.35","26W21","05/22","4.07","+137","+0.34","3.72","+78","+0.21","3.45","+78","+0.23"
"193","6214","精誠","140.5","-4","-2.77","26W21","05/22","14.5","+983","+0.68","13.3","+312","+0.23","12.5","-658","-0.52"
"194","3713","新晶投控","16.1","-0.35","-2.13","26W21","05/22","4.13","+628","+1.54","4","+15","+0.04","3.73","0","0"
"195","6182","合晶","80","-5.5","-6.43","26W21","05/22","17.6","+19,285","+12.3","17.1","+18,908","+12.4","16.4","+17,085","+11.6"
"196","1316","上曜","10.45","-0.15","-1.42","26W21","05/22","13","-764","-0.58","11.5","+1,238","+1.09","10.5","-343","-0.32"
"197","00984A","主動安聯台灣高息","15.64","-0.69","-4.23","26W21","05/22","7.78","-8,205","-9.54","7.02","-8,376","-10.7","6.46","-8,232","-11.3"
"198","00635U","期元大S&P黃金","45.03","-1.4","-3.02","26W21","05/22","6.37","-4,944","-7.21","6.21","-3,728","-5.66","6.04","-4,612","-7.09"
"199","1809","中釉","53.7","-5.9","-9.9","26W21","05/22","8.77","+214","+0.25","8.4","+1,002","+1.21","8.04","+93","+0.12"
"200","00926","凱基全球菁英55","24.76","-0.21","-0.84","26W21","05/22","3.51","+1,398","+4.15","3.37","+1,429","+4.43","3.28","+1,287","+4.09"
"201","6598","ABC-KY","24.5","0","0","26W21","05/22","4.76","-706","-1.46","4.47","-39","-0.09","4.01","+6","+0.01"
"202","6432","今展科","65.2","-2.1","-3.12","26W21","05/22","1.07","0","0","0.92","0","0","0.64","0","0"
"203","6509","聚和","49.85","-1.35","-2.64","26W21","05/22","6.26","+4,281","+7.34","5.85","+7,203","+14","4.96","+3,877","+8.48"
"204","6609","瀧澤科","44.1","-1.8","-3.92","26W21","05/22","4.02","+2.67","+0.01","3.96","+50","+0.13","3.87","+32","+0.08"
"205","8081","致新","260.5","-20","-7.13","26W21","05/22","2.99","-410","-1.35","2.57","-1,133","-4.22","2.06","-224","-1.07"
"206","3466","德晉","32.4","-0.65","-1.97","26W21","05/22","3.34","-624","-1.83","2.67","-834","-3.03","2.49","+9","+0.04"
"207","00945B","凱基美國非投等債","14.43","+0.02","+0.14","26W21","05/22","31","+4,874","+1.6","29.4","+3,452","+1.19","27.6","+2,486","+0.91"
"208","00684R","期元大美元指反1","15.05","-0.12","-0.79","26W21","05/22","0.76","+14","+0.19","0.68","+14","+0.21","0.49","+14","+0.29"
"209","5289","宜鼎","1810","+55","+3.13","26W21","05/22","3.29","-1,750","-5.05","2.86","-2,645","-8.46","2.59","-46","-0.18"
"210","3653","健策","3820","+200","+5.52","26W21","05/22","9.39","+641","+0.69","9.12","+1,323","+1.47","8.57","+1,281","+1.52"
"211","2440","太空梭","17.5","-0.95","-5.15","26W21","05/22","9.54","-340","-0.36","9.34","-352","-0.38","9.34","-352","-0.38"
"212","2323","中環","10.95","-0.95","-7.98","26W21","05/22","44.4","-2,629","-0.59","42.2","-7,448","-1.74","40.4","-6,645","-1.62"
"213","3022","威強電","79","+1.6","+2.07","26W21","05/22","9.96","+1,304","+1.33","9.75","+1,265","+1.31","9.21","+266","+0.29"
"214","6170","統振","52.9","-0.3","-0.56","26W21","05/22","4.98","+16","+0.03","4.91","0","0","4.64","0","0"
"215","2458","義隆","156.5","-2","-1.26","26W21","05/22","16.6","+3,759","+2.32","15.7","+193","+0.12","14.9","+135","+0.09"
"216","00882","中信中國高股息","15.66","-0.08","-0.51","26W21","05/22","44.7","+7,734","+1.76","39.6","+8,276","+2.13","36","+10,931","+3.13"
"217","00738U","期元大道瓊白銀","54.5","-4.05","-6.92","26W21","05/22","5.34","-9,652","-15.3","4.85","-11,732","-19.5","4.75","-11,732","-19.8"
"218","1503","士電","230","-11.5","-4.76","26W21","05/22","38.2","-1,802","-0.47","37.9","+289","+0.08","37.5","+273","+0.07"
"219","00985B","群益ESG投等債0-5","10.15","+0.02","+0.2","26W21","05/22","20.7","+4,077","+2","19.2","+2,807","+1.48","18","+1,091","+0.61"
"220","00970B","新光BBB投等債20+","9.4","-0.03","-0.32","26W21","05/22","23.3","+935","+0.4","22.7","+1,585","+0.7","22.1","+1,585","+0.72"
"221","8996","高力","1210","+85","+7.56","26W21","05/22","4.17","-806","-1.9","3.62","-901","-2.43","3.19","+854","+2.75"
"222","2065","世豐","33.7","-0.6","-1.75","26W21","05/22","3.02","+124","+0.41","2.81","-544","-1.9","2.52","-718","-2.78"
"223","6670","復盛應用","270","-6","-2.17","26W21","05/22","9.94","+28","+0.03","9.08","+14","+0.02","8.61","+14","+0.02"
"224","2498","宏達電","42.6","-3.3","-7.19","26W21","05/22","31.2","-11,480","-3.55","29.6","-12,782","-4.14","28.6","-11,757","-3.95"
"225","00669R","國泰美國道瓊反1","5.41","+0.07","+1.31","26W21","05/22","8.22","-644","-0.78","7.46","+155","+0.21","7","+155","+0.22"
"226","3081","聯亞","2495","-160","-6.03","26W21","05/22","3.76","-694","-1.81","3.28","-844","-2.51","2.84","-2,713","-8.72"
"227","3162","精確","82","-1.2","-1.44","26W21","05/22","9.46","+2,436","+2.64","9.26","+3,914","+4.42","8.81","+1,261","+1.45"
"228","8076","伍豐","27.25","-0.95","-3.37","26W21","05/22","9.07","-556","-0.61","8.46","-1,178","-1.37","7.55","-1,430","-1.86"
"229","5481","新華","19.2","+0.5","+2.67","26W21","05/22","4.25","-16","-0.04","3.92","-25","-0.06","3.66","0","0"
"230","3207","耀勝","66.6","-3.1","-4.45","26W21","05/22","2.21","-418","-1.85","1.72","+198","+1.17","1.35","+244","+1.84"
"231","2357","華碩","844","-56","-6.22","26W21","05/22","51.1","-2,704","-0.53","49.1","-3,620","-0.73","46.3","-23.6","-0.01"
"232","9941","裕融","83","+1.1","+1.34","26W21","05/22","38.3","+25.9","+0.01","37.5","+92.4","+0.02","37.1","+1,035","+0.28"
"233","2481","強茂","148.5","-16.5","-10","26W21","05/22","24.1","-3,227","-1.32","23.3","-2,454","-1.04","22.5","-694","-0.31"
"234","8930","青鋼","28","-0.5","-1.75","26W21","05/22","4.98","+13","+0.03","4.71","+8","+0.02","4.53","+9","+0.02"
"235","3049","精金","15.15","-0.75","-4.72","26W21","05/22","36.4","-2,072","-0.57","35.5","-1,121","-0.31","34.5","-2,946","-0.85"
"236","2354","鴻準","56.4","-4.2","-6.93","26W21","05/22","61.6","-7,838","-1.26","60.4","-7,240","-1.19","59.4","-6,406","-1.07"
"237","6015","宏遠證","20.35","-2.25","-9.96","26W21","05/22","18.9","+422","+0.22","18.3","-1,003","-0.54","17.9","-1,003","-0.56"
"238","00982T","平衡兆豐台美動能","15.09","-0.38","-2.46","26W21","05/22","0.36","-633","-14.9","0.28","+108","+3.98","0.19","-867","-31.8"
"239","6197","佳必琪","327","+2","+0.62","26W21","05/22","5.58","-211","-0.38","5.22","+462","+0.89","4.96","-356","-0.71"
"240","00795B","中信美國公債20年","26.63","-0.11","-0.41","26W21","05/22","93.7","+92,046","+10.9","92.2","+90,808","+10.9","90.5","+89,943","+11"
"241","5014","建錩","11.15","-0.25","-2.19","26W21","05/22","6.07","+67","+0.11","5.51","+69","+0.13","4.79","0","0"
"242","6861","睿生光電","341.5","-10","-2.84","26W21","05/22","2.12","-170","-0.79","2.12","-170","-0.79","2.12","-170","-0.79"
"243","2409","友達","24.4","-2.7","-9.96","26W21","05/22","384","+126,787","+3.42","373","+137,673","+3.83","364","+133,671","+3.81"
"244","00665L","富邦恒生國企正2","9.16","-0.25","-2.66","26W21","05/22","24","+3,442","+1.45","21.9","+1,779","+0.82","20.3","+3,409","+1.71"
"245","2618","長榮航","36.4","-1.3","-3.45","26W21","05/22","386","+4,628","+0.12","379","+4,150","+0.11","374","+2,131","+0.06"
"246","911868","同方友友-DR","1.25","-0.04","-3.1","26W21","05/22","4.17","-374","-0.89","3.62","-259","-0.71","3.09","-174","-0.56"
"247","5009","榮剛","34.6","-2.65","-7.11","26W21","05/22","27.6","-3,871","-1.38","27.1","-1,832","-0.67","26.5","+801","+0.3"
"248","6112","邁達特","51.2","+1.2","+2.4","26W21","05/22","10.8","-63.7","-0.06","10.8","-63.7","-0.06","10.6","-63.7","-0.06"
"249","6945","圓祥生技","104","-1","-0.95","26W21","05/22","5.67","-20","-0.04","5.46","-20","-0.04","5.11","0","0"
"250","00646","元大S&P500","73.35","-1.35","-1.81","26W21","05/22","21.6","+6,014","+2.86","20.9","+6,646","+3.29","20.4","+6,831","+3.46"
"251","3592","瑞鼎","255","-16.5","-6.08","26W21","05/22","2.48","+284","+1.16","2.19","+256","+1.18","2.01","+270","+1.36"
"252","3293","鈊象","780","-10","-1.27","26W21","05/22","13.6","+1,410","+1.05","12.6","+225","+0.18","12","+1,217","+1.02"
"253","8064","東捷","152","-14","-8.43","26W21","05/22","8.51","-5,665","-6.24","8.02","-4,843","-5.69","7.65","-6,794","-8.16"
"254","6443","元晶","36.15","-3.75","-9.4","26W21","05/22","8.82","-2,269","-2.51","8.48","-1,507","-1.74","8.13","-2,350","-2.81"
"255","3311","閎暉","40.5","+0.75","+1.89","26W21","05/22","5.31","-64.6","-0.12","5.09","-81","-0.16","5","+2","0"
"256","00981A","主動統一台股增長","29.89","-0.92","-2.99","26W21","05/22","167","-157,926","-8.66","156","-148,590","-8.72","148","-140,129","-8.64"
"257","6209","今國光","80","-7.9","-8.99","26W21","05/22","9.02","+4,020","+4.66","8.09","+3,164","+4.07","7.66","+3,231","+4.4"
"258","1733","五鼎","29.9","-0.9","-2.92","26W21","05/22","3.75","+111","+0.3","3.54","+111","+0.31","3.06","+111","+0.36"
"259","2492","華新科","400","-16","-3.85","26W21","05/22","33.5","+9,409","+2.89","33","+11,552","+3.63","32.5","+11,544","+3.68"
"260","9906","欣巴巴","42.3","-0.3","-0.7","26W21","05/22","6.77","-25","-0.04","6.64","-25","-0.04","6.54","-25","-0.04"
"261","8454","富邦媒","388","+35","+9.92","26W21","05/22","20.5","+665","+0.33","20.2","-2.64","0","20","-19.6","-0.01"
"262","1437","勤益控","28.55","-0.6","-2.06","26W21","05/22","15.1","+286","+0.19","14.1","+125","+0.09","13.3","+113","+0.08"
"263","5604","中連","30.75","-0.7","-2.23","26W21","05/22","6.74","0","0","6.3","0","0","5.75","0","0"
"264","00937B","群益ESG投等債20+","14.85","-0.06","-0.4","26W21","05/22","967","+54,617","+0.57","921","+52,430","+0.57","888","+61,645","+0.7"
"265","5234","達興材料","389","-14.5","-3.59","26W21","05/22","6.25","-1,075","-1.69","5.98","+154","+0.26","5.89","-802","-1.34"
"266","5340","建榮","91.8","-3.3","-3.47","26W21","05/22","11","-1,878","-1.68","10.7","+37.8","+0.04","10.4","+22.8","+0.02"
"267","00643","群益深証中小","18.97","-0.83","-4.19","26W21","05/22","2.95","-574","-1.91","2.61","-574","-2.15","2.24","-667","-2.89"
"268","2385","群光","136","-7","-4.9","26W21","05/22","57.2","-188","-0.03","55.3","+1,190","+0.22","54.2","+3,175","+0.59"
"269","00733","富邦臺灣中小","69.75","-3.25","-4.45","26W21","05/22","1.35","+1,720","+14.6","1.22","+1,053","+9.43","1.14","+200","+1.79"
"270","1432","大魯閣","17.15","-0.05","-0.29","26W21","05/22","5.82","+9","+0.02","5.82","+9","+0.02","5.73","+9","+0.02"
"271","3028","增你強","74.7","-4","-5.08","26W21","05/22","10.5","+639","+0.61","10.3","+2,038","+2.01","9.78","-746","-0.76"
"272","5521","工信","10.2","+0.05","+0.49","26W21","05/22","28.1","+878","+0.31","27","+715","+0.27","26.4","-1,175","-0.44"
"273","5464","霖宏","63.8","-3.8","-5.62","26W21","05/22","4.83","+957","+2.02","4.56","-347","-0.76","4","-1,281","-3.11"
"274","3029","零壹","103.5","-4","-3.72","26W21","05/22","6.41","-469","-0.73","6.27","+95.2","+0.15","5.76","+82.2","+0.14"
"275","1734","杏輝","31.35","-0.1","-0.32","26W21","05/22","8.2","+771","+0.95","7.72","+769","+1.01","7.36","+756","+1.04"
"276","3050","鈺德","12.8","-0.65","-4.83","26W21","05/22","7.54","+60","+0.08","7.13","+63","+0.09","6.86","+58","+0.08"
"277","8121","越峰","38","-2.75","-6.75","26W21","05/22","12.4","+1,513","+1.24","11.9","+756","+0.64","11.5","+2,412","+2.13"
"278","00674R","期元大S&P黃金反1","28.67","+0.86","+3.09","26W21","05/22","0.65","-371","-5.38","0.65","-371","-5.38","0.65","-371","-5.38"
"279","9802","鈺齊-KY","77.7","-1.3","-1.65","26W21","05/22","12.1","-43.4","-0.04","11.7","-596","-0.51","11.3","+1,064","+0.95"
"280","00634R","富邦上証反1","3.13","+0.08","+2.62","26W21","05/22","2.49","+388","+1.58","2.22","+388","+1.78","2.03","+375","+1.88"
"281","2727","王品","241.5","-4.5","-1.83","26W21","05/22","2.28","+175","+0.77","2.05","-18.5","-0.09","1.34","+1","+0.01"
"282","8215","明基材","27.85","-1.8","-6.07","26W21","05/22","16.5","+934","+0.57","16.2","+984","+0.61","16","+268","+0.17"
"283","00943","兆豐電子高息等權","20.85","-1.24","-5.61","26W21","05/22","1.37","-736","-5.1","1.37","+510","+3.87","1.28","-349","-2.64"
"284","4306","炎洲","14.95","0","0","26W21","05/22","34.6","+4,842","+1.42","33.5","+5,275","+1.6","32.8","+6,904","+2.15"
"285","3023","信邦","322.5","-6.5","-1.98","26W21","05/22","14.6","-2,292","-1.55","13.7","+1,071","+0.79","12.6","+1,180","+0.95"
"286","5011","久陽","17.6","-1.1","-5.88","26W21","05/22","4.11","+31","+0.08","3.53","-39","-0.11","2.98","0","0"
"287","009806","台新標普500","13","-0.23","-1.74","26W21","05/22","0.83","+94","+1.14","0.77","+94","+1.23","0.77","+94","+1.23"
"288","8131","福懋科","63.8","-5.1","-7.4","26W21","05/22","31","-2,368","-0.76","30.5","-1,747","-0.57","30.4","-2,742","-0.89"
"289","4763","材料*-KY","42.35","-1.2","-2.76","26W21","05/22","57.2","+370","+0.06","56.3","+1,138","+0.2","55.1","-1,574","-0.28"
"290","1303","南亞","97.5","-7","-6.7","26W21","05/22","660","+8,130","+0.12","654","+6,117","+0.09","648","+2,845","+0.04"
"291","3576","聯合再生","15.7","-1.45","-8.45","26W21","05/22","55.8","+2,132","+0.38","54.1","+1,531","+0.28","52.2","+643","+0.12"
"292","1319","東陽","97.8","-0.1","-0.1","26W21","05/22","47.9","+875","+0.18","47.3","+1,620","+0.34","47.1","+1,620","+0.34"
"293","00951","台新日本半導體","16.68","-1.34","-7.44","26W21","05/22","7.3","+1,418","+1.98","7.04","+2,108","+3.09","6.58","+2,109","+3.31"
"294","00857B","永豐20年美公債","23.13","-0.08","-0.34","26W21","05/22","29","+5,202","+1.83","28.4","+5,317","+1.91","27.8","+6,924","+2.55"
"295","2834","臺企銀","16.45","-0.45","-2.66","26W21","05/22","558","-28,636","-0.51","542","-29,260","-0.54","530","-33,535","-0.63"
"296","2014","中鴻","17.65","-1.1","-5.87","26W21","05/22","67.9","-2,697","-0.4","66.7","-2,021","-0.3","65.9","-2,914","-0.44"
"297","3167","大量","865","-85","-8.95","26W21","05/22","4.89","-2,118","-4.15","4.42","-2,441","-5.24","4.16","-490","-1.16"
"298","2392","正崴","39.2","-1.5","-3.69","26W21","05/22","23.5","+4,822","+2.1","22.5","+4,787","+2.17","22","+2,911","+1.34"
"299","00898","國泰基因免疫革命","8.23","-0.18","-2.14","26W21","05/22","1.69","-194","-1.13","1.48","-912","-5.81","1.09","+1,004","+10.1"
"300","3372","典範","19.7","-1.5","-7.08","26W21","05/22","7.89","0","0","7.83","0","0","7.75","0","0"
