" "," ","#","股票代號/名稱","類別","20260327","0402","0410","0417","0424","0430"," ","走 勢","總增減"," ","上週持有%","今日收盤價","今日漲跌"," "
" "," ","193","2528皇普","營建","-0.20","0.31","0.12","-0.16","0.47","0.26"," ","30","0.80"," ","83.69","22.50","-0.05"," "
" "," ","194","1341富林-KY","塑膠","0.00","0.75","0.03","0.01","0.00","0.00"," ","21","0.79"," ","85.01","61.20","0.20"," "
" "," ","195","2453凌群","資訊服務","0.04","0.49","0.10","0.02","0.05","0.09"," ","50","0.79"," ","46.03","53.50","-0.10"," "
" "," ","196","3593力銘","電子零組件","0.00","0.00","0.00","0.04","0.00","0.73"," ","31","0.77"," ","62.61","19.85","-0.10"," "
" "," ","197","2645長榮航太","航運","0.04","-0.20","0.13","0.18","0.34","0.28"," ","30","0.77"," ","83.74","153.00","-1.50"," "
" "," ","198","2851中再保","金融","0.27","0.19","0.03","-0.20","0.24","0.23"," ","30","0.76"," ","71.32","30.15","-0.25"," "
" "," ","199","2364倫飛","電腦週邊","-0.02","0.00","0.77","0.00","0.09","-0.08"," ","30","0.76"," ","55.81","63.00","-1.10"," "
" "," ","200","1714和桐","化學","0.21","0.19","0.01","0.32","0.02","0.01"," ","10","0.76"," ","62.53","9.40","-0.20"," "
" "," ","201","6214精誠","資訊服務","-0.08","-0.10","0.34","1.10","-0.55","0.05"," ","31","0.76"," ","55.17","120.00","-1.50"," "
" "," ","202","8443阿瘦","貿易百貨","0.06","-0.06","0.58","0.00","0.14","0.03"," ","30","0.75"," ","69.50","11.85","-0.10"," "
" "," ","203","2637慧洋-KY","航運","-0.15","-0.02","0.23","0.61","0.42","-0.34"," ","10","0.75"," ","80.25","71.70","0.10"," "
" "," ","204","2883凱基金","金融","0.02","0.02","0.35","0.04","-0.07","0.39"," ","31","0.75"," ","66.23","21.50","-0.20"," "
" "," ","205","6525捷敏-KY","半導體","0.27","-0.10","0.03","-0.21","0.14","0.62"," ","50","0.75"," ","66.98","92.40","1.20"," "
" "," ","206","6416瑞祺電通","通信網路","0.07","0.36","0.17","-0.23","0.34","0.04"," ","30","0.75"," ","46.15","81.00","0.00"," "
" "," ","207","2535達欣工","營建","-0.01","-0.35","-0.09","0.24","0.66","0.29"," ","30","0.74"," ","60.71","72.10","-3.60"," "
" "," ","208","6669緯穎","電腦週邊","-0.48","0.76","0.39","0.11","0.04","-0.09"," ","10","0.73"," ","65.50","4675.00","-170.00"," "
" "," ","209","6224聚鼎","電子零組件","-0.06","-0.50","0.00","1.70","0.11","-0.52"," ","10","0.73"," ","36.38","73.30","6.50"," "
" "," ","210","2897王道銀行","金融","0.10","0.25","0.19","0.15","0.01","0.03"," ","31","0.73"," ","84.98","10.10","-0.05"," "
" "," ","211","3090日電貿","電子零組件","-0.79","-0.13","0.80","1.84","0.43","-1.43"," ","10","0.72"," ","61.75","96.30","-2.10"," "
" "," ","212","3532台勝科","半導體","-0.84","0.06","0.38","1.95","-0.68","-0.15"," ","31","0.72"," ","89.63","189.00","7.50"," "
" "," ","213","2492華新科","電子零組件","-1.17","-0.50","-0.29","2.97","-0.25","-0.05"," ","31","0.71"," ","58.98","131.50","-3.00"," "
" "," ","214","8222寶一","電機","0.24","0.18","0.11","0.71","0.29","-0.82"," ","10","0.71"," ","37.01","35.10","0.00"," "
" "," ","215","2317鴻海","其他電子","-0.30","-0.14","-0.01","0.13","0.77","0.26"," ","30","0.71"," ","67.62","219.50","-5.50"," "
" "," ","216","6782視陽","生技醫療業","0.17","-0.21","0.23","-0.26","0.93","-0.16"," ","30","0.70"," ","49.58","226.50","6.50"," "
" "," ","217","6116彩晶","光電","-0.24","-0.09","0.51","1.05","-0.30","-0.24"," ","31","0.69"," ","45.97","8.14","-0.09"," "
" "," ","218","2329華泰","半導體","-0.90","-0.84","-0.27","3.14","0.00","-0.44"," ","10","0.69"," ","55.53","54.90","-2.00"," "
" "," ","219","3545敦泰","半導體","0.05","-0.28","0.57","-0.14","0.22","0.27"," ","50","0.69"," ","23.52","50.10","-1.00"," "
" "," ","220","2025千興","鋼鐵","0.57","0.00","0.00","0.02","0.09","0.00"," ","30","0.68"," ","62.47","11.05","-0.30"," "
" "," ","221","1905華紙","造紙","0.65","0.10","0.35","-0.07","-0.19","-0.16"," ","31","0.68"," ","72.25","13.00","-0.25"," "
" "," ","222","1540喬福","電機","0.01","0.11","0.00","0.16","0.45","-0.05"," ","30","0.68"," ","34.45","20.95","0.05"," "
" "," ","223","2380虹光","電腦週邊","-0.08","-0.02","0.41","0.01","0.28","0.07"," ","30","0.67"," ","44.30","5.62","0.51"," "
" "," ","224","6189豐藝","電子通路","0.41","0.12","0.09","0.09","-0.02","-0.02"," ","21","0.67"," ","34.08","47.95","-0.10"," "
" "," ","225","2472立隆電","電子零組件","-0.24","0.20","2.36","-0.29","0.05","-1.41"," ","30","0.67"," ","57.66","176.50","-1.00"," "
" "," ","226","1463強盛新","紡織","0.21","0.11","0.10","0.14","0.12","-0.02"," ","10","0.66"," ","81.20","18.90","0.05"," "
" "," ","227","2501國建","營建","0.28","-0.11","0.16","0.49","0.41","-0.57"," ","10","0.66"," ","77.38","23.15","-0.05"," "
" "," ","228","4976佳凌","光電","-0.03","-0.01","0.07","-0.01","0.32","0.32"," ","40","0.66"," ","32.13","29.00","-0.40"," "
" "," ","229","1233天仁","食品","0.00","0.00","0.00","0.60","0.00","0.04"," ","31","0.64"," ","73.80","28.75","-0.30"," "
" "," ","230","1236宏亞","食品","0.02","0.47","0.02","0.01","0.11","0.00"," ","30","0.63"," ","83.89","25.75","0.00"," "
" "," ","231","2605新興","航運","0.75","0.08","0.25","0.02","-0.31","-0.16"," ","31","0.63"," ","55.49","34.70","1.40"," "
" "," ","232","2359所羅門","其他電子","0.64","0.37","-0.13","-0.09","-0.32","0.15"," ","31","0.62"," ","45.39","119.00","4.50"," "
" "," ","233","2420新巨","電子零組件","0.01","-0.02","0.10","0.30","0.31","-0.08"," ","30","0.62"," ","50.45","54.70","0.40"," "
" "," ","234","2616山隆","油電燃氣","0.10","-0.41","0.35","0.00","0.27","0.31"," ","50","0.62"," ","45.13","14.20","0.00"," "
" "," ","235","1805寶徠","營建","-0.19","-0.23","0.09","0.10","0.70","0.15"," ","30","0.62"," ","77.96","10.85","0.10"," "
" "," ","236","7799禾榮科","生技醫療業","0.66","-0.37","-0.01","0.00","0.30","0.04"," ","30","0.62"," ","80.17","371.00","-11.00"," "
" "," ","237","2353宏卅卅","電腦週邊","-0.12","-0.14","0.01","0.80","0.12","-0.06"," ","10","0.61"," ","38.91","27.60","0.25"," "
" "," ","238","5225東科-KY","其他電子","0.15","0.07","0.57","-0.18","0.02","-0.02"," ","30","0.61"," ","45.77","76.60","-0.20"," "
" "," ","239","1418東華","紡織","-0.13","0.00","0.00","0.00","0.01","0.73"," ","50","0.61"," ","71.34","19.20","0.10"," "
" "," ","240","9933中鼎","其他","1.14","-0.18","-0.22","0.04","-0.37","0.20"," ","31","0.61"," ","58.41","36.75","-0.25"," "
" "," ","241","1452宏益","紡織","0.06","0.05","0.10","0.04","0.05","0.31"," ","50","0.61"," ","47.97","11.40","0.00"," "
" "," ","242","6598ABC-KY","生技醫療業","-0.04","0.43","0.37","-0.50","-0.04","0.38"," ","50","0.60"," ","51.72","21.45","-0.50"," "
" "," ","243","2038海光","鋼鐵","0.06","0.10","0.49","0.29","-0.01","-0.33"," ","10","0.60"," ","54.00","14.10","-0.15"," "
" "," ","244","4562穎漢","電機","0.47","-0.50","0.41","-0.64","0.45","0.40"," ","30","0.59"," ","53.07","35.85","-1.40"," "
" "," ","245","2328廣宇","電子零組件","0.39","-0.11","0.02","0.03","0.12","0.14"," ","50","0.59"," ","40.46","49.55","2.35"," "
" "," ","246","1210大成","食品","0.21","0.08","0.10","0.23","-0.08","0.04"," ","31","0.58"," ","63.53","53.40","-0.30"," "
" "," ","247","2102泰豐","橡膠","0.02","0.15","-0.02","0.17","0.15","0.11"," ","10","0.58"," ","79.77","18.80","-0.35"," "
" "," ","248","2850新產","金融","-0.20","-0.08","0.27","0.74","-0.33","0.17"," ","31","0.57"," ","68.24","133.00","5.50"," "
" "," ","249","7730暉盛-創","半導體","-0.13","-0.02","-0.28","1.07","-0.08","0.00"," ","31","0.56"," ","72.31","162.00","-3.00"," "
" "," ","250","4564元翎","電機","-0.13","0.01","0.11","0.47","0.33","-0.24"," ","10","0.55"," ","42.80","18.20","-0.25"," "
" "," ","251","2363矽統","半導體","0.15","-0.60","0.09","0.31","1.16","-0.56"," ","30","0.55"," ","33.31","52.00","0.70"," "
" "," ","252","4551智伸科","汽車","-0.57","0.32","0.11","-0.03","0.65","0.07"," ","30","0.55"," ","80.07","134.00","2.00"," "
" "," ","253","1709和益","化學","0.07","0.11","-0.05","0.25","0.13","0.04"," ","10","0.55"," ","61.60","18.65","-0.25"," "
" "," ","254","1321大洋","塑膠","0.26","0.00","0.04","0.06","0.13","0.05"," ","30","0.54"," ","69.34","30.40","-0.45"," "
" "," ","255","5288豐祥-KY","電機","0.14","0.08","0.01","0.15","0.06","0.09"," ","31","0.53"," ","69.40","166.00","-4.50"," "
" "," ","256","1521大億","汽車","0.00","0.00","0.00","0.00","0.53","0.00"," ","30","0.53"," ","68.63","24.85","-0.15"," "
" "," ","257","6835圓裕","電子零組件","0.70","0.03","-0.67","-0.06","0.63","-0.10"," ","30","0.53"," ","77.31","37.95","-1.85"," "
" "," ","258","1342八貫","其他","0.01","0.00","0.00","0.00","0.64","-0.12"," ","30","0.53"," ","55.58","92.00","-1.50"," "
" "," ","259","2705六福","觀光","0.02","0.23","0.10","-0.25","0.49","-0.07"," ","30","0.52"," ","65.35","16.65","0.30"," "
" "," ","260","8131福懋科","半導體","0.13","-0.19","0.42","-0.13","-0.19","0.48"," ","31","0.52"," ","72.20","60.80","-3.30"," "
" "," ","261","3035智原","半導體","-0.66","-0.36","0.02","-0.19","3.26","-1.55"," ","30","0.52"," ","29.52","168.00","-0.50"," "
" "," ","262","4557永新-KY","汽車","-0.02","0.10","0.14","0.19","0.08","0.02"," ","10","0.51"," ","42.16","49.95","0.05"," "
" "," ","263","6806森崴能源","綠能","0.07","0.40","0.65","1.11","-1.45","-0.28"," ","31","0.50"," ","56.40","22.65","-1.15"," "
" "," ","264","2340台亞","半導體","0.03","-0.84","0.48","2.16","-1.63","0.29"," ","31","0.49"," ","39.33","38.05","-0.80"," "
" "," ","265","2613中櫃","航運","-0.05","-0.06","0.37","-0.24","-0.06","0.53"," ","50","0.49"," ","55.44","22.40","-0.10"," "
" "," ","266","4942嘉彰","光電","0.36","0.44","0.06","-0.28","0.00","-0.09"," ","30","0.49"," ","62.84","37.90","-0.20"," "
" "," ","267","3025星通","通信網路","0.13","0.50","1.11","-0.74","-0.85","0.34"," ","31","0.49"," ","29.88","60.10","-1.10"," "
" "," ","268","1219福壽","食品","0.01","-0.30","0.23","0.45","0.03","0.06"," ","31","0.48"," ","61.91","13.50","0.00"," "
" "," ","269","3059華晶科","光電","0.60","0.30","-0.01","-0.11","0.03","-0.33"," ","30","0.48"," ","27.13","40.30","-0.50"," "
" "," ","270","2352佳世達","電腦週邊","-0.09","-0.17","0.25","0.31","0.12","0.06"," ","10","0.48"," ","48.08","23.90","-0.45"," "
" "," ","271","9917中保科","其他","0.09","0.36","0.02","0.30","-0.26","-0.03"," ","31","0.48"," ","77.65","113.00","-1.50"," "
" "," ","272","3054立萬利","食品","0.50","0.01","0.02","0.01","-0.01","-0.05"," ","10","0.48"," ","87.76","66.00","-1.30"," "
" "," ","273","1102亞泥","水泥","-0.09","0.06","0.26","-0.04","0.32","-0.04"," ","30","0.47"," ","82.41","35.05","-0.35"," "
" "," ","274","9902台火","其他","0.52","0.06","0.02","0.21","0.14","-0.48"," ","10","0.47"," ","56.08","14.65","0.10"," "
" "," ","275","4952凌通","半導體","-0.40","0.37","0.46","0.15","-0.38","0.27"," ","31","0.47"," ","51.17","46.55","0.00"," "
" "," ","276","8215明基材","光電","0.23","0.03","-0.32","0.55","0.12","-0.14"," ","10","0.47"," ","53.04","25.85","-0.20"," "
" "," ","277","6108競國","電子零組件","0.25","0.15","0.05","0.76","-0.37","-0.37"," ","21","0.47"," ","53.18","19.10","-0.90"," "
" "," ","278","6722輝創","其他電子","0.16","0.09","0.13","0.04","0.01","0.03"," ","31","0.46"," ","76.76","39.90","-0.10"," "
" "," ","279","2904匯僑","其他","-0.08","0.00","0.00","0.00","0.52","0.01"," ","30","0.45"," ","54.11","16.25","0.05"," "
" "," ","280","2542興富發","營建","-0.02","0.05","0.05","0.05","-0.27","0.59"," ","31","0.45"," ","60.73","40.15","-0.45"," "
" "," ","281","2392正崴","電子零組件","0.42","-0.13","0.31","-0.07","-0.06","-0.02"," ","50","0.45"," ","46.75","37.00","-0.80"," "
" "," ","282","1455集盛","紡織","0.08","0.08","0.00","0.16","0.23","-0.10"," ","30","0.45"," ","65.98","8.15","-0.22"," "
" "," ","283","3311閎暉","通信網路","0.16","0.27","-0.25","0.43","0.26","-0.42"," ","10","0.45"," ","54.69","30.65","-0.40"," "
" "," ","284","2929淘帝-KY","貿易百貨","0.12","0.29","0.42","0.07","-0.59","0.13"," ","31","0.44"," ","29.35","5.57","-0.05"," "
" "," ","285","2208台船","航運","0.27","-0.17","0.13","-0.07","0.39","-0.11"," ","30","0.44"," ","57.68","19.80","-0.30"," "
" "," ","286","2368金像電","電子零組件","-0.83","0.24","0.47","0.05","0.27","0.23"," ","30","0.43"," ","78.85","1390.00","30.00"," "
" "," ","287","3032偉訓","電子零組件","-0.11","-0.02","0.95","0.20","-0.05","-0.55"," ","10","0.42"," ","52.22","64.00","1.80"," "
" "," ","288","2395研華","電腦週邊","0.06","-0.04","0.15","-0.05","0.33","-0.03"," ","30","0.42"," ","85.77","359.50","-6.50"," "
" "," ","289","4736泰博","生技醫療業","-0.01","0.02","-0.45","0.02","0.67","0.16"," ","30","0.41"," ","49.98","125.00","-0.50"," "
" "," ","290","4438廣越","紡織","0.01","0.01","0.36","0.03","-0.02","0.01"," ","31","0.40"," ","67.15","55.70","-0.90"," "
" "," ","291","8016矽創","半導體","0.28","0.55","-0.50","0.15","0.44","-0.53"," ","30","0.39"," ","41.52","230.00","1.50"," "
" "," ","292","2538基泰","營建","-0.08","0.04","0.19","0.17","0.21","-0.14"," ","30","0.39"," ","75.05","9.76","-0.17"," "
" "," ","293","2316楠梓電","電子零組件","-0.88","0.52","1.23","-0.18","0.15","-0.45"," ","30","0.39"," ","63.04","112.50","-1.50"," "
" "," ","294","6831邁科","電腦週邊","1.36","-1.88","1.31","-0.45","1.77","-1.72"," ","30","0.39"," ","59.63","474.50","13.50"," "
" "," ","295","912000晨訊科-DR","存託憑證","-0.11","0.36","-0.01","0.07","0.03","0.04"," ","31","0.38"," ","30.77","2.49","-0.01"," "
" "," ","296","2834臺企銀","金融","-0.26","-0.01","0.11","0.37","0.30","-0.13"," ","10","0.38"," ","61.33","16.35","-0.15"," "
" "," ","297","3669圓展","通信網路","-0.01","-0.01","0.47","-0.01","0.03","-0.09"," ","30","0.38"," ","62.16","39.20","0.15"," "
" "," ","298","6691洋基工程","其他電子","-0.72","0.07","0.06","0.60","0.64","-0.27"," ","30","0.38"," ","70.21","631.00","-5.00"," "
" "," ","299","2633台灣高鐵","航運","0.12","0.03","0.03","0.03","0.10","0.06"," ","30","0.37"," ","86.81","26.50","-0.15"," "
" "," ","300","5469瀚宇博","電子零組件","0.18","0.24","0.05","0.69","0.43","-1.23"," ","10","0.36"," ","71.80","82.30","-1.90"," "
" "," ","301","6558興能高","其他電子","0.12","-0.12","0.39","-0.44","0.45","-0.04"," ","30","0.36"," ","41.29","28.85","-0.45"," "
" "," ","302","1517利奇","電機","0.00","0.02","0.03","0.07","0.24","0.00"," ","30","0.36"," ","48.34","10.40","-0.05"," "
" "," ","303","1416廣豐","其他","0.26","0.22","0.11","0.02","-0.18","-0.07"," ","31","0.36"," ","55.62","11.40","-0.10"," "
" "," ","304","6962奕力-KY","半導體","0.70","-0.11","-0.20","0.18","0.33","-0.54"," ","30","0.36"," ","52.61","34.00","-0.75"," "
" "," ","305","3712永崴投控","電腦週邊","0.24","0.00","-0.13","-0.03","0.59","-0.31"," ","30","0.36"," ","53.38","19.85","-0.80"," "
" "," ","306","2434統懋","半導體","0.06","0.12","0.06","0.06","0.02","0.04"," ","31","0.36"," ","80.51","29.60","0.00"," "
" "," ","307","2415錩新","電子零組件","0.37","0.00","0.60","-0.12","-0.67","0.18"," ","31","0.36"," ","64.38","26.60","-0.55"," "
" "," ","308","8940新天地","觀光","0.07","0.02","0.01","0.03","0.06","0.16"," ","50","0.35"," ","70.84","17.50","0.10"," "
" "," ","309","1473台南","紡織","0.08","0.06","0.17","0.00","0.01","0.03"," ","50","0.35"," ","72.19","21.25","-0.35"," "
" "," ","310","1616億泰","電器電纜","0.04","-0.15","0.11","-0.13","0.45","0.03"," ","30","0.35"," ","61.18","22.15","-0.15"," "
" "," ","311","1525江申","汽車","0.05","0.12","0.02","0.00","0.08","0.08"," ","40","0.35"," ","87.69","63.30","0.80"," "
" "," ","312","2105正新","橡膠","0.10","0.51","0.10","0.02","-0.19","-0.20"," ","10","0.34"," ","80.79","31.20","-0.35"," "
" "," ","313","2431聯昌","電子零組件","0.04","0.07","-0.01","0.21","0.06","-0.03"," ","10","0.34"," ","40.95","10.80","-0.05"," "
" "," ","314","3045台灣大","通信網路","0.05","0.07","0.02","0.01","0.17","0.02"," ","30","0.34"," ","91.90","111.50","-0.50"," "
" "," ","315","6776展卅眥篕卅","電子通路","0.03","0.24","-0.02","-0.04","0.09","0.04"," ","30","0.34"," ","67.39","56.70","-0.80"," "
" "," ","316","3716中化控股","生技醫療業","0.13","0.11","0.04","0.09","-0.12","0.09"," ","31","0.34"," ","53.99","31.70","-0.70"," "
" "," ","317","4961天鈺","半導體","0.09","0.64","-0.64","-0.36","0.96","-0.36"," ","30","0.33"," ","41.66","152.50","-4.50"," "
" "," ","318","2483百容","電子零組件","0.07","-0.33","0.48","0.06","0.07","-0.02"," ","30","0.33"," ","63.63","22.40","-0.30"," "
" "," ","319","3703欣陸","營建","0.19","0.09","0.00","0.02","-0.08","0.10"," ","31","0.32"," ","72.38","20.75","-0.20"," "
" "," ","320","7749意騰-KY","半導體","-0.04","-0.45","0.85","0.00","-0.02","-0.02"," ","21","0.32"," ","50.45","426.00","12.50"," "
" "," ","321","1451年興","紡織","-0.22","0.25","0.03","0.09","0.00","0.17"," ","31","0.32"," ","62.75","16.65","-0.30"," "
" "," ","322","2023燁輝","鋼鐵","0.10","-0.02","0.01","0.04","0.01","0.18"," ","31","0.32"," ","78.18","14.00","-0.10"," "
" "," ","323","2385群光","電子零組件","0.21","0.00","0.29","0.15","0.03","-0.36"," ","10","0.32"," ","77.18","123.50","-1.00"," "
" "," ","324","6918愛派司","生技醫療業","-0.01","0.01","0.06","0.14","0.09","0.02"," ","10","0.31"," ","49.58","73.70","-0.60"," "
" "," ","325","1103嘉泥","水泥","0.06","0.04","0.10","-0.07","0.20","-0.02"," ","30","0.31"," ","79.03","13.45","-0.05"," "
" "," ","326","2250IKKA-KY","汽車","-0.01","0.25","-0.02","0.03","-0.12","0.18"," ","31","0.31"," ","52.19","63.00","-0.30"," "
" "," ","327","6142友勁","通信網路","-0.09","-0.12","0.08","0.51","-0.22","0.15"," ","31","0.31"," ","58.10","8.85","-0.09"," "
" "," ","328","1783和康生","生技醫療業","0.07","0.10","0.06","0.00","-0.07","0.15"," ","31","0.31"," ","64.15","38.90","-0.50"," "
" "," ","329","1723中碳","化學","-0.10","0.90","-0.75","0.28","-0.06","0.04"," ","31","0.31"," ","51.48","78.30","0.30"," "
" "," ","330","6197佳必琪","電子零組件","-1.07","-1.12","0.36","-2.10","1.60","2.64"," ","50","0.31"," ","50.58","208.00","1.50"," "
" "," ","331","6949沛爾生醫-創","生技醫療業","-0.42","0.67","0.59","0.03","0.07","-0.64"," ","30","0.30"," ","72.51","771.00","-16.00"," "
" "," ","332","2409友達","光電","-0.79","0.25","4.97","-0.81","-2.24","-1.08"," ","31","0.30"," ","49.98","17.20","-0.10"," "
" "," ","333","2722夏都","觀光","0.00","0.00","0.00","0.29","0.00","0.00"," ","21","0.29"," ","87.43","23.30","-0.10"," "
" "," ","334","6838台新藥","生技醫療業","-0.12","0.05","0.29","0.00","0.07","0.00"," ","30","0.29"," ","61.53","27.90","0.10"," "
" "," ","335","2206三陽工業","汽車","0.18","0.20","0.10","-0.06","-0.18","0.05"," ","31","0.29"," ","82.75","55.50","-1.50"," "
" "," ","336","1524耿鼎","汽車","-0.45","0.57","0.43","-0.01","-0.48","0.22"," ","31","0.28"," ","40.20","28.15","-0.25"," "
" "," ","337","2032新鋼","鋼鐵","0.24","-0.03","0.20","0.16","-0.29","0.00"," ","31","0.28"," ","56.28","16.00","-0.55"," "
" "," ","338","4414如興","紡織","0.56","-0.38","0.00","-0.02","-0.06","0.18"," ","31","0.28"," ","62.91","10.10","-0.20"," "
" "," ","339","8046南電","電子零組件","0.48","-0.10","0.86","0.04","-1.33","0.33"," ","31","0.28"," ","85.31","1005.00","89.00"," "
" "," ","340","1325恆大","塑膠","0.52","0.05","0.11","-0.56","-0.02","0.18"," ","50","0.28"," ","46.28","26.20","-0.60"," "
" "," ","341","6283淳安","其他電子","0.06","0.01","0.02","-0.01","0.21","-0.01"," ","30","0.28"," ","60.84","21.60","-0.20"," "
" "," ","342","5258虹堡","電腦週邊","0.35","-0.35","-0.24","0.85","-0.40","0.07"," ","31","0.28"," ","53.69","47.65","0.05"," "
" "," ","343","6235華孚","電腦週邊","-0.90","0.42","0.28","0.61","-0.15","0.02"," ","31","0.28"," ","42.51","43.20","-0.65"," "
" "," ","344","1907永豐餘","造紙","0.02","0.05","0.05","0.13","-0.03","0.06"," ","31","0.28"," ","84.01","23.60","-0.35"," "
" "," ","345","6216居易","通信網路","-0.01","0.00","-0.02","-0.07","-0.05","0.42"," ","50","0.27"," ","39.62","24.30","-0.35"," "
" "," ","346","8487愛爾達-創","雲端","0.00","0.02","0.03","0.04","0.08","0.10"," ","50","0.27"," ","55.76","77.10","-0.40"," "
" "," ","347","4994傳奇","資訊服務","0.06","0.05","0.03","0.05","0.04","0.04"," ","21","0.27"," ","85.54","95.90","-4.10"," "
" "," ","348","2852第一保","金融","-0.03","0.25","-0.25","0.08","0.08","0.14"," ","41","0.27"," ","65.08","26.10","-0.05"," "
" "," ","349","6115鎰勝","電子零組件","0.00","0.00","0.01","0.06","-0.02","0.22"," ","31","0.27"," ","61.25","47.75","-0.20"," "
" "," ","350","2886兆豐金","金融","-0.05","-0.01","0.06","0.06","0.08","0.13"," ","50","0.27"," ","81.74","39.10","-1.00"," "
" "," ","351","2028威致","鋼鐵","0.18","-0.01","0.17","0.00","0.01","-0.08"," ","30","0.27"," ","83.28","17.50","-0.55"," "
" "," ","352","2493揚博","電子零組件","-0.57","-0.10","1.05","2.91","-1.83","-1.19"," ","31","0.27"," ","47.88","123.00","-1.50"," "
" "," ","353","2601益航","貿易百貨","0.03","-0.01","0.09","0.14","0.06","-0.04"," ","10","0.27"," ","31.89","5.01","-0.17"," "
" "," ","354","1443立益物流","其他","0.01","0.05","0.13","0.01","0.01","0.06"," ","41","0.27"," ","89.60","21.20","-0.10"," "
" "," ","355","4771望隼","生技醫療業","-0.02","0.11","0.06","0.08","0.00","0.04"," ","31","0.27"," ","60.57","188.50","0.50"," "
" "," ","356","6464台數科","其他","0.04","0.02","0.03","0.03","0.06","0.08"," ","50","0.26"," ","84.54","76.10","0.50"," "
" "," ","357","4142國光生","生技醫療業","0.12","0.32","-0.24","0.32","-0.35","0.09"," ","31","0.26"," ","38.90","17.70","-0.25"," "
" "," ","358","2882國泰金","金融","-0.03","-0.01","0.08","-0.01","0.05","0.18"," ","50","0.26"," ","85.30","77.20","-1.40"," "
" "," ","359","6585鼎基","其他","0.21","0.08","0.10","0.04","-0.02","-0.15"," ","10","0.26"," ","79.95","84.30","-0.80"," "
" "," ","360","6799來頡","半導體","0.45","-0.20","0.62","0.09","-0.73","0.02"," ","31","0.25"," ","36.35","88.00","-1.50"," "
" "," ","361","2013中鋼構","鋼鐵","0.43","0.02","0.15","-0.03","-0.07","-0.25"," ","10","0.25"," ","79.26","42.75","-0.30"," "
" "," ","362","2885元大金","金融","0.07","0.03","0.00","0.10","-0.01","0.06"," ","31","0.25"," ","83.20","52.20","-0.10"," "
" "," ","363","6965中傑-KY","運動","0.02","0.06","0.05","0.04","0.07","0.01"," ","30","0.25"," ","91.78","87.00","0.10"," "
" "," ","364","2402毅嘉","電子零組件","-0.66","0.22","1.63","3.10","-3.22","-0.83"," ","31","0.24"," ","47.66","70.20","1.80"," "
" "," ","365","2607榮運","航運","-0.07","0.12","0.16","0.09","-0.16","0.10"," ","31","0.24"," ","76.98","47.45","-0.90"," "
" "," ","366","3027盛達","通信網路","0.57","0.01","-0.23","-0.12","-0.25","0.26"," ","31","0.24"," ","44.53","18.60","0.10"," "
" "," ","367","7711永擎","電腦週邊","0.33","0.03","-0.02","-0.04","-0.07","0.01"," ","31","0.24"," ","61.71","407.00","-8.00"," "
" "," ","368","2430燦坤","電子通路","0.05","0.01","0.01","-0.29","0.13","0.33"," ","50","0.24"," ","64.33","19.95","-0.50"," "
" "," ","369","1529樂事綠能","電機","0.11","-0.08","0.26","-0.13","0.00","0.08"," ","50","0.24"," ","47.22","21.70","-0.10"," "
" "," ","370","6606建德工業","電機","0.30","0.00","-0.03","-0.06","0.01","0.02"," ","50","0.24"," ","70.41","24.10","-0.30"," "
" "," ","371","6024群益期","金融","-0.06","0.21","0.06","-0.02","0.17","-0.13"," ","30","0.23"," ","67.94","56.20","0.50"," "
" "," ","372","2845遠東銀","金融","0.07","0.15","0.06","0.09","-0.05","-0.09"," ","10","0.23"," ","73.37","12.25","-0.05"," "
" "," ","373","5285界霖","半導體","0.12","0.09","0.14","0.12","-0.14","-0.10"," ","31","0.23"," ","61.21","55.00","0.60"," "
" "," ","374","2939永邑-KY","貿易百貨","-0.49","0.56","0.03","0.06","0.02","0.04"," ","31","0.22"," ","75.66","25.10","-0.40"," "
" "," ","375","1417嘉裕","紡織","-0.12","0.03","0.20","0.02","-0.15","0.24"," ","31","0.22"," ","57.60","8.85","-0.02"," "
" "," ","376","6269台郡","電子零組件","0.68","-0.30","1.12","-0.83","0.23","-0.68"," ","30","0.22"," ","35.40","65.80","2.10"," "
" "," ","377","6591動力-KY","電腦週邊","-0.01","-0.06","0.26","0.03","0.01","-0.01"," ","10","0.22"," ","28.04","57.00","-0.70"," "
" "," ","378","2321東訊","通信網路","0.01","0.01","0.02","0.07","0.09","0.02"," ","30","0.22"," ","70.59","13.20","0.30"," "
" "," ","379","5546永固-KY","營建","0.00","-0.03","0.00","0.00","0.25","0.00"," ","30","0.22"," ","84.52","16.50","-0.20"," "
" "," ","380","6958日盛台駿","其他","0.04","0.03","0.03","0.01","0.08","0.03"," ","30","0.22"," ","94.07","19.90","0.10"," "
" "," ","381","5531鄉林","營建","0.04","0.01","0.02","0.18","0.02","-0.06"," ","10","0.21"," ","85.83","8.29","-0.11"," "
" "," ","382","910861神州-DR","存託憑證","-1.52","1.23","0.01","-1.12","1.47","0.14"," ","30","0.21"," ","34.99","4.04","0.01"," "
" "," ","383","3013晟銘電","電腦週邊","0.97","-0.47","0.48","-0.89","-0.45","0.57"," ","50","0.21"," ","47.79","104.50","-7.50"," "
" "," ","384","1752南光","生技醫療業","0.05","0.02","0.04","0.05","0.02","0.03"," ","31","0.21"," ","63.90","33.50","-0.10"," "
" "," ","385","6206飛捷","電腦週邊","0.57","-0.79","0.83","-0.30","0.19","-0.29"," ","30","0.21"," ","48.72","108.00","2.00"," "
