"代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","外資連續買賣日數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣日數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣日數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣日數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"6220","岳豐","30","-0.1","-0.33","05/15","+3","+86","14.9","0.06","0","0","0","0","+13","+32","1.12","0.02","+3","+87","15.1","0.06"
"6274","台燿","1305","-145","-10","05/15","+3","+870","15.3","0.3","+1","+4","0.26","0","+5","+1,314","13.4","0.45","+5","+867","8.86","0.3"
"6432","今展科","51.1","+1.5","+3.02","05/15","+3","+1,044","9.53","3.04","0","0","0","0","+2","+1","0.01","0","+3","+1,012","9.24","2.94"
"6442","光聖","1740","-115","-6.2","05/15","+3","+1,406","14.4","1.79","-1","-493","-15.1","-0.63","-4","-27","-0.2","-0.03","+2","+499","9.34","0.63"
"6494","九齊","52.1","-2.9","-5.27","05/15","+3","+248","21","0.79","0","0","0","0","+1","+3","0.58","0.01","+3","+254","21.5","0.8"
"6525","捷敏-KY","105","-11.5","-9.87","05/15","+3","+278","4.09","0.22","0","0","0","0","-1","-15","-0.39","-0.01","+3","+262","3.85","0.2"
"6527","明達醫","71","+1.2","+1.72","05/15","+3","+15","16.6","0.06","0","0","0","0","0","0","0","0","+3","+15","16.6","0.06"
"6574","霈方","112.5","-11.5","-9.27","05/15","+3","+91","10","0.41","0","0","0","0","0","0","0","0","+3","+91","10","0.41"
"6613","朋億*","252.5","+0.5","+0.2","05/15","+3","+501","27.4","0.64","0","0","0","0","+3","+19","1.05","0.02","+3","+518","28.4","0.67"
"6615","慧智","32.75","-0.35","-1.06","05/15","+3","+12","9.25","0.06","0","0","0","0","0","0","0","0","+3","+12","9.25","0.06"
"6642","富致","69.8","+6.3","+9.92","05/15","+3","+126","6.96","0.34","0","0","0","0","+1","+35","6.53","0.09","+3","+159","8.77","0.43"
"6672","騰輝電子-KY","181.5","-13.5","-6.92","05/15","+3","+2,524","15.6","3.53","0","0","0","0","+2","+197","1.58","0.28","+3","+2,664","16.5","3.73"
"6790","永豐實","39.9","+0.05","+0.13","05/15","+3","+148","21.8","0.06","0","0","0","0","-1","-5","-2.49","0","+3","+143","21","0.05"
"6805","富世達","1735","-45","-2.53","05/15","+3","+985","16.4","1.44","-5","-2,175","-20","-3.17","-5","-92","-0.85","-0.13","+1","+62","3.66","0.09"
"6885","全福生技","22","+0.6","+2.8","05/15","+3","+125","9.44","0.09","0","0","0","0","-3","-8","-0.6","-0.01","+2","+117","12.8","0.09"
"7556","意德士","285","+12","+4.4","05/15","+3","+22","1.95","0.08","0","0","0","0","+1","+3","0.38","0.01","+3","+24","2.13","0.09"
"7822","倍利科","1155","+15","+1.32","05/15","+3","+159","12","0.35","0","0","0","0","-2","-6","-0.65","-0.01","+3","+162","12.2","0.36"
"8446","華研","84","+0.4","+0.48","05/15","+3","+109","30","0.21","0","0","0","0","-1","0","0","0","+3","+109","30","0.21"
"8942","森鉅","42.5","+0.5","+1.19","05/15","+3","+244","14.6","0.12","0","0","0","0","0","0","0","0","+3","+244","14.6","0.12"
"9906","欣巴巴","31.9","-1.05","-3.19","05/15","+3","+117","13.6","0.13","0","0","0","0","+1","+2","0.66","0","+3","+120","14","0.13"
"9914","美利達","70.1","+6.3","+9.87","05/15","+3","+4,312","26.6","1.44","0","0","0","0","+1","+50","0.69","0.02","+3","+4,386","27.1","1.47"
"9938","百和","43.8","-0.7","-1.57","05/15","+3","+644","10.7","0.22","-3","-795","-13.2","-0.27","-5","-45","-0.45","-0.02","-1","-475","-22.5","-0.16"
"00400A","主動國泰動能高息","13.2","-0.59","-4.28","05/15","+2","+10,560","6.85","0.68","0","0","0","0","+1","+8,538","8.33","0.55","+1","+17,346","16.9","1.12"
"00401A","主動摩根台灣鑫收","12.38","-0.4","-3.13","05/15","+2","+2,619","11.5","0.98","0","0","0","0","-2","-815","-3.59","-0.3","+5","+6,293","9.62","2.35"
"00631L","元大台灣50正2","31.26","-0.7","-2.19","05/15","+2","+11,377","2.7","0.26","0","0","0","0","-1","-9,045","-3.48","-0.21","+2","+8,420","2","0.19"
"00632R","元大台灣50反1","11.46","+0.14","+1.24","05/15","+2","+2,322","0.96","0.1","0","0","0","0","-1","-25,902","-17.3","-1.11","-1","-24,134","-16.2","-1.03"
"00647L","元大S&P500正2","133.45","+0.3","+0.23","05/15","+2","+17","12.9","0.26","0","0","0","0","+6","+169","42.2","2.63","+6","+195","48.7","3.03"
"00678","群益那斯達克生技","35.97","-0.36","-0.99","05/15","+2","+347","46.4","4.37","0","0","0","0","-2","-342","-45.7","-4.3","-1","-1","-0.23","-0.01"
"00681R","元大美債20反1","21.32","+0.06","+0.28","05/15","+2","+8","13.8","0.11","0","0","0","0","-1","-2","-5.62","-0.03","+4","+15","16.9","0.2"
"00695B","富邦美債7-10","34.87","-0.13","-0.37","05/15","+2","+6","0.62","0.02","0","0","0","0","-2","-116","-12.1","-0.3","-2","-110","-11.4","-0.28"
"00875","國泰網路資安","42.92","+0.02","+0.05","05/15","+2","+469","83.8","3.48","0","0","0","0","-2","-378","-67.5","-2.8","+13","+731","26.8","5.42"
"00912","中信臺灣智慧50","30.45","-0.41","-1.33","05/15","+2","+504","20.4","0.85","0","0","0","0","-2","-533","-21.6","-0.9","+1","+4","0.32","0.01"
"00919","群益台灣精選高息","25.76","-0.13","-0.5","05/15","+2","+16,501","5.67","0.09","0","0","0","0","+22","+1,299,880","37","7.3","+22","+1,801,192","51.3","10.1"
"00922","國泰台灣領袖50","35.8","-0.45","-1.24","05/15","+2","+2,452","12.9","0.12","0","0","0","0","+2","+2,031","10.7","0.1","+2","+4,482","23.6","0.23"
"00923","群益台ESG低碳50","37.68","-0.56","-1.46","05/15","+2","+283","3.38","0.03","0","0","0","0","+6","+4,584","17.3","0.54","+28","+111,801","55.3","13.2"
"00927","群益半導體收益","35.02","-0.52","-1.46","05/15","+2","+5,489","13.6","0.73","0","0","0","0","-5","-6,140","-5.31","-0.81","-1","-30","-0.13","0"
"00929","復華台灣科技優息","25.78","-0.32","-1.23","05/15","+2","+10,610","12","0.22","0","0","0","0","+11","+243,093","36.7","5.14","+28","+1,048,340","54.9","22.1"
"009811","統一美國50","12.97","+0.04","+0.31","05/15","+2","+394","6.95","0.13","0","0","0","0","+1","+413","14.6","0.14","+4","+3,978","32.3","1.33"
"00999A","主動野村臺灣高息","10.26","-0.29","-2.75","05/15","+2","+13,321","8.02","0.83","0","0","0","0","-1","-25,444","-26","-1.58","-1","-18,880","-19.3","-1.17"
"1240","茂生農經","58.4","+0.1","+0.17","05/15","+2","+3","12.6","0.01","0","0","0","0","0","0","0","0","+2","+3","12.6","0.01"
"1256","鮮活果汁-KY","179.5","-5.5","-2.97","05/15","+2","+20","6.5","0.06","0","0","0","0","0","0","0","0","+2","+18","5.86","0.05"
"1294","漢田生技","77.7","-0.1","-0.13","05/15","+2","+6","10.5","0.02","0","0","0","0","0","0","0","0","+2","+6","10.5","0.02"
"1304","台聚","12.25","-0.5","-3.92","05/15","+2","+138","1.29","0.01","0","0","0","0","-4","-275","-1.38","-0.02","+1","+23","0.37","0"
"1305","華夏","12.5","-0.15","-1.19","05/15","+2","+724","10.8","0.12","0","0","0","0","-2","-61","-0.91","-0.01","+2","+663","9.91","0.11"
"1308","亞聚","13","-0.3","-2.26","05/15","+2","+791","15.4","0.13","0","0","0","0","-2","-129","-2.52","-0.02","+2","+662","12.9","0.11"
"1309","台達化","15.65","-0.45","-2.8","05/15","+2","+1,909","20.5","0.48","0","0","0","0","-2","-10","-0.11","0","+2","+1,899","20.4","0.48"
"1526","日馳","14.7","0","0","05/15","+2","+63","14","0.1","0","0","0","0","+1","+2","1.14","0","+2","+60","13.3","0.1"
"1536","和大","51.4","+0.1","+0.19","05/15","+2","+808","19.7","0.29","0","0","0","0","-4","-248","-2.39","-0.09","+2","+778","18.9","0.28"
"1537","廣隆","125.5","-0.5","-0.4","05/15","+2","+2","1","0","0","0","0","0","0","0","0","0","+2","+1","0.55","0"
"1591","駿吉-KY","50.6","-2.1","-3.98","05/15","+2","+69","3.84","0.18","0","0","0","0","-1","-1","-0.07","0","+2","+69","3.84","0.18"
"1598","岱宇","20.1","-0.05","-0.25","05/15","+2","+38","10","0.02","0","0","0","0","0","0","0","0","+2","+34","8.98","0.02"
"1713","國化","47.9","+0.6","+1.27","05/15","+2","+220","37.5","0.15","0","0","0","0","+1","+5","1.16","0","+2","+225","38.4","0.15"
"2027","大成鋼","39.85","+0.05","+0.13","05/15","+2","+57,711","54.8","2.23","-2","-2,020","-1.92","-0.08","+2","+451","0.43","0.02","+2","+56,142","53.3","2.17"
