"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日賣出佔成交","2日賣出佔成交","3日賣出佔成交","5日賣出佔成交","10日賣出佔成交","1個月賣出佔成交","3個月賣出佔成交","半年賣出佔成交","1年賣出佔成交","3年賣出佔成交","10年賣出佔成交","今年賣出佔成交"
"188","2211","長榮鋼","95.3","+0.3","+0.32","07/13","0","0.32","0.2","0.41","0.41","0.38","5.34","4.52","4.19","8.96","","4.3"
"189","9945","潤泰新","25.4","-0.45","-1.74","07/13","0","0","0","0.4","0.48","0.24","0.17","0.13","0.48","0.02","0.01","2.05"
"190","9938","百和","45.95","-0.2","-0.43","07/13","0","0.61","0.4","0.39","0.29","0.34","1.86","1.46","0.72","0.24","0.07","2.61"
"191","8464","億豐","368","+8","+2.22","07/13","0.18","0.46","0.37","0.39","0.3","0.32","0.92","0.61","0.32","0.13","0.08","0.59"
"192","00850","元大臺灣ESG永續","89.6","-0.15","-0.17","07/13","0","0","0","0.39","0.71","0.49","1.22","1.08","0.98","1.06","","1.02"
"193","2467","志聖","595","+39","+7.01","07/13","0","0.15","0.63","0.39","0.74","0.88","2.22","1.06","0.64","0.53","0.34","1"
"194","3583","辛耘","794","-23","-2.82","07/13","0","0.04","0.03","0.39","0.97","0.62","1.27","0.69","1.05","0.83","0.96","0.67"
"195","2477","美隆電","21.2","-0.1","-0.47","07/13","0","1.44","0.85","0.39","0.11","0.07","0.02","0.01","0","0.22","0.12","0.01"
"196","2610","華航","21.05","+0.45","+2.18","07/13","0.05","0.07","0.05","0.38","0.43","0.21","1.84","2.76","3.69","1.98","0.97","2.94"
"197","3260","威剛","405","-5","-1.22","07/13","0","0.75","0.66","0.38","2.02","2.06","2.61","2.21","1.79","2.21","1.58","2.19"
"198","2451","創見","252.5","-1","-0.39","07/13","1.48","0.83","0.55","0.38","0.63","0.53","5.55","3.46","4.52","5.2","4.41","3.64"
"199","8938","明安","55","+0.8","+1.48","07/13","0","1.33","0.79","0.38","0.13","0.07","0.01","0.01","0.16","0.02","0","0.01"
"200","2753","八方雲集","177","+1","+0.57","07/13","0","0.47","0.35","0.38","0.26","0.25","0.48","0.59","0.66","1.9","","0.59"
"201","2458","義隆","183","-0.5","-0.27","07/13","0.01","0.06","0.04","0.36","1.38","2.04","4.17","4.83","5.38","4.16","2.49","5.22"
"202","6271","同欣電","236","-16","-6.35","07/13","0","0","0","0.35","0.13","0.08","0.73","0.62","0.51","0.82","3.53","0.61"
"203","6890","來億-KY","181.5","-15.5","-7.87","07/13","0","0","0.04","0.35","0.26","0.27","0.05","0.36","1.37","","","0.85"
"204","3211","順達","457.5","+3.5","+0.77","07/13","0","0","0","0.33","0.39","1.24","4.97","4.16","4.48","2.68","2.06","4.44"
"205","2718","全心投控","48.4","-0.8","-1.63","07/13","0","1.06","0.71","0.33","0.11","0.05","0.02","0.01","0","0","0","0.01"
"206","2472","立隆電","343","-33","-8.78","07/13","1.42","0.7","0.51","0.31","0.19","0.34","0.25","0.52","0.67","0.44","0.42","0.52"
"207","1907","永豐餘","27.05","+0.3","+1.12","07/13","0","0.22","0.19","0.3","0.23","0.18","0.32","0.44","0.4","6.22","1.39","0.45"
"208","3491","昇達科","1260","-10","-0.79","07/13","0","0","0.5","0.3","0.22","2.04","1.79","1.69","1.47","1.77","1.35","1.63"
"209","1419","新紡","66.2","-0.5","-0.75","07/13","0","0.49","0.28","0.29","0.22","0.12","0.1","0.04","0.08","0.04","0.03","0.04"
"210","3040","遠見","38.1","+0.6","+1.6","07/13","0","0.61","0.54","0.29","0.28","0.16","0.14","0.04","0.01","0","0.01","0.04"
"211","2855","統一證","49.65","-0.75","-1.49","07/13","0.06","0.24","0.15","0.29","0.2","0.15","0.31","0.6","0.7","3.19","1.75","0.6"
"212","6177","達麗","46.1","+0.8","+1.77","07/13","0","0.76","0.54","0.29","0.12","0.04","4.37","4.59","6.46","3.76","2.56","5.06"
"213","2387","精元","38.85","-1","-2.51","07/13","0","0.94","0.67","0.28","0.09","0.05","0.01","0.06","0.29","0.37","1.12","0.06"
"214","9933","中鼎","40.6","-0.5","-1.22","07/13","0.18","0.12","0.07","0.28","0.25","0.26","0.09","0.07","0.03","0.01","0.01","0.12"
"215","5522","遠雄","66.1","+1.4","+2.16","07/13","0","0.59","0.43","0.27","12.4","10.8","5.59","5.31","3.68","7.51","5.39","5.93"
"216","1307","三芳","32.35","+0.2","+0.62","07/13","0","0.26","0.14","0.27","0.35","0.38","0.86","0.6","1.2","1.01","0.73","0.58"
"217","1612","宏泰","32.8","-0.75","-2.24","07/13","0","0.18","0.11","0.27","0.28","0.36","0.52","0.3","0.26","0.14","0.08","0.29"
"218","2408","南亞科","423","-12.5","-2.87","07/13","0.01","0.01","0.05","0.25","2.88","1.37","1.07","1.35","0.87","1.33","1.73","1.31"
"219","1608","華榮","33.6","-0.45","-1.32","07/13","0","0.41","0.26","0.25","0.26","0.28","0.33","0.31","0.12","0.06","0.04","0.29"
"220","6409","旭隼","1055","-50","-4.52","07/13","0.54","0.49","0.32","0.25","3.59","2.53","1.05","0.86","0.63","0.73","0.76","0.84"
"221","2049","上銀","332","+0.5","+0.15","07/13","1.42","0.85","0.55","0.25","2.24","2.49","0.77","0.62","0.7","1.86","1.52","0.61"
"222","6669","緯穎","4960","-80","-1.59","07/13","0.54","0.53","0.41","0.24","1.6","3.72","2.72","4.1","3.61","3.28","","4.05"
"223","3376","新日興","194","0","0","07/13","1.76","0.84","0.51","0.24","0.58","0.26","0.68","0.59","1.6","2.11","2.82","0.55"
"224","6703","軒郁","118","+0.5","+0.43","07/13","0","0.57","0.45","0.24","0.08","0.05","0.01","0.01","0","0.27","","0.01"
"225","5209","新鼎","157.5","-1","-0.63","07/13","0","1.34","0.64","0.24","0.07","0.04","0.01","0.01","0","0.16","0.09","0.01"
"226","2006","東和鋼鐵","70.2","0","0","07/13","0.04","0.16","0.11","0.24","9.99","38.9","20.7","13.3","10.5","9.02","3.74","13.1"
"227","1102","亞泥","34.9","-0.8","-2.24","07/13","0.07","0.19","0.14","0.24","32","30.3","14.5","12.4","11.3","11.3","6.45","12.1"
"228","6743","安普新","30.35","-0.55","-1.78","07/13","0","0.71","0.52","0.24","0.06","0.03","0.01","0.01","0.01","0","","0.01"
"229","8021","尖點","508","-13","-2.5","07/13","0","0","0","0.24","1.48","2.08","2.3","0.75","0.16","0.13","0.1","0.65"
"230","3218","大學光","140.5","-0.5","-0.35","07/13","0","0.26","0.13","0.24","0.3","0.41","0.63","0.4","0.23","1.43","0.79","0.39"
"231","4532","瑞智","26.2","+0.15","+0.58","07/13","0","0.37","0.23","0.21","0.12","0.2","0.79","0.76","1.2","0.38","0.79","0.77"
"232","2801","彰銀","23.85","-0.2","-0.83","07/13","0.13","0.25","0.17","0.21","0.14","0.16","1.36","1.19","3.41","3.57","1.75","4.41"
"233","2480","敦陽科","163.5","+3","+1.87","07/13","0","0.18","0.11","0.21","0.26","0.25","0.87","0.77","1.34","1.05","0.94","0.75"
"234","6770","力積電","69","-2.1","-2.95","07/13","0.71","0.53","0.35","0.2","0.27","0.15","0.06","0.11","0.06","0.22","","0.1"
"235","6206","飛捷","128.5","-3","-2.28","07/13","0","0.08","0.06","0.2","0.26","0.3","0.32","0.47","3.75","1.58","1.49","1.27"
"236","6191","精成科","101.5","+0.5","+0.5","07/13","0","0.65","0.39","0.19","0.05","0.22","0.12","1.29","1.44","2.35","1.21","1.33"
"237","4105","東洋","78.4","+1.1","+1.42","07/13","0","0.51","0.3","0.19","1.32","6.84","3.5","1.91","1.24","0.75","1.72","1.86"
"238","2106","建大","17.5","+0.1","+0.57","07/13","0","0.16","0.11","0.19","0.11","0.07","0.05","0.11","0.08","0.21","1.5","0.1"
"239","2002","中鋼","18.4","-0.15","-0.81","07/13","0","0.05","0.04","0.19","0.13","22.1","7.46","4.21","3.31","3.29","2.33","4.01"
"240","3167","大量","826","+51","+6.58","07/13","0","0.13","0.39","0.19","0.54","3.44","4.18","2.23","0.69","0.38","0.32","2.38"
"241","5880","合庫金","25.2","+0.05","+0.2","07/13","0.08","0.25","0.15","0.18","0.25","0.78","0.48","0.67","1.17","0.96","0.5","0.68"
"242","8215","明基材","27.4","-0.9","-3.18","07/13","0","0","0","0.18","0.21","0.19","0.07","0.07","0.07","0.03","0","0.08"
"243","1723","中碳","86.5","+2.1","+2.49","07/13","0","0","0","0.18","0.22","0.31","0.08","0.38","0.46","3.28","1.52","0.37"
"244","2356","英業達","64.7","-5.1","-7.31","07/13","0.52","0.19","0.18","0.17","0.19","0.83","1.1","1.17","2","1.99","2.36","1.17"
"245","2382","廣達","378","+4.5","+1.2","07/13","0.23","0.14","0.1","0.17","0.75","1.59","2.13","1.97","2.89","2.62","2.47","1.9"
"246","3014","聯陽","138","-1.5","-1.08","07/13","0","0.19","0.13","0.16","0.14","0.11","0.32","0.82","2.3","5.19","1.78","1.07"
"247","7750","新代","2030","-35","-1.69","07/13","0","0","0","0.16","1.64","0.71","0.93","0.53","","","","0.52"
"248","2812","台中銀","20.65","+0.05","+0.24","07/13","0.13","0.29","0.2","0.15","0.18","0.11","0.07","0.2","0.86","0.58","0.54","0.2"
"249","2903","遠百","22","-0.25","-1.12","07/13","0.13","0.15","0.1","0.15","0.05","0.03","2.4","5.4","2.84","6.65","3.25","5.35"
"250","1736","喬山","128","-3.5","-2.66","07/13","0","0.16","0.11","0.15","2.4","1.35","1.03","0.74","1.74","0.78","1.17","0.74"
"251","1722","台肥","47.2","-0.35","-0.74","07/13","0.09","0.18","0.13","0.14","0.1","0.1","0.04","0.16","1.26","3.82","1.89","0.19"
"252","2707","晶華","180.5","+0.5","+0.28","07/13","0","0","0","0.14","0.06","0.03","0.76","0.58","2.27","2.59","1.9","0.56"
"253","2547","日勝生","11.3","-0.15","-1.31","07/13","0","0.36","0.23","0.14","0.08","0.05","0.08","0.07","1.08","0.28","0.13","0.07"
"254","4137","麗豐-KY","95.8","-0.9","-0.93","07/13","0","0.34","0.24","0.14","0.05","0.04","0.02","0.11","0.07","0.17","1.36","0.11"
"255","6026","福邦證","15.3","-0.4","-2.55","07/13","0","0.47","0.31","0.14","0.04","0.02","0.01","0","0","0","0","0"
"256","1104","環泥","27.1","0","0","07/13","0","0.08","0.05","0.14","0.09","0.03","0.04","0.02","0.16","0.27","0.33","0.02"
"257","3006","晶豪科","228","-9","-3.8","07/13","0","0.01","0.01","0.13","1.24","0.72","0.17","0.12","0.07","0.24","0.5","0.11"
"258","2731","雄獅","145","-0.5","-0.34","07/13","0","0.16","0.1","0.13","0.99","5.12","2.06","1.69","1.52","2.64","1.97","1.62"
"259","2886","兆豐金","47","+0.3","+0.64","07/13","0.06","0.17","0.11","0.12","0.16","0.47","2.53","2.65","4.29","6.25","3.54","2.72"
"260","2838","聯邦銀","23.45","-0.35","-1.47","07/13","0","0.08","0.06","0.12","0.11","0.08","0.15","4.52","2.52","0.98","0.74","4.84"
"261","9935","慶豐富","18.8","+0.5","+2.73","07/13","0","0.63","0.35","0.12","0.04","0.04","0.02","0.01","0","0","0","0.01"
"262","6577","勁豐","79.5","-0.5","-0.62","07/13","0","0.29","0.16","0.12","0.08","0.03","0.01","0.01","0.01","0","","0.01"
"263","2206","三陽工業","63.7","-0.5","-0.78","07/13","0","0.06","0.04","0.12","9.52","5.62","4.44","6.27","8.34","3.61","1.42","6.99"
"264","6279","胡連","121.5","-1","-0.82","07/13","0","0.13","0.08","0.12","0.18","0.24","0.96","1.27","2.07","3.39","2.72","1.53"
"265","3010","華立","118.5","+1","+0.85","07/13","0.12","0.07","0.05","0.12","9.81","24.1","11","6.54","4.58","5.03","2.86","6.43"
"266","4961","天鈺","171","-5","-2.84","07/13","0","0.1","0.07","0.12","1.16","0.62","0.45","0.35","5.17","4.55","","1.22"
"267","8936","國統","55.1","-0.5","-0.9","07/13","0","0.12","0.07","0.12","0.05","0.05","0.1","0.08","0.22","0.01","0","0.07"
"268","3029","零壹","102","-1","-0.97","07/13","0","0.09","0.06","0.11","2.31","1.42","0.56","0.43","0.55","0.32","0.17","0.43"
"269","2023","燁輝","14.2","+0.3","+2.16","07/13","0","0.07","0.04","0.11","0.06","0.04","0.03","0.02","0.24","0.35","0.17","0.18"
"270","1590","亞德客-KY","1320","+40","+3.12","07/13","0","0.05","0.03","0.11","0.28","0.65","1.35","1.2","1.1","1.82","2.06","1.17"
"271","5234","達興材料","369.5","-11","-2.89","07/13","0","0","0","0.11","0.09","2.54","2.76","2.15","3.18","2.5","2.38","1.91"
"272","9939","宏全","124","+1.5","+1.22","07/13","0","0.07","0.06","0.11","0.08","0.09","1.6","1.31","1.13","0.28","0.07","1.36"
"273","2520","冠德","35.35","+0.25","+0.71","07/13","0","0.05","0.03","0.11","0.09","0.03","0.07","0.06","9.2","3.62","2.45","1.59"
"274","1319","東陽","75.2","-0.6","-0.79","07/13","0","0.1","0.07","0.1","10.1","23.4","11.6","9","8.6","5.89","3.71","9.15"
"275","6214","精誠","141","-2.5","-1.74","07/13","0","0.06","0.05","0.1","0.06","0.05","0.04","0.09","0.35","2.02","1.23","0.09"
"276","2912","統一超","239.5","-1.5","-0.62","07/13","0.08","0.14","0.1","0.1","0.14","0.15","1.42","5.74","5.97","4.09","2.67","5.9"
"277","8112","至上","87.5","+2.5","+2.94","07/13","0.01","0.12","0.06","0.1","0.34","0.27","1.15","0.75","0.35","0.21","0.11","0.9"
"278","1802","台玻","64.2","-0.8","-1.23","07/13","0.36","0.24","0.17","0.1","0.22","0.1","0.07","0.19","0.17","0.21","0.67","0.24"
"279","3526","凡甲","315","+2.5","+0.8","07/13","0","0.08","0.05","0.1","1.17","4.25","1.91","1.83","1.66","2.03","1.76","1.82"
"280","1229","聯華","40.3","+0.2","+0.5","07/13","0","0.17","0.1","0.09","0.07","0.04","0.04","0.04","0.07","0.21","0.53","0.04"
"281","2615","萬海","79.2","-1.2","-1.49","07/13","0.08","0.12","0.09","0.09","0.1","0.29","0.92","3.35","7.17","2.17","1.13","3.29"
"282","8442","威宏-KY","44","-1.5","-3.3","07/13","0","0.15","0.11","0.09","0.07","0.04","0.02","0.01","0.01","0","","0.01"
"283","00981A","主動統一台股增長","29.35","-0.6","-2","07/13","0","0","0","0.09","0.05","0.41","0.16","0.13","0.11","","","0.12"
"284","1477","聚陽","226","+3.5","+1.57","07/13","0","0.25","0.14","0.09","3.07","20.9","11.8","9.06","9.74","8.12","4.88","9.12"
"285","1231","聯華食","86.5","+0.1","+0.12","07/13","0","0.13","0.07","0.09","0.08","0.04","0.03","0.05","0.15","0.09","0.15","0.04"
"286","2027","大成鋼","39.5","-0.5","-1.25","07/13","0.04","0.08","0.07","0.09","0.09","2.91","7.01","3.82","2.93","4.73","2.63","3.6"
"287","2850","新產","145","+1.5","+1.05","07/13","0","0","0","0.09","0.25","8.86","5.77","5.83","5.94","2.96","1.23","5.85"
"288","3703","欣陸","20.55","-0.05","-0.24","07/13","0","0.07","0.05","0.09","0.05","0.02","0.01","0.01","0.37","2.94","0.86","0.01"
"289","3105","穩懋","403","-3","-0.74","07/13","0","0","0.18","0.09","2.03","2.16","1.48","0.93","0.75","0.9","1.51","0.86"
"290","1101","台泥","22.85","+0.15","+0.66","07/13","0","0.01","0.01","0.08","0.1","0.12","0.09","0.13","2.14","3.4","3.07","0.14"
"291","6146","耕興","198","-8","-3.88","07/13","0","0.09","0.04","0.08","0.07","3.03","0.76","0.48","0.39","4.14","3.94","0.45"
"292","2535","達欣工","89.3","+0.8","+0.9","07/13","0","0","0","0.08","0.06","0.02","0.24","0.38","0.56","0.2","0.53","0.38"
"293","6414","樺漢","388.5","-5.5","-1.4","07/13","0.06","0.08","0.05","0.08","5.34","12.7","5.87","5.51","4.72","4.74","3.19","5.57"
"294","3209","全科","59.9","+1.1","+1.87","07/13","0","0.07","0.05","0.08","4.96","2.59","0.45","0.36","0.42","0.37","0.18","0.37"
"295","5439","高技","310.5","-15","-4.61","07/13","0.38","0.2","0.14","0.08","0.03","7.87","3.01","3.27","1.83","1.11","1.38","3.13"
"296","6122","擎邦","52","+0.2","+0.39","07/13","0","0.15","0.11","0.07","0.03","0.03","0.01","0","0","0","0","0"
"297","2371","大同","28.1","+0.4","+1.44","07/13","0","0","0","0.07","0.08","0.31","0.35","0.15","1.92","0.65","0.26","0.47"
"298","2834","臺企銀","17.75","-0.2","-1.11","07/13","0.02","0.1","0.06","0.07","0.08","0.16","0.14","0.13","0.36","1.05","0.47","0.14"
"299","1582","信錦","78.5","-0.7","-0.88","07/13","0","0.07","0.05","0.07","1.85","0.59","1.39","0.71","0.97","0.82","0.62","0.71"
"300","2313","華通","235","+12","+5.38","07/13","0","0","0.11","0.07","0.25","0.74","1.47","1.11","1","1.95","2","1.07"
