"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日賣出佔成交","2日賣出佔成交","3日賣出佔成交","5日賣出佔成交","10日賣出佔成交","1個月賣出佔成交","3個月賣出佔成交","半年賣出佔成交","1年賣出佔成交","3年賣出佔成交","10年賣出佔成交","今年賣出佔成交"
"229","2387","精元","40.75","-0.9","-2.16","05/08","58","34.4","38.4","31.9","35.4","29.7","30.3","33.7","38.8","29.2","17.2","31.6"
"230","2548","華固","123.5","-1","-0.8","05/08","33.9","40","38.4","43.4","47.1","38.4","29.8","30.1","33.1","35.6","34.2","30.7"
"231","5434","崇越","423","+4.5","+1.08","05/08","30.3","39.2","38.2","40.1","42.6","32.7","37","40.2","39.1","37.7","28.3","35.6"
"232","6510","精測","3580","-150","-4.02","05/08","42.5","42.8","38.1","38.4","38.1","36.4","34.4","35.4","33.4","30.7","19.6","36"
"233","6125","廣運","59.1","-0.1","-0.17","05/08","40.8","36.6","38.1","32.6","30.5","30.4","29","25.6","24.2","18.2","15.5","25.9"
"234","5483","中美晶","149","-3","-1.97","05/08","32.7","34","38.1","36.3","33.2","29","30.4","31.5","31.5","32.5","18.4","30.6"
"235","4129","聯合","99.7","+1.6","+1.63","05/08","21.9","36.6","38.1","37.3","43","31","32.6","31.2","23.7","25.2","16.5","31.9"
"236","8110","華東","48.55","-2.55","-4.99","05/08","43.6","39.6","38","33.9","34.6","33.1","30.2","21.3","20.9","22.2","19.1","24.8"
"237","8050","廣積","44.45","0","0","05/08","31.4","29.9","37.9","30","28.7","27.3","30.2","31.8","32.9","20.6","17.9","30"
"238","2038","海光","13.9","-0.3","-2.11","05/08","53.5","36.5","37.9","33.5","30.7","26.3","24.3","22.1","23.9","21.3","13.9","22.2"
"239","6176","瑞儀","104.5","+2.5","+2.45","05/08","32.3","34.1","37.9","35.1","34.2","37.2","42.6","41.4","43.7","41.6","33.4","41.1"
"240","6712","長聖","138.5","0","0","05/08","27.9","25.5","37.8","27.6","29.4","35.6","32.4","30","25.7","22.8","","31.8"
"241","5287","數字","152.5","+1.5","+0.99","05/08","22.3","23.1","37.8","33.2","30.3","31.7","37.8","34","30.1","36.7","28.9","34.6"
"242","7744","崴寶","564","+8","+1.44","05/08","46","39.9","37.7","30.9","32.3","28.1","23.4","","","","","24"
"243","2608","嘉里大榮","30","0","0","05/08","29.4","19.8","37.7","37.6","34.1","37.4","57.6","51","44.7","31.5","20.3","53.4"
