" "," ","#","股票代號/名稱","類別","20260430","0508","0515","0522","0529","0605"," ","走 勢","總增減"," ","上週持有%","今日收盤價","今日漲跌"," "
" "," ","188","6136富爾特","通信網路","-1.01","0.34","0.75","0.63","0.58","-0.15"," ","10","1.14"," ","43.99","25.85","-0.70"," "
" "," ","189","1447力鵬","紡織","-0.16","0.08","0.24","0.93","0.27","-0.22"," ","10","1.14"," ","71.30","6.41","-0.17"," "
" "," ","190","2017官田鋼","鋼鐵","0.13","0.28","0.05","0.16","0.04","0.48"," ","31","1.14"," ","61.84","9.63","-0.23"," "
" "," ","191","8070長華*","電子通路","-0.12","0.49","0.05","-0.37","1.15","-0.07"," ","30","1.13"," ","77.34","62.70","-2.60"," "
" "," ","192","4976佳凌","光電","0.32","0.32","0.48","0.78","-0.69","-0.08"," ","31","1.13"," ","32.94","33.70","-0.80"," "
" "," ","193","2014中鴻","鋼鐵","0.10","0.42","0.03","-0.25","0.15","0.67"," ","50","1.12"," ","49.47","18.75","0.05"," "
" "," ","194","8163達方","電腦週邊","-0.24","-0.30","1.73","-0.38","0.53","-0.24"," ","30","1.10"," ","44.43","40.35","-0.15"," "
" "," ","195","2431聯昌","電子零組件","-0.03","-0.01","0.12","0.10","0.91","-0.01"," ","30","1.08"," ","42.06","11.05","-0.10"," "
" "," ","196","4551智伸科","汽車","0.07","0.45","0.37","0.21","-0.22","0.20"," ","31","1.08"," ","81.08","141.50","-3.50"," "
" "," ","197","6416瑞祺電通","通信網路","0.04","0.24","0.85","0.23","-0.09","-0.20"," ","10","1.07"," ","47.18","87.40","-2.00"," "
" "," ","198","6225天瀚","光電","0.00","0.00","0.00","0.00","0.00","1.07"," ","41","1.07"," ","65.10","23.60","0.65"," "
" "," ","199","2465麗臺","電腦週邊","-0.18","1.05","-0.18","0.15","2.22","-2.00"," ","30","1.06"," ","36.49","83.30","-1.90"," "
" "," ","200","6192巨路","其他電子","0.04","0.38","0.88","-1.26","0.77","0.24"," ","30","1.05"," ","58.41","129.00","0.50"," "
" "," ","201","2233宇隆","汽車","2.17","5.57","-0.94","1.48","-2.90","-4.34"," ","10","1.04"," ","54.15","311.00","-5.50"," "
" "," ","202","6120達運","光電","-0.25","-0.21","-0.23","0.18","0.90","0.65"," ","30","1.04"," ","61.31","15.30","-0.55"," "
" "," ","203","6923中台","綠能","-0.60","1.01","0.25","0.24","0.06","0.08"," ","31","1.04"," ","69.67","78.70","-0.60"," "
" "," ","204","7795長廣","電子零組件","0.16","-0.76","0.40","0.05","1.37","-0.18"," ","30","1.04"," ","77.78","380.00","-9.50"," "
" "," ","205","3535晶彩科","光電","1.53","-2.72","-0.11","0.26","-0.15","2.22"," ","31","1.03"," ","27.94","130.50","-6.50"," "
" "," ","206","2022聚亨","鋼鐵","0.11","0.20","0.20","-0.22","0.25","0.49"," ","50","1.03"," ","39.71","8.02","-0.06"," "
" "," ","207","1531高林股","電機","0.90","0.31","-0.04","-0.04","0.14","-0.26"," ","30","1.01"," ","63.71","13.15","0.20"," "
" "," ","208","6671三能-KY","居家","0.01","0.03","-0.06","-0.02","0.20","0.84"," ","50","1.00"," ","75.52","26.90","0.00"," "
" "," ","209","1319東陽","汽車","-0.11","-0.25","0.01","0.16","-0.01","1.18"," ","31","0.98"," ","84.02","97.90","1.40"," "
" "," ","210","6670復盛應用","運動","-0.32","0.11","0.23","0.10","0.37","0.47"," ","50","0.96"," ","78.35","276.00","-4.00"," "
" "," ","211","8105凌巨","光電","-0.05","0.28","0.60","0.51","1.16","-1.54"," ","30","0.96"," ","63.15","20.40","0.35"," "
" "," ","212","1598岱宇","運動","0.51","0.14","0.13","0.00","0.00","0.18"," ","41","0.96"," ","60.52","21.30","0.45"," "
" "," ","213","8016矽創","半導體","-0.53","1.80","2.15","-0.40","-0.25","-1.82"," ","30","0.95"," ","43.00","303.50","0.00"," "
" "," ","214","3004豐達科","鋼鐵","0.14","0.55","0.26","0.97","-1.31","0.33"," ","31","0.94"," ","59.20","130.00","3.00"," "
" "," ","215","2851中再保","金融","0.23","0.29","0.00","0.24","0.04","0.13"," ","31","0.93"," ","72.02","36.90","0.05"," "
" "," ","216","1452宏益","紡織","0.31","0.10","0.15","0.13","0.12","0.11"," ","10","0.92"," ","48.58","11.05","0.10"," "
" "," ","217","8215明基材","光電","-0.14","0.79","-1.07","0.13","0.49","0.72"," ","50","0.92"," ","54.10","29.65","-0.85"," "
" "," ","218","6152百一","通信網路","0.18","0.35","-0.74","-0.13","0.35","0.91"," ","50","0.92"," ","24.41","15.80","0.55"," "
" "," ","219","2420新巨","電子零組件","-0.08","0.28","0.07","0.09","0.77","-0.22"," ","30","0.91"," ","51.44","65.20","-0.10"," "
" "," ","220","1709和益","化學","0.04","-0.14","0.30","0.01","0.42","0.28"," ","30","0.91"," ","62.47","20.20","-0.50"," "
" "," ","221","6216居易","通信網路","0.42","0.14","-0.09","-0.46","0.46","0.44"," ","30","0.91"," ","40.11","23.60","-0.15"," "
" "," ","222","1423利華","紡織","0.07","0.12","0.18","0.09","0.11","0.34"," ","50","0.91"," ","81.69","43.75","0.00"," "
" "," ","223","1904正隆","造紙","0.04","-0.20","0.48","-0.06","0.12","0.53"," ","50","0.91"," ","65.66","21.90","-0.40"," "
" "," ","224","2069運錩","鋼鐵","0.03","0.47","0.00","-0.22","0.47","0.15"," ","30","0.90"," ","61.91","20.35","0.50"," "
" "," ","225","1410南染","紡織","0.04","0.06","0.03","0.72","0.03","0.02"," ","10","0.90"," ","75.84","25.85","-0.85"," "
" "," ","226","2023燁輝","鋼鐵","0.18","0.14","0.24","0.01","0.08","0.24"," ","50","0.89"," ","78.89","13.95","0.05"," "
" "," ","227","2425承啟","電腦週邊","0.12","0.03","0.71","0.44","-0.22","-0.19"," ","31","0.89"," ","47.50","35.45","-0.30"," "
" "," ","228","2520冠德","營建","-0.20","-0.53","0.52","0.36","0.41","0.33"," ","30","0.89"," ","70.62","32.10","0.30"," "
" "," ","229","1762中化生","生技醫療業","0.00","0.09","0.27","-0.08","0.02","0.58"," ","50","0.88"," ","45.43","42.30","1.60"," "
" "," ","230","8473山林水","綠能","-0.02","-0.35","-0.26","1.23","1.23","-0.95"," ","20","0.88"," ","67.97","54.40","-0.20"," "
" "," ","231","1617榮星","電器電纜","0.01","0.04","0.07","0.06","0.10","0.60"," ","50","0.88"," ","75.72","16.70","0.00"," "
" "," ","232","3596智易","通信網路","0.27","-0.39","-0.51","0.78","0.82","-0.09"," ","30","0.88"," ","74.02","190.50","2.50"," "
" "," ","233","6153嘉聯益","電子零組件","0.11","0.01","-0.03","0.28","0.33","0.17"," ","30","0.87"," ","49.56","18.50","0.05"," "
" "," ","234","6835圓裕","電子零組件","-0.10","0.35","-0.01","-0.07","-0.04","0.74"," ","50","0.87"," ","78.28","38.55","1.05"," "
" "," ","235","2201裕隆","汽車","0.13","0.37","0.26","-0.18","0.14","0.13"," ","30","0.85"," ","63.43","28.70","-0.10"," "
" "," ","236","1734杏輝","生技醫療業","0.12","-0.15","-0.25","0.15","0.53","0.45"," ","30","0.85"," ","47.36","31.45","0.10"," "
" "," ","237","6442光聖","通信網路","0.06","0.02","-1.25","-0.03","0.03","2.01"," ","50","0.84"," ","59.57","2055.00","-90.00"," "
" "," ","238","8101華冠","通信網路","-0.02","-0.02","-0.06","0.00","0.00","0.94"," ","41","0.84"," ","82.47","16.20","0.20"," "
" "," ","239","1539巨庭","電機","0.03","0.04","0.09","0.01","0.64","0.03"," ","30","0.84"," ","60.91","16.35","-0.20"," "
" "," ","240","1809中釉","玻璃","-0.36","1.81","1.05","-1.15","-2.59","2.07"," ","31","0.83"," ","53.08","59.60","1.10"," "
" "," ","241","8481政伸","其他","0.02","0.03","0.03","0.03","0.68","0.04"," ","30","0.83"," ","66.43","41.35","0.20"," "
" "," ","242","1342八貫","其他","-0.12","0.10","0.08","-0.01","0.46","0.31"," ","30","0.82"," ","56.52","104.00","3.50"," "
" "," ","243","2906高林","貿易百貨","0.06","0.02","0.22","0.18","0.43","-0.09"," ","30","0.82"," ","65.40","12.70","0.00"," "
" "," ","244","2353宏卅卅","電腦週邊","-0.06","0.48","0.21","0.42","0.85","-1.08"," ","30","0.82"," ","39.79","38.40","-0.70"," "
" "," ","245","6768志強-KY","運動","-0.30","0.81","0.29","-0.34","0.34","0.02"," ","30","0.82"," ","82.76","95.50","-0.20"," "
" "," ","246","2316楠梓電","電子零組件","-0.45","1.26","0.28","2.18","-1.63","-0.83"," ","31","0.81"," ","64.30","167.00","7.00"," "
" "," ","247","1611中電","電器電纜","0.05","-0.23","-0.13","-0.03","0.01","1.14"," ","50","0.81"," ","54.60","14.10","-0.90"," "
" "," ","248","1418東華","紡織","0.73","-0.01","0.00","0.03","0.05","0.00"," ","30","0.80"," ","71.41","18.65","-0.15"," "
" "," ","249","1590亞德客-KY","電機","0.06","0.25","0.07","-0.02","0.42","0.02"," ","30","0.80"," ","73.46","1320.00","10.00"," "
" "," ","250","4440宜新實業","紡織","0.09","0.15","0.54","0.05","0.00","-0.03"," ","10","0.80"," ","56.81","18.25","0.00"," "
" "," ","251","1733五鼎","生技醫療業","-0.13","0.00","0.07","0.10","0.05","0.71"," ","31","0.80"," ","40.48","30.80","0.00"," "
" "," ","252","3588通嘉","半導體","0.07","1.05","0.17","0.21","0.15","-0.87"," ","10","0.78"," ","27.65","58.90","-1.50"," "
" "," ","253","2401凌陽","半導體","-1.08","0.54","0.33","2.68","-1.11","-0.58"," ","31","0.78"," ","39.18","27.45","-0.65"," "
" "," ","254","6756威鋒電子","半導體","0.02","0.67","0.23","0.00","-0.11","-0.04"," ","31","0.77"," ","61.55","95.30","-1.70"," "
" "," ","255","6949沛爾生醫-創","生技醫療業","-0.64","1.04","0.35","0.15","-0.11","-0.02"," ","31","0.77"," ","73.92","658.00","13.00"," "
" "," ","256","2637慧洋-KY","航運","-0.34","0.79","-0.16","-0.17","0.42","0.23"," ","30","0.77"," ","81.36","80.60","2.50"," "
" "," ","257","2516新建","營建","0.16","-0.07","0.20","-0.09","0.57","0.00"," ","30","0.77"," ","71.25","12.65","0.35"," "
" "," ","258","2204中華","汽車","-0.10","0.13","-0.26","0.14","0.47","0.39"," ","30","0.77"," ","73.86","56.60","0.50"," "
" "," ","259","6885全福生技","生技醫療業","-0.18","0.05","0.04","0.69","0.52","-0.36"," ","10","0.76"," ","37.11","26.55","2.40"," "
" "," ","260","3031佰鴻","光電","-0.41","0.04","0.48","0.65","-0.98","0.98"," ","31","0.76"," ","60.02","31.00","-0.80"," "
" "," ","261","5533皇鼎","營建","0.06","0.08","0.14","0.15","0.27","0.05"," ","30","0.75"," ","79.59","14.00","-0.05"," "
" "," ","262","2886兆豐金","金融","0.13","-0.04","0.04","0.21","-0.02","0.42"," ","31","0.74"," ","82.35","41.95","-0.15"," "
" "," ","263","6464台數科","其他","0.08","0.08","0.08","0.00","0.36","0.14"," ","30","0.74"," ","85.20","78.00","0.00"," "
" "," ","264","1314中石化","塑膠","0.04","0.09","-0.05","0.04","0.12","0.50"," ","50","0.74"," ","39.43","8.09","-0.16"," "
" "," ","265","2025千興","鋼鐵","0.00","0.00","0.84","-0.06","-0.04","-0.02"," ","50","0.72"," ","63.19","13.40","1.20"," "
" "," ","266","1723中碳","化學","0.04","0.02","0.01","0.30","0.40","-0.05"," ","30","0.72"," ","52.16","85.30","-1.20"," "
" "," ","267","2020美亞","鋼鐵","0.23","0.32","0.09","0.00","-0.07","0.15"," ","31","0.72"," ","50.02","21.60","-0.25"," "
" "," ","268","9939宏全","其他","0.23","-0.84","1.40","-0.04","0.07","-0.10"," ","30","0.72"," ","59.78","127.50","2.00"," "
" "," ","269","2105正新","橡膠","-0.20","-0.07","0.02","0.29","0.04","0.64"," ","31","0.72"," ","81.71","34.10","-0.45"," "
" "," ","270","5546永固-KY","營建","0.00","0.00","0.01","0.15","0.05","0.50"," ","31","0.71"," ","85.23","17.10","0.00"," "
" "," ","271","6550北極星藥業-KY","生技醫療業","0.15","0.02","0.09","-0.19","0.45","0.19"," ","30","0.71"," ","76.08","13.40","0.30"," "
" "," ","272","2509全坤建","營建","0.01","-0.06","0.45","0.00","0.05","0.25"," ","50","0.70"," ","69.55","13.10","0.10"," "
" "," ","273","6890來億-KY","運動","-0.06","-0.24","0.63","-0.08","-0.20","0.65"," ","31","0.70"," ","89.74","242.50","11.00"," "
" "," ","274","4934太極","光電","0.22","-0.02","0.09","0.04","0.19","0.18"," ","30","0.70"," ","34.23","16.55","-0.55"," "
" "," ","275","4142國光生","生技醫療業","0.09","0.07","0.15","0.10","0.08","0.20"," ","31","0.69"," ","39.50","17.85","0.05"," "
" "," ","276","6277宏正","電腦週邊","-0.01","-0.01","0.45","0.18","0.02","0.06"," ","31","0.69"," ","55.37","77.10","-1.80"," "
" "," ","277","4414如興","紡織","0.18","-0.18","0.44","0.28","-0.21","0.18"," ","31","0.69"," ","63.42","8.50","-0.06"," "
" "," ","278","2535達欣工","營建","0.29","0.17","-0.17","-0.11","0.47","0.04"," ","30","0.69"," ","61.11","83.40","3.20"," "
" "," ","279","3533嘉澤","電子零組件","-0.34","-0.66","1.48","-0.10","-0.73","1.04"," ","31","0.69"," ","62.41","2365.00","-35.00"," "
" "," ","280","1455集盛","紡織","-0.10","0.04","-0.01","0.12","0.25","0.38"," ","50","0.68"," ","66.76","9.10","-0.23"," "
" "," ","281","1313聯成","塑膠","-0.07","0.27","0.13","0.13","0.12","0.09"," ","10","0.67"," ","66.68","11.25","-0.15"," "
" "," ","282","2323中環","光電","-0.07","0.69","-0.30","-0.34","-0.05","0.73"," ","50","0.66"," ","44.99","11.90","-0.25"," "
" "," ","283","1532勤美","電機","0.01","-0.10","0.10","-0.07","0.21","0.51"," ","50","0.66"," ","65.37","22.40","0.20"," "
" "," ","284","3027盛達","通信網路","0.26","0.74","-0.32","0.39","-0.92","0.51"," ","31","0.66"," ","44.93","22.70","-1.55"," "
" "," ","285","1808潤隆","營建","0.03","-0.24","0.07","0.32","0.07","0.40"," ","31","0.65"," ","79.61","31.60","-0.10"," "
" "," ","286","6936永鴻生技","生技醫療業","0.00","0.56","0.03","0.03","0.02","0.01"," ","10","0.65"," ","75.90","34.55","0.85"," "
" "," ","287","1101台泥","水泥","0.01","0.20","0.05","-0.14","0.05","0.47"," ","50","0.64"," ","55.25","24.40","-0.05"," "
" "," ","288","6189豐藝","電子通路","-0.02","0.19","-0.22","0.51","0.30","-0.12"," ","10","0.64"," ","34.74","54.30","1.50"," "
" "," ","289","1626艾美特-KY","電器電纜","0.15","0.13","0.20","0.02","0.08","0.06"," ","30","0.64"," ","69.70","10.05","0.00"," "
" "," ","290","2049上銀","電機","0.04","0.21","1.61","-0.36","-0.10","-0.76"," ","30","0.64"," ","69.61","345.00","-13.00"," "
" "," ","291","2471資通","資訊服務","0.12","-0.11","-0.09","0.68","-1.00","1.04"," ","31","0.64"," ","23.99","53.60","-1.00"," "
" "," ","292","2891中信金","金融","0.00","0.20","-0.01","0.28","0.04","0.12"," ","31","0.63"," ","82.13","66.60","-1.40"," "
" "," ","293","3576聯合再生","光電","-0.31","0.55","-0.78","0.05","0.70","0.42"," ","30","0.63"," ","37.59","17.15","-0.90"," "
" "," ","294","2908特力","貿易百貨","0.20","0.07","0.13","0.13","0.03","0.07"," ","31","0.63"," ","91.89","21.60","-0.05"," "
" "," ","295","2887台新新光金","金融","0.03","0.00","-0.17","0.13","-0.11","0.74"," ","31","0.62"," ","73.72","28.60","0.05"," "
" "," ","296","6934心誠鎂","生技醫療業","0.18","0.02","0.00","0.07","0.18","0.17"," ","30","0.62"," ","63.11","71.60","-1.80"," "
" "," ","297","1735日勝化","化學","0.03","0.06","-0.03","0.01","0.03","0.51"," ","50","0.61"," ","78.77","25.25","-0.70"," "
" "," ","298","2102泰豐","橡膠","0.11","-0.09","0.27","0.17","0.18","-0.04"," ","30","0.60"," ","80.26","18.15","-0.05"," "
" "," ","299","8222寶一","電機","-0.82","0.98","0.03","0.19","0.08","0.14"," ","31","0.60"," ","38.43","36.85","-0.40"," "
" "," ","300","2607榮運","航運","0.10","0.01","-0.08","0.14","0.18","0.25"," ","50","0.60"," ","77.48","49.40","0.10"," "
" "," ","301","2852第一保","金融","0.14","0.02","0.02","0.44","-0.22","0.20"," ","31","0.60"," ","65.54","27.85","0.00"," "
" "," ","302","3447展達","通信網路","0.01","-0.02","-0.55","0.00","0.00","1.15"," ","41","0.59"," ","60.09","41.00","0.50"," "
" "," ","303","1326台化","塑膠","0.47","0.01","-0.45","-0.29","-0.19","1.04"," ","50","0.59"," ","82.39","52.80","-2.40"," "
" "," ","304","1471首利","電子零組件","0.06","-0.18","0.12","0.11","0.03","0.44"," ","31","0.58"," ","23.30","11.45","-0.35"," "
" "," ","305","9914美利達","運動","-0.50","0.08","0.33","1.32","-0.47","-0.18"," ","31","0.58"," ","65.43","69.10","0.50"," "
" "," ","306","3545敦泰","半導體","0.27","0.18","0.83","0.82","-0.47","-1.05"," ","10","0.58"," ","23.83","55.90","-0.30"," "
" "," ","307","2477美隆電","其他電子","-0.20","0.01","0.09","0.08","0.06","0.53"," ","31","0.57"," ","73.47","23.35","-0.45"," "
" "," ","308","1537廣隆","電機","0.00","0.00","0.50","0.00","0.07","0.00"," ","30","0.57"," ","51.78","128.50","0.00"," "
" "," ","309","9927泰銘","其他","-0.03","0.34","0.03","0.12","0.08","0.02"," ","10","0.56"," ","58.90","69.70","-0.50"," "
" "," ","310","9802鈺齊-KY","運動","0.02","0.45","-0.23","-0.01","0.05","0.27"," ","50","0.55"," ","65.66","79.00","-1.40"," "
" "," ","311","1340勝悅-KY","塑膠","0.36","0.20","0.04","0.00","-0.29","0.24"," ","31","0.55"," ","35.42","5.95","0.02"," "
" "," ","312","2412中華電","通信網路","0.06","-0.04","0.17","0.24","-0.13","0.25"," ","31","0.55"," ","79.75","141.00","-0.50"," "
" "," ","313","3011今皓","電子零組件","-0.09","-0.45","0.00","0.77","-0.17","0.48"," ","31","0.54"," ","34.97","14.80","-0.40"," "
" "," ","314","2414精技","電子通路","-0.01","-0.02","0.05","0.39","0.06","0.06"," ","21","0.53"," ","58.85","52.80","-0.50"," "
" "," ","315","3032偉訓","電子零組件","-0.55","-0.20","1.97","-0.29","-1.19","0.79"," ","31","0.53"," ","53.30","87.60","-2.40"," "
" "," ","316","2601益航","貿易百貨","-0.04","0.43","-0.26","0.04","0.17","0.19"," ","50","0.53"," ","32.46","6.17","0.09"," "
" "," ","317","2409友達","光電","-1.08","-0.33","1.81","1.63","-2.68","1.18"," ","31","0.53"," ","51.59","27.10","-2.15"," "
" "," ","318","6431光麗-KY","生技醫療業","0.00","0.00","0.50","-0.05","0.03","0.05"," ","50","0.53"," ","70.08","18.50","0.15"," "
" "," ","319","7786東方風能","綠能","0.00","0.00","0.24","-0.01","-0.01","0.31"," ","41","0.53"," ","81.82","125.00","3.50"," "
" "," ","320","6541泰福-KY","生技醫療業","-0.01","-0.01","0.15","0.21","0.02","0.16"," ","31","0.52"," ","72.10","41.90","0.75"," "
" "," ","321","1456怡華","營建","-0.07","0.09","0.48","0.00","0.06","-0.04"," ","30","0.52"," ","85.02","14.45","0.60"," "
" "," ","322","6024群益期","金融","-0.13","0.48","0.01","-0.05","-0.12","0.33"," ","31","0.52"," ","68.59","60.40","0.30"," "
" "," ","323","9944新麗","其他","0.01","-0.34","0.85","0.02","0.31","-0.33"," ","30","0.52"," ","78.72","16.95","0.05"," "
" "," ","324","2702華園","觀光","0.02","0.33","0.17","0.00","0.00","0.00"," ","32","0.52"," ","73.71","13.30","-0.20"," "
" "," ","325","2380虹光","電腦週邊","0.07","0.10","0.21","0.11","0.02","0.01"," ","10","0.52"," ","44.75","5.70","-0.26"," "
" "," ","326","6742澤米","光電","-0.03","0.02","0.54","1.38","-1.99","0.59"," ","31","0.51"," ","34.92","58.00","-5.60"," "
" "," ","327","6869雲豹能源","綠能","-0.05","0.15","-0.30","-0.04","-0.02","0.77"," ","50","0.51"," ","54.69","83.90","-4.30"," "
" "," ","328","2915潤泰全","貿易百貨","0.19","0.02","0.04","0.00","-0.01","0.27"," ","31","0.51"," ","68.06","49.00","0.10"," "
" "," ","329","2528皇普","營建","0.26","0.10","0.19","-0.07","0.05","-0.03"," ","30","0.50"," ","83.93","23.35","2.10"," "
" "," ","330","1612宏泰","電器電纜","-0.13","0.96","0.03","0.04","0.14","-0.54"," ","30","0.50"," ","62.09","39.50","-1.15"," "
" "," ","331","1233天仁","食品","0.04","0.11","0.08","0.07","0.08","0.12"," ","50","0.50"," ","74.26","27.70","-0.10"," "
" "," ","332","4930燦星網","電器電纜","0.56","0.00","-0.07","-0.03","0.02","0.01"," ","30","0.49"," ","63.09","18.00","-0.30"," "
" "," ","333","1525江申","汽車","0.08","0.42","0.04","-0.21","0.16","0.00"," ","30","0.49"," ","88.10","66.50","0.60"," "
" "," ","334","6645金萬林-創","生技醫療業","0.02","0.03","0.10","0.11","0.10","0.13"," ","31","0.49"," ","44.37","12.95","1.15"," "
" "," ","335","6115鎰勝","電子零組件","0.22","-0.09","0.02","0.00","0.03","0.31"," ","50","0.49"," ","61.52","49.40","-0.50"," "
" "," ","336","2882國泰金","金融","0.18","0.00","-0.03","0.07","0.15","0.11"," ","30","0.48"," ","85.60","100.00","5.60"," "
" "," ","337","1417嘉裕","紡織","0.24","0.02","-0.15","0.07","0.24","0.05"," ","30","0.47"," ","57.83","8.54","0.10"," "
" "," ","338","4952凌通","半導體","0.27","0.03","0.45","-0.51","0.98","-0.75"," ","30","0.47"," ","51.37","49.40","-1.30"," "
" "," ","339","5203訊連","資訊服務","-0.10","0.10","0.16","0.17","0.56","-0.43"," ","30","0.46"," ","44.36","71.80","-0.20"," "
" "," ","340","9918欣天然","油電燃氣","0.07","0.10","0.05","0.00","0.01","0.23"," ","50","0.46"," ","84.05","44.95","0.50"," "
" "," ","341","9934成霖","居家","-0.09","0.18","0.10","0.01","0.06","0.20"," ","50","0.46"," ","66.52","11.05","-0.20"," "
" "," ","342","1459聯發","紡織","0.01","0.19","0.12","-0.06","0.05","0.15"," ","50","0.46"," ","85.54","11.75","-0.05"," "
" "," ","343","4119旭富","生技醫療業","-0.01","0.03","0.01","0.13","0.20","0.10"," ","30","0.46"," ","45.76","41.30","0.40"," "
" "," ","344","3056富華新","營建","0.09","0.14","-0.62","0.21","0.27","0.37"," ","50","0.46"," ","32.27","14.30","-0.20"," "
" "," ","345","6902GOGOLOOK","雲端","0.03","0.04","0.57","-0.13","-0.03","-0.03"," ","40","0.45"," ","71.73","143.00","-1.00"," "
" "," ","346","1451年興","紡織","0.17","0.03","0.11","0.30","0.01","-0.17"," ","10","0.45"," ","63.03","16.80","0.00"," "
" "," ","347","1609大亞","電器電纜","0.11","0.19","-0.59","0.21","0.42","0.11"," ","30","0.45"," ","32.16","39.10","-3.90"," "
" "," ","348","2530華建","營建","0.01","0.27","0.21","0.06","-0.23","0.13"," ","31","0.45"," ","85.40","19.60","0.50"," "
" "," ","349","2108南帝","橡膠","-0.36","-0.39","0.37","0.22","-0.28","0.89"," ","31","0.45"," ","70.59","32.15","1.25"," "
" "," ","350","5607遠雄港","航運","0.19","0.01","0.28","-0.17","-0.03","0.17"," ","50","0.45"," ","75.14","53.30","0.40"," "
" "," ","351","6606建德工業","電機","0.02","-0.11","-0.01","-0.01","0.24","0.31"," ","50","0.44"," ","70.83","26.45","-0.15"," "
" "," ","352","1604聲寶","電器電纜","-0.02","-0.08","0.05","0.08","0.16","0.25"," ","50","0.44"," ","58.41","23.50","-0.20"," "
" "," ","353","2352佳世達","電腦週邊","0.06","0.19","0.49","0.54","-0.43","-0.41"," ","31","0.44"," ","48.46","31.10","-3.15"," "
" "," ","354","2610華航","航運","-0.21","0.02","0.31","0.09","-0.24","0.47"," ","31","0.44"," ","68.10","19.95","0.05"," "
" "," ","355","2704國賓","觀光","-0.06","-0.04","0.19","-0.02","0.11","0.26"," ","50","0.44"," ","88.30","42.60","-1.15"," "
" "," ","356","2405輔信","電腦週邊","0.09","0.63","-0.09","0.64","1.03","-1.86"," ","30","0.44"," ","23.23","20.50","0.25"," "
" "," ","357","2506太設","營建","-0.03","0.02","0.13","0.21","0.04","0.06"," ","31","0.43"," ","76.80","8.98","0.09"," "
" "," ","358","2850新產","金融","0.17","-0.29","0.05","0.12","0.27","0.11"," ","30","0.43"," ","68.50","146.00","1.00"," "
" "," ","359","1321大洋","塑膠","0.05","0.06","0.24","0.01","-0.18","0.25"," ","31","0.43"," ","69.72","29.70","0.75"," "
" "," ","360","4737華廣","生技醫療業","0.65","-0.43","0.08","0.00","0.04","0.08"," ","50","0.42"," ","60.76","55.00","1.00"," "
" "," ","361","1225福懋油","食品","0.08","0.05","0.20","-0.06","-0.02","0.17"," ","50","0.42"," ","89.28","29.50","-0.20"," "
" "," ","362","2028威致","鋼鐵","-0.08","-0.15","0.01","0.00","0.32","0.32"," ","40","0.42"," ","83.78","17.00","-0.30"," "
" "," ","363","4770上品","化學","-0.54","0.04","-0.50","0.00","1.94","-0.52"," ","30","0.42"," ","63.87","237.50","-5.50"," "
" "," ","364","910861神州-DR","存託憑證","0.14","0.14","0.14","1.29","-1.28","-0.01"," ","31","0.42"," ","35.27","4.97","0.05"," "
" "," ","365","1536和大","汽車","0.10","0.19","0.38","-0.15","-0.42","0.32"," ","31","0.42"," ","35.06","50.50","-0.50"," "
" "," ","366","9935慶豐富","居家","0.23","-0.16","-0.07","0.04","0.05","0.32"," ","50","0.41"," ","61.80","19.30","-0.15"," "
" "," ","367","4590富田-創","電機","-0.01","-0.18","-0.05","-0.08","-0.01","0.74"," ","50","0.41"," ","49.83","74.90","1.30"," "
" "," ","368","1473台南","紡織","0.03","0.04","0.09","0.00","0.01","0.23"," ","50","0.40"," ","72.56","21.30","-0.30"," "
" "," ","369","1337再生-KY","塑膠","0.06","-0.08","-0.14","-0.32","0.61","0.27"," ","30","0.40"," ","48.14","5.06","-0.07"," "
" "," ","370","5522遠雄","營建","-0.01","0.12","0.00","0.03","-0.01","0.27"," ","31","0.40"," ","89.33","76.10","1.70"," "
" "," ","371","2646星宇航空","航運","0.11","0.09","-0.03","0.02","0.08","0.12"," ","50","0.39"," ","64.98","20.50","-0.25"," "
" "," ","372","4968立積","半導體","-0.07","-1.29","-0.77","0.68","1.20","0.63"," ","30","0.38"," ","17.53","113.50","-3.00"," "
" "," ","373","4938和碩","電腦週邊","-0.11","0.00","-0.51","0.07","0.34","0.59"," ","50","0.38"," ","78.70","96.90","-0.10"," "
" "," ","374","6581鋼聯","綠能","-0.01","0.00","0.49","-0.06","0.01","-0.06"," ","30","0.37"," ","90.13","110.00","0.50"," "
" "," ","375","2645長榮航太","航運","0.28","-0.06","0.04","0.35","0.01","-0.25"," ","10","0.37"," ","83.83","169.50","4.50"," "
" "," ","376","2939永邑-KY","貿易百貨","0.04","0.23","0.10","0.00","0.00","0.00"," ","32","0.37"," ","75.99","22.00","1.15"," "
" "," ","377","6965中傑-KY","運動","0.01","0.02","0.06","0.09","0.03","0.16"," ","31","0.37"," ","92.14","81.70","-0.10"," "
" "," ","378","1907永豐餘","造紙","0.06","-0.01","-0.01","0.13","0.05","0.15"," ","31","0.37"," ","84.32","26.05","-0.35"," "
" "," ","379","2903遠百","貿易百貨","0.03","-0.02","0.06","0.10","-0.14","0.33"," ","31","0.36"," ","79.26","23.50","0.55"," "
" "," ","380","1618合機","電器電纜","0.03","-0.03","0.02","0.07","-0.09","0.36"," ","31","0.36"," ","56.54","42.00","-2.25"," "
" "," ","381","2101南港","橡膠","0.07","0.07","0.41","-0.39","0.02","0.18"," ","50","0.36"," ","64.48","31.90","-0.55"," "
