"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日賣出佔成交","2日賣出佔成交","3日賣出佔成交","5日賣出佔成交","10日賣出佔成交","1個月賣出佔成交","3個月賣出佔成交","半年賣出佔成交","1年賣出佔成交","3年賣出佔成交","10年賣出佔成交","今年賣出佔成交"
"185","6278","台表科","214.5","-1","-0.46","05/12","1.41","0.89","0.92","0.95","3.86","6.47","6.48","7.78","9.64","6.19","2.78","7.65"
"186","6803","崑鼎","286.5","-0.5","-0.17","05/12","0","1.77","1.21","0.93","0.66","0.31","0.12","0.63","0.79","0.6","0.67","0.83"
"187","2330","台積電","2255","+20","+0.89","05/12","1.43","1.71","1.42","0.92","0.66","1.8","1.22","1.25","1.13","0.95","0.78","1.25"
"188","6768","志強-KY","90.4","-1.6","-1.74","05/12","1","0.84","0.77","0.89","0.59","0.93","2.12","5.85","3.9","2.55","","5.69"
"189","5434","崇越","423.5","-7.5","-1.74","05/12","0.93","0.5","0.65","0.88","5.38","2.86","4.33","6.41","6.01","4.94","2.59","4.5"
"190","2331","精英","20.55","-0.35","-1.67","05/12","0.66","0.35","0.68","0.87","1.33","1.29","0.6","0.19","0.14","0.05","0.03","0.27"
"191","3029","零壹","99","-0.1","-0.1","05/12","0.93","1.17","0.93","0.85","0.37","0.3","0.21","0.47","0.51","0.3","0.16","0.28"
"192","3023","信邦","301.5","-0.5","-0.17","05/12","0.05","2.11","1.3","0.84","2.77","9.43","5.49","4.13","3.09","3.33","2.72","4.23"
"193","3680","家登","602","-14","-2.27","05/12","0","0","0","0.8","0.4","0.93","1.3","0.89","1.13","3.9","1.95","1.09"
"194","2454","聯發科","3700","-180","-4.64","05/12","1.28","1.19","0.93","0.77","0.79","1.24","2.19","2.1","4.95","4","2.08","2.29"
"195","2313","華通","260","+18","+7.44","05/12","0.15","0.09","0.06","0.77","0.73","2.38","1.15","1.04","1.01","2.05","2.04","1.11"
"196","6257","矽格","210","-2.5","-1.18","05/12","3.21","1.71","1.53","0.76","1.41","3.78","2.51","4.02","5","4.28","2.18","2.7"
"197","1711","永光","53.9","-0.3","-0.55","05/12","0","0.94","0.85","0.75","0.56","0.08","0.03","0.02","0.02","0.02","0.01","0.03"
"198","1402","遠東新","26.65","+0.3","+1.14","05/12","0.32","0.23","0.45","0.73","1.76","1.47","3.9","6.1","11.2","11.2","5.4","5.81"
"199","5904","寶雅","561","-16","-2.77","05/12","3.03","1.5","1.72","0.73","5.88","4.14","1.85","1.72","13.2","7.09","4.79","1.6"
"200","6285","啟碁","282","+23","+8.88","05/12","0.35","0.28","0.77","0.7","0.75","1.61","1.24","0.97","2.03","3.16","3.13","0.96"
"201","3711","日月光投控","555","+18","+3.35","05/12","0.46","0.43","0.34","0.68","1.29","2.4","2.42","5.87","6.77","5.48","","2.53"
"202","2890","永豐金","30.55","-0.05","-0.16","05/12","1.51","0.97","0.82","0.67","1.34","12.3","6.6","5.27","11","8.4","3.66","5.95"
"203","8454","富邦媒","189","-5","-2.58","05/12","0.29","2.16","1.05","0.66","6.15","5.26","2.58","1.73","1.72","2.11","2.09","2.34"
"204","1608","華榮","33.8","-0.45","-1.31","05/12","0.8","0.94","0.78","0.66","0.46","0.52","0.34","0.18","0.09","0.05","0.03","0.3"
"205","8112","至上","81.8","-5","-5.76","05/12","0.11","0.34","0.72","0.64","3.34","3.33","1.59","1.14","2.04","2.85","1.46","1.41"
"206","5469","瀚宇博","82.8","-2.3","-2.7","05/12","0","0","0","0.64","1.03","2.07","1.81","0.62","0.35","2.35","1.15","1.15"
"207","8936","國統","49.95","-0.65","-1.28","05/12","0.66","0.63","0.57","0.62","0.34","0.17","0.06","0.07","0.32","0.1","0.14","0.05"
"208","2852","第一保","26.2","+0.1","+0.38","05/12","0.67","0.7","0.79","0.61","1.17","2.97","1.07","0.85","2.03","0.55","0.26","1.07"
"209","5483","中美晶","155","-8.5","-5.2","05/12","0.04","0.04","0.04","0.6","0.62","3.29","2.39","3.68","4.92","6.42","2.62","2.95"
"210","6505","台塑化","53.1","-0.9","-1.67","05/12","0.18","0.13","0.1","0.6","1.98","1.27","0.87","0.84","1.4","1.09","1.7","0.93"
"211","3413","京鼎","308.5","0","0","05/12","0.09","0.03","0.02","0.58","0.44","1.38","1.28","2.2","1.97","2.68","1.84","1.28"
"212","2892","第一金","29.4","-0.15","-0.51","05/12","0.88","1.13","0.75","0.56","0.74","2.52","1.72","16.8","15.4","8.62","3.5","1.96"
"213","8016","矽創","274","+5.5","+2.05","05/12","0.25","1.82","0.75","0.55","1.74","3.61","3.51","6.91","7.47","8.91","3.99","5.72"
"214","1558","伸興","91.2","-1","-1.08","05/12","1.02","0.77","0.68","0.55","1.04","1.24","0.93","0.62","0.44","0.11","0.83","1.02"
"215","6754","匯僑設計","45.2","0","0","05/12","1.76","1.24","0.98","0.54","1.28","1.48","0.73","0.68","0.45","0.04","","0.68"
"216","6525","捷敏-KY","107.5","-2","-1.83","05/12","1.05","0.78","0.83","0.53","0.38","0.26","0.19","0.14","0.1","0.27","1.58","0.16"
"217","9910","豐泰","73.5","-0.9","-1.21","05/12","1.25","0.87","0.71","0.53","1.63","0.94","0.41","1.3","1.83","3.47","3.13","1.29"
"218","6561","是方","344.5","-8.5","-2.41","05/12","0","1.38","0.89","0.53","9.53","6.05","2.54","2.86","2.11","1.22","","3.17"
"219","6531","愛普*","1055","+93","+9.67","05/12","0.76","0.59","0.62","0.51","0.34","0.14","0.16","0.84","0.93","0.88","","0.94"
"220","1907","永豐餘","23.8","-0.25","-1.04","05/12","0","0.44","0.6","0.51","0.55","0.66","0.52","0.48","1.41","4.76","1.4","0.64"
"221","2312","金寶","29.45","-0.45","-1.51","05/12","0.55","0.43","0.71","0.5","0.2","0.35","1.06","0.71","0.51","0.19","0.17","0.78"
"222","6488","環球晶","785","-50","-5.99","05/12","0.39","1.51","0.8","0.5","1.4","1.68","3.17","3.17","3.78","3.95","2.05","2.76"
"223","3040","遠見","39","-1","-2.5","05/12","1.35","0.71","0.42","0.5","0.5","0.21","0.05","0.02","0","0","0.01","0.02"
"224","3376","新日興","204","-2.5","-1.21","05/12","0.58","0.44","0.3","0.49","0.29","0.09","0.52","0.76","2.01","2.2","2.91","0.33"
"225","5388","中磊","88.2","+0.9","+1.03","05/12","2.46","1.38","0.69","0.46","2.48","2.92","1.41","2.78","6.14","4.12","3","1.77"
"226","6669","緯穎","5790","+450","+8.43","05/12","0.21","0.19","0.14","0.44","0.7","0.47","2.42","3.42","3.52","3.11","","3.91"
"227","3008","大立光","2795","+250","+9.82","05/12","0.06","0.5","0.37","0.43","1.13","3.32","3.51","2.84","2.83","3.47","2.17","3.34"
"228","1810","和成","18.1","-0.05","-0.28","05/12","0","0.63","0.55","0.43","0.63","0.82","1","0.53","0.84","0.38","0.15","0.69"
"229","1590","亞德客-KY","1535","-15","-0.97","05/12","2.67","0.99","0.58","0.41","0.88","0.69","1.15","0.78","1.08","2.11","2.07","0.86"
"230","2356","英業達","48.7","-1.5","-2.99","05/12","0.62","0.46","0.45","0.4","1.5","5.66","3.29","3","5.46","2.45","2.52","2.54"
"231","6197","佳必琪","234","+5","+2.18","05/12","3.03","1.51","0.87","0.4","0.15","0.21","0.11","1.55","1.45","0.64","0.44","0.57"
"232","9924","福興","42.2","-0.65","-1.52","05/12","0.44","0.48","0.55","0.4","0.91","1.35","0.89","0.82","0.95","1.49","2.65","1.02"
"233","1815","富喬","108","-2.5","-2.26","05/12","1.1","0.72","0.85","0.39","0.48","0.76","1.11","0.65","0.38","0.24","0.33","0.9"
"234","6213","聯茂","285.5","-15","-4.99","05/12","0.73","0.62","0.53","0.39","1.7","0.6","0.25","0.5","0.53","0.87","2.41","0.29"
"235","0052","富邦科技","56.9","-0.05","-0.09","05/12","0","0.27","0.56","0.39","0.23","0.78","1.28","1.04","1.05","1.08","1.09","1.36"
"236","2886","兆豐金","39.2","-0.9","-2.24","05/12","1.02","0.66","0.46","0.38","1.47","10.4","5.25","6.38","9.89","6.82","3.64","4.97"
"237","6279","胡連","119","-1.5","-1.24","05/12","0.67","0.55","0.59","0.38","0.36","1.29","1.45","1.72","5.11","3.15","2.76","2.01"
"238","3443","創意","5570","-160","-2.79","05/12","0.76","0.44","0.28","0.35","1.04","1.19","2.55","1.87","2.21","2.26","2.05","2.27"
"239","5274","信驊","18005","+180","+1.01","05/12","0","0.16","0.55","0.33","1.1","2.8","2.93","2.05","3.35","4.09","4.6","2.38"
"240","00850","元大臺灣ESG永續","82.75","-0.45","-0.54","05/12","0","0.66","0.51","0.32","0.17","2.67","0.96","1.04","1.29","1.03","","1.27"
"241","4958","臻鼎-KY","407","-5","-1.21","05/12","0.46","0.31","0.2","0.32","0.33","0.5","0.63","2.24","2.77","3.86","3.19","0.93"
"242","6409","旭隼","764","0","0","05/12","1.39","0.54","0.41","0.31","0.56","0.6","0.43","0.49","0.43","0.62","0.76","0.54"
"243","6548","長科*","52.7","-1","-1.86","05/12","0.08","0.78","0.47","0.31","0.24","0.23","0.28","0.2","0.23","0.65","","0.26"
"244","1905","華紙","12","-0.4","-3.23","05/12","0.62","0.43","0.32","0.31","0.3","0.09","0.06","0.05","0.08","0.02","0.11","0.05"
"245","5508","永信建","49.35","-0.4","-0.8","05/12","0","0.55","0.3","0.3","3.85","1.9","0.58","19","9.68","3.71","2.72","0.4"
"246","3042","晶技","149.5","-6","-3.86","05/12","0.49","0.83","0.54","0.28","1.05","1.76","1.62","3.13","5.95","6.32","3.43","2.53"
"247","3592","瑞鼎","261","-2.5","-0.95","05/12","0.28","0.28","0.22","0.28","0.29","0.38","0.35","10.7","9.24","6.04","","1.72"
"248","2327","國巨*","419.5","+28","+7.15","05/12","0.63","0.36","0.26","0.28","1.3","1.71","1.94","1.63","1.3","1.51","1.28","1.7"
"249","5880","合庫金","22.8","-0.2","-0.87","05/12","0.84","0.54","0.4","0.27","0.31","0.94","0.78","0.87","1.38","1.01","0.5","0.82"
"250","6180","橘子","39.6","+0.2","+0.51","05/12","0.72","0.66","0.53","0.27","0.55","0.72","0.38","3.26","3","0.59","0.2","3.47"
"251","7765","中華資安","243.5","-6","-2.4","05/12","0","0.3","0.46","0.27","0.48","0.8","0.79","0.83","","","","1.02"
"252","5484","慧友","39","+0.8","+2.09","05/12","0.71","0.45","0.35","0.26","0.27","0.81","0.36","0.2","0.1","0.03","0.01","0.24"
"253","2412","中華電","135.5","0","0","05/12","0.89","0.63","0.41","0.25","1.74","4.73","3.85","3.38","4.18","3.22","2.13","3.27"
"254","1436","華友聯","48.35","-0.35","-0.72","05/12","0","0.3","0.21","0.25","0.19","0.27","0.18","0.34","0.54","0.65","0.48","0.43"
"255","2607","榮運","47.85","-0.55","-1.14","05/12","0.74","0.44","0.36","0.25","0.11","0.18","0.52","16.4","5.14","3.58","0.64","3.32"
"256","6830","汎銓","780","+26","+3.45","05/12","1.06","0.5","0.33","0.24","0.24","0.21","0.1","0.07","0.08","0.52","","0.08"
"257","00992A","主動群益科技創新","18.67","+0.17","+0.92","05/12","0.8","0.61","0.43","0.23","0.12","0.09","0.06","","","","","0.05"
"258","2539","櫻花建","39.05","-0.7","-1.76","05/12","0","0.18","0.26","0.22","0.27","0.37","0.45","0.48","1.74","0.86","0.63","0.55"
"259","3078","僑威","56.5","-0.7","-1.22","05/12","0","0.17","0.09","0.22","0.76","0.88","0.37","5.63","4.44","1.05","0.8","2.58"
"260","2855","統一證","41.8","-1.9","-4.35","05/12","0.23","0.18","0.19","0.22","0.15","0.81","0.43","0.93","1.98","3.77","1.89","0.86"
"261","3014","聯陽","140","+1","+0.72","05/12","0.12","0.2","0.14","0.22","0.35","0.85","0.75","3.79","6.22","5.34","1.82","2.14"
"262","2528","皇普","22.15","-0.15","-0.67","05/12","0","0.33","0.26","0.22","0.16","1.03","0.4","0.2","0.11","0.04","0.02","0.3"
"263","1303","南亞","89.1","-2.4","-2.62","05/12","0.72","0.41","0.29","0.21","0.63","2.62","1.91","1.47","2.58","2.92","2.45","1.55"
"264","3038","全台","22.45","-0.05","-0.22","05/12","0.43","0.35","0.31","0.2","0.44","0.33","0.3","0.27","0.45","0.45","0.17","0.33"
"265","2547","日勝生","10.15","-0.1","-0.98","05/12","0","0.24","0.18","0.19","0.12","0.16","0.1","0.07","1.34","0.3","0.13","0.09"
"266","3026","禾伸堂","330","+0.5","+0.15","05/12","0.45","0.04","0.28","0.19","0.12","0.11","0.12","0.2","0.15","0.13","1.01","0.21"
"267","6231","系微","311.5","-4.5","-1.42","05/12","0","0.75","0.3","0.19","0.11","0.04","0.02","0.02","0.11","0.58","0.39","0.02"
"268","8926","台汽電","51.6","+0.1","+0.19","05/12","0.07","0.02","0.01","0.18","0.12","0.1","0.18","0.22","0.22","0.12","0.39","0.15"
"269","2481","強茂","115.5","+6.5","+5.96","05/12","0","0","0.2","0.18","1.02","0.97","1.74","1.71","1.48","1.37","1.61","1.72"
"270","2059","川湖","5445","-75","-1.36","05/12","0.14","0.38","0.25","0.17","0.29","0.62","1.59","6.85","5.87","3.94","3.32","5.65"
"271","2520","冠德","30.3","-0.3","-0.98","05/12","0","0.27","0.17","0.17","0.1","0.13","0.08","16.1","9.25","3.71","2.46","2.67"
"272","6206","飛捷","140","+9.5","+7.28","05/12","0.08","0.12","0.12","0.17","0.15","0.77","0.58","5.29","3.12","1.67","1.58","2.01"
"273","2609","陽明","50.1","-0.7","-1.38","05/12","0.23","0.31","0.22","0.17","0.22","0.61","0.29","4.4","5.44","2.14","0.97","0.7"
"274","2377","微星","105","-2.5","-2.33","05/12","0.16","0.1","0.09","0.16","0.29","0.31","0.34","4.15","5.33","4.77","3.74","0.42"
"275","3227","原相","228.5","-3","-1.3","05/12","0.05","0.36","0.19","0.15","1.66","4.11","3.05","3.82","3.59","2.03","1.61","3.39"
"276","6415","矽力*-KY","476.5","+8.5","+1.82","05/12","0.25","0.14","0.13","0.15","1.31","0.97","1.21","1.78","1.94","2.12","2.25","2.02"
"277","3209","全科","66.5","+6","+9.92","05/12","0.24","0.16","0.16","0.14","0.22","0.16","0.13","0.21","0.32","0.32","0.15","0.2"
"278","5292","華懋","233","+10","+4.48","05/12","0.49","0.17","0.14","0.13","0.12","0.29","0.21","0.13","0.11","","","0.15"
"279","00988A","主動統一全球創新","19.93","+0.91","+4.78","05/12","0","0.31","0.22","0.13","0.08","0.04","0.21","0.14","","","","0.17"
"280","2419","仲琦","30.15","+0.15","+0.5","05/12","0.73","0.33","0.19","0.12","0.13","0.02","0.01","0","0","0.01","0.41","0"
"281","1504","東元","72.5","-0.1","-0.14","05/12","0.05","0.02","0.02","0.12","0.11","0.3","1.59","7.25","3.89","3.75","2.51","1.38"
"282","6538","倉和","77.9","-0.5","-0.64","05/12","0.38","0.35","0.24","0.12","0.18","0.32","0.23","0.25","0.22","0.87","","0.27"
"283","9911","櫻花","82.5","-1.7","-2.02","05/12","0.49","0.24","0.18","0.11","1.24","0.85","0.48","0.55","1.01","0.47","2.73","0.47"
"284","2838","聯邦銀","20.55","-0.2","-0.96","05/12","0.59","0.26","0.17","0.11","0.11","0.2","0.09","5.89","2.61","1","0.75","7.44"
"285","2208","台船","20","-0.2","-0.99","05/12","0.16","0.05","0.05","0.1","0.12","0.16","0.09","0.06","0.06","0.07","0.05","0.06"
"286","3033","威健","44.45","+0.45","+1.02","05/12","0.19","0.19","0.17","0.1","0.1","0.13","0.1","0.39","2.02","1.25","0.55","0.18"
"287","1717","長興","82.7","+1.9","+2.35","05/12","0.39","0.19","0.15","0.1","0.23","0.3","0.48","0.34","0.29","0.26","0.37","0.36"
"288","6640","均華","1475","+70","+4.98","05/12","0","0","0","0.1","0.33","0.36","0.46","0.49","0.8","1.2","","0.51"
"289","2897","王道銀行","10.2","-0.05","-0.49","05/12","0.49","0.15","0.11","0.1","0.06","0.11","0.18","0.29","0.6","0.32","","0.22"
"290","1582","信錦","89.8","+0.3","+0.34","05/12","0.39","0.23","0.15","0.1","0.09","1.24","0.34","0.47","0.84","0.73","0.54","0.32"
"291","1522","堤維西","31.4","-0.2","-0.63","05/12","0.32","0.27","0.13","0.1","7.11","5.38","2.49","1.42","0.9","0.21","0.19","1.59"
"292","6658","聯策","194","+17.5","+9.92","05/12","0.27","0.15","0.11","0.1","0.04","0.01","0.01","0","0","","","0.01"
"293","2527","宏璟","33.7","-0.65","-1.89","05/12","0.13","0.1","0.12","0.09","0.2","0.55","0.41","0.31","0.32","0.09","0.12","0.35"
"294","3661","世芯-KY","5310","-65","-1.21","05/12","0.04","0.03","0.11","0.09","3.17","1.47","2.32","2.66","2.44","2.06","1.63","2.29"
"295","2845","遠東銀","12.15","-0.05","-0.41","05/12","0.3","0.14","0.1","0.09","0.12","0.19","0.17","0.22","5.55","4.33","2.3","0.22"
"296","3231","緯創","141.5","+2.5","+1.8","05/12","0.17","0.1","0.09","0.08","0.43","1.14","1.06","2.75","3.4","2.66","2.34","1.74"
"297","1735","日勝化","27.9","+0.6","+2.2","05/12","0.28","0.11","0.09","0.08","0.07","0.02","0.01","0.01","0.01","0","0.02","0.01"
"298","5222","全訊","129","-2.5","-1.9","05/12","0.11","0.04","0.06","0.08","0.08","0.06","0.55","1.01","0.79","0.97","","1.19"
"299","6664","群翊","467","+27.5","+6.26","05/12","0","0","0","0.08","0.04","0.03","0.02","0.11","0.13","0.21","","0.12"
"300","8299","群聯","2725","+55","+2.06","05/12","0.13","0.12","0.12","0.08","0.32","2.39","3.79","4.73","5.04","5.17","3.57","3.48"
