"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔發行張數","2日買賣超佔發行張數","3日買賣超佔發行張數","5日買賣超佔發行張數","10日買賣超佔發行張數","1個月買賣超佔發行張數","3個月買賣超佔發行張數","半年買賣超佔發行張數","1年買賣超佔發行張數","3年買賣超佔發行張數","10年買賣超佔發行張數","今年買賣超佔發行張數"
"158","3014","聯陽","139","+1.5","+1.09","05/14","+0.58","+0.19","+0.21","+0.97","+1.93","+2.07","-0.99","-3.79","-3.48","+0.64","+6.13","-1.56"
"159","3289","宜特","168","-7.5","-4.27","05/14","-0.16","+0.66","+0.39","+0.94","-3.5","-5.81","-3.81","-2.91","-9.16","-5.99","-3.93","-3.77"
"160","4973","廣穎","116.5","-2","-1.69","05/14","-3.4","-3.31","-1.88","+0.94","+2.78","+1.74","+3.24","+4.53","+2.5","+1.49","+3.21","+3.11"
"161","6510","精測","4150","+375","+9.93","05/14","+0.65","+0.86","+0.64","+0.93","+0.85","-0.15","+4.99","-0.13","+4.32","+15.4","+15.2","+3.08"
"162","8027","鈦昇","264","+14","+5.6","05/14","-0.04","+0.02","+0.11","+0.92","-0.49","-3.97","-6.23","-3.56","-6.37","-6.14","-6.29","-7.66"
"163","3533","嘉澤","2450","-145","-5.59","05/14","+0.39","+1.03","+0.89","+0.89","+2.2","+2.04","+6.29","+10.5","+7.01","+13.8","+34.4","+9.27"
"164","5011","久陽","15.7","+0.5","+3.29","05/14","+0.36","+0.52","+0.5","+0.89","+0.8","+0.97","+1.32","+1.55","+1.7","+1.57","+0.47","+1.3"
"165","6446","藥華藥","782","0","0","05/14","+0.18","+0.58","+0.62","+0.89","+1.19","+1.46","+0.56","+4.16","+1.9","+7.35","","+4.53"
"166","9939","宏全","121","+2","+1.68","05/14","-0.01","+0.09","+0.51","+0.88","+0.28","+1.29","+1.91","+1.59","+1.49","+1.38","+0.74","+2.02"
"167","3031","佰鴻","30","+0.7","+2.39","05/14","+0.16","+0.18","+0.39","+0.88","+1.42","-0.38","-1.33","-0.81","-0.97","-0.55","-4.94","-0.57"
"168","00694B","富邦美債1-3","41.5","+0.02","+0.05","05/14","+0.58","+0.64","+0.64","+0.87","+1.94","+3.16","+7.21","+13.4","+19.7","+25.9","","+9.07"
"169","2030","彰源","17.95","-0.1","-0.55","05/14","+0.26","-0.01","+0.35","+0.87","+1.08","+0.78","+1.13","+0.42","-0.02","+0.82","0","+0.31"
"170","6187","萬潤","1140","-85","-6.94","05/14","-0.49","-0.38","+0.19","+0.87","-1.85","-4.6","+8.99","+19.3","+18.8","+30.4","+27.1","+16.2"
"171","2379","瑞昱","574","+22","+3.99","05/14","+0.18","+0.29","+0.34","+0.86","+0.57","+3.94","+5.91","+4.4","+0.76","+3.36","+3.01","+4.98"
"172","2312","金寶","28.25","-0.85","-2.92","05/14","-0.68","-0.5","-1.02","+0.86","+0.85","-2.07","-2.97","-1.81","-10.5","-3.72","-6.57","+1.71"
"173","3545","敦泰","57.8","+2.1","+3.77","05/14","+0.79","+0.51","+0.4","+0.85","+1.42","+0.55","-0.67","-3.85","-11.7","+1.9","-14.6","-1.97"
"174","00795B","中信美國公債20年","26.83","-0.04","-0.15","05/14","+0.34","+0.47","+0.59","+0.85","+1.24","+2.62","+22.5","+33.5","+50.6","+75","","+27.8"
"175","6134","萬旭","31.9","-0.15","-0.47","05/14","-0.11","-0.16","-0.02","+0.85","+1.24","+1.96","+4.2","+3.2","+2.31","+3.88","+2.43","+4.12"
"176","2404","漢唐","1050","+25","+2.44","05/14","+0.43","+0.56","+0.09","+0.84","+1.15","+2.33","-4.79","-7.55","+5.03","-2.93","+0.18","-5.89"
"177","2887","台新新光金","23.1","-0.05","-0.22","05/14","+0.21","+0.46","+0.63","+0.83","+1.49","+2.01","+0.56","+0.28","-0.66","-5.77","-5.93","+1.87"
"178","00948B","中信優息投資級債","9.44","+0.01","+0.11","05/14","+0.25","+0.51","+0.61","+0.83","+1.3","+2.2","+14.5","+18.6","+35.8","","","+16.4"
"179","1563","巧新","45.4","+1.2","+2.71","05/14","+0.29","+0.49","+0.59","+0.83","+1.2","+0.98","+0.88","+0.75","-0.11","","","+0.52"
"180","00994A","主動第一金台股優","17.7","-0.01","-0.06","05/14","+0.54","-0.1","-0.51","+0.83","-1.48","-2.96","-3.32","","","","",""
"181","4958","臻鼎-KY","436.5","-6","-1.36","05/14","-1.16","+1.35","+0.89","+0.83","+0.11","-2.97","-4.12","-6.67","-0.39","-7.18","-7.33","-4.96"
"182","3060","銘異","27.8","-0.25","-0.89","05/14","+0.04","+0.04","+0.18","+0.82","+1.53","-1.4","+1.8","-3.77","-2.53","-1.31","-4.33","+1.13"
"183","3317","尼克森","74","+5.7","+8.35","05/14","+1.94","+2.12","+1.75","+0.82","+1.8","+1.12","+0.87","+1.94","+0.37","+2.69","+2.93","+1.36"
"184","3131","弘塑","2935","-90","-2.98","05/14","-0.28","-0.31","+0.06","+0.82","-0.06","+1.96","+10.9","+17.6","+16.7","+30.1","+30.9","+20.6"
"185","6488","環球晶","788","+38","+5.07","05/14","+0.18","+0.16","+0.1","+0.81","+3.09","+5.52","+7.02","+4.52","+10.2","-6.25","-11.2","+5.8"
"186","2374","佳能","80.3","+0.4","+0.5","05/14","+0.43","-0.52","+0.66","+0.81","+0.58","-0.75","-0.8","-1.64","-2.3","-2.35","-12","+1.06"
"187","4551","智伸科","155.5","+2.5","+1.63","05/14","0","+0.14","+0.64","+0.81","+0.89","+1.69","+1.95","+2.91","-0.21","+3.16","+5.74","+2.41"
"188","00959B","大華投等美債15Y+","9.34","+0.01","+0.11","05/14","+0.17","+0.4","+0.53","+0.81","+1.33","+2.43","+5.74","+12.9","+37.1","","","+10.5"
"189","00956","中信日經高股息","12.56","-0.03","-0.24","05/14","0","+0.57","+0.92","+0.8","+1.96","+1.61","+2.07","+10.1","+16","","","+2.12"
"190","3443","創意","5075","-255","-4.78","05/14","+0.21","+0.75","+0.56","+0.79","-0.62","-0.98","+1.44","-0.41","+5.47","-3.83","+16.3","+0.67"
"191","00985B","群益ESG投等債0-5","10.17","+0.01","+0.1","05/14","+0.07","+0.47","+0.68","+0.79","-0.65","-0.27","+1.89","+4.66","","","","+1.8"
"192","00945B","凱基美國非投等債","14.46","+0.01","+0.07","05/14","0","+0.48","+0.7","+0.79","+0.8","+1.51","+7.87","+14.1","+30.8","","","+7.85"
"193","2401","凌陽","24.85","-0.1","-0.4","05/14","+0.25","+0.06","+0.21","+0.79","+1.89","+3.46","+4.4","+5.46","-0.77","+1.88","+7.5","+5.15"
"194","00650L","復華香港正2","18.34","+0.22","+1.21","05/14","+1.05","+1.08","+1.28","+0.78","+0.9","-0.47","-1.79","-0.69","+8.45","+32","+40.1","-1.13"
"195","2032","新鋼","16.9","-0.25","-1.46","05/14","+0.11","+0.04","+0.02","+0.77","+1.08","+1.01","+1.16","+1.22","-0.88","+1.41","+1.51","+0.89"
"196","00770","國泰北美科技","64.7","+0.75","+1.17","05/14","+0.04","+0.36","+0.42","+0.76","+1.67","+5.31","+6.56","+7.72","+31.3","+85.8","","+7.6"
"197","00696B","富邦美債20年","28.66","-0.04","-0.14","05/14","+0.39","+0.44","+0.46","+0.76","+2.03","+5.38","+13.8","+63","+90.4","+180","","+54.3"
"198","6271","同欣電","183.5","+1.5","+0.82","05/14","+0.54","+0.71","+0.92","+0.75","+1.53","-1.58","+2.59","+2.93","+10.3","+6.92","+2.33","+4.5"
"199","3055","蔚華科","106","-7.5","-6.61","05/14","-0.69","-0.52","+0.5","+0.75","+0.9","+0.96","+1.96","+2.53","+1.1","-1.12","-1.09","+1.03"
"200","3008","大立光","3135","+285","+10","05/14","+0.47","+0.62","+0.79","+0.75","+0.95","+2.26","+4.31","+0.82","-1.68","-3.69","-19.9","+2.42"
"201","3213","茂訊","115","+1","+0.88","05/14","+0.04","-0.03","+0.3","+0.75","+1.65","+2.15","+2.1","+1.47","+1.57","-2.52","+0.28","+1.7"
"202","6683","雍智科技","1925","-210","-9.84","05/14","0","+0.06","+0.39","+0.75","+1.55","+0.93","-3.87","+8.45","-2.83","+1.32","","+3.09"
"203","6613","朋億*","252","+14.5","+6.11","05/14","+0.41","+0.54","+0.48","+0.75","+1.05","+1.28","+3.12","+2.65","+0.23","+3.02","","+2.57"
"204","00687B","國泰20年美債","27.62","-0.02","-0.07","05/14","+0.29","+0.53","+0.59","+0.74","+1.05","+1.96","+6.88","+21.3","+27.8","+32.6","","+16.1"
"205","6491","晶碩","289.5","+4.5","+1.58","05/14","+0.22","+0.35","+0.42","+0.74","+0.8","+1.27","+3.17","+0.22","+4.31","-4.77","","+2.94"
"206","00701","國泰股利精選30","31.84","+0.35","+1.11","05/14","+0.25","+0.32","+0.68","+0.74","+1.67","+3.15","+4.15","+7.8","+8.69","+19.1","","+7.98"
"207","3122","笙泉","37.35","-0.05","-0.13","05/14","+0.2","+0.07","+0.11","+0.74","+1.4","+2.06","+2.39","+0.77","+1.26","+2.54","+2.16","+1.19"
"208","00937B","群益ESG投等債20+","14.81","+0.01","+0.07","05/14","+0.22","+0.45","+0.61","+0.74","+1","+1.67","+3.48","+7.29","+10.3","","","+5.67"
"209","2236","百達-KY","138.5","-0.5","-0.36","05/14","+0.26","+0.17","+0.2","+0.73","+0.83","+1.19","+1.4","+2.17","+1.94","+0.1","+0.79","+0.48"
"210","00993A","主動安聯台灣","13.22","+0.21","+1.61","05/14","-0.06","+0.08","+0.01","+0.72","+2.4","+6.82","+16.2","","","","",""
"211","8255","朋程","144","-1","-0.69","05/14","+0.05","+0.12","+0.3","+0.71","+1.59","+2.26","+2.21","+1.84","+1.11","+2.45","+1.74","+2.32"
"212","00901","永豐智能車供應鏈","41.89","+0.25","+0.6","05/14","+0.48","+0.61","+0.4","+0.7","+2.64","+4.4","+6.5","+15","+22.2","+29","","+12.4"
"213","1216","統一","74.8","-0.4","-0.53","05/14","+0.04","+0.27","+0.34","+0.69","+0.48","+0.82","+0.25","-2.79","-4.99","-8.28","-19.3","-0.25"
"214","3441","聯一光","42.9","+3.9","+10","05/14","+0.89","+0.82","+0.87","+0.69","+0.7","+0.08","-0.04","+1.48","-0.88","+2.88","+1.49","+0.32"
"215","6609","瀧澤科","40.5","0","0","05/14","+0.06","+0.29","+0.53","+0.69","+1.03","+0.94","+0.9","+1.26","-3.19","-3.4","+0.19","+0.18"
"216","009817","國泰日本不動產","9.05","-0.05","-0.55","05/14","+0.31","+0.41","+0.45","+0.68","+2.18","+4.69","+11.1","","","","",""
"217","6218","豪勉","41.55","-3.55","-7.87","05/14","-0.68","-0.09","+1.41","+0.67","-0.19","+0.65","+0.9","-0.03","+0.01","+0.47","+0.43","+0.51"
"218","3704","合勤控","36.7","+0.15","+0.41","05/14","+0.15","+0.06","+0.51","+0.66","+0.8","+2.04","+4.13","+1.7","-2.73","-6.96","+0.51","+2.54"
"219","6150","撼訊","69.3","-3.8","-5.2","05/14","-0.1","+0.14","-0.23","+0.65","+1.1","+0.24","-0.22","-3.51","-0.95","-7.26","-2.17","-2.19"
"220","00897","富邦基因免疫生技","9.8","-0.11","-1.11","05/14","+0.36","+0.39","+0.74","+0.65","+1.64","+4.91","+9.1","+16.6","+24.6","+72.8","","+13.3"
"221","8213","志超","38.55","-0.15","-0.39","05/14","+0.16","-0.28","-0.38","+0.65","+0.89","+2.37","+3.39","+1.75","+2.44","+2.36","+2.14","+3.33"
"222","00661","元大日經225","81.2","-0.45","-0.55","05/14","+0.22","+0.26","+0.55","+0.64","+1.07","+1.04","+1.08","+1.18","+3.94","+11.9","","+0.98"
"223","3349","寶德","19","-1.3","-6.4","05/14","-0.02","+0.06","+0.32","+0.63","+0.55","+0.58","-0.09","+0.76","+1.03","+1.02","","+0.45"
"224","00898","國泰基因免疫革命","8.13","-0.01","-0.12","05/14","+0.1","+0.36","+0.62","+0.63","+1.3","+4.85","+10.4","+20.5","+31.7","+95.6","","+15.4"
"225","7712","博盛半導體","168","+15","+9.8","05/14","-0.92","-0.23","-0.26","+0.63","+0.15","+0.28","+1.24","+1.7","+0.14","","","+0.25"
"226","3693","營邦","554","-15","-2.64","05/14","+0.47","+0.52","+0.17","+0.6","-1.36","-0.49","-0.51","-5.68","-3.21","-6.88","-2","-1.09"
"227","3005","神基","103.5","+5.6","+5.72","05/14","+0.91","+0.84","+0.66","+0.59","+0.2","+0.3","-8.28","-14.5","-5.74","-20.2","-11.1","-12.3"
"228","5386","青雲","430.5","+15.5","+3.73","05/14","+0.12","+0.17","+0.17","+0.59","+0.65","-8.77","-10.9","-2.2","-1.17","-4.12","-2.28","+0.16"
"229","00954","中信日本半導體","18.23","+0.1","+0.55","05/14","+0.01","+0.93","+0.78","+0.59","+0.61","+2.53","+4","+4.93","+13.2","","","+4.21"
"230","5474","聰泰","169","+6.5","+4","05/14","+0.29","+0.27","+0.45","+0.59","+0.17","+0.06","+0.5","-0.26","-2.71","-4.1","-1.62","-0.03"
"231","00939","統一台灣高息動能","18.3","+0.12","+0.66","05/14","+0.02","+0.18","+0.27","+0.59","+2.67","+4.04","+6.92","+17.2","+24.7","","","+15.4"
"232","2375","凱美","101","+5","+5.21","05/14","-0.37","+0.22","+0.57","+0.58","+0.71","-1.85","-2.68","+2.27","+3.07","+4.35","+4.33","+2.07"
"233","6716","應廣","94.4","-1","-1.05","05/14","-0.2","-0.77","-0.17","+0.58","+1.38","+1.02","+1.72","+2.23","+1.8","+1.94","","+2.02"
"234","6224","聚鼎","73.6","-1.4","-1.87","05/14","+0.38","+0.37","+0.24","+0.58","+1.16","+1.99","+1.17","+1.51","-1.6","+1.45","-3.07","+1.22"
"235","5876","上海商銀","40.3","0","0","05/14","+0.07","+0.16","+0.31","+0.58","+0.31","-0.36","-1.13","-0.1","+1.99","-1.82","","-1.22"
"236","8021","尖點","490.5","+44.5","+9.98","05/14","+0.8","+0.04","+0.67","+0.57","+1.09","+2.62","+9.3","+1.57","+4.66","+4.95","+4.65","+4.84"
"237","00700","富邦恒生國企","17.9","+0.06","+0.34","05/14","+0.39","+0.57","+0.6","+0.57","+0.51","+2.54","+22.2","+34.7","+50.9","+59.2","","+31.9"
"238","8438","昶昕","101","-2","-1.94","05/14","-0.58","-1.2","-0.43","+0.57","+0.48","+0.9","+2.86","+2.57","+2.33","+2.6","","+2.95"
"239","4952","凌通","52","+1.4","+2.77","05/14","+0.46","+0.24","+0.35","+0.57","+0.82","+0.67","+0.05","-0.42","-0.36","-0.24","-1.41","-0.57"
"240","1597","直得","180","-9","-4.76","05/14","-0.09","+0.13","+0.26","+0.56","+3.86","+3.9","+6.31","+8.29","+7.99","+6.06","+6.64","+7.63"
"241","009813","貝萊德標普卓越50","11.37","+0.15","+1.34","05/14","+0.38","+0.4","+0.55","+0.56","+1.26","+6.54","+10.3","+11.8","","","","+12.1"
"242","00941","中信上游半導體","25.49","+0.25","+0.99","05/14","+0.14","+0.31","+0.38","+0.56","+1.49","+2.57","+4.66","+20","+72.5","","","+11.2"
"243","5392","能率","41.85","+1","+2.45","05/14","+0.37","+0.37","+0.48","+0.56","-0.64","-2.16","+0.09","+1.71","-1.01","-3.77","-3.45","+0.62"
"244","4903","聯光通","49.9","+2.45","+5.16","05/14","-0.19","+0.54","+0.68","+0.56","+0.53","-0.01","-0.63","-1.04","-0.67","-0.82","-0.76","-3.26"
"245","3152","璟德","173.5","+5.5","+3.27","05/14","+0.19","-0.09","+0.1","+0.56","-0.41","+1.04","+2.84","+0.22","-1.7","-3.46","-6.62","+1.36"
"246","6438","迅得","167.5","-1","-0.59","05/14","+0.02","-0.05","+0.54","+0.56","-0.01","+1.72","+2.51","-3","-4.47","-6.15","","-1.34"
"247","6996","力領科技","189.5","+7","+3.84","05/14","+0.31","+0.27","+0.41","+0.56","+0.98","+0.93","+1.3","+1.66","+0.91","","","+1.31"
"248","3211","順達","375.5","-14.5","-3.72","05/14","-0.49","-0.26","-0.58","+0.55","-1.3","+2.71","+1.04","-3.89","-2.81","+2.28","-3.85","+0.12"
"249","6515","穎崴","10540","+665","+6.73","05/14","+0.08","+0.32","+0.41","+0.55","+0.51","+1.44","+1.2","-0.74","+7.23","+7.56","","+1.33"
"250","5490","同亨","28.1","-0.2","-0.71","05/14","+0.14","+0.31","+0.46","+0.55","+1.3","+1.12","-0.72","-2.5","+2.24","+1.54","-6.81","-2.02"
"251","1409","新纖","17.25","+0.35","+2.07","05/14","+0.48","+0.35","+0.21","+0.55","+0.41","-0.62","+0.79","+2.95","+0.11","+0.87","-0.19","+1.57"
"252","7772","耀穎","170","+5.5","+3.34","05/14","-0.09","+0.05","+0.13","+0.54","","","","","","","",""
"253","3045","台灣大","115","+3","+2.68","05/14","+0.35","+0.44","+0.45","+0.54","+0.65","+0.9","+2.93","-1.72","-1.76","-0.43","-16.5","+2.67"
"254","3035","智原","198.5","+4.5","+2.32","05/14","-0.21","-1.67","-2.45","+0.54","+0.92","+2.16","+1.62","+1.28","-10.2","-14.8","-3.52","+1.63"
"255","8163","達方","32.3","+2.9","+9.86","05/14","+0.46","+0.38","+0.45","+0.53","+1.02","+0.89","+1.01","-0.42","+0.6","+2.08","+0.86","+0.54"
"256","2425","承啟","35.2","+1.6","+4.76","05/14","+0.12","+0.19","+0.22","+0.52","+0.97","+1.5","+1.61","+2.77","+4.91","-4.7","-18.7","+2.21"
"257","6494","九齊","55","+0.3","+0.55","05/14","+0.21","+0.44","-0.07","+0.52","+1.12","+1.19","+2.12","+2.11","+1.55","+3.38","+6.08","+2.08"
"258","5493","三聯","95.3","+3.6","+3.93","05/14","+0.21","+0.04","+0.4","+0.52","+0.22","+0.95","-0.33","+1.2","+0.17","+0.16","+0.23","-1.03"
"259","6719","力智","208.5","+6","+2.96","05/14","+0.3","+0.34","+0.38","+0.52","+0.78","+0.62","-0.99","-1.37","+0.88","+3.81","","-1.64"
"260","5452","佶優","32.85","-0.05","-0.15","05/14","+0.04","-0.18","-0.16","+0.51","+0.23","-0.27","+0.58","-0.07","-0.75","-3.29","-1.54","-0.4"
"261","3290","東浦","48.4","+0.9","+1.89","05/14","+0.59","+0.47","+0.21","+0.51","+0.29","+0.22","+1.95","+1.7","+4.21","+5.87","+7.89","+0.14"
"262","00720B","元大投資級公司債","32.79","+0.03","+0.09","05/14","+0.05","+0.13","+0.22","+0.51","+0.8","+0.86","+2.13","+5.2","+7.61","+11.3","","+2.83"
"263","2317","鴻海","244.5","-6.5","-2.59","05/14","-0.15","0","+0.23","+0.51","+2.2","+3.02","+1.64","-0.16","+6.29","-0.43","-10.5","+1.23"
"264","00730","富邦臺灣優質高息","26.85","+0.21","+0.79","05/14","+0.19","+0.41","+0.41","+0.51","+1.07","+2.74","+3.24","+3.23","+2.53","+11.6","","+3.16"
"265","00912","中信臺灣智慧50","30.86","+0.16","+0.52","05/14","+0.49","-0.22","+0.6","+0.5","+1.08","+1.62","+1.16","+0.8","+8.34","+8.09","","+1.02"
"266","3051","力特","26.4","+0.9","+3.53","05/14","+0.02","+0.29","+0.47","+0.5","-0.1","-1.96","-0.78","-2.72","-2.39","+0.83","+0.57","-3.06"
"267","00907","永豐優息存股","14.76","-0.05","-0.34","05/14","+0.05","+0.05","+0.17","+0.5","+1.32","+1.38","+1.07","+1.81","+6.84","+2.69","","+1.78"
"268","8096","擎亞","97.1","+2.5","+2.64","05/14","+2.96","+2.22","-0.07","+0.5","-0.24","+0.92","-5.86","-2.27","-5.39","-2.87","-2.94","+7.04"
"269","3605","宏致","80.2","-0.1","-0.12","05/14","-0.13","+0.18","+0.57","+0.5","-1.26","+0.57","+0.39","-1.86","-7.67","+2","-0.58","-2.27"
"270","6196","帆宣","435.5","+16","+3.81","05/14","+0.23","+0.35","+0.42","+0.49","+0.2","+0.33","+3.55","+6.49","+8.47","+9.85","+17.9","-0.12"
"271","0061","元大寶滬深","25.34","-0.08","-0.31","05/14","+0.06","+0.07","+0.15","+0.49","+0.86","+0.61","+0.92","+6.16","+11.1","+6.48","+147","+2.98"
"272","3059","華晶科","39.9","+1","+2.57","05/14","+0.18","+0.19","+0.15","+0.49","+0.79","-0.27","+0.71","-5.89","-2.05","-1.94","-8.46","-5.33"
"273","2352","佳世達","25.6","-0.65","-2.48","05/14","-0.12","+0.04","+0.23","+0.49","+0.54","+1.16","+1.36","-1.62","-0.19","-6.33","-0.68","+0.09"
"274","00919","群益台灣精選高息","25.89","+0.34","+1.33","05/14","+0.09","+0.09","+0.27","+0.48","+1.75","+2.79","+1.86","+6.02","+6.13","-5.86","","+5.28"
"275","3046","建碁","51.3","-0.2","-0.39","05/14","+0.01","-0.02","-0.05","+0.48","+0.82","+0.8","+0.5","+0.72","+2.19","-0.09","+0.52","+0.39"
"276","00942B","台新美A公司債20+","14.3","+0.02","+0.14","05/14","+0.12","+0.25","+0.3","+0.48","+0.65","+1.08","+12","+13.8","+18.5","","","+12.4"
"277","00678","群益那斯達克生技","36.33","-0.1","-0.27","05/14","+2.34","+0.35","+1.45","+0.48","+3.02","+4.35","+4.35","+4.44","+16.9","+17.4","","+1"
"278","2395","研華","465","+0.5","+0.11","05/14","+0.12","+0.07","+0.13","+0.47","+1.27","+2.45","+4.31","+2.66","-2.61","-6.21","-2.38","+3.61"
"279","2851","中再保","33.1","-1.2","-3.5","05/14","-0.17","-0.15","+0.38","+0.47","+0.55","+0.3","+2.44","+4.26","+4.65","+6.09","+5.27","+3.41"
"280","2324","仁寶","30.25","-1.05","-3.35","05/14","-0.26","+0.82","+0.48","+0.47","+0.46","+2.6","+1.13","+1.35","-8.35","-8.4","-17.9","+1.12"
"281","5410","國眾","37.35","+0.55","+1.49","05/14","+0.33","+0.41","+0.2","+0.46","+0.53","+1.03","+1.48","+0.88","+0.84","+2.07","+3.05","+1.14"
"282","6116","彩晶","10.4","-0.85","-7.56","05/14","+0.53","-0.29","+0.24","+0.46","+1.52","+1.81","+2.05","-1.8","-0.69","-0.48","-3.66","-1.91"
"283","00980D","主動聯博投等入息","20.37","+0.02","+0.1","05/14","+0.07","+0.45","+0.45","+0.45","-0.79","-0.89","+3.54","+1.68","","","","+1.85"
"284","6532","瑞耘","111.5","+10","+9.85","05/14","-0.06","-0.37","-0.7","+0.45","+0.87","+0.85","-0.54","+0.36","-2.05","+0.44","","-0.21"
"285","5471","松翰","51.3","+1","+1.99","05/14","+0.26","-0.42","-0.48","+0.45","+1.02","+0.22","+0.66","+0.88","+0.18","-0.61","-1.09","+0.56"
"286","3406","玉晶光","560","+44","+8.53","05/14","+0.7","+0.77","+0.74","+0.45","+0.62","+5.7","+9.28","+13.3","+18.9","+28","+29.1","+13.4"
"287","2340","台亞","36.35","+0.35","+0.97","05/14","+0.39","+0.25","+0.47","+0.44","-1.14","-1","+1.47","+1.96","-1.21","-3.65","-5.31","+0.86"
"288","3260","威剛","447","+13","+3","05/14","+0.12","+0.48","+0.16","+0.44","-0.42","-5.16","-13.4","-17","+0.64","+1.59","+5.92","-15.5"
"289","2892","第一金","29.5","0","0","05/14","+0.03","+0.13","+0.21","+0.44","+0.89","+0.67","+1.23","+3.5","+5.09","+3.46","+6.03","+1.05"
"290","00903","富邦元宇宙","21.73","+0.41","+1.92","05/14","-0.1","-0.39","-0.34","+0.44","+0.76","+6.35","+10.5","+14.1","+38.2","+237","","+13.2"
"291","4951","精拓科","128.5","+1.5","+1.18","05/14","+0.08","+0.03","+0.09","+0.44","+0.59","+0.57","+1.05","+0.81","+2.36","+4.09","","+0.94"
"292","00953B","群益優選非投等債","9.57","+0.01","+0.1","05/14","+0.03","+0.25","+0.33","+0.44","+0.04","-0.29","+1.12","+0.46","+3.22","","","+0.53"
"293","00924","復華S&P500成長","32.34","+0.32","+1","05/14","0","+0.35","+0.36","+0.43","+0.58","+3.2","+3.3","+3.78","+17.1","+18","","+3.77"
"294","009811","統一美國50","12.93","+0.11","+0.86","05/14","+0.06","+0.06","+0.12","+0.43","+1.58","+3.4","+9.2","+15.3","","","","+13.7"
"295","00679B","元大美債20年","26.58","-0.02","-0.08","05/14","+0.13","+0.25","+0.28","+0.42","+0.55","+1.6","+4.04","+8.12","+13.6","+13.8","","+5.84"
"296","3167","大量","765","+12","+1.59","05/14","-0.04","-0.09","+0.14","+0.42","-0.99","+0.36","-3.86","+12.8","+10.8","+10.9","+11.6","+3.2"
"297","00858","永豐美國500大","35.83","+0.16","+0.45","05/14","0","+0.41","+0.35","+0.42","+1.09","+3.66","+3.48","+3.37","+4.37","+3.19","","+3.71"
"298","6188","廣明","83.1","+0.1","+0.12","05/14","+0.16","+0.03","+0.2","+0.41","+0.56","+0.56","+1.65","-4.97","-4.75","-9.65","-1.24","-1.67"
"299","3081","聯亞","2945","+110","+3.88","05/14","-0.15","-0.5","+0.02","+0.41","-0.56","-0.1","-4.01","+4.76","-7.04","-0.05","-7.46","-1.52"
"300","2069","運錩","20","0","0","05/14","+0.16","+0.24","+0.19","+0.41","+0.39","+0.72","+0.75","+0.86","-0.5","+1.17","+1.84","+0.94"
