"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(萬張)","超過600張增減(張)","超過600張增減(%)","持股超過800張(萬張)","超過800張增減(張)","超過800張增減(%)","持股超過1千張(萬張)","超過1千張增減(張)","超過1千張增減(%)"
"190","2603","長榮","224","-8","-3.45","26W22","05/29","149","+20,254","+1.38","146","+24,460","+1.7","143","+24,747","+1.76"
"191","009812","野村日本東證","11.89","-0.29","-2.38","26W22","05/29","3.63","+741","+2.09","3.48","+2,871","+9","3.21","+1,194","+3.86"
"192","3508","位速","18.7","-0.85","-4.35","26W22","05/29","4.07","+38","+0.09","3.73","+9","+0.02","3.45","+9","+0.03"
"193","6214","精誠","140.5","-4","-2.77","26W22","05/29","14.6","+1,042","+0.72","13.5","+1,580","+1.18","12.7","+1,610","+1.29"
"194","3713","新晶投控","16.1","-0.35","-2.13","26W22","05/29","4.14","+24","+0.06","4","+24","+0.06","3.73","+10","+0.03"
"195","6182","合晶","80","-5.5","-6.43","26W22","05/29","21","+33,980","+19.3","20.5","+33,970","+19.8","19.4","+30,617","+18.7"
"196","1316","上曜","10.45","-0.15","-1.42","26W22","05/29","13","+244","+0.19","11.6","+879","+0.76","10.8","+2,322","+2.2"
"197","00984A","主動安聯台灣高息","15.64","-0.69","-4.23","26W22","05/29","7","-7,751","-9.97","6.18","-8,329","-11.9","5.45","-10,151","-15.7"
"198","00635U","期元大S&P黃金","45.03","-1.4","-3.02","26W22","05/29","5.56","-8,039","-12.6","5.41","-8,039","-12.9","5.05","-9,929","-16.4"
"199","1809","中釉","53.7","-5.9","-9.9","26W22","05/29","8.19","-5,737","-6.55","7.76","-6,368","-7.58","7.67","-3,695","-4.6"
"200","00926","凱基全球菁英55","24.76","-0.21","-0.84","26W22","05/29","3.87","+3,613","+10.3","3.67","+2,999","+8.9","3.57","+2,967","+9.06"
"201","6598","ABC-KY","24.5","0","0","26W22","05/29","4.75","-125","-0.26","4.46","-146","-0.33","4","-102","-0.25"
"202","6432","今展科","65.2","-2.1","-3.12","26W22","05/29","1.07","+2","+0.02","0.92","+2","+0.02","0.64","+2","+0.03"
"203","6509","聚和","49.85","-1.35","-2.64","26W22","05/29","6.62","+3,570","+5.7","6.15","+2,982","+5.1","5.33","+3,760","+7.58"
"204","6609","瀧澤科","44.1","-1.8","-3.92","26W22","05/29","4.04","+171","+0.43","3.97","+81","+0.2","3.87","-28","-0.07"
"205","8081","致新","260.5","-20","-7.13","26W22","05/29","3.05","+612","+2.04","2.64","+665","+2.58","2.13","+663","+3.22"
"206","3466","德晉","32.4","-0.65","-1.97","26W22","05/29","3.36","+160","+0.48","2.77","+1,002","+3.76","2.59","+1,002","+4.02"
"207","00945B","凱基美國非投等債","14.43","+0.02","+0.14","26W22","05/29","30.8","-2,381","-0.77","29.1","-2,948","-1","27.2","-3,703","-1.34"
"208","00684R","期元大美元指反1","15.05","-0.12","-0.79","26W22","05/29","0.76","+31.6","+0.42","0.68","+31.6","+0.46","0.49","+31.6","+0.64"
"209","5289","宜鼎","1810","+55","+3.13","26W22","05/29","3.4","+1,073","+3.26","2.89","+330","+1.15","2.63","+330","+1.27"
"210","3653","健策","3820","+200","+5.52","26W22","05/29","9.41","+232","+0.25","9.05","-708","-0.78","8.48","-912","-1.06"
"211","2440","太空梭","17.5","-0.95","-5.15","26W22","05/29","9.55","+100","+0.1","9.34","-18","-0.02","9.34","-18","-0.02"
"212","2323","中環","10.95","-0.95","-7.98","26W22","05/29","44.4","+65","+0.01","42.2","+627","+0.15","40.4","-39.8","-0.01"
"213","3022","威強電","79","+1.6","+2.07","26W22","05/29","10","+811","+0.81","9.97","+2,128","+2.18","9.43","+2,235","+2.43"
"214","6170","統振","52.9","-0.3","-0.56","26W22","05/29","5","+194","+0.39","4.94","+259","+0.53","4.66","+198","+0.43"
"215","2458","義隆","156.5","-2","-1.26","26W22","05/29","16.9","+2,672","+1.61","16.1","+3,438","+2.18","15","+768","+0.51"
"216","00882","中信中國高股息","15.66","-0.08","-0.51","26W22","05/29","44.4","-3,398","-0.76","39.4","-2,311","-0.58","35.4","-6,577","-1.82"
"217","00738U","期元大道瓊白銀","54.5","-4.05","-6.92","26W22","05/29","4.23","-11,178","-20.9","3.79","-10,543","-21.8","3.42","-13,354","-28.1"
"218","1503","士電","230","-11.5","-4.76","26W22","05/29","38","-1,358","-0.36","37.5","-3,542","-0.94","37.3","-1,599","-0.43"
"219","00985B","群益ESG投等債0-5","10.15","+0.02","+0.2","26W22","05/29","20.4","-3,352","-1.62","18.9","-3,407","-1.77","17.2","-8,432","-4.69"
"220","00970B","新光BBB投等債20+","9.4","-0.03","-0.32","26W22","05/29","23","-3,565","-1.53","22.5","-2,781","-1.22","21.8","-2,781","-1.26"
"221","8996","高力","1210","+85","+7.56","26W22","05/29","3.74","-4,267","-10.2","3.25","-3,609","-9.98","2.81","-3,796","-11.9"
"222","2065","世豐","33.7","-0.6","-1.75","26W22","05/29","3.08","+679","+2.25","2.88","+679","+2.41","2.68","+1,678","+6.67"
"223","6670","復盛應用","270","-6","-2.17","26W22","05/29","10","+642","+0.65","9.14","+641","+0.71","8.59","-247","-0.29"
"224","2498","宏達電","42.6","-3.3","-7.19","26W22","05/29","31.9","+7,116","+2.28","30.3","+7,033","+2.37","28.9","+3,644","+1.27"
"225","00669R","國泰美國道瓊反1","5.41","+0.07","+1.31","26W22","05/29","8.48","+2,634","+3.21","7.73","+2,700","+3.62","7.18","+1,800","+2.57"
"226","3081","聯亞","2495","-160","-6.03","26W22","05/29","3.69","-702","-1.87","3.28","+34.4","+0.1","2.84","-1","0"
"227","3162","精確","82","-1.2","-1.44","26W22","05/29","8.89","-5,677","-6","8.64","-6,214","-6.71","8.29","-5,197","-5.9"
"228","8076","伍豐","27.25","-0.95","-3.37","26W22","05/29","9.08","+93","+0.1","8.46","-37.2","-0.04","7.64","+929","+1.23"
"229","5481","新華","19.2","+0.5","+2.67","26W22","05/29","4.25","-57","-0.13","3.92","+4","+0.01","3.66","0","0"
"230","3207","耀勝","66.6","-3.1","-4.45","26W22","05/29","2.29","+788","+3.56","1.73","+77.9","+0.45","1.36","+104","+0.77"
"231","2357","華碩","844","-56","-6.22","26W22","05/29","51.8","+6,786","+1.33","49.7","+6,172","+1.26","46.7","+3,503","+0.76"
"232","9941","裕融","83","+1.1","+1.34","26W22","05/29","38.1","-2,417","-0.63","37.4","-1,631","-0.43","36.9","-1,518","-0.41"
"233","2481","強茂","148.5","-16.5","-10","26W22","05/29","24.2","+824","+0.34","23.3","-707","-0.3","22.3","-2,258","-1"
"234","8930","青鋼","28","-0.5","-1.75","26W22","05/29","4.98","+18","+0.04","4.71","+18","+0.04","4.53","+10","+0.02"
"235","3049","精金","15.15","-0.75","-4.72","26W22","05/29","36.8","+3,870","+1.06","35.9","+3,234","+0.91","35.1","+5,739","+1.66"
"236","2354","鴻準","56.4","-4.2","-6.93","26W22","05/29","61.3","-2,457","-0.4","60.2","-1,305","-0.22","59.5","+1,310","+0.22"
"237","6015","宏遠證","20.35","-2.25","-9.96","26W22","05/29","19.5","+5,899","+3.11","18.8","+5,321","+2.91","18.4","+4,410","+2.46"
"238","00982T","平衡兆豐台美動能","15.09","-0.38","-2.46","26W22","05/29","0.56","+1,950","+54.1","0.48","+1,950","+68.7","0.31","+1,236","+66.4"
"239","6197","佳必琪","327","+2","+0.62","26W22","05/29","5.43","-1,455","-2.61","5.15","-717","-1.37","4.8","-1,600","-3.23"
"240","00795B","中信美國公債20年","26.63","-0.11","-0.41","26W22","05/29","92","-17,083","-1.82","90.5","-17,156","-1.86","88.8","-16,223","-1.79"
"241","5014","建錩","11.15","-0.25","-2.19","26W22","05/29","6.02","-570","-0.94","5.6","+848","+1.54","4.79","0","0"
"242","6861","睿生光電","341.5","-10","-2.84","26W22","05/29","2.26","+1,410","+6.64","2.12","+27","+0.13","2.12","+27","+0.13"
"243","2409","友達","24.4","-2.7","-9.96","26W22","05/29","364","-198,484","-5.17","354","-193,797","-5.19","344","-199,399","-5.48"
"244","00665L","富邦恒生國企正2","9.16","-0.25","-2.66","26W22","05/29","25.7","+17,409","+7.25","23.4","+14,501","+6.62","22","+17,189","+8.45"
"245","2618","長榮航","36.4","-1.3","-3.45","26W22","05/29","387","+7,446","+0.19","380","+7,499","+0.2","375","+7,327","+0.2"
"246","911868","同方友友-DR","1.25","-0.04","-3.1","26W22","05/29","4.22","+466","+1.12","3.59","-306","-0.84","3.14","+548","+1.78"
"247","5009","榮剛","34.6","-2.65","-7.11","26W22","05/29","27.8","+1,254","+0.45","27.2","+731","+0.27","26.6","+851","+0.32"
"248","6112","邁達特","51.2","+1.2","+2.4","26W22","05/29","10.8","-129","-0.12","10.7","-129","-0.12","10.5","-1,103","-1.04"
"249","6945","圓祥生技","104","-1","-0.95","26W22","05/29","5.62","-500","-0.88","5.41","-500","-0.92","5.06","-500","-0.98"
"250","00646","元大S&P500","73.35","-1.35","-1.81","26W22","05/29","22.1","+5,156","+2.39","21.5","+5,912","+2.83","20.9","+4,959","+2.43"
"251","3592","瑞鼎","255","-16.5","-6.08","26W22","05/29","2.43","-532","-2.15","2.2","+118","+0.54","2.02","+123","+0.61"
"252","3293","鈊象","780","-10","-1.27","26W22","05/29","13.5","-764","-0.56","12.6","+456","+0.36","11.9","-1,180","-0.98"
"253","8064","東捷","152","-14","-8.43","26W22","05/29","8.25","-2,648","-3.11","7.91","-1,171","-1.46","7.53","-1,191","-1.56"
"254","6443","元晶","36.15","-3.75","-9.4","26W22","05/29","8.79","-359","-0.41","8.15","-3,384","-3.99","7.96","-1,713","-2.11"
"255","3311","閎暉","40.5","+0.75","+1.89","26W22","05/29","5.24","-691","-1.3","5.09","-9.79","-0.02","5","-57","-0.11"
"256","00981A","主動統一台股增長","29.89","-0.92","-2.99","26W22","05/29","169","+27,822","+1.67","159","+28,980","+1.86","151","+25,909","+1.75"
"257","6209","今國光","80","-7.9","-8.99","26W22","05/29","8.05","-9,736","-10.8","7","-10,958","-13.5","6.55","-11,087","-14.5"
"258","1733","五鼎","29.9","-0.9","-2.92","26W22","05/29","3.77","+130","+0.35","3.55","+130","+0.37","3.07","+140","+0.46"
"259","2492","華新科","400","-16","-3.85","26W22","05/29","34.4","+8,580","+2.56","33.8","+8,528","+2.59","33.2","+6,788","+2.09"
"260","9906","欣巴巴","42.3","-0.3","-0.7","26W22","05/29","6.88","+1,006","+1.48","6.74","+1,006","+1.52","6.55","+105","+0.16"
"261","8454","富邦媒","388","+35","+9.92","26W22","05/29","20.7","+2,505","+1.22","20.3","+1,179","+0.58","20","+215","+0.11"
"262","1437","勤益控","28.55","-0.6","-2.06","26W22","05/29","15.2","+427","+0.28","14.3","+1,136","+0.8","13.3","+219","+0.16"
"263","5604","中連","30.75","-0.7","-2.23","26W22","05/29","6.74","0","0","6.3","0","0","5.75","0","0"
"264","00937B","群益ESG投等債20+","14.85","-0.06","-0.4","26W22","05/29","962","-52,965","-0.55","917","-42,160","-0.46","885","-31,281","-0.35"
"265","5234","達興材料","389","-14.5","-3.59","26W22","05/29","6.31","+619","+0.99","6.04","+619","+1.03","5.95","+619","+1.05"
"266","5340","建榮","91.8","-3.3","-3.47","26W22","05/29","11.1","+1,058","+0.96","10.9","+1,758","+1.64","10.5","+818","+0.79"
"267","00643","群益深証中小","18.97","-0.83","-4.19","26W22","05/29","2.91","-405","-1.37","2.51","-1,045","-4","2.05","-1,860","-8.31"
"268","2385","群光","136","-7","-4.9","26W22","05/29","57.7","+4,794","+0.84","55.9","+6,053","+1.1","54.6","+4,196","+0.77"
"269","00733","富邦臺灣中小","69.75","-3.25","-4.45","26W22","05/29","1.26","-934","-6.9","1.2","-241","-1.97","1.2","+612","+5.39"
"270","1432","大魯閣","17.15","-0.05","-0.29","26W22","05/29","5.82","0","0","5.82","0","0","5.73","0","0"
"271","3028","增你強","74.7","-4","-5.08","26W22","05/29","10.4","-901","-0.86","10.2","-1,583","-1.53","9.71","-691","-0.71"
"272","5521","工信","10.2","+0.05","+0.49","26W22","05/29","27.8","-2,818","-1","26.8","-2,088","-0.77","26","-3,767","-1.43"
"273","5464","霖宏","63.8","-3.8","-5.62","26W22","05/29","4.78","-487","-1.01","4.51","-494","-1.08","3.95","-449","-1.12"
"274","3029","零壹","103.5","-4","-3.72","26W22","05/29","6.39","-228","-0.36","6.25","-230","-0.37","5.74","-255","-0.44"
"275","1734","杏輝","31.35","-0.1","-0.32","26W22","05/29","8.25","+572","+0.7","7.77","+520","+0.67","7.41","+525","+0.71"
"276","3050","鈺德","12.8","-0.65","-4.83","26W22","05/29","7.56","+187","+0.25","7.22","+910","+1.28","6.87","+97","+0.14"
"277","8121","越峰","38","-2.75","-6.75","26W22","05/29","12.5","+1,152","+0.93","12.1","+2,061","+1.73","11.6","+210","+0.18"
"278","00674R","期元大S&P黃金反1","28.67","+0.86","+3.09","26W22","05/29","0.67","+218","+3.35","0.67","+218","+3.35","0.67","+218","+3.35"
"279","9802","鈺齊-KY","77.7","-1.3","-1.65","26W22","05/29","12.3","+1,060","+0.87","11.8","+1,119","+0.96","11.3","-604","-0.53"
"280","00634R","富邦上証反1","3.13","+0.08","+2.62","26W22","05/29","2.45","-356","-1.43","2.25","+288","+1.3","2.06","+288","+1.42"
"281","2727","王品","241.5","-4.5","-1.83","26W22","05/29","2.25","-236","-1.04","1.96","-929","-4.53","1.43","+909","+6.81"
"282","8215","明基材","27.85","-1.8","-6.07","26W22","05/29","16.5","+640","+0.39","16.2","-6.61","0","16.1","+789","+0.49"
"283","00943","兆豐電子高息等權","20.85","-1.24","-5.61","26W22","05/29","1.47","+963","+7.03","1.4","+275","+2.01","1.31","+247","+1.92"
"284","4306","炎洲","14.95","0","0","26W22","05/29","34.8","+1,919","+0.55","33.8","+2,727","+0.81","33.1","+2,737","+0.83"
"285","3023","信邦","322.5","-6.5","-1.98","26W22","05/29","14.6","+397","+0.27","13.6","-1,119","-0.81","12.6","-314","-0.25"
"286","5011","久陽","17.6","-1.1","-5.88","26W22","05/29","4.29","+1,780","+4.33","3.8","+2,645","+7.48","3.43","+4,505","+15.1"
"287","009806","台新標普500","13","-0.23","-1.74","26W22","05/29","0.85","+128","+1.53","0.78","+128","+1.65","0.78","+128","+1.65"
"288","8131","福懋科","63.8","-5.1","-7.4","26W22","05/29","31.7","+6,862","+2.21","31.2","+6,967","+2.28","31.1","+7,033","+2.31"
"289","4763","材料*-KY","42.35","-1.2","-2.76","26W22","05/29","56.9","-3,609","-0.63","55.7","-6,220","-1.1","54.8","-3,644","-0.66"
"290","1303","南亞","97.5","-7","-6.7","26W22","05/29","666","+55,143","+0.84","660","+56,842","+0.87","654","+54,668","+0.84"
"291","3576","聯合再生","15.7","-1.45","-8.45","26W22","05/29","57.1","+12,354","+2.21","55.3","+11,782","+2.18","53.4","+12,611","+2.42"
"292","1319","東陽","97.8","-0.1","-0.1","26W22","05/29","47.6","-2,192","-0.46","47.1","-2,255","-0.48","46.8","-3,176","-0.67"
"293","00951","台新日本半導體","16.68","-1.34","-7.44","26W22","05/29","3.04","-42,681","-58.4","2.83","-42,097","-59.8","2.45","-41,266","-62.8"
"294","00857B","永豐20年美公債","23.13","-0.08","-0.34","26W22","05/29","28.7","-2,565","-0.88","28.2","-2,560","-0.9","27.7","-1,645","-0.59"
"295","2834","臺企銀","16.45","-0.45","-2.66","26W22","05/29","555","-26,155","-0.47","539","-28,720","-0.53","527","-30,053","-0.57"
"296","2014","中鴻","17.65","-1.1","-5.87","26W22","05/29","68.4","+5,208","+0.77","66.9","+1,794","+0.27","66.2","+2,557","+0.39"
"297","3167","大量","865","-85","-8.95","26W22","05/29","4.88","-171","-0.35","4.52","+981","+2.22","4.34","+1,774","+4.26"
"298","2392","正崴","39.2","-1.5","-3.69","26W22","05/29","23.6","+1,720","+0.73","22.8","+2,366","+1.05","22.2","+2,333","+1.06"
"299","00898","國泰基因免疫革命","8.23","-0.18","-2.14","26W22","05/29","2.01","+3,165","+18.7","1.79","+3,172","+21.5","1.41","+3,172","+29"
"300","3372","典範","19.7","-1.5","-7.08","26W22","05/29","8.2","+3,090","+3.91","8.14","+3,090","+3.95","7.8","+522","+0.67"
