"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔發行張數","2日買賣超佔發行張數","3日買賣超佔發行張數","5日買賣超佔發行張數","10日買賣超佔發行張數","1個月買賣超佔發行張數","3個月買賣超佔發行張數","半年買賣超佔發行張數","1年買賣超佔發行張數","3年買賣超佔發行張數","10年買賣超佔發行張數","今年買賣超佔發行張數"
"163","6719","力智","187","-1","-0.53","05/08","0","0","0","0","0","0","+0.02","-0.16","-0.02","-3.67","","-0.15"
"164","4441","振大環球","195","-2.5","-1.27","05/08","0","0","0","0","0","0","0","0","","","","0"
"165","6462","神盾","126.5","0","0","05/08","0","0","0","0","0","0","-0.07","-0.03","-0.09","-0.02","-0.23","-0.02"
"166","8261","富鼎","126","-2","-1.56","05/08","0","0","0","0","+0.09","+0.08","-0.06","-0.23","-0.12","+0.02","-2.1","-0.23"
"167","3228","金麗科","242","-15.5","-6.02","05/08","0","0","0","0","0","0","+0.01","+0.03","+0.01","+0.03","+0.04","+0.03"
"168","1722","台肥","46.55","-0.25","-0.53","05/08","0","0","0","0","0","0","-0.05","-0.68","-0.16","-0.06","+0.1","-0.07"
"169","2371","大同","30.55","-0.3","-0.97","05/08","0","0","0","0","0","-0.02","+0.01","-3.72","-0.44","+0.36","+0.33","-0.5"
"170","6533","晶心科","238.5","-7.5","-3.05","05/08","0","0","0","0","0","0","-0.13","+0.01","-0.2","-0.41","","-0.06"
"171","6196","帆宣","410","+17","+4.33","05/08","0","0","0","0","-0.02","-0.17","-0.26","-6.61","-3.56","+0.15","+0.1","-0.11"
"172","2820","華票","16.85","0","0","05/08","0","0","0","0","0","+0.02","+0.03","+0.03","+0.08","+0.08","0","+0.03"
"173","5880","合庫金","23.05","+0.05","+0.22","05/08","0","0","0","0","0","-0.01","+0.04","+0.02","-0.11","+0.11","+0.37","+0.04"
"174","2401","凌陽","25.3","-0.1","-0.39","05/08","0","0","0","0","0","0","+0.01","+0.03","-0.07","+0.06","-0.13","+0.03"
"175","6120","達運","12.9","-0.4","-3.01","05/08","0","0","0","0","0","0","-0.02","+0.47","+0.47","+0.48","+0.48","-0.05"
"176","4919","新唐","167.5","-9.5","-5.37","05/08","0","0","0","0","+0.01","+0.01","+0.04","+0.05","-0.07","-6.49","-2.2","+0.05"
"177","2493","揚博","131.5","-9.5","-6.74","05/08","0","0","0","0","+0.15","-0.09","-0.14","+0.15","+0.12","+0.17","+0.17","+0.16"
"178","1229","聯華","42.15","+0.45","+1.08","05/08","0","0","0","0","0","0","0","0","0","-0.02","+0.01","0"
"179","3545","敦泰","56.7","+2.8","+5.19","05/08","0","0","0","0","0","0","+0.01","+0.02","-0.2","0","-0.2","+0.02"
"180","8415","大國鋼","34.35","+0.45","+1.33","05/08","0","0","0","0","0","+0.01","+0.01","0","-0.08","+0.01","","+0.02"
"181","4763","材料*-KY","41.9","-0.05","-0.12","05/08","0","0","0","0","-0.37","-2.72","-3.08","-3.24","-3.11","-2.78","-2.78","-3.87"
"182","00981A","主動統一台股增長","28.91","-0.67","-2.27","05/08","0","0","0","0","0","+0.01","+0.02","+0.05","","","","+0.01"
"183","5314","世紀*","74.1","-0.3","-0.4","05/08","0","0","0","0","-0.07","-0.06","-0.06","-0.07","+0.03","+0.16","+0.16","-0.06"
"184","6781","AES-KY","1230","+75","+6.49","05/08","0","0","0","0","-0.15","-0.59","-1.49","-1.84","-3.94","-2.48","","-4.7"
"185","3596","智易","178","+10.5","+6.27","05/08","0","0","0","0","0","0","-0.46","-0.15","-12.1","-2.88","-4.83","-0.4"
"186","2542","興富發","40","+0.6","+1.52","05/08","0","0","0","0","-0.11","-0.73","-0.76","-1.53","-0.34","-3.54","-4.08","-1.17"
"187","2609","陽明","49.9","-0.8","-1.58","05/08","0","0","0","0","-0.01","-0.06","-0.1","-3.54","+0.33","+4.68","+4.04","-0.39"
"188","2886","兆豐金","40.2","+0.55","+1.39","05/08","0","0","0","0","-0.07","-0.33","-0.3","-0.73","-1.65","+1.7","+2.19","-0.43"
"189","6290","良維","276.5","-5","-1.78","05/08","0","0","0","0","0","+0.07","+0.09","-0.05","+0.37","+0.31","-2","-0.28"
"190","2409","友達","17.85","-0.5","-2.72","05/08","0","0","0","0","0","0","-0.09","-0.36","-0.28","-4.65","-4.44","-0.37"
"191","2834","臺企銀","16.25","+0.1","+0.62","05/08","0","0","0","0","0","0","+0.03","+0.02","-0.44","-0.03","+0.11","+0.02"
"192","1717","長興","77.9","-1.8","-2.26","05/08","0","0","0","0","-0.25","-0.95","-0.47","+0.3","+0.2","+0.29","+0.42","+0.06"
"193","6191","精成科","95.5","-4.5","-4.5","05/08","0","0","0","0","0","-0.41","-2.2","-5.04","-4.39","+0.86","+0.94","-2.57"
"194","2812","台中銀","19.75","+0.05","+0.25","05/08","0","0","0","0","0","0","+0.03","-0.01","-0.02","+0.01","-0.07","-0.01"
"195","2354","鴻準","61.4","-1.9","-3","05/08","0","0","0","0","0","0","+0.02","-0.3","0","+0.12","-0.15","-0.3"
"196","2002","中鋼","18.75","-0.1","-0.53","05/08","0","0","0","0","0","-0.02","-0.05","-0.16","-0.37","-1.61","-0.7","-0.01"
"197","2106","建大","17.2","-0.3","-1.71","05/08","0","0","0","0","0","0","-0.01","-0.01","0","-0.14","-0.2","-0.01"
"198","1904","正隆","17.45","-0.1","-0.57","05/08","0","0","0","0","0","0","+0.01","-0.26","-0.01","-0.16","+0.01","-0.1"
"199","1409","新纖","16.8","0","0","05/08","0","0","0","0","0","-0.03","-0.02","-0.04","-0.01","-0.75","+0.02","+0.01"
"200","1440","南紡","12.25","-0.15","-1.21","05/08","0","0","0","0","0","0","+0.01","+0.01","-0.01","+0.04","+0.06","+0.01"
"201","2023","燁輝","14.4","+0.4","+2.86","05/08","0","0","0","0","0","0","+0.01","-0.01","-0.01","-0.01","+0.01","-0.02"
"202","2646","星宇航空","20.6","0","0","05/08","0","0","0","0","0","0","+0.01","+0.01","+0.02","","","+0.01"
"203","00400A","主動國泰動能高息","13.7","-0.18","-1.3","05/08","0","0","0","0","0","0","","","","","",""
"204","00401A","主動摩根台灣鑫收","12.55","-0.18","-1.41","05/08","0","0","0","0","0","","","","","","",""
"205","0051","元大中型100","131.65","0","0","05/08","0","0","0","0","0","0","0","0","0","0","0","0"
"206","0053","元大電子","222.05","-3.45","-1.53","05/08","0","0","0","0","0","0","0","0","0","0","0","0"
"207","0055","元大MSCI金融","34.39","+0.17","+0.5","05/08","0","0","0","0","0","0","0","0","-0.08","0","0","0"
"208","0057","富邦摩台","288.35","-3.35","-1.15","05/08","0","0","0","0","0","0","0","0","0","0","0","0"
"209","0061","元大寶滬深","24.82","-0.1","-0.4","05/08","0","0","0","0","0","0","0","-1.15","-1.15","-1.15","-11.5","-1.15"
"210","006203","元大MSCI台灣","177.15","-1.1","-0.62","05/08","0","0","0","0","0","0","0","0","0","0","0","0"
"211","006204","永豐臺灣加權","207.25","-1.25","-0.6","05/08","0","0","0","0","0","0","0","0","0","0","0","0"
"212","006205","富邦上証","41.23","-0.2","-0.48","05/08","0","0","0","0","0","0","-0.67","-0.67","-0.67","-2.64","-53.2","-0.67"
"213","006206","元大上證50","37.56","-0.18","-0.48","05/08","0","0","0","0","0","0","0","0","0","0","-3.63","0"
"214","006207","復華滬深","33.29","-0.07","-0.21","05/08","0","0","0","0","0","0","0","0","0","0","-1.04","0"
"215","006208","富邦台50","224.3","-2.5","-1.1","05/08","0","0","0","0","0","0","-0.02","-0.02","+0.2","+0.46","+0.49","-0.02"
"216","00625K","富邦上証+R","8.97","0","0","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"217","00631L","元大台灣50正2","32.47","-0.59","-1.78","05/08","0","0","0","0","0","-0.04","-0.22","-0.21","-0.21","-0.21","-0.21","-0.21"
"218","00632R","元大台灣50反1","11.19","+0.1","+0.9","05/08","0","0","0","0","0","-0.06","-0.06","0","-0.03","0","-0.23","-0.06"
"219","00633L","富邦上証正2","52.1","-0.75","-1.42","05/08","0","0","0","0","0","0","0","0","0","0","-0.29","0"
"220","00634R","富邦上証反1","3.07","+0.02","+0.66","05/08","0","0","0","0","0","0","0","0","0","0","0","0"
"221","00635U","期元大S&P黃金","49.4","+0.16","+0.32","05/08","0","0","0","0","0","0","0","0","-0.84","0","0","0"
"222","00636","國泰中國A50","28.42","-0.17","-0.59","05/08","0","0","0","0","0","0","0","0","-0.14","+0.84","+0.61","0"
"223","00636K","國泰中國A50+U","9.11","+0.02","+0.22","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"224","00637L","元大滬深300正2","21.49","-0.25","-1.15","05/08","0","0","0","0","0","0","0","0","0","-0.73","-0.42","0"
"225","00638R","元大滬深300反1","6.59","+0.08","+1.23","05/08","0","0","0","0","0","0","0","0","0","0","0","0"
"226","00639","富邦深100","17.53","+0.01","+0.06","05/08","0","0","0","0","0","0","0","0","-0.35","-0.35","-0.46","0"
"227","00640L","富邦日本正2","96.25","-1.65","-1.69","05/08","0","0","0","0","0","0","0","0","0","0","0","0"
"228","00641R","富邦日本反1","3.98","+0.05","+1.27","05/08","0","0","0","0","0","0","0","0","0","0","0","0"
"229","00642U","期元大S&P石油","28.91","0","0","05/08","0","0","0","0","0","0","0","0","0","0","-0.21","0"
"230","00643","群益深証中小","20.21","+0.01","+0.05","05/08","0","0","0","0","0","0","0","0","0","0","-1.68","0"
"231","00643K","群益深証中小+R","4.33","0","0","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"232","00645","富邦日本","53.9","-0.35","-0.65","05/08","0","0","0","0","0","0","0","0","0","+0.38","+0.31","0"
"233","00647L","元大S&P500正2","129.5","-0.25","-0.19","05/08","0","0","0","0","0","0","0","0","0","0","0","0"
"234","00648R","元大S&P500反1","4.07","+0.01","+0.25","05/08","0","0","0","0","0","0","0","0","0","0","0","0"
"235","00650L","復華香港正2","18","-0.32","-1.75","05/08","0","0","0","0","0","0","0","0","0","0","0","0"
"236","00651R","復華香港反1","5.11","+0.06","+1.19","05/08","0","0","0","0","0","0","0","0","0","0","0","0"
"237","00652","富邦印度","33.22","+0.09","+0.27","05/08","0","0","0","0","0","0","0","0","0","-0.35","0","0"
"238","00653L","富邦印度正2","47.26","-0.48","-1.01","05/08","0","0","0","0","0","0","0","0","0","-0.11","0","0"
"239","00654R","富邦印度反1","6.71","+0.04","+0.6","05/08","0","0","0","0","0","0","0","0","0","0","0","0"
"240","00655L","國泰中國A50正2","36.29","-0.55","-1.49","05/08","0","0","0","0","0","0","0","0","0","-0.14","-0.14","0"
"241","00656R","國泰中國A50反1","5.81","+0.05","+0.87","05/08","0","0","0","0","0","0","0","0","0","0","0","0"
"242","00657","國泰日經225","73.95","-0.55","-0.74","05/08","0","0","0","0","0","0","0","0","0","0","0","0"
"243","00657K","國泰日經225+U","23.57","+0.01","+0.04","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"244","00660","元大歐洲50","43.11","-0.78","-1.78","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"245","00661","元大日經225","80.95","-0.65","-0.8","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"246","00663L","國泰臺灣加權正2","93.15","-1.75","-1.84","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"247","00664R","國泰臺灣加權反1","1.81","+0.02","+1.12","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"248","00665L","富邦恒生國企正2","10.28","-0.1","-0.96","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"249","00666R","富邦恒生國企反1","8.79","+0.07","+0.8","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"250","00668","國泰美國道瓊","56.85","-0.25","-0.44","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"251","00668K","國泰美國道瓊+U","18.11","-0.13","-0.71","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"252","00669R","國泰美國道瓊反1","5.54","+0.06","+1.09","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"253","00670L","富邦NASDAQ正2","197.85","+1.3","+0.66","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"254","00671R","富邦NASDAQ反1","2.52","-0.01","-0.4","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"255","00673R","期元大S&P原油反1","12.68","+0.02","+0.16","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"256","00674R","期元大S&P黃金反1","26.15","-0.13","-0.49","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"257","00675L","富邦臺灣加權正2","282.1","-5.2","-1.81","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"258","00676R","富邦臺灣加權反1","6.16","+0.05","+0.82","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"259","00678","群益那斯達克生技","35.59","-0.73","-2.01","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"260","00679B","元大美債20年","26.71","-0.1","-0.37","05/08","0","0","0","0","0","0","0","0","-0.18","0","","0"
"261","00680L","元大美債20正2","6.93","-0.06","-0.86","05/08","0","0","0","0","0","0","0","0","0","-0.31","","0"
"262","00681R","元大美債20反1","21.02","+0.11","+0.53","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"263","00682U","期元大美元指數","20.05","-0.05","-0.25","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"264","00683L","期元大美元指正2","20.77","+0.12","+0.58","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"265","00684R","期元大美元指反1","15.47","+0.02","+0.13","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"266","00685L","群益臺灣加權正2","254.75","-4.75","-1.83","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"267","00686R","群益臺灣加權反1","1.12","+0.03","+2.75","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"268","00687B","國泰20年美債","27.78","-0.09","-0.32","05/08","0","0","0","0","0","0","0","0","-0.24","+0.01","","0"
"269","00687C","國泰20年美債+櫃U","9.38","0","0","05/08","0","0","0","0","0","0","0","0","0","","","0"
"270","00688L","國泰20年美債正2","6.92","-0.07","-1","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"271","00689R","國泰20年美債反1","21.86","+0.1","+0.46","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"272","00690","兆豐藍籌30","73.3","-0.1","-0.14","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"273","00692","富邦公司治理","85.05","-0.25","-0.29","05/08","0","0","0","0","0","+0.02","+0.02","+0.02","+0.02","+0.02","","+0.02"
"274","00693U","期街口S&P黃豆","22.08","+0.02","+0.09","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"275","00694B","富邦美債1-3","41.34","+0.03","+0.07","05/08","0","0","0","0","0","0","0","+0.22","+0.1","-1.77","","+0.05"
"276","00695B","富邦美債7-10","35.02","-0.04","-0.11","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"277","00696B","富邦美債20年","28.82","-0.1","-0.35","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"278","00697B","元大美債7-10","35.57","-0.05","-0.14","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"279","00700","富邦恒生國企","17.75","-0.08","-0.45","05/08","0","0","0","0","0","0","0","0","0","-1.35","","0"
"280","00701","國泰股利精選30","31.61","+0.04","+0.13","05/08","0","0","0","0","0","0","0","0","-5.91","+0.13","","0"
"281","00702","國泰標普低波高息","23.83","-0.05","-0.21","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"282","00703","台新MSCI中國","20.58","-0.12","-0.58","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"283","00706L","期元大S&P日圓正2","19.89","-0.11","-0.55","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"284","00707R","期元大S&P日圓反1","31.49","+0.14","+0.45","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"285","00708L","期元大S&P黃金正2","98.2","+0.9","+0.92","05/08","0","0","0","0","0","-0.07","0","-0.51","+0.36","+0.36","","-0.37"
"286","00709","富邦歐洲","38.11","-0.66","-1.7","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"287","00710B","復華彭博非投等債","18.84","0","0","05/08","0","0","0","0","0","0","0","+0.55","+0.55","+0.46","","-0.05"
"288","00711B","復華彭博新興債","16.07","-0.01","-0.06","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"289","00712","復華富時不動產","9.03","-0.03","-0.33","05/08","0","0","0","0","0","0","0","0","-0.1","0","","0"
"290","00714","群益道瓊美國地產","21.51","-0.06","-0.28","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"291","00715L","期街口布蘭特正2","58.15","-0.65","-1.11","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"292","00717","富邦美國特別股","15.14","+0.06","+0.4","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"293","00719B","元大美債1-3","30.77","+0.04","+0.13","05/08","0","0","0","0","0","0","0","-0.1","-1.21","-0.54","","-0.33"
"294","00720B","元大投資級公司債","32.72","-0.13","-0.4","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"295","00722B","群益投資級電信債","35.64","-0.15","-0.42","05/08","0","0","0","0","0","0","0","0","-0.05","-0.05","","0"
"296","00723B","群益投資級科技債","30.48","-0.18","-0.59","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"297","00724B","群益投資級金融債","33.51","-0.09","-0.27","05/08","0","0","0","0","0","0","0","0","-0.02","-0.06","","0"
"298","00725B","國泰投資級公司債","34.79","-0.13","-0.37","05/08","0","0","0","0","0","0","0","-0.06","0","0","","0"
"299","00726B","國泰新興投等債","32.76","-0.04","-0.12","05/08","0","0","0","0","0","0","0","0","0","0","","0"
"300","00727B","國泰優選非投等債","39.12","+0.04","+0.1","05/08","0","0","0","0","0","0","0","0","0","0","","0"
