" "," ","#","個股代號/名稱","類別","前二月","前一月","本  月","走 勢","總增減"," ","前二月","前一月","本  月","走 勢","總增減","今日收盤價","今日漲跌"," "
" "," ","","2538基泰","營建","5.59","5.59","5.59","32","0.00"," ","24,918","24,918","24,918","32","0","10.15","0.00"," "
" "," ","","2539櫻花建","營建","19.62","19.62","19.62","32","0.00"," ","234,098","234,098","234,098","32","0","48.00","-0.50"," "
" "," ","","2540愛山林","營建","67.13","67.24","67.73","50","0.60"," ","634,333","635,350","640,042","50","5,709","47.80","0.20"," "
" "," ","","2542興富發","營建","2.78","2.78","2.78","32","0.00"," ","60,504","60,504","60,504","32","0","35.40","-0.40"," "
" "," ","","2543皇昌","營建","46.5","46.5","46.5","32","0.00"," ","247,574","247,574","247,574","32","0","60.00","-3.10"," "
" "," ","","2545皇翔","營建","42.27","42.27","42.27","32","0.00"," ","160,534","160,534","160,534","32","0","36.45","0.20"," "
" "," ","","2546根基","營建","34.18","34.18","34.18","32","0.00"," ","44,619","44,619","44,619","32","0","80.60","-2.00"," "
" "," ","","2547日勝生","營建","12.22","12.65","12.65","40","0.43"," ","126,588","130,992","130,992","40","4,404","10.60","-0.10"," "
" "," ","","2548華固","營建","15.48","15.49","15.55","50","0.07"," ","49,512","49,552","49,722","50","210","122.50","0.00"," "
" "," ","","2597潤弘","營建","47.57","47.57","47.57","32","0.00"," ","147,822","147,822","147,822","32","0","150.50","-2.50"," "
" "," ","","2601益航","貿易百貨","11.64","11.64","11.64","32","0.00"," ","96,011","96,011","96,011","32","0","6.16","0.15"," "
" "," ","","2603長榮","航運","2.72","2.72","2.72","32","0.00"," ","59,028","59,028","59,028","32","0","203.50","2.50"," "
" "," ","","2605新興","航運","13.14","13.14","13.14","32","0.00"," ","76,939","76,939","76,939","32","0","42.00","-1.00"," "
" "," ","","2606裕民","航運","40.62","40.62","40.62","32","0.00"," ","343,329","343,329","343,329","32","0","57.30","-0.30"," "
" "," ","","2607榮運","航運","40.37","40.37","40.37","32","0.00"," ","215,422","215,422","215,422","32","0","51.00","-0.40"," "
" "," ","","2608嘉里大榮","航運","9.1","9.1","9.1","32","0.00"," ","42,501","42,501","42,501","32","0","30.90","-0.20"," "
" "," ","","2609陽明","航運","32.21","32.21","32.21","32","0.00"," ","1,125,121","1,125,121","1,125,121","32","0","53.00","0.60"," "
" "," ","","2610華航","航運","39.23","39.22","39.19","10","-0.04"," ","2,387,092","2,387,092","2,387,092","32","0","18.35","-0.30"," "
" "," ","","2611志信","航運","26.56","26.56","26.56","32","0.00"," ","50,207","50,207","50,207","32","0","14.65","0.15"," "
" "," ","","2612中航","航運","27.73","27.73","27.92","41","0.19"," ","54,767","54,767","55,150","41","383","54.10","-0.20"," "
" "," ","","2613中櫃","航運","34.33","34.33","34.33","32","0.00"," ","50,964","50,964","50,964","32","0","23.55","0.40"," "
" "," ","","2614東森","其他","5.55","5.55","5.55","32","0.00"," ","18,194","18,194","18,194","32","0","20.95","-0.10"," "
" "," ","","2615萬海","航運","2.79","2.79","2.79","32","0.00"," ","78,382","78,382","78,382","32","0","78.20","3.10"," "
" "," ","","2616山隆","油電燃氣","23.83","23.83","23.83","32","0.00"," ","32,716","32,716","32,716","32","0","18.15","0.85"," "
" "," ","","2617台航","航運","43.42","43.42","43.42","32","0.00"," ","181,230","181,230","181,230","32","0","30.10","-0.20"," "
" "," ","","2618長榮航","航運","14.56","14.56","14.56","32","0.00"," ","786,448","786,448","786,448","32","0","34.65","-0.80"," "
" "," ","","2630亞航","航運","59.17","59.17","59.17","32","0.00"," ","123,928","123,928","123,928","32","0","49.50","1.45"," "
" "," ","","2633台灣高鐵","航運","61.34","61.34","61.34","32","0.00"," ","3,452,526","3,452,526","3,452,526","32","0","26.50","0.35"," "
" "," ","","2634漢翔","航運","36.34","36.34","36.34","32","0.00"," ","342,365","342,365","342,365","32","0","48.70","0.20"," "
" "," ","","2636台驊控股","航運","17.99","17.99","18.39","41","0.40"," ","25,517","25,517","26,091","41","574","69.10","0.20"," "
" "," ","","2637慧洋-KY","航運","30.97","30.97","30.97","32","0.00"," ","231,232","231,232","231,232","32","0","68.60","-0.40"," "
" "," ","","2642宅配通","航運","45.89","45.89","45.89","32","0.00"," ","43,816","43,816","43,816","32","0","23.30","-0.10"," "
" "," ","","2645長榮航太","航運","68.62","68.62","68.62","32","0.00"," ","257,037","257,037","257,037","32","0","151.50","0.00"," "
" "," ","","2646星宇航空","航運","55.26","55.26","55.26","32","0.00"," ","1,662,764","1,662,764","1,662,764","32","0","21.10","-0.25"," "
" "," ","","2701萬企","觀光","19.96","19.96","19.96","32","0.00"," ","89,847","89,847","89,847","32","0","10.65","-0.10"," "
" "," ","","2702華園","觀光","19.4","19.4","19.4","32","0.00"," ","30,396","30,396","30,396","32","0","12.30","0.00"," "
" "," ","","2704國賓","觀光","21.04","21.04","21.04","32","0.00"," ","77,212","77,212","77,212","32","0","42.05","-0.15"," "
" "," ","","2705六福","觀光","13.13","13.13","13.13","32","0.00"," ","25,121","25,121","25,121","32","0","16.45","-0.05"," "
" "," ","","2706第一店","觀光","19.8","19.8","19.8","32","0.00"," ","99,039","99,039","99,039","32","0","12.35","0.00"," "
" "," ","","2707晶華","觀光","10.49","10.49","10.49","32","0.00"," ","13,367","13,367","13,367","32","0","185.00","0.50"," "
" "," ","","2712遠雄來","觀光","51.12","51.12","51.12","32","0.00"," ","53,681","53,681","53,681","32","0","14.70","-0.05"," "
" "," ","","2722夏都","觀光","53.99","53.99","53.99","32","0.00"," ","77,307","77,307","77,307","32","0","22.85","-0.15"," "
" "," ","","2723美食-KY","觀光","46.33","46.33","46.33","32","0.00"," ","83,397","83,397","83,397","32","0","68.60","-0.90"," "
" "," ","","2727王品","觀光","8.51","8.51","8.51","32","0.00"," ","7,190","7,190","7,190","32","0","227.00","-2.00"," "
" "," ","","2731雄獅","觀光","17.49","17.49","17.49","32","0.00"," ","16,321","16,321","16,321","32","0","159.50","-4.50"," "
" "," ","","2739寒舍","觀光","40.95","40.95","40.95","32","0.00"," ","37,488","37,488","37,488","32","0","33.70","-0.40"," "
" "," ","","2748雲品","觀光","58.58","58.59","58.59","40","0.01"," ","61,974","61,980","61,985","50","11","39.60","0.00"," "
" "," ","","2753八方雲集","觀光","30.85","30.88","31.35","50","0.50"," ","20,566","20,586","20,894","50","328","180.50","-0.50"," "
" "," ","","2762世界健身-KY","運動","0","0","0","32","0.00"," ","0","0","0","32","0","72.30","-0.10"," "
" "," ","","2801彰銀","金融","25.11","25.11","25.11","32","0.00"," ","2,955,281","2,955,281","2,955,281","32","0","20.35","-0.25"," "
" "," ","","2812台中銀","金融","3.22","3.2","3.2","21","-0.02"," ","190,690","193,291","193,291","40","2,601","20.55","-0.20"," "
" "," ","","2816旺旺保","金融","20.88","20.88","20.88","32","0.00"," ","46,690","46,690","46,690","32","0","31.05","-0.40"," "
" "," ","","2820華票","金融","34.22","34.22","34.22","32","0.00"," ","459,575","459,575","459,575","32","0","16.75","0.00"," "
" "," ","","2832台產","金融","26.64","26.64","26.64","32","0.00"," ","67,562","67,562","67,562","32","0","46.55","-0.35"," "
" "," ","","2834臺企銀","金融","24.42","24.42","24.42","32","0.00"," ","2,373,531","2,373,531","2,373,531","32","0","15.00","-0.05"," "
" "," ","","2836高雄銀","金融","55.85","55.66","55.75","31","-0.10"," ","1,049,983","1,046,533","1,048,191","31","-1,792","12.10","-0.05"," "
" "," ","","2838聯邦銀","金融","11.34","11.34","11.34","32","0.00"," ","515,203","515,203","515,203","32","0","20.65","-0.40"," "
" "," ","","2845遠東銀","金融","7.46","7.46","7.46","32","0.00"," ","363,263","363,263","363,263","32","0","12.50","0.00"," "
" "," ","","2849安泰銀","金融","21.88","21.88","21.88","32","0.00"," ","428,437","428,437","428,437","32","0","12.85","-0.15"," "
" "," ","","2850新產","金融","4.28","4.28","4.28","32","0.00"," ","13,525","13,525","13,525","32","0","116.50","-0.50"," "
" "," ","","2851中再保","金融","37.03","37.03","37.03","32","0.00"," ","296,461","296,461","296,461","32","0","30.70","-0.25"," "
" "," ","","2852第一保","金融","18.58","18.58","18.58","32","0.00"," ","55,959","55,959","55,959","32","0","25.70","-0.15"," "
" "," ","","2855統一證","金融","7.14","7.14","7.14","32","0.00"," ","114,419","114,419","114,419","32","0","31.80","-1.10"," "
" "," ","","2867三商壽","金融","31.15","31.15","31.15","32","0.00"," ","1,837,780","1,837,780","1,837,780","32","0","7.68","-0.02"," "
" "," ","","2880華南金","金融","24.72","24.72","24.72","32","0.00"," ","3,440,961","3,440,961","3,440,961","32","0","33.10","-0.40"," "
" "," ","","2881富邦金","金融","24","24","24","32","0.00"," ","3,747,201","3,747,201","3,747,201","32","0","86.40","-1.30"," "
" "," ","","2882國泰金","金融","1.02","1.02","1.02","32","0.00"," ","165,858","165,858","165,858","32","0","70.40","-0.20"," "
" "," ","","2883凱基金","金融","1.1","1.1","1.1","32","0.00"," ","204,256","204,256","204,256","32","0","19.40","-0.45"," "
" "," ","","2884玉山金","金融","1.56","1.56","1.56","32","0.00"," ","252,637","252,637","252,637","32","0","32.00","-0.20"," "
" "," ","","2885元大金","金融","4.59","4.59","4.59","32","0.00"," ","611,995","611,995","611,995","32","0","44.45","-0.85"," "
" "," ","","2886兆豐金","金融","20.6","20.6","20.6","32","0.00"," ","3,057,113","3,057,113","3,057,113","32","0","38.65","-0.45"," "
" "," ","","2887台新新光金","金融","1.92","1.92","1.92","32","0.00"," ","566,145","566,145","566,145","32","0","23.75","-0.30"," "
" "," ","","2889國票金","金融","9.86","9.86","9.86","32","0.00"," ","358,584","358,584","358,584","32","0","15.05","-0.50"," "
" "," ","","2890永豐金","金融","2.57","2.57","2.57","32","0.00"," ","373,910","373,910","373,910","32","0","30.75","-0.95"," "
" "," ","","2891中信金","金融","1.42","1.42","1.42","32","0.00"," ","287,743","287,743","287,743","32","0","51.90","-1.10"," "
" "," ","","2892第一金","金融","18.98","18.98","18.98","32","0.00"," ","2,730,604","2,730,604","2,730,604","32","0","28.15","-0.30"," "
" "," ","","2897王道銀行","金融","33.71","33.71","33.71","32","0.00"," ","1,030,102","1,030,102","1,030,102","32","0","10.00","-0.10"," "
" "," ","","2901欣欣","貿易百貨","58.4","58.4","58.4","32","0.00"," ","42,659","42,659","42,659","32","0","23.65","-0.05"," "
" "," ","","2903遠百","貿易百貨","22.96","22.96","22.96","32","0.00"," ","325,421","325,421","325,421","32","0","22.80","-0.15"," "
" "," ","","2904匯僑","其他","41.33","41.33","41.33","32","0.00"," ","32,172","32,172","32,172","32","0","17.00","0.10"," "
" "," ","","2905三商","貿易百貨","43.7","43.7","43.7","32","0.00"," ","485,300","485,300","485,300","32","0","14.55","0.10"," "
" "," ","","2906高林","貿易百貨","37.14","37.14","37.14","32","0.00"," ","77,669","77,669","77,669","32","0","13.00","0.00"," "
" "," ","","2908特力","貿易百貨","15.59","15.59","15.59","32","0.00"," ","79,532","79,532","79,532","32","0","20.05","0.00"," "
" "," ","","2910統領","貿易百貨","20.01","20.01","20.01","32","0.00"," ","35,101","35,101","35,101","32","0","20.80","0.00"," "
" "," ","","2911麗嬰房","貿易百貨","22.07","22.07","22.07","32","0.00"," ","23,210","23,210","23,210","32","0","",""," "
" "," ","","2912統一超","貿易百貨","45.89","45.89","45.89","32","0.00"," ","477,173","477,173","477,173","32","0","223.50","0.00"," "
" "," ","","2913農林","貿易百貨","30.84","30.84","30.84","32","0.00"," ","243,640","243,640","243,640","32","0","12.60","0.15"," "
" "," ","","2915潤泰全","貿易百貨","5.58","5.58","5.58","32","0.00"," ","61,641","61,641","61,641","32","0","47.05","0.05"," "
" "," ","","2923鼎固-KY","營建","58.49","58.49","58.49","32","0.00"," ","1,018,017","1,018,017","1,018,017","32","0","17.75","-0.50"," "
" "," ","","2929淘帝-KY","貿易百貨","14.86","14.86","14.86","32","0.00"," ","16,281","16,281","16,281","32","0","6.07","-0.02"," "
" "," ","","2939永邑-KY","貿易百貨","1.05","1.05","1.05","32","0.00"," ","479","479","479","32","0","26.70","0.15"," "
" "," ","","2945三商家購","貿易百貨","76.17","76.17","76.17","32","0.00"," ","51,419","51,419","51,419","32","0","39.85","-0.75"," "
" "," ","","3002歐格","電腦週邊","25.92","25.9","25.88","10","-0.04"," ","26,448","26,418","26,407","10","-41","19.10","0.15"," "
" "," ","","3003健和興","電子零組件","10.34","10.34","10.34","32","0.00"," ","16,101","16,101","16,101","32","0","49.50","-0.80"," "
" "," ","","3004豐達科","鋼鐵","43.98","42.1","42.07","10","-1.91"," ","24,741","27,054","27,054","40","2,312","101.00","0.50"," "
" "," ","","3005神基","電腦週邊","32.74","32.71","32.66","10","-0.08"," ","203,623","203,623","203,623","32","0","100.00","-7.00"," "
" "," ","","3006晶豪科","半導體","6.81","6.81","6.74","20","-0.07"," ","19,501","19,501","19,501","32","0","166.50","-5.50"," "
" "," ","","3008大立光","光電","18.56","18.56","18.56","32","0.00"," ","24,777","24,777","24,777","32","0","2180.00","-40.00"," "
" "," ","","3010華立","電子通路","9.88","9.88","9.88","32","0.00"," ","25,655","25,655","25,655","32","0","120.50","-2.50"," "
" "," ","","3011今皓","電子零組件","9.98","9.98","9.98","32","0.00"," ","12,491","12,491","12,491","32","0","12.30","-0.15"," "
" "," ","","3013晟銘電","電腦週邊","17.37","17.29","17.2","10","-0.17"," ","35,653","35,473","35,284","10","-369","104.50","-1.50"," "
" "," ","","3014聯陽","半導體","9.66","9.66","9.66","32","0.00"," ","16,044","16,044","16,044","32","0","115.50","-2.00"," "
" "," ","","3015全漢","電子零組件","27.23","27.23","27.23","32","0.00"," ","51,005","51,005","51,005","32","0","50.70","0.00"," "
" "," ","","3016嘉晶","半導體","57.86","57.86","57.86","32","0.00"," ","166,972","166,972","166,972","32","0","54.50","-2.50"," "
" "," ","","3017奇鋐","電腦週邊","14.15","14.09","14.03","10","-0.12"," ","55,493","55,273","55,063","10","-430","2135.00","-60.00"," "
" "," ","","3018隆銘綠能","其他電子","19.04","19.04","19.04","32","0.00"," ","14,359","14,359","14,359","32","0","11.75","-0.05"," "
" "," ","","3019亞光","光電","13.52","13.52","13.52","32","0.00"," ","37,772","37,772","37,772","32","0","123.50","-3.50"," "
" "," ","","3021鴻名","電子零組件","8.41","8.41","8.41","32","0.00"," ","7,987","7,987","7,987","32","0","15.80","-0.20"," "
" "," ","","3022威強電","電腦週邊","8.87","8.87","8.87","32","0.00"," ","15,675","15,675","15,675","32","0","61.40","-1.20"," "
" "," ","","3023信邦","電子零組件","7.25","7.25","7.25","32","0.00"," ","17,412","17,412","17,412","32","0","255.50","-8.00"," "
" "," ","","3024憶聲","光電","13.7","13.78","13.84","50","0.14"," ","37,981","38,201","38,374","50","393","10.10","-0.10"," "
" "," ","","3025星通","通信網路","12.89","12.89","12.89","32","0.00"," ","7,319","7,319","7,319","32","0","58.40","-1.30"," "
" "," ","","3026禾伸堂","電子零組件","9.54","9.54","9.54","32","0.00"," ","15,840","15,840","15,840","32","0","147.00","-4.00"," "
" "," ","","3027盛達","通信網路","15.55","14.26","14.26","21","-1.29"," ","18,060","18,558","18,558","40","498","19.50","-0.30"," "
" "," ","","3028增你強","電子通路","13.23","13.23","13.23","32","0.00"," ","31,398","31,398","31,398","32","0","50.90","-2.40"," "
" "," ","","3029零壹","資訊服務","13.17","12.92","12.92","21","-0.25"," ","21,998","21,588","21,588","21","-410","95.20","0.40"," "
" "," ","","3030德律","其他電子","17.7","17.7","17.7","32","0.00"," ","41,812","41,812","41,812","32","0","267.50","7.50"," "
" "," ","","3031佰鴻","光電","33.22","33.22","33.22","32","0.00"," ","57,555","57,555","57,555","32","0","22.30","-1.40"," "
" "," ","","3032偉訓","電子零組件","35.99","35.99","35.99","32","0.00"," ","40,776","40,776","40,776","32","0","64.00","-1.70"," "
" "," ","","3033威健","電子通路","8.91","8.91","8.91","32","0.00"," ","42,820","42,820","42,820","32","0","32.30","-0.20"," "
" "," ","","3034聯詠","半導體","1.77","1.77","1.77","32","0.00"," ","10,829","10,829","10,829","32","0","391.00","-8.00"," "
" "," ","","3035智原","半導體","14.06","14.06","14.06","32","0.00"," ","36,649","36,649","36,649","32","0","146.50","-4.00"," "
" "," ","","3036文曄","電子通路","16.44","16.44","16.44","32","0.00"," ","230,291","230,316","230,566","50","275","225.00","-4.00"," "
" "," ","","3037欣興","電子零組件","14.8","14.8","14.77","20","-0.03"," ","226,445","226,445","232,873","41","6,427","493.50","-11.50"," "
" "," ","","3038全台","光電","18.17","18.17","18.17","32","0.00"," ","28,604","28,604","28,604","32","0","20.30","-0.45"," "
" "," ","","3040遠見","其他","36.83","36.65","36.65","21","-0.18"," ","24,246","24,236","24,236","21","-10","53.50","0.00"," "
" "," ","","3041揚智","半導體","17.02","16.51","16.51","21","-0.51"," ","23,872","23,152","23,152","21","-720","22.30","-0.50"," "
" "," ","","3042晶技","電子零組件","5.48","5.48","5.48","32","0.00"," ","18,824","18,804","18,804","21","-20","90.30","-0.80"," "
" "," ","","3043科風","其他電子","1.14","1.14","1.14","32","0.00"," ","448","448","448","32","0","20.25","-0.35"," "
" "," ","","3044健鼎","電子零組件","4.91","4.91","4.91","32","0.00"," ","25,846","25,846","25,846","32","0","348.00","-11.00"," "
" "," ","","3045台灣大","通信網路","6.02","6.02","6.02","32","0.00"," ","224,331","224,331","224,331","32","0","109.00","-0.50"," "
" "," ","","3046建卅卅","電腦週邊","43.7","43.7","43.7","32","0.00"," ","34,282","34,282","34,282","32","0","46.55","-0.55"," "
" "," ","","3047訊舟","通信網路","5.45","5.45","5.44","20","-0.01"," ","12,245","12,245","12,245","32","0","16.10","-0.50"," "
" "," ","","3048益登","電子通路","29.33","29.33","29.33","32","0.00"," ","79,164","79,164","79,164","32","0","35.60","-1.45"," "
" "," ","","3049精金","光電","35.24","35.51","35.86","50","0.62"," ","282,703","284,803","287,601","50","4,898","12.05","-0.70"," "
" "," ","","3050鈺德","光電","29.32","29.32","29.32","32","0.00"," ","45,452","45,452","45,452","32","0","13.55","-0.35"," "
" "," ","","3051力特","光電","10.85","10.85","10.85","32","0.00"," ","18,132","18,132","18,132","32","0","20.10","-0.50"," "
" "," ","","3052夆典","營建","7.94","7.94","7.94","32","0.00"," ","18,541","18,541","18,541","32","0","11.00","-0.05"," "
" "," ","","3054立萬利","食品","59.07","59.07","59.07","32","0.00"," ","47,645","47,645","47,645","32","0","68.30","6.20"," "
" "," ","","3055蔚華科","電子通路","30.91","30.91","30.91","32","0.00"," ","35,550","35,550","35,550","32","0","56.90","-1.10"," "
" "," ","","3056富華新","營建","10.58","10.58","10.58","32","0.00"," ","50,864","50,864","50,864","32","0","14.55","-0.25"," "
" "," ","","3057喬鼎","電腦週邊","13.48","13.48","13.48","32","0.00"," ","8,133","8,133","8,133","32","0","16.05","0.00"," "
" "," ","","3058立德","電子零組件","3.55","3.55","3.85","41","0.30"," ","7,166","7,166","7,781","41","615","9.65","-0.35"," "
" "," ","","3059華晶科","光電","7.17","7.17","7.17","32","0.00"," ","22,048","22,048","22,048","32","0","36.10","-0.85"," "
" "," ","","3060銘異","電腦週邊","1.47","1.47","1.47","32","0.00"," ","2,029","2,029","2,029","32","0","29.95","-0.80"," "
" "," ","","3062建漢","通信網路","3.63","3.63","3.63","32","0.00"," ","11,987","11,987","11,987","32","0","30.70","2.75"," "
" "," ","","3090日電貿","電子零組件","3.99","3.98","3.98","21","-0.01"," ","11,495","11,465","11,455","10","-40","93.50","-2.80"," "
" "," ","","3092鴻碩","電子零組件","8.28","8.28","8.28","32","0.00"," ","8,823","8,823","8,823","32","0","28.55","-1.85"," "
" "," ","","3094聯傑","半導體","10.67","10.67","10.67","32","0.00"," ","8,875","8,875","8,875","32","0","22.65","-0.45"," "
" "," ","","3130一零四","雲端","14.73","14.73","14.73","32","0.00"," ","4,889","4,889","4,889","32","0","220.50","-0.50"," "
" "," ","","3135凌航","半導體","46.07","46.07","46.07","32","0.00"," ","35,704","35,704","35,704","32","0","110.00","0.50"," "
" "," ","","3138耀登","通信網路","12.38","12.38","12.2","20","-0.18"," ","6,233","6,233","6,233","32","0","178.00","-6.50"," "
" "," ","","3149正達","光電","1.64","1.61","1.52","10","-0.12"," ","3,732","3,647","3,458","10","-274","45.30","-0.70"," "
" "," ","","3150鈺寶-創","半導體","32.09","32.09","32.22","41","0.13"," ","14,241","14,241","14,302","41","61","18.20","-0.60"," "
" "," ","","3164景岳","生技醫療業","11.75","11.75","11.75","32","0.00"," ","10,115","10,115","10,115","32","0","18.40","-0.10"," "
" "," ","","3167大量","電機","13.22","13.22","8.58","20","-4.64"," ","11,686","11,686","7,604","20","-4,082","409.00","37.00"," "
" "," ","","3168眾福科","光電","41.72","42.83","42.83","40","1.11"," ","32,168","32,168","32,168","32","0","40.95","-0.30"," "
" "," ","","3189景碩","半導體","25.25","25.25","25.24","20","-0.01"," ","115,366","115,361","115,361","21","-5","346.50","-5.50"," "
" "," ","","3209全科","電子通路","7.03","7.03","7.03","32","0.00"," ","16,561","16,561","16,561","32","0","41.90","-2.55"," "
" "," ","","3229晟鈦","電子零組件","31.88","31.88","31.88","32","0.00"," ","20,492","20,492","20,492","32","0","19.80","-0.75"," "
" "," ","","3231緯創","電腦週邊","2.52","2.52","2.52","32","0.00"," ","80,273","80,228","80,188","10","-85","125.50","-1.50"," "
" "," ","","3257虹冠電","半導體","31.88","31.88","31.88","32","0.00"," ","25,452","25,452","25,452","32","0","53.80","-0.90"," "
" "," ","","3266昇陽","營建","14.93","14.93","14.93","32","0.00"," ","52,614","52,614","52,614","32","0","13.20","-0.05"," "
" "," ","","3296勝德","電子零組件","9.86","9.73","9.73","21","-0.13"," ","9,539","9,413","9,413","21","-126","21.50","0.00"," "
" "," ","","3305昇貿","其他電子","8.57","8.53","8.46","10","-0.11"," ","12,323","12,262","12,174","10","-149","104.00","-2.50"," "
" "," ","","3308聯德","電子零組件","39.67","42.82","42.82","40","3.15"," ","23,805","25,695","25,695","40","1,890","20.55","-0.60"," "
" "," ","","3311閎暉","通信網路","38.14","38.14","38.14","32","0.00"," ","38,146","38,146","38,146","32","0","32.00","-0.85"," "
" "," ","","3312弘憶股","電子通路","31.36","31.36","31.36","32","0.00"," ","57,286","57,286","57,286","32","0","34.60","-1.20"," "
" "," ","","3321同泰","電子零組件","11.62","8.04","8.04","21","-3.58"," ","6,176","6,930","6,930","40","754","15.90","-0.35"," "
" "," ","","3338泰碩","電子零組件","16.88","16.88","16.88","32","0.00"," ","14,844","14,844","14,844","32","0","60.20","-2.00"," "
" "," ","","3346麗清","汽車","7.32","7.32","7.32","32","0.00"," ","8,880","8,880","8,880","32","0","18.55","-0.40"," "
" "," ","","3356奇偶","光電","18.72","18.72","18.72","32","0.00"," ","14,970","14,970","14,970","32","0","48.35","-1.35"," "
" "," ","","3376新日興","電子零組件","9.04","9.04","9","20","-0.04"," ","17,699","17,699","17,627","20","-72","205.00","-2.50"," "
" "," ","","3380明泰","通信網路","54.6","54.6","54.6","32","0.00"," ","295,797","295,797","295,797","32","0","36.25","-0.85"," "
" "," ","","3406玉晶光","光電","7.67","7.67","7.67","32","0.00"," ","8,658","8,658","8,658","32","0","440.50","-2.50"," "
" "," ","","3413京鼎","半導體","6.46","6.46","6.46","32","0.00"," ","7,151","7,151","7,151","32","0","303.50","-7.50"," "
" "," ","","3416融程電","電腦週邊","40.5","40.31","40.31","21","-0.19"," ","32,601","32,448","32,448","21","-153","146.00","-5.00"," "
" "," ","","3419譁裕","通信網路","11.75","12.12","12.28","50","0.53"," ","14,168","14,612","14,802","50","634","16.30","0.00"," "
" "," ","","3432台端","電子零組件","16.67","16.67","16.67","32","0.00"," ","7,040","7,040","7,040","32","0","16.95","-0.15"," "
" "," ","","3437榮創","光電","2.95","2.95","2.95","32","0.00"," ","4,274","4,274","4,274","32","0","21.40","0.50"," "
" "," ","","3443創意","半導體","34.83","34.83","34.83","32","0.00"," ","46,688","46,688","46,688","32","0","2310.00","-150.00"," "
" "," ","","3447展達","通信網路","47.2","46.7","46.7","21","-0.50"," ","36,561","36,174","36,174","21","-387","39.75","-0.15"," "
" "," ","","3450聯鈞","半導體","7.96","7.96","7.96","32","0.00"," ","11,598","11,598","11,598","32","0","257.50","-14.00"," "
" "," ","","3454晶睿","光電","57.81","57.81","57.81","32","0.00"," ","50,045","50,045","50,045","32","0","",""," "
" "," ","","3481群創","光電","0.05","0.05","0.05","32","0.00"," ","4,551","4,551","4,551","32","0","24.60","-0.20"," "
" "," ","","3494誠研","電腦週邊","13.33","13.33","13.33","32","0.00"," ","12,638","12,638","12,638","32","0","7.96","-0.17"," "
" "," ","","3501維熹","電子零組件","21.25","21.25","21.25","32","0.00"," ","25,131","25,131","25,131","32","0","47.35","-0.65"," "
" "," ","","3504揚明光","光電","32.62","32.62","32.62","32","0.00"," ","37,218","37,218","37,218","32","0","53.10","-1.80"," "
" "," ","","3515華擎","電腦週邊","46.31","46.31","46.31","32","0.00"," ","57,218","57,218","57,218","32","0","209.50","-6.00"," "
" "," ","","3518柏騰","其他電子","3.8","3.8","3.8","32","0.00"," ","3,713","3,713","3,713","32","0","20.95","-0.75"," "
" "," ","","3528安馳","電子通路","56.47","56.47","56.47","32","0.00"," ","37,637","37,637","37,637","32","0","64.10","-0.20"," "
" "," ","","3530晶相光","半導體","22.83","22.83","22.83","32","0.00"," ","17,691","17,691","17,691","32","0","57.30","-1.30"," "
" "," ","","3532台勝科","半導體","72.95","72.3","72.3","21","-0.65"," ","282,951","280,451","280,451","21","-2,500","140.50","-1.00"," "
" "," ","","3533嘉澤","電子零組件","18.44","18.44","18.44","32","0.00"," ","20,753","20,753","20,753","32","0","2220.00","-40.00"," "
" "," ","","3535晶彩科","光電","15.78","15.63","15.51","10","-0.27"," ","12,476","12,356","12,266","10","-210","113.00","-3.50"," "
" "," ","","3543州巧","光電","16.23","16.23","15.01","20","-1.22"," ","14,492","14,492","16,561","41","2,069","48.80","-0.10"," "
" "," ","","3545敦泰","半導體","6.63","6.63","6.63","32","0.00"," ","14,678","14,678","14,678","32","0","49.70","4.50"," "
" "," ","","3550聯穎","電子零組件","17.4","17.03","17.03","21","-0.37"," ","15,234","18,319","18,319","40","3,084","18.60","-0.65"," "
" "," ","","3557嘉威","居家","15.29","15.29","15.29","32","0.00"," ","12,893","12,893","12,893","32","0","30.15","-0.05"," "
" "," ","","3563牧德","光電","31.07","31.07","31.07","32","0.00"," ","19,873","19,873","19,873","32","0","844.00","15.00"," "
" "," ","","3576聯合再生","光電","12.25","12.24","12.23","10","-0.02"," ","199,414","199,314","199,234","10","-180","22.00","-1.25"," "
" "," ","","3583辛耘","半導體","12.32","12.32","12.32","32","0.00"," ","9,904","9,904","9,904","32","0","479.00","-18.50"," "
" "," ","","3588通嘉","半導體","8.18","8.18","8.18","32","0.00"," ","5,077","5,077","5,077","32","0","48.55","-1.00"," "
" "," ","","3591艾笛森","光電","6.79","6.79","6.81","41","0.02"," ","9,885","9,885","9,917","41","32","20.20","-0.10"," "
" "," ","","3592瑞鼎","半導體","16.24","16.24","16.24","32","0.00"," ","12,320","12,320","12,320","32","0","222.00","1.00"," "
" "," ","","3593力銘","電子零組件","24.76","25.44","25.44","40","0.68"," ","23,046","15,478","15,478","21","-7,568","13.00","0.10"," "
" "," ","","3596智易","通信網路","18.81","18.81","18.81","32","0.00"," ","41,467","41,467","41,467","32","0","157.50","-10.50"," "
" "," ","","3605宏致","電子零組件","9.16","9.28","9.28","40","0.12"," ","15,012","15,202","15,202","40","190","56.50","-2.70"," "
" "," ","","3607谷崧","電子零組件","9.02","9.02","9.02","32","0.00"," ","10,980","10,980","10,980","32","0","14.25","-0.20"," "
