" "," ","#","個股代號/名稱","類別","前二月","前一月","本  月","走 勢","總增減"," ","前二月","前一月","本  月","走 勢","總增減","今日收盤價","今日漲跌"," "
" "," ","","2014中鴻","鋼鐵","40.58","40.58","40.58","32","0.00"," ","582,673","582,673","582,673","32","0","17.70","-0.10"," "
" "," ","","2015豐興","鋼鐵","12.07","12.07","12.07","32","0.00"," ","70,232","70,244","70,244","40","12","61.00","0.00"," "
" "," ","","2017官田鋼","鋼鐵","22.5","22.5","22.5","32","0.00"," ","100,587","100,587","100,587","32","0","9.26","-0.10"," "
" "," ","","2020美亞","鋼鐵","16.71","16.71","16.71","32","0.00"," ","44,643","44,643","44,643","32","0","21.85","0.10"," "
" "," ","","2022聚亨","鋼鐵","7.18","7.18","7.18","32","0.00"," ","24,237","24,237","24,237","32","0","7.72","-0.13"," "
" "," ","","2023燁輝","鋼鐵","4.7","4.7","4.79","41","0.09"," ","88,284","88,284","88,284","32","0","13.65","-0.10"," "
" "," ","","2024志聯","鋼鐵","22.3","22.3","22.3","32","0.00"," ","21,751","21,751","21,751","32","0","14.10","-0.10"," "
" "," ","","2025千興","鋼鐵","7.02","7.03","7.03","40","0.01"," ","12,134","12,154","12,154","40","20","13.80","-0.30"," "
" "," ","","2027大成鋼","鋼鐵","4.38","4.38","4.38","32","0.00"," ","113,363","113,414","113,386","30","23","40.00","-1.10"," "
" "," ","","2028威致","鋼鐵","10.77","10.77","10.77","32","0.00"," ","35,099","35,099","35,099","32","0","16.70","-0.05"," "
" "," ","","2029盛餘","鋼鐵","65.76","65.76","65.76","32","0.00"," ","211,221","211,221","211,221","32","0","20.85","0.05"," "
" "," ","","2030彰源","鋼鐵","24.02","24.02","24.02","32","0.00"," ","67,403","67,403","67,403","32","0","20.15","0.55"," "
" "," ","","2031新光鋼","鋼鐵","18.69","18.69","18.76","41","0.07"," ","60,027","60,027","60,257","41","230","39.10","0.15"," "
" "," ","","2032新鋼","鋼鐵","8.87","8.87","8.87","32","0.00"," ","11,585","11,585","11,585","32","0","17.55","-0.40"," "
" "," ","","2033佳大","鋼鐵","14.29","14.29","14.29","32","0.00"," ","11,534","11,534","11,534","32","0","16.75","-0.15"," "
" "," ","","2034允強","鋼鐵","22.34","22.34","22.34","32","0.00"," ","118,194","118,194","118,194","32","0","20.55","-0.35"," "
" "," ","","2038海光","鋼鐵","31.89","31.89","31.89","32","0.00"," ","61,922","61,922","61,922","32","0","13.75","-0.15"," "
" "," ","","2049上銀","電機","9.83","9.33","9.33","21","-0.50"," ","34,781","33,041","33,011","10","-1,770","339.00","-4.50"," "
" "," ","","2059川湖","電子零組件","14.09","14.09","14.09","32","0.00"," ","13,433","13,433","13,433","32","0","7475.00","-75.00"," "
" "," ","","2062橋椿","居家","14.93","14.93","14.93","32","0.00"," ","29,867","29,867","29,867","32","0","19.10","0.05"," "
" "," ","","2069運錩","鋼鐵","27.28","27.28","27.29","41","0.01"," ","45,404","45,404","45,409","41","5","18.95","-0.10"," "
" "," ","","2072世紀風電","綠能","53.27","53.32","53.32","40","0.05"," ","102,286","102,386","102,386","40","100","171.00","-4.50"," "
" "," ","","2101南港","橡膠","4.03","4.03","4.03","32","0.00"," ","29,625","29,625","29,625","32","0","31.35","-0.70"," "
" "," ","","2102泰豐","橡膠","31.48","31.48","31.48","32","0.00"," ","149,018","149,018","149,018","32","0","18.10","0.05"," "
" "," ","","2103台橡","橡膠","14.14","14.14","14.14","32","0.00"," ","116,802","116,802","116,802","32","0","21.15","-0.25"," "
" "," ","","2104國際中橡","橡膠","17.93","17.93","17.93","32","0.00"," ","176,609","176,609","176,609","32","0","10.00","-0.40"," "
" "," ","","2105正新","橡膠","12.8","12.8","12.8","32","0.00"," ","415,051","415,051","415,051","32","0","29.30","-0.75"," "
" "," ","","2106建大","橡膠","24.24","24.24","24.24","32","0.00"," ","231,526","231,526","231,526","32","0","16.90","-0.35"," "
" "," ","","2107厚生","橡膠","26.58","26.58","26.65","41","0.07"," ","80,716","80,716","80,919","41","203","25.50","-0.25"," "
" "," ","","2108南帝","橡膠","37.52","37.58","37.58","40","0.06"," ","184,768","185,067","185,067","40","299","28.30","-0.45"," "
" "," ","","2109華豐","橡膠","15.22","15.22","15.24","41","0.02"," ","42,522","42,522","42,590","41","68","14.50","-0.05"," "
" "," ","","2114鑫永銓","橡膠","40.79","40.79","40.79","32","0.00"," ","31,820","31,820","31,820","32","0","89.30","0.00"," "
" "," ","","2115六暉-KY","汽車","11.95","11.95","12.03","41","0.08"," ","12,480","12,480","12,562","41","82","20.40","-0.10"," "
" "," ","","2201裕隆","汽車","34.47","34.47","34.47","32","0.00"," ","368,882","368,882","368,882","32","0","27.00","-0.60"," "
" "," ","","2204中華","汽車","47.64","47.64","47.64","32","0.00"," ","263,751","263,751","263,751","32","0","54.90","-0.20"," "
" "," ","","2206三陽工業","汽車","8.15","8.15","8.15","32","0.00"," ","63,932","63,932","63,932","32","0","60.60","0.00"," "
" "," ","","2207和泰車","汽車","21.27","21.28","21.28","40","0.01"," ","118,529","118,556","118,561","50","32","485.00","4.00"," "
" "," ","","2208台船","航運","33.08","33.08","33.08","32","0.00"," ","421,731","421,731","421,731","32","0","17.55","-0.45"," "
" "," ","","2211長榮鋼","鋼鐵","22.84","22.84","22.84","32","0.00"," ","95,271","95,271","95,271","32","0","94.30","-0.50"," "
" "," ","","2227裕日車","汽車","87.83","87.83","87.83","32","0.00"," ","263,500","263,500","263,500","32","0","49.75","0.50"," "
" "," ","","2228劍麟","汽車","29.96","29.96","29.96","32","0.00"," ","23,906","23,906","23,906","32","0","87.00","-1.70"," "
" "," ","","2231為升","汽車","27.64","27.64","27.64","32","0.00"," ","37,585","37,585","37,585","32","0","92.90","-1.40"," "
" "," ","","2233宇隆","汽車","33.66","33.66","33.21","20","-0.45"," ","20,296","20,296","20,026","20","-270","284.00","-31.50"," "
" "," ","","2236百達-KY","汽車","13.25","13.25","12.99","20","-0.26"," ","8,139","8,139","8,171","41","32","135.00","-2.00"," "
" "," ","","2239英利-KY","汽車","22.08","22.08","22.08","32","0.00"," ","25,995","25,995","25,995","32","0","22.30","-0.40"," "
" "," ","","2241艾姆勒","汽車","10.6","10.6","10.6","32","0.00"," ","11,093","11,093","11,093","32","0","47.65","-3.95"," "
" "," ","","2243宏旭-KY","汽車","17.62","17.62","17.62","32","0.00"," ","12,225","12,225","12,225","32","0","46.55","0.00"," "
" "," ","","2247汎德永業","汽車","35.05","35.05","35.06","41","0.01"," ","28,293","28,293","28,303","41","10","235.00","0.50"," "
" "," ","","2248華勝-KY","汽車","38.87","38.87","38.99","41","0.12"," ","18,502","18,502","18,562","41","60","55.30","-0.50"," "
" "," ","","2250IKKA-KY","汽車","12.08","12.08","12.08","32","0.00"," ","4,398","4,398","4,398","32","0","60.90","-0.40"," "
" "," ","","2254巨鎧精密-創","汽車","52.01","52.01","52.01","32","0.00"," ","33,241","33,241","33,241","32","0","59.00","0.00"," "
" "," ","","2258鴻華先進-創","汽車","88.95","88.95","88.94","20","-0.01"," ","1,557,600","1,557,600","1,557,600","32","0","34.00","-0.20"," "
" "," ","","2301光寶科","電腦週邊","6.25","6.31","6.31","40","0.06"," ","144,984","146,200","146,200","40","1,216","223.50","-8.00"," "
" "," ","","2302麗正","半導體","25.72","25.72","25.72","32","0.00"," ","42,788","42,788","42,788","32","0","45.65","-2.00"," "
" "," ","","2303聯電","半導體","6.1","6.1","6.1","32","0.00"," ","767,779","767,779","767,779","32","0","170.00","10.00"," "
" "," ","","2305全友","電腦週邊","33.72","33.72","50.54","41","16.82"," ","69,357","69,357","103,948","41","34,591","37.10","0.10"," "
" "," ","","2308台達電","電子零組件","7.31","7.31","7.31","32","0.00"," ","190,045","190,045","190,045","32","0","2080.00","-70.00"," "
" "," ","","2312金寶","其他電子","9.1","9.11","9.11","40","0.01"," ","137,132","137,232","137,232","40","100","34.55","0.00"," "
" "," ","","2313華通","電子零組件","5.34","5.34","5.23","20","-0.11"," ","63,706","63,706","62,337","20","-1,369","243.00","-16.50"," "
" "," ","","2314台揚","通信網路","1.04","1.04","1.04","32","0.00"," ","1,110","1,110","1,110","32","0","14.05","-0.30"," "
" "," ","","2316楠梓電","電子零組件","19.06","19.06","19.06","32","0.00"," ","34,843","34,843","34,843","32","0","217.50","-8.50"," "
" "," ","","2317鴻海","其他電子","0.01","0.01","0.01","32","0.00"," ","2,139","2,139","2,139","32","0","259.50","-9.00"," "
" "," ","","2321東訊","通信網路","67.4","67.4","67.4","32","0.00"," ","20,406","20,406","20,406","32","0","13.90","0.00"," "
" "," ","","2323中環","光電","9.48","9.48","9.48","32","0.00"," ","103,275","103,275","103,345","41","70","11.35","-0.55"," "
" "," ","","2324仁寶","電腦週邊","4.97","4.97","4.97","32","0.00"," ","219,090","219,090","219,090","32","0","36.55","-0.95"," "
" "," ","","2327國巨*","電子零組件","7.62","7.63","7.63","40","0.01"," ","158,059","158,059","158,059","32","0","1020.00","-45.00"," "
" "," ","","2328廣宇","電子零組件","0.04","0.04","0.03","20","-0.01"," ","213","213","178","20","-35","51.70","-1.70"," "
" "," ","","2329華泰","半導體","35.66","35.65","35.68","31","0.02"," ","235,002","234,987","235,137","31","135","55.70","-2.80"," "
" "," ","","2330台積電","半導體","6.51","6.51","6.51","32","0.00"," ","1,690,762","1,690,762","1,690,762","32","0","2490.00","-20.00"," "
" "," ","","2331精英","電腦週邊","48.65","48.65","48.65","32","0.00"," ","271,215","271,215","271,215","32","0","22.30","-0.40"," "
" "," ","","2332友訊","通信網路","3.13","3.13","0.9","20","-2.23"," ","18,909","18,909","5,463","20","-13,446","18.35","-0.60"," "
" "," ","","2337旺宏","半導體","2.52","2.52","2.52","32","0.00"," ","50,125","50,125","50,125","32","0","172.00","-13.50"," "
" "," ","","2338光罩","半導體","14.27","14.27","14.27","32","0.00"," ","52,356","52,356","52,356","32","0","52.90","-1.10"," "
" "," ","","2340台亞","半導體","20.58","20.58","20.58","32","0.00"," ","90,278","90,278","90,289","41","11","43.55","0.75"," "
" "," ","","2342茂矽","半導體","31.23","31.23","31.17","20","-0.06"," ","49,209","49,209","49,089","20","-121","57.00","-1.60"," "
" "," ","","2344華邦電","半導體","29.9","29.9","29.77","20","-0.13"," ","1,345,782","1,345,782","1,339,782","20","-6,000","211.50","-10.50"," "
" "," ","","2345智邦","通信網路","9.86","9.86","9.86","32","0.00"," ","55,356","55,356","55,356","32","0","2435.00","-160.00"," "
" "," ","","2347聯強","電子通路","18.68","18.68","18.68","32","0.00"," ","311,587","311,587","311,587","32","0","90.20","-3.30"," "
" "," ","","2348海悅","其他","17.26","17.26","17.26","32","0.00"," ","31,409","31,409","31,409","32","0","71.30","-0.70"," "
" "," ","","2349錸德","光電","3.41","3.41","3.41","32","0.00"," ","23,688","23,688","23,688","32","0","13.60","-0.40"," "
" "," ","","2351順德","半導體","8.56","8.38","8.28","10","-0.28"," ","15,595","15,965","15,965","40","370","198.00","-16.50"," "
" "," ","","2352佳世達","電腦週邊","12.33","12.36","12.4","50","0.07"," ","195,015","195,366","196,073","50","1,058","31.10","-0.35"," "
" "," ","","2353宏卅卅","電腦週邊","2.83","2.83","3.09","41","0.26"," ","86,405","86,405","94,253","41","7,848","33.40","-0.60"," "
" "," ","","2354鴻準","其他電子","0.82","0.82","0.82","32","0.00"," ","11,707","11,707","11,707","32","0","56.60","-1.40"," "
" "," ","","2355敬鵬","電子零組件","8.67","8.67","8.67","32","0.00"," ","34,469","34,469","34,469","32","0","56.10","-2.60"," "
" "," ","","2356英業達","電腦週邊","12.51","12.51","12.44","20","-0.07"," ","448,850","448,850","446,585","20","-2,265","66.10","-1.70"," "
" "," ","","2357華碩","電腦週邊","5.49","5.49","5.49","32","0.00"," ","40,812","40,812","40,812","32","0","785.00","-3.00"," "
" "," ","","2359所羅門","其他電子","19.9","19.9","19.9","32","0.00"," ","34,133","34,133","34,133","32","0","140.50","4.00"," "
" "," ","","2360致茂","其他電子","3.4","3.4","6.17","41","2.77"," ","14,472","14,472","26,246","41","11,774","2265.00","-45.00"," "
" "," ","","2362藍天","電腦週邊","9.39","9.39","9.39","32","0.00"," ","58,459","58,459","58,459","32","0","46.05","-1.15"," "
" "," ","","2363矽統","半導體","18.2","18.2","18.2","32","0.00"," ","93,749","93,749","93,749","32","0","65.90","-3.20"," "
" "," ","","2364倫飛","電腦週邊","30.46","30.46","30.46","32","0.00"," ","15,959","15,959","15,959","32","0","67.20","-1.20"," "
" "," ","","2365昆盈","電腦週邊","5.47","5.47","5.47","32","0.00"," ","12,133","12,133","12,133","32","0","33.50","-0.90"," "
" "," ","","2367燿華","電子零組件","7.43","7.41","7.4","10","-0.03"," ","52,486","52,382","52,283","10","-203","58.10","-2.50"," "
" "," ","","2368金像電","電子零組件","24.87","24.77","24.68","10","-0.19"," ","128,614","128,614","128,614","32","0","1265.00","0.00"," "
" "," ","","2369菱生","半導體","4.38","4.38","4.38","32","0.00"," ","16,676","16,676","16,676","32","0","44.55","4.05"," "
" "," ","","2371大同","電機","5.27","5.27","5.27","32","0.00"," ","113,564","113,564","113,564","32","0","27.70","-0.45"," "
" "," ","","2373震旦行","其他電子","52.9","52.9","52.91","41","0.01"," ","124,955","124,955","124,995","41","40","58.20","0.10"," "
" "," ","","2374佳能","光電","12.28","12.28","12.23","20","-0.05"," ","41,344","41,344","41,344","32","0","76.70","2.10"," "
" "," ","","2375凱美","電子零組件","9.03","9.03","9.03","32","0.00"," ","9,816","9,816","9,816","32","0","200.50","-18.50"," "
" "," ","","2376技嘉","電腦週邊","5.22","5.22","5.22","32","0.00"," ","34,971","34,971","34,971","32","0","330.50","-9.00"," "
" "," ","","2377微星","電腦週邊","11.23","11.23","11.23","32","0.00"," ","94,918","94,918","94,918","32","0","133.50","-3.50"," "
" "," ","","2379瑞昱","半導體","3.2","3.2","3.2","32","0.00"," ","16,498","16,498","16,512","41","14","863.00","-37.00"," "
" "," ","","2380虹光","電腦週邊","7.79","7.79","7.79","32","0.00"," ","16,902","16,902","16,902","32","0","",""," "
" "," ","","2382廣達","電腦週邊","13.03","13.03","13.03","32","0.00"," ","503,567","503,567","503,567","32","0","372.50","-7.50"," "
" "," ","","2383台光電","電子零組件","8.57","8.57","8.57","32","0.00"," ","30,737","30,737","30,737","32","0","5700.00","-125.00"," "
" "," ","","2385群光","電子零組件","10.49","10.49","10.46","20","-0.03"," ","79,772","79,772","80,134","41","362","110.00","-4.00"," "
" "," ","","2387精元","電腦週邊","33.74","33.74","33.74","32","0.00"," ","65,889","65,889","65,889","32","0","38.70","-1.15"," "
" "," ","","2388威盛","半導體","8.4","8.4","8.4","32","0.00"," ","46,705","46,705","46,705","32","0","79.60","-4.80"," "
" "," ","","2390云辰","其他電子","29.02","29.02","29.02","32","0.00"," ","55,902","55,902","55,902","32","0","12.05","-0.10"," "
" "," ","","2392正崴","電子零組件","20.42","20.42","20.42","32","0.00"," ","104,662","104,662","104,662","32","0","39.25","-0.80"," "
" "," ","","2393億光","光電","5.41","5.41","5.41","32","0.00"," ","23,990","23,990","23,990","32","0","69.50","-1.30"," "
" "," ","","2395研華","電腦週邊","29.01","29.01","42.08","41","13.07"," ","251,935","251,935","365,419","41","113,483","487.50","-12.00"," "
" "," ","","2397友通","電腦週邊","45.07","45.07","45.07","32","0.00"," ","51,610","51,610","51,610","32","0","59.50","-2.10"," "
" "," ","","2399映泰","電腦週邊","7.53","7.53","7.53","32","0.00"," ","13,413","13,413","13,413","32","0","50.90","-0.70"," "
" "," ","","2401凌陽","半導體","15.66","15.66","15.66","32","0.00"," ","92,748","92,748","92,748","32","0","32.80","-1.20"," "
" "," ","","2402毅嘉","電子零組件","6.41","6.41","6.4","20","-0.01"," ","19,718","19,718","19,709","20","-9","68.30","-3.00"," "
" "," ","","2404漢唐","其他電子","9.5","9.5","9.5","32","0.00"," ","18,118","18,118","18,118","32","0","1260.00","-20.00"," "
" "," ","","2405輔信","電腦週邊","6.55","6.55","6.55","32","0.00"," ","22,503","22,503","22,503","32","0","18.50","-0.40"," "
" "," ","","2406國碩","光電","6.95","6.92","6.91","10","-0.04"," ","24,421","24,306","24,250","10","-171","33.80","-1.80"," "
" "," ","","2408南亞科","半導體","29.31","26.33","26.33","21","-2.98"," ","908,463","908,463","908,445","20","-18","454.50","-50.50"," "
" "," ","","2409友達","光電","7.31","7.31","7.31","32","0.00"," ","552,325","552,325","552,325","32","0","29.05","-1.90"," "
" "," ","","2412中華電","通信網路","35.29","35.29","35.29","32","0.00"," ","2,737,719","2,737,719","2,737,719","32","0","144.00","-0.50"," "
" "," ","","2413環科","電子零組件","12.58","12.58","12.58","32","0.00"," ","16,026","16,026","16,026","32","0","51.90","-4.80"," "
" "," ","","2414精技","電子通路","33.51","33.51","33.51","32","0.00"," ","54,206","54,206","54,206","32","0","61.20","-2.10"," "
" "," ","","2415錩新","電子零組件","1.18","1.18","1.18","32","0.00"," ","1,068","1,068","1,068","32","0","30.20","-0.10"," "
" "," ","","2417圓剛","電腦週邊","24.54","24.94","24.96","50","0.42"," ","38,609","39,233","39,273","50","664","45.80","-1.10"," "
" "," ","","2419仲琦","通信網路","62.41","62.41","62.41","32","0.00"," ","200,549","200,549","200,549","32","0","28.50","-0.95"," "
" "," ","","2420新巨","電子零組件","15.5","15.5","15.5","32","0.00"," ","23,662","23,662","23,662","32","0","62.00","-2.20"," "
" "," ","","2421建準","電子零組件","6.96","6.96","6.96","32","0.00"," ","19,993","19,993","19,993","32","0","146.50","-3.50"," "
" "," ","","2423固緯","其他電子","8.94","8.94","8.95","41","0.01"," ","12,972","12,972","12,992","41","20","80.00","-0.20"," "
" "," ","","2424隴華","通信網路","2.81","2.81","2.81","32","0.00"," ","1,680","1,680","1,680","32","0","10.60","-1.05"," "
" "," ","","2425承啟","電腦週邊","25.88","25.88","25.88","32","0.00"," ","24,983","24,983","24,974","20","-9","39.35","0.00"," "
" "," ","","2426鼎元","光電","7.94","7.94","7.94","32","0.00"," ","23,886","23,886","23,886","32","0","94.70","4.80"," "
" "," ","","2427三商電","資訊服務","47.16","47.08","47.01","10","-0.15"," ","93,389","93,229","93,099","10","-290","22.05","-0.15"," "
" "," ","","2428興勤","電子零組件","21.25","21.25","21.25","32","0.00"," ","27,236","27,236","27,236","32","0","301.50","-9.50"," "
" "," ","","2429銘旺科","光電","18.03","18.01","17.89","10","-0.14"," ","15,418","15,407","15,297","10","-121","39.55","-2.75"," "
" "," ","","2430燦坤","電子通路","32.19","32.19","32.19","32","0.00"," ","37,600","37,600","37,600","32","0","18.35","-0.10"," "
" "," ","","2431聯昌","電子零組件","34.22","34.22","33.84","20","-0.38"," ","37,967","37,967","37,542","20","-425","11.35","-0.40"," "
" "," ","","2432倚天酷卅卅-創","電腦週邊","63.54","63.54","63.54","32","0.00"," ","39,310","39,310","39,310","32","0","29.05","0.55"," "
" "," ","","2433互盛電","其他電子","27.3","27.3","27.3","32","0.00"," ","39,461","39,461","39,461","32","0","44.25","-0.10"," "
" "," ","","2434統懋","半導體","31.62","31.62","31.62","32","0.00"," ","11,702","11,702","11,702","32","0","46.95","4.25"," "
" "," ","","2436偉詮電","半導體","6.02","6.02","6.04","41","0.02"," ","12,046","12,046","12,097","41","51","77.50","-1.10"," "
" "," ","","2438翔耀","光電","2.66","2.66","2.66","32","0.00"," ","1,896","1,896","1,896","32","0","22.45","-0.95"," "
" "," ","","2439美律","通信網路","9.56","9.56","9.6","41","0.04"," ","24,273","24,278","24,392","50","119","91.10","-1.70"," "
" "," ","","2440太空梭","電子零組件","36.36","36.36","36.36","32","0.00"," ","50,590","50,590","50,590","32","0","17.20","0.25"," "
" "," ","","2441超豐","半導體","43.92","43.92","43.92","32","0.00"," ","249,888","249,888","249,888","32","0","136.00","-4.00"," "
" "," ","","2442新美齊","營建","29.08","29.08","29.08","32","0.00"," ","94,590","94,590","94,590","32","0","19.35","-0.15"," "
" "," ","","2444兆勁","通信網路","7.89","7.89","7.89","32","0.00"," ","8,016","8,016","8,016","32","0","13.00","-0.40"," "
" "," ","","2449京元電子","半導體","8.45","8.45","8.45","32","0.00"," ","103,325","103,325","103,325","32","0","329.50","-9.50"," "
" "," ","","2450神腦","通信網路","33.53","33.53","33.53","32","0.00"," ","86,594","86,594","86,594","32","0","29.05","0.15"," "
" "," ","","2451創見","半導體","2.14","2.14","2.14","32","0.00"," ","9,235","9,235","9,256","41","21","300.50","-9.00"," "
" "," ","","2453凌群","資訊服務","28.36","28.36","28.36","32","0.00"," ","28,367","28,367","28,367","32","0","56.40","-1.10"," "
" "," ","","2454聯發科","半導體","2.72","2.72","2.72","32","0.00"," ","43,692","43,692","43,692","32","0","4535.00","70.00"," "
" "," ","","2455全新","通信網路","6.05","6.04","2.62","10","-3.43"," ","11,190","11,185","4,893","10","-6,297","398.00","-11.50"," "
" "," ","","2457飛宏","電子零組件","14.49","14.49","14.49","32","0.00"," ","61,582","61,582","61,582","32","0","30.35","-1.15"," "
" "," ","","2458義隆","半導體","5.88","5.88","5.88","32","0.00"," ","17,892","17,892","17,892","32","0","166.00","-12.50"," "
" "," ","","2459敦吉","其他電子","14.72","14.72","14.64","20","-0.08"," ","15,553","15,553","15,464","20","-89","64.10","-0.90"," "
" "," ","","2460建通","電子零組件","37.02","36.44","36.29","10","-0.73"," ","62,640","61,663","61,407","10","-1,232","36.80","1.75"," "
" "," ","","2461光群雷","其他電子","8.44","8.44","8.41","20","-0.03"," ","16,213","16,213","16,151","20","-62","17.45","-0.55"," "
" "," ","","2462良得電","電子零組件","30.28","30.28","31.21","41","0.93"," ","45,664","45,664","47,064","41","1,400","25.45","-0.05"," "
" "," ","","2464盟立","其他電子","13.12","13.12","12.87","20","-0.25"," ","27,090","27,090","27,080","20","-10","172.00","-1.00"," "
" "," ","","2465麗臺","電腦週邊","29.16","29.16","29.16","32","0.00"," ","27,396","27,396","27,396","32","0","77.00","-2.40"," "
" "," ","","2466冠西電","光電","9.85","9.85","9.85","32","0.00"," ","17,089","17,089","17,089","32","0","56.30","1.20"," "
" "," ","","2467志聖","電子零組件","15.88","15.55","15.44","10","-0.44"," ","24,894","24,894","24,894","32","0","580.00","-50.00"," "
" "," ","","2468華經","資訊服務","47.66","47.66","47.66","32","0.00"," ","33,348","33,348","33,348","32","0","36.60","-1.50"," "
" "," ","","2471資通","資訊服務","12.43","12.43","12.43","32","0.00"," ","5,877","5,877","5,877","32","0","53.10","-0.60"," "
" "," ","","2472立隆電","電子零組件","17.53","17.53","17.5","20","-0.03"," ","28,893","28,893","28,841","20","-52","363.00","-30.50"," "
" "," ","","2474可成","其他電子","4.92","4.92","5.13","41","0.21"," ","27,651","27,651","27,651","32","0","210.50","4.50"," "
" "," ","","2476鉅祥","電子零組件","9.32","9.29","9.29","21","-0.03"," ","20,344","20,345","20,345","40","0","128.50","3.00"," "
" "," ","","2477美隆電","其他電子","24.39","24.4","24.4","40","0.01"," ","38,684","38,694","38,694","40","10","21.80","-0.25"," "
" "," ","","2478大毅","電子零組件","11.11","11.11","11.11","32","0.00"," ","16,085","16,085","16,085","32","0","223.50","-12.00"," "
" "," ","","2480敦陽科","資訊服務","8.36","8.36","8.36","32","0.00"," ","8,900","8,900","8,900","32","0","151.00","-3.50"," "
" "," ","","2481強茂","半導體","19.06","19.06","19.18","41","0.12"," ","72,863","72,863","73,314","41","451","193.50","17.50"," "
" "," ","","2482連宇","其他電子","17.93","17.93","17.93","32","0.00"," ","13,968","13,968","13,968","32","0","17.60","0.40"," "
" "," ","","2483百容","電子零組件","13.8","13.8","13.8","32","0.00"," ","14,896","14,896","14,896","32","0","41.95","-1.65"," "
" "," ","","2484希華","電子零組件","8.84","8.83","8.83","21","-0.01"," ","14,103","14,085","14,085","21","-18","63.00","-3.90"," "
" "," ","","2485兆赫","通信網路","12.67","12.55","12.45","10","-0.22"," ","40,267","39,901","39,552","10","-715","57.40","-3.20"," "
" "," ","","2486一詮","光電","16.38","16.36","16.26","10","-0.12"," ","38,343","38,343","38,181","20","-162","265.00","-7.00"," "
" "," ","","2488漢平","其他電子","12.75","12.75","12.77","41","0.02"," ","10,200","10,201","10,220","50","20","54.50","-0.30"," "
" "," ","","2489瑞軒","光電","12.62","12.62","12.62","32","0.00"," ","77,039","77,039","77,039","32","0","47.35","-3.35"," "
" "," ","","2491吉祥全","光電","28.89","28.89","28.89","32","0.00"," ","23,700","23,700","23,700","32","0","41.65","-2.35"," "
" "," ","","2492華新科","電子零組件","21.46","21.46","21.48","41","0.02"," ","104,268","104,268","104,268","32","0","577.00","-40.00"," "
" "," ","","2493揚博","電子零組件","11.07","11.07","11.07","32","0.00"," ","14,044","14,044","14,044","32","0","265.00","-3.00"," "
" "," ","","2495普安","電腦週邊","14.08","14.08","14.08","32","0.00"," ","38,523","38,523","38,533","41","10","52.50","0.40"," "
" "," ","","2496卓越","其他","26.29","26.29","25.97","20","-0.32"," ","5,023","5,023","4,962","20","-61","65.30","0.20"," "
" "," ","","2497怡利電","汽車","16.88","16.88","16.88","32","0.00"," ","22,102","22,102","22,102","32","0","58.20","-1.20"," "
" "," ","","2498宏達電","通信網路","6.54","6.54","6.54","32","0.00"," ","54,760","54,760","54,760","32","0","46.90","-3.50"," "
" "," ","","2501國建","營建","2.85","2.85","2.85","32","0.00"," ","33,050","33,050","33,050","32","0","24.20","-0.65"," "
" "," ","","2504國產","營建","13.07","13.07","13.07","32","0.00"," ","154,330","154,330","154,330","32","0","32.75","-0.05"," "
" "," ","","2505國揚","營建","7.42","7.65","8.19","50","0.77"," ","28,226","29,077","31,133","50","2,907","18.45","-0.05"," "
" "," ","","2506太設","營建","9.51","9.51","9.51","32","0.00"," ","36,830","36,830","36,830","32","0","8.87","-0.06"," "
" "," ","","2509全坤建","營建","8.65","8.65","8.65","32","0.00"," ","19,438","19,438","19,438","32","0","13.45","-0.25"," "
" "," ","","2511太子","營建","26.31","26.31","26.31","32","0.00"," ","427,107","427,107","427,107","32","0","8.08","-0.03"," "
" "," ","","2514龍邦","其他","33.79","33.84","33.94","50","0.15"," ","133,418","133,614","133,973","50","555","13.60","0.00"," "
" "," ","","2515中工","營建","11.67","11.67","1.2","20","-10.47"," ","187,667","187,667","19,364","20","-168,303","13.30","-0.25"," "
" "," ","","2516新建","營建","12.92","12.93","12.94","50","0.02"," ","29,244","29,259","29,289","50","45","13.95","0.50"," "
" "," ","","2520冠德","營建","19.11","19.11","19.72","41","0.61"," ","116,529","116,529","120,200","41","3,671","34.40","0.40"," "
" "," ","","2524京城","營建","13.94","13.94","13.94","32","0.00"," ","51,039","51,039","51,039","32","0","37.60","1.10"," "
" "," ","","2527宏璟","營建","25.43","25.43","25.43","32","0.00"," ","68,754","68,754","68,754","32","0","39.70","0.45"," "
" "," ","","2528皇普","營建","42.42","42.29","42.23","10","-0.19"," ","184,150","184,390","184,150","30","0","21.30","-0.40"," "
" "," ","","2530華建","營建","4.14","4.14","4.14","32","0.00"," ","34,892","34,892","34,892","32","0","19.05","0.05"," "
" "," ","","2534宏盛","營建","6.75","6.75","6.75","32","0.00"," ","32,020","32,020","32,020","32","0","16.80","0.00"," "
" "," ","","2535達欣工","營建","15.91","15.91","15.91","32","0.00"," ","43,095","43,095","43,095","32","0","94.90","1.10"," "
" "," ","","2536宏普","營建","37.2","37.2","37.2","32","0.00"," ","123,805","123,805","123,805","32","0","21.25","-0.05"," "
" "," ","","2537聯上發","營建","22.83","22.83","22.83","32","0.00"," ","68,628","68,628","68,628","32","0","10.80","-0.30"," "
" "," ","","2538基泰","營建","5.6","5.64","5.69","50","0.09"," ","24,958","25,128","25,328","50","370","9.90","-0.10"," "
" "," ","","2539櫻花建","營建","19.62","19.62","19.62","32","0.00"," ","234,098","234,098","234,098","32","0","38.65","0.00"," "
