" "," ","#","個股代號/名稱","類別","前二月","前一月","本  月","走 勢","總增減"," ","前二月","前一月","本  月","走 勢","總增減","今日收盤價","今日漲跌"," "
" "," ","","2539櫻花建","營建","19.62","19.62","19.53","20","-0.09"," ","234,098","234,098","233,098","20","-1,000","40.55","0.15"," "
" "," ","","2540愛山林","營建","68.8","69.35","69.51","50","0.71"," ","650,076","655,326","656,822","50","6,746","53.40","-0.10"," "
" "," ","","2542興富發","營建","2.78","2.78","4.16","41","1.38"," ","60,504","60,504","89,718","41","29,214","44.20","-0.75"," "
" "," ","","2543皇昌","營建","46.89","46.89","46.89","32","0.00"," ","247,866","247,866","247,866","32","0","38.60","-0.45"," "
" "," ","","2545皇翔","營建","42.27","42.27","42.27","32","0.00"," ","160,534","160,534","160,534","32","0","33.30","-0.30"," "
" "," ","","2546根基","營建","34.18","34.18","34.18","32","0.00"," ","44,619","44,619","44,619","32","0","96.00","1.00"," "
" "," ","","2547日勝生","營建","12.65","12.65","12.65","32","0.00"," ","130,992","130,992","130,992","32","0","10.10","0.00"," "
" "," ","","2548華固","營建","15.56","15.56","15.62","41","0.06"," ","49,772","49,772","49,952","41","180","98.60","-1.00"," "
" "," ","","2597潤弘","營建","47.57","47.6","47.6","40","0.03"," ","147,822","147,914","147,914","40","92","161.00","1.50"," "
" "," ","","2601益航","貿易百貨","11.64","11.64","9.8","20","-1.84"," ","96,011","96,011","80,857","20","-15,154","6.65","0.12"," "
" "," ","","2603長榮","航運","2.72","2.72","2.72","32","0.00"," ","59,028","59,028","59,028","32","0","206.00","2.50"," "
" "," ","","2605新興","航運","13.14","13.14","13.14","32","0.00"," ","76,939","76,939","76,939","32","0","32.30","-0.20"," "
" "," ","","2606裕民","航運","40.62","40.62","40.62","32","0.00"," ","343,329","343,329","343,329","32","0","64.00","0.80"," "
" "," ","","2607榮運","航運","40.37","40.37","40.37","32","0.00"," ","215,422","215,422","215,422","32","0","47.85","0.55"," "
" "," ","","2608嘉里大榮","航運","9.1","9.1","9.1","32","0.00"," ","42,501","42,501","42,501","32","0","29.30","0.15"," "
" "," ","","2609陽明","航運","32.21","32.21","32.21","32","0.00"," ","1,125,121","1,125,121","1,125,121","32","0","51.50","1.00"," "
" "," ","","2610華航","航運","38.84","38.84","38.84","32","0.00"," ","2,387,092","2,387,092","2,387,092","32","0","20.50","-0.10"," "
" "," ","","2611志信","航運","26.56","26.56","26.56","32","0.00"," ","50,207","50,207","50,207","32","0","14.20","-0.05"," "
" "," ","","2612中航","航運","28","28","28","32","0.00"," ","55,300","55,300","55,300","32","0","52.90","0.70"," "
" "," ","","2613中櫃","航運","34.33","34.33","34.33","32","0.00"," ","50,964","50,964","50,964","32","0","20.90","-0.15"," "
" "," ","","2614東森","其他","5.55","5.55","5.55","32","0.00"," ","18,194","18,188","18,188","21","-6","18.25","0.05"," "
" "," ","","2615萬海","航運","2.79","2.79","2.79","32","0.00"," ","78,382","78,382","78,382","32","0","87.00","2.50"," "
" "," ","","2616山隆","油電燃氣","23.9","23.9","23.9","32","0.00"," ","32,817","32,817","32,817","32","0","13.90","0.05"," "
" "," ","","2617台航","航運","43.42","43.42","43.42","32","0.00"," ","181,230","181,230","181,230","32","0","29.20","0.15"," "
" "," ","","2618長榮航","航運","14.56","14.56","14.56","32","0.00"," ","786,448","786,435","786,435","21","-13","40.70","-0.15"," "
" "," ","","2630亞航","航運","59.17","59.17","59.17","32","0.00"," ","123,928","123,928","123,928","32","0","53.90","0.60"," "
" "," ","","2633台灣高鐵","航運","61.34","60.98","60.98","21","-0.36"," ","3,452,526","3,432,249","3,432,249","21","-20,278","26.05","0.10"," "
" "," ","","2634漢翔","航運","36.34","36.34","36.34","32","0.00"," ","342,365","342,365","342,365","32","0","65.40","3.50"," "
" "," ","","2636台驊控股","航運","18.69","18.75","18.9","50","0.21"," ","26,521","26,604","26,813","50","292","65.70","0.10"," "
" "," ","","2637慧洋-KY","航運","30.97","30.97","30.97","32","0.00"," ","231,232","231,232","231,232","32","0","83.80","2.50"," "
" "," ","","2642宅配通","航運","45.89","45.89","45.89","32","0.00"," ","43,816","43,816","43,816","32","0","20.55","0.05"," "
" "," ","","2645長榮航太","航運","68.62","68.62","68.62","32","0.00"," ","257,037","257,037","257,037","32","0","196.50","-1.50"," "
" "," ","","2646星宇航空","航運","55.26","55.26","55.26","32","0.00"," ","1,662,764","1,662,764","1,662,764","32","0","21.15","-0.10"," "
" "," ","","2701萬企","觀光","19.96","19.96","19.96","32","0.00"," ","89,847","89,847","89,847","32","0","10.80","-0.05"," "
" "," ","","2702華園","觀光","19.4","19.4","19.4","32","0.00"," ","30,396","30,396","30,396","32","0","13.00","0.00"," "
" "," ","","2704國賓","觀光","21.04","21.04","21.04","32","0.00"," ","77,212","77,212","77,212","32","0","45.60","-0.20"," "
" "," ","","2705六福","觀光","12.97","12.97","12.97","32","0.00"," ","24,824","24,824","24,824","32","0","16.35","0.25"," "
" "," ","","2706第一店","觀光","19.8","19.8","19.8","32","0.00"," ","99,039","99,039","99,039","32","0","12.80","-0.05"," "
" "," ","","2707晶華","觀光","10.49","10.49","10.49","32","0.00"," ","13,367","13,367","13,367","32","0","179.00","1.00"," "
" "," ","","2712遠雄來","觀光","51.12","51.12","51.12","32","0.00"," ","53,681","53,681","53,681","32","0","15.00","0.00"," "
" "," ","","2722夏都","觀光","53.99","53.99","53.99","32","0.00"," ","77,307","77,307","77,307","32","0","21.95","-0.05"," "
" "," ","","2723美食-KY","觀光","46.33","46.33","46.33","32","0.00"," ","83,397","83,397","83,397","32","0","62.00","-0.10"," "
" "," ","","2727王品","觀光","8.51","8.51","6.17","20","-2.34"," ","7,190","7,190","5,123","20","-2,067","220.50","-1.50"," "
" "," ","","2731雄獅","觀光","17.49","17.49","17.49","32","0.00"," ","16,321","16,321","16,321","32","0","145.00","1.00"," "
" "," ","","2739寒舍","觀光","40.95","40.95","40.95","32","0.00"," ","37,488","37,488","37,488","32","0","35.00","0.15"," "
" "," ","","2748雲品","觀光","58.59","58.59","58.59","32","0.00"," ","61,985","61,985","61,985","32","0","39.85","0.10"," "
" "," ","","2753八方雲集","觀光","31.37","31.37","30.47","20","-0.90"," ","20,911","20,911","20,311","20","-600","178.50","2.50"," "
" "," ","","2762世界健身-KY","運動","0","0","0","32","0.00"," ","0","0","0","32","0","85.50","1.30"," "
" "," ","","2801彰銀","金融","25.11","25.11","25.11","32","0.00"," ","2,955,281","2,955,281","2,955,281","32","0","24.35","0.10"," "
" "," ","","2812台中銀","金融","3.2","3.18","3.18","21","-0.02"," ","193,291","191,530","191,530","21","-1,761","20.45","0.00"," "
" "," ","","2816旺旺保","金融","20.88","20.88","20.88","32","0.00"," ","46,690","46,690","46,690","32","0","33.70","0.05"," "
" "," ","","2820華票","金融","34.22","34.22","34.22","32","0.00"," ","459,575","459,575","459,575","32","0","16.55","0.10"," "
" "," ","","2832台產","金融","26.64","26.64","26.64","32","0.00"," ","67,562","67,562","67,562","32","0","56.40","-0.30"," "
" "," ","","2834臺企銀","金融","24.21","24.21","24.21","32","0.00"," ","2,353,506","2,353,506","2,353,506","32","0","18.00","0.10"," "
" "," ","","2836高雄銀","金融","56.11","56.15","56.15","40","0.04"," ","1,054,878","1,055,576","1,055,664","50","786","12.85","0.00"," "
" "," ","","2838聯邦銀","金融","11.34","11.34","11.34","32","0.00"," ","515,203","515,203","515,203","32","0","20.30","0.05"," "
" "," ","","2845遠東銀","金融","7.46","7.46","7.46","32","0.00"," ","363,263","363,263","363,263","32","0","13.35","0.15"," "
" "," ","","2849安泰銀","金融","21.88","21.88","21.88","32","0.00"," ","428,437","428,437","428,437","32","0","14.75","0.20"," "
" "," ","","2850新產","金融","4.28","4.24","4.24","21","-0.04"," ","13,525","13,406","13,406","21","-119","147.50","0.50"," "
" "," ","","2851中再保","金融","37.03","37.03","37.03","32","0.00"," ","296,461","296,461","296,461","32","0","35.25","-0.25"," "
" "," ","","2852第一保","金融","18.58","18.58","18.58","32","0.00"," ","55,959","55,959","55,959","32","0","26.65","0.10"," "
" "," ","","2855統一證","金融","7.14","7.14","7.14","32","0.00"," ","114,419","114,419","114,419","32","0","44.20","-0.45"," "
" "," ","","2867三商壽","金融","31.15","31.15","31.13","20","-0.02"," ","1,837,780","1,837,780","1,836,520","20","-1,260","9.28","0.10"," "
" "," ","","2880華南金","金融","24.72","24.72","24.72","32","0.00"," ","3,440,961","3,440,961","3,440,961","32","0","40.70","-0.55"," "
" "," ","","2881富邦金","金融","24","24","24","32","0.00"," ","3,747,201","3,747,201","3,747,201","32","0","127.50","-1.00"," "
" "," ","","2882國泰金","金融","1.02","1.02","1.02","32","0.00"," ","165,858","165,858","165,858","32","0","97.00","-0.30"," "
" "," ","","2883凱基金","金融","1.1","1.1","1.1","32","0.00"," ","204,256","204,256","204,256","32","0","30.65","-0.20"," "
" "," ","","2884玉山金","金融","1.56","1.57","1.47","30","-0.09"," ","252,637","254,237","238,250","30","-14,386","35.95","0.30"," "
" "," ","","2885元大金","金融","4.59","4.59","4.59","32","0.00"," ","611,995","611,995","611,995","32","0","63.10","-0.20"," "
" "," ","","2886兆豐金","金融","20.6","20.6","20.6","32","0.00"," ","3,057,113","3,057,113","3,057,113","32","0","48.45","0.30"," "
" "," ","","2887台新新光金","金融","1.92","1.92","1.92","32","0.00"," ","566,145","566,145","566,145","32","0","34.15","-0.35"," "
" "," ","","2889國票金","金融","9.86","11.64","11.64","40","1.78"," ","358,584","423,097","423,097","40","64,512","15.75","0.10"," "
" "," ","","2890永豐金","金融","2.57","2.57","2.57","32","0.00"," ","373,910","373,910","373,910","32","0","38.55","0.35"," "
" "," ","","2891中信金","金融","1.42","1.42","1.42","32","0.00"," ","287,743","287,743","287,743","32","0","63.60","0.10"," "
" "," ","","2892第一金","金融","18.98","18.98","18.98","32","0.00"," ","2,730,604","2,730,604","2,730,604","32","0","34.30","0.15"," "
" "," ","","2897王道銀行","金融","33.71","33.71","21.07","20","-12.64"," ","1,030,102","1,030,102","643,772","20","-386,330","10.15","0.10"," "
" "," ","","2901欣欣","貿易百貨","58.4","58.4","58.4","32","0.00"," ","42,659","42,659","42,659","32","0","24.45","0.10"," "
" "," ","","2903遠百","貿易百貨","22.96","22.96","22.96","32","0.00"," ","325,421","325,421","325,421","32","0","22.25","0.25"," "
" "," ","","2904匯僑","其他","41.33","41.33","41.33","32","0.00"," ","32,172","32,172","32,172","32","0","13.50","-0.10"," "
" "," ","","2905三商","貿易百貨","43.7","43.7","43.7","32","0.00"," ","485,300","485,300","485,300","32","0","16.10","0.30"," "
" "," ","","2906高林","貿易百貨","37.14","37.33","37.14","30","0.00"," ","77,669","78,069","77,669","30","0","13.20","-0.20"," "
" "," ","","2908特力","貿易百貨","15.59","15.59","15.59","32","0.00"," ","79,532","79,532","79,532","32","0","21.60","0.05"," "
" "," ","","2910統領","貿易百貨","19.89","19.89","19.89","32","0.00"," ","34,901","34,901","34,901","32","0","23.55","-0.45"," "
" "," ","","2911麗嬰房","貿易百貨","22.07","22.07","22.07","32","0.00"," ","23,210","23,210","23,210","32","0","7.06","0.06"," "
" "," ","","2912統一超","貿易百貨","45.89","45.89","45.89","32","0.00"," ","477,173","477,173","477,173","32","0","241.00","4.00"," "
" "," ","","2913農林","貿易百貨","30.84","30.84","30.84","32","0.00"," ","243,640","243,640","243,640","32","0","11.15","0.00"," "
" "," ","","2915潤泰全","貿易百貨","5.58","5.58","5.58","32","0.00"," ","61,641","61,641","61,641","32","0","51.40","-0.20"," "
" "," ","","2923鼎固-KY","營建","58.49","58.49","58.49","32","0.00"," ","1,018,017","1,018,017","1,018,017","32","0","33.20","3.00"," "
" "," ","","2929淘帝-KY","貿易百貨","14.86","14.86","14.86","32","0.00"," ","16,281","16,281","16,281","32","0","5.83","-0.02"," "
" "," ","","2939永邑-KY","貿易百貨","1.05","1.05","1.05","32","0.00"," ","479","479","479","32","0","18.40","-0.60"," "
" "," ","","2945三商家購","貿易百貨","76.17","68.58","68.58","21","-7.59"," ","51,419","46,297","46,297","21","-5,122","41.20","-0.35"," "
" "," ","","3002歐格","電腦週邊","25.77","25.77","25.77","32","0.00"," ","26,287","26,287","26,287","32","0","17.95","-0.35"," "
" "," ","","3003健和興","電子零組件","10.39","10.39","10.39","32","0.00"," ","16,175","16,175","16,175","32","0","59.10","-1.70"," "
" "," ","","3004豐達科","鋼鐵","42.03","42.03","42.01","20","-0.02"," ","27,054","27,054","27,054","32","0","135.50","-2.50"," "
" "," ","","3005神基","電腦週邊","32.61","32.61","32.6","20","-0.01"," ","203,623","203,623","203,623","32","0","113.00","-0.50"," "
" "," ","","3006晶豪科","半導體","6.54","6.54","6.54","32","0.00"," ","19,501","19,501","19,501","32","0","206.00","-6.50"," "
" "," ","","3008大立光","光電","18.63","19.01","19.01","40","0.38"," ","24,877","24,877","24,877","32","0","3920.00","-220.00"," "
" "," ","","3010華立","電子通路","9.88","9.88","9.88","32","0.00"," ","25,655","25,655","25,655","32","0","118.50","-1.50"," "
" "," ","","3011今皓","電子零組件","9.63","9.63","9.59","20","-0.04"," ","12,491","12,491","12,431","20","-60","12.05","0.00"," "
" "," ","","3013晟銘電","電腦週邊","17.05","16.97","16.8","10","-0.25"," ","34,977","34,815","34,470","10","-506","85.00","-3.70"," "
" "," ","","3014聯陽","半導體","9.66","9.59","9.59","21","-0.07"," ","16,044","15,926","15,926","21","-118","129.00","-2.50"," "
" "," ","","3015全漢","電子零組件","27.23","27.23","27.26","41","0.03"," ","51,005","51,005","51,051","41","46","54.50","-1.70"," "
" "," ","","3016嘉晶","半導體","57.86","57.67","52.51","10","-5.35"," ","166,972","166,972","152,472","20","-14,500","95.30","-7.70"," "
" "," ","","3017奇鋐","電腦週邊","13.95","13.93","13.89","10","-0.06"," ","54,783","54,703","54,586","10","-197","2380.00","-60.00"," "
" "," ","","3018隆銘綠能","其他電子","19.04","19.04","19.04","32","0.00"," ","14,359","14,359","14,359","32","0","13.00","1.15"," "
" "," ","","3019亞光","光電","13.52","13.52","13.52","32","0.00"," ","37,772","37,772","37,772","32","0","132.50","-4.00"," "
" "," ","","3021鴻名","電子零組件","8.38","8.38","8.38","32","0.00"," ","7,960","7,960","7,960","32","0","21.45","-0.95"," "
" "," ","","3022威強電","電腦週邊","8.87","8.87","8.87","32","0.00"," ","15,675","15,675","15,675","32","0","94.00","1.80"," "
" "," ","","3023信邦","電子零組件","7.25","7.25","7.25","32","0.00"," ","17,412","17,412","17,412","32","0","285.00","-19.50"," "
" "," ","","3024憶聲","光電","13.84","12.03","12.06","31","-1.78"," ","38,374","33,343","33,443","31","-4,931","13.30","0.05"," "
" "," ","","3025星通","通信網路","12.89","12.89","12.89","32","0.00"," ","7,319","7,319","7,319","32","0","56.00","-1.00"," "
" "," ","","3026禾伸堂","電子零組件","9.54","9.54","9.54","32","0.00"," ","15,840","15,840","15,840","32","0","640.00","-57.00"," "
" "," ","","3027盛達","通信網路","14.29","14.29","14.29","32","0.00"," ","18,578","18,578","18,578","32","0","19.10","-0.80"," "
" "," ","","3028增你強","電子通路","13.23","13.23","13.23","32","0.00"," ","31,398","31,398","31,398","32","0","67.30","-1.00"," "
" "," ","","3029零壹","資訊服務","12.92","12.92","12.92","32","0.00"," ","21,588","21,588","21,588","32","0","104.00","0.00"," "
" "," ","","3030德律","其他電子","17.7","17.07","17.07","21","-0.63"," ","41,812","40,332","40,332","21","-1,480","292.50","-4.00"," "
" "," ","","3031佰鴻","光電","33.22","33.22","33.22","32","0.00"," ","57,555","57,555","57,555","32","0","23.55","-0.60"," "
" "," ","","3032偉訓","電子零組件","35.99","35.99","35.99","32","0.00"," ","40,776","40,776","40,776","32","0","77.50","-1.50"," "
" "," ","","3033威健","電子通路","8.82","8.39","8.28","10","-0.54"," ","42,820","42,820","42,820","32","0","50.00","-0.50"," "
" "," ","","3034聯詠","半導體","1.78","1.78","1.78","32","0.00"," ","10,849","10,849","10,849","32","0","507.00","4.00"," "
" "," ","","3035智原","半導體","14.06","14.06","14.06","32","0.00"," ","36,649","36,649","36,649","32","0","197.50","4.50"," "
" "," ","","3036文曄","電子通路","17.53","17.68","17.67","30","0.14"," ","222,566","224,566","224,566","40","2,000","205.50","-2.00"," "
" "," ","","3037欣興","電子零組件","14.5","14.35","14.34","10","-0.16"," ","230,543","228,202","228,202","21","-2,340","839.00","-57.00"," "
" "," ","","3038全台","光電","18.17","18.17","18.17","32","0.00"," ","28,604","28,604","28,604","32","0","20.65","0.00"," "
" "," ","","3040遠見","其他","36.38","36.38","36.38","32","0.00"," ","24,094","24,094","24,094","32","0","35.85","-0.75"," "
" "," ","","3041揚智","半導體","16.51","16.51","17.61","41","1.10"," ","23,152","23,152","25,025","41","1,873","23.70","-0.50"," "
" "," ","","3042晶技","電子零組件","5.45","5.4","5.36","10","-0.09"," ","18,714","18,539","18,406","10","-308","165.00","0.50"," "
" "," ","","3043科風","其他電子","1.14","1.14","1.14","32","0.00"," ","448","448","448","32","0","20.75","-0.15"," "
" "," ","","3044健鼎","電子零組件","4.91","4.91","4.91","32","0.00"," ","25,846","25,846","25,846","32","0","393.00","-13.00"," "
" "," ","","3045台灣大","通信網路","6.02","3.64","3.64","21","-2.38"," ","224,331","135,805","135,805","21","-88,526","113.50","1.50"," "
" "," ","","3046建卅卅","電腦週邊","43.74","43.74","43.74","32","0.00"," ","34,319","34,319","34,319","32","0","55.00","-0.90"," "
" "," ","","3047訊舟","通信網路","3.42","3.42","3.3","20","-0.12"," ","7,702","7,702","7,430","20","-271","14.65","-0.30"," "
" "," ","","3048益登","電子通路","29.33","29.33","29.33","32","0.00"," ","79,164","79,164","79,164","32","0","50.40","-0.40"," "
" "," ","","3049精金","光電","35.86","35.86","35.86","32","0.00"," ","287,601","287,601","287,601","32","0","10.90","-0.20"," "
" "," ","","3050鈺德","光電","29.32","29.32","29.32","32","0.00"," ","45,452","45,452","45,452","32","0","11.60","-0.10"," "
" "," ","","3051力特","光電","10.84","10.81","10.69","10","-0.15"," ","18,112","18,063","17,853","10","-259","22.45","-0.55"," "
" "," ","","3052夆典","營建","7.94","7.94","7.94","32","0.00"," ","18,541","18,541","18,541","32","0","10.70","0.05"," "
" "," ","","3054立萬利","食品","59.07","59.07","59.07","32","0.00"," ","47,645","47,645","47,645","32","0","54.20","-0.90"," "
" "," ","","3055蔚華科","電子通路","30.91","30.91","30.91","32","0.00"," ","35,550","35,550","35,550","32","0","135.50","-15.00"," "
" "," ","","3056富華新","營建","10.58","10.66","10.66","40","0.08"," ","50,864","51,229","51,229","40","365","14.00","-0.15"," "
" "," ","","3057喬鼎","電腦週邊","14.17","14.17","14.5","41","0.33"," ","9,619","9,619","9,843","41","224","16.15","0.00"," "
" "," ","","3058立德","電子零組件","3.85","3.85","1.89","20","-1.96"," ","7,781","7,781","3,815","20","-3,966","8.50","-0.08"," "
" "," ","","3059華晶科","光電","7.21","7.21","7.21","32","0.00"," ","22,198","22,193","22,193","21","-5","40.00","-0.65"," "
" "," ","","3060銘異","電腦週邊","1.47","1.47","1.79","41","0.32"," ","2,029","2,029","2,465","41","436","28.90","-1.00"," "
" "," ","","3062建漢","通信網路","3.63","3.63","3.63","32","0.00"," ","11,987","11,987","11,987","32","0","20.80","-0.50"," "
" "," ","","3090日電貿","電子零組件","3.98","37.43","37.43","40","33.45"," ","11,455","107,655","107,654","30","96,199","164.00","-7.50"," "
" "," ","","3092鴻碩","電子零組件","8.27","8.27","8.27","32","0.00"," ","8,823","8,823","8,823","32","0","24.40","-0.20"," "
" "," ","","3094聯傑","半導體","10.67","10.67","10.67","32","0.00"," ","8,875","8,875","8,875","32","0","36.20","-0.65"," "
" "," ","","3130一零四","雲端","14.73","14.73","14.73","32","0.00"," ","4,892","4,892","4,892","32","0","206.00","0.00"," "
" "," ","","3135凌航","半導體","37.64","36.79","36.74","10","-0.90"," ","35,704","35,704","35,704","32","0","156.00","6.00"," "
" "," ","","3138耀登","通信網路","11.05","11.05","11.05","32","0.00"," ","6,233","6,233","6,233","32","0","98.20","-2.80"," "
" "," ","","3149正達","光電","1.34","1.26","1.19","10","-0.15"," ","3,043","2,857","2,696","10","-347","69.60","1.10"," "
" "," ","","3150鈺寶-創","半導體","32.63","32.63","32.63","32","0.00"," ","14,483","14,483","14,483","32","0","16.80","-0.10"," "
" "," ","","3164景岳","生技醫療業","11.75","11.75","11.78","41","0.03"," ","10,115","10,115","10,135","41","20","16.40","0.05"," "
" "," ","","3167大量","電機","8.43","8.43","8.43","32","0.00"," ","7,589","7,619","7,619","40","30","620.00","-68.00"," "
" "," ","","3168眾福科","光電","42.83","42.83","42.83","32","0.00"," ","32,168","32,168","32,168","32","0","43.80","0.50"," "
" "," ","","3189景碩","半導體","24.65","24.62","24.59","10","-0.06"," ","129,904","129,731","129,611","10","-293","711.00","-74.00"," "
" "," ","","3209全科","電子通路","7.03","7.03","8.36","41","1.33"," ","16,561","16,561","19,686","41","3,124","57.90","-0.10"," "
" "," ","","3229晟鈦","電子零組件","31.88","31.88","31.88","32","0.00"," ","20,492","20,492","20,492","32","0","39.50","-4.15"," "
" "," ","","3231緯創","電腦週邊","2.51","2.51","2.51","32","0.00"," ","80,068","79,938","79,908","10","-160","179.00","5.50"," "
" "," ","","3257虹冠電","半導體","31.88","31.88","31.87","20","-0.01"," ","25,452","25,452","25,442","20","-10","51.70","-1.20"," "
" "," ","","3266昇陽","營建","14.93","14.93","14.93","32","0.00"," ","52,614","52,614","52,614","32","0","13.60","0.05"," "
" "," ","","3296勝德","電子零組件","9.73","9.73","9.73","32","0.00"," ","9,413","9,413","9,413","32","0","27.00","-0.25"," "
" "," ","","3305昇貿","其他電子","8.37","8.37","8.37","32","0.00"," ","12,113","12,113","12,114","41","1","109.50","-3.50"," "
" "," ","","3308聯德","電子零組件","42.82","42.82","42.82","32","0.00"," ","25,695","25,695","25,695","32","0","20.40","0.30"," "
" "," ","","3311閎暉","通信網路","38.14","38.14","38.14","32","0.00"," ","38,146","38,146","38,146","32","0","34.15","-0.05"," "
" "," ","","3312弘憶股","電子通路","31.36","31.36","31.36","32","0.00"," ","57,286","57,286","57,286","32","0","47.25","-1.10"," "
" "," ","","3321同泰","電子零組件","8.04","8.04","8.04","32","0.00"," ","6,930","6,930","6,930","32","0","18.75","-0.10"," "
" "," ","","3338泰碩","電子零組件","16.94","19.44","19.46","50","2.52"," ","14,894","17,095","17,110","50","2,216","64.10","-2.30"," "
" "," ","","3346麗清","汽車","7.32","7.32","7.29","20","-0.03"," ","8,880","8,880","8,840","20","-40","20.70","-0.30"," "
" "," ","","3356奇偶","光電","18.72","10.43","10.35","10","-8.37"," ","14,970","8,342","8,342","21","-6,628","58.30","0.30"," "
" "," ","","3376新日興","電子零組件","8.99","8.99","8.98","20","-0.01"," ","17,600","17,600","17,582","20","-18","185.50","-6.00"," "
" "," ","","3380明泰","通信網路","54.6","54.6","54.6","32","0.00"," ","295,797","295,797","295,797","32","0","29.80","-0.80"," "
" "," ","","3406玉晶光","光電","7.66","7.65","7.65","21","-0.01"," ","8,636","8,634","8,632","10","-4","507.00","-25.00"," "
" "," ","","3413京鼎","半導體","6.49","6.49","6.5","41","0.01"," ","7,196","7,196","7,213","41","17","327.50","-13.50"," "
" "," ","","3416融程電","電腦週邊","40.31","40.31","40.31","32","0.00"," ","32,448","32,448","32,448","32","0","183.50","5.00"," "
" "," ","","3419譁裕","通信網路","12.28","13.13","13.9","50","1.62"," ","14,802","15,824","16,751","50","1,949","12.20","-0.35"," "
" "," ","","3432台端","電子零組件","16.67","16.67","16.67","32","0.00"," ","7,040","7,040","7,040","32","0","17.50","-0.30"," "
" "," ","","3437榮創","光電","2.95","2.95","2.95","32","0.00"," ","4,274","4,274","4,274","32","0","17.75","-0.15"," "
" "," ","","3443創意","半導體","34.83","34.83","34.83","32","0.00"," ","46,688","46,688","46,688","32","0","4070.00","-310.00"," "
" "," ","","3447展達","通信網路","46.7","46.7","46.7","32","0.00"," ","36,174","36,174","36,174","32","0","29.45","-0.60"," "
" "," ","","3450聯鈞","半導體","7.96","7.96","7.96","32","0.00"," ","11,598","11,598","11,598","32","0","427.00","-47.00"," "
" "," ","","3481群創","光電","0.05","0.05","0.05","32","0.00"," ","4,651","4,651","4,651","32","0","49.50","-2.40"," "
" "," ","","3494誠研","電腦週邊","13.33","13.33","13.33","32","0.00"," ","12,638","12,638","12,638","32","0","7.36","-0.02"," "
" "," ","","3501維熹","電子零組件","21.25","21.25","21.25","32","0.00"," ","25,131","25,131","25,131","32","0","40.30","0.05"," "
" "," ","","3504揚明光","光電","32.62","32.62","32.62","32","0.00"," ","37,218","37,218","37,218","32","0","62.10","-2.60"," "
" "," ","","3515華擎","電腦週邊","46.31","46.31","46.31","32","0.00"," ","57,218","57,218","57,218","32","0","206.50","-3.50"," "
" "," ","","3518柏騰","其他電子","3.8","3.8","3.8","32","0.00"," ","3,713","3,713","3,713","32","0","26.45","0.05"," "
" "," ","","3528安馳","電子通路","56.49","56.49","56.49","32","0.00"," ","37,647","37,647","37,647","32","0","85.10","-0.30"," "
" "," ","","3530晶相光","半導體","22.83","22.83","22.83","32","0.00"," ","17,691","17,691","17,691","32","0","57.50","-0.70"," "
" "," ","","3532台勝科","半導體","69.73","69.73","69.73","32","0.00"," ","270,451","270,451","270,451","32","0","379.50","-42.00"," "
" "," ","","3533嘉澤","電子零組件","18.44","18.44","18.44","32","0.00"," ","20,753","20,753","20,753","32","0","1970.00","-65.00"," "
" "," ","","3535晶彩科","光電","15.51","15.51","15.51","32","0.00"," ","12,266","12,266","12,266","32","0","87.10","-2.40"," "
" "," ","","3543州巧","光電","15.01","15.01","15.01","32","0.00"," ","16,561","16,561","16,561","32","0","27.20","-1.00"," "
" "," ","","3545敦泰","半導體","6.65","6.66","6.66","40","0.01"," ","14,720","14,822","14,822","40","102","49.15","-0.25"," "
" "," ","","3550聯穎","電子零組件","17.03","17.03","13.77","20","-3.26"," ","18,319","18,319","14,812","20","-3,507","21.95","-0.65"," "
" "," ","","3557嘉威","居家","15.29","15.29","15.32","41","0.03"," ","12,893","12,893","12,925","41","32","26.45","0.15"," "
" "," ","","3563牧德","光電","31.06","31.06","31.06","32","0.00"," ","19,867","19,867","19,867","32","0","667.00","-7.00"," "
" "," ","","3576聯合再生","光電","11.96","11.96","11.96","32","0.00"," ","194,803","194,803","194,803","32","0","18.30","-0.05"," "
" "," ","","3583辛耘","半導體","12.3","12.3","11.82","20","-0.48"," ","9,887","9,887","9,887","32","0","715.00","-44.00"," "
" "," ","","3588通嘉","半導體","8.19","8.19","8.19","32","0.00"," ","5,077","5,077","5,077","32","0","54.70","-0.40"," "
" "," ","","3591艾笛森","光電","6.92","6.92","6.92","32","0.00"," ","10,066","10,066","10,066","32","0","21.10","0.40"," "
" "," ","","3592瑞鼎","半導體","16.24","15.59","15.59","21","-0.65"," ","12,320","11,826","11,826","21","-494","239.00","3.00"," "
" "," ","","3593力銘","電子零組件","25.44","25.44","25.44","32","0.00"," ","15,478","15,478","15,478","32","0","13.85","-0.05"," "
" "," ","","3596智易","通信網路","18.81","18.81","18.81","32","0.00"," ","41,467","41,467","41,467","32","0","185.00","-2.00"," "
" "," ","","3605宏致","電子零組件","9.27","9.11","9.11","21","-0.16"," ","15,202","15,968","15,968","40","766","91.00","-3.50"," "
" "," ","","3607谷崧","電子零組件","9.02","9.02","9.02","32","0.00"," ","10,980","10,980","10,985","41","5","14.40","-0.40"," "
" "," ","","3617碩天","其他電子","17.93","17.93","17.93","32","0.00"," ","16,999","16,999","16,999","32","0","213.00","-3.50"," "
" "," ","","3622洋華","光電","34.99","34.99","34.99","32","0.00"," ","52,957","52,957","52,957","32","1","53.60","0.40"," "
