統一代號,股票名稱,產業別,B0_股價日期,B0_成交,B0_漲跌幅,B0_成交張數,B0_成交額(百萬),B0_PER,B0_5日均量,B0_5日均額(百萬),B0_量價狀態,B0_金額日變化率(%),B0_爆發倍數(X),今日上榜,△,法人持股,外資持股比,最新動態,5日ΔChange,20日ΔChange,60日ΔChange,120日ΔChange,B2_外資成交動態,B2_投信成交動態,B2_外資發行動態,B2_投信發行動態,B3_連買狀態,軋空評估,套牢評估,B4_融資減幅_當日,B4_融資減幅_5日,B4_融資減張_當日,B4_融資減張_5日,B4_融資減張_當日估算(萬),B4_借券減幅_當日,B4_借券減幅_5日,B4_借券減張_當日,B4_借券減張_5日,B4_借券減張_當日估算(萬),B4_融券增幅_當日,B4_融券增幅_5日,B4_融券增張_當日,B4_融券增張_5日,B4_融券增張_當日估算(萬),B4_融資增幅_當日,B4_融資增幅_5日,B4_借券增幅_當日,B4_借券增幅_5日,B4_融資增張_當日,B4_融資增張_5日,B4_融資增張_當日估算(萬),B4_借券增張_當日,B4_借券增張_5日,B4_借券增張_當日估算(萬),B4_借券實際減額_當日,B4_借券實際減額_5日,B4_借券實際增額_當日,B4_借券實際增額_5日,B5_1000張_週動態,B5_1000張_最新週,B5_1000張_6周,B5_800張_週動態,B5_800張_最新週,B5_800張_6周,B5_600張_週動態,B5_600張_最新週,B5_600張_6周,B5_400張_週動態,B5_400張_最新週,B5_400張_6周,B5_共振狀態,B6_總額(億),B6_成交均價,B6_收盤價,B6_防守狀態,B7_董監持股%,B7_董監質押%,B7_持股近月增減%,B7_持股動態,B7_持股近半年增減%,B7_質押近月增減%,B7_質押動態,B8_日連買,B8_週連買,B8_囤貨張數
4442,竣邦-KY,紡織纖維,09/17,54.6,-2.5,68.0,3.76,11.1,220.0,12.4,📉 縮量小跌 (主力洗盤止跌，擇機進場),26.174496644295296,0.3,,,,61.60,,,,,,,,,,,,⚠️ 初危,-1.63,-5.47,,,,,,,,,0.0,77.8,0.0,14.0,0.0,-1.63,-5.47,2.8,14.6,,,,,,,,,,,🚀 劇增,4.72,7.049999999999999,📉 小減,-0.85,1.0000000000000004,📉 小減,-0.86,-1.5899999999999999,📉 小減,-0.87,-1.9899999999999998,,,,,,32.8,0,0.0,🔄 持平,0.1,-1.13,✅ 大減,3,4,915.0
4502,健信,電機機械,09/17,15.7,0.0,20.0,0.31,,51.0,0.8,⚖️ 溫和震盪整理,-29.54545454545454,0.39,,,,4.10,,,,,,,,,,🌐 外資日連買(3)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,-0.27,🔄 持平,-0.0,-1.8499999999999999,↘️ 微減,-0.02,-0.29,↗️ 微增,0.05,1.3499999999999999,,,,,,21.9,99.8,0.0,🔄 持平,0.0,0.0,➖ 持平,18,4,627.0
4503,金雨,電機機械,09/17,22.8,1.33,47.0,1.06,6.13,86.0,1.95,⚖️ 溫和震盪整理,-17.829457364341085,0.54,,,,2.10,,,,,,🔥 強延續 (32.2%),,,,🌐 外資日連買(4)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,🔼 進駐,,,,,,,-0.89,-12.6,-8.0,-128.0,-18.2,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,-0.14,🔄 持平,-0.0,-1.43,,,,,,22.1,0,0.0,🔄 持平,0.0,0.0,➖ 持平,7,3,156.0
4506,崇友,電機機械,09/17,119.5,0.42,99.0,11.8,15.5,71.0,8.46,⏸️ 平量滯漲 (拋壓增大，高位見頂),75.07418397626114,1.39,,,,4.60,,,,,,🔄 持平 (0%),,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.04,-0.09999999999999999,↗️ 微增,0.44,0.38,🔄 持平,-0.0,0.77,↗️ 微增,0.01,0.13,,,,,,61.1,0,0.0,🔄 持平,0.0,0.0,➖ 持平,1,4,164.0
4510,高鋒,電機機械,09/17,44.05,3.65,1078.0,47.7,46.4,667.0,28.69,⚖️ 溫和震盪整理,400.5246589716685,1.66,,,,6.60,,,,,,🔥 強延續 (34.2%),,🔥 持續加碼 (0.34%),,🌐 外資日連買(5)-⚡ 買盤點火,,,-2.37,-5.53,-103.0,-248.0,-453.7,,,,,,,,,,,,,,,,,,-11.0,196.0,-48.5,,,,,📉 小減,-0.99,-0.98,📉 小減,-0.99,-0.98,↘️ 微減,-0.38,-0.3700000000000002,⚠️ 大減,-1.31,-1.5,,,,,,17.4,30.6,0.0,🔄 持平,-0.3,0.0,➖ 持平,5,3,309.0
4513,福裕,電機機械,09/17,15.8,1.94,127.0,2.0,,130.0,2.01,⚖️ 溫和震盪整理,83.48623853211008,1.0,,,,4.40,,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,-100.0,-106.0,-158.0,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.02,0.1,↗️ 微增,0.01,0.71,↗️ 微增,0.43,0.66,↗️ 微增,0.08,0.46,,,,,,30.1,20.5,0.0,🔄 持平,11.7,0.0,➖ 持平,4,4,282.0
4523,永彰,電機機械,09/17,23.7,-0.42,81.0,1.92,0.87,79.0,1.9,⏸️ 平量滯漲 (拋壓增大，高位見頂),23.076923076923062,1.01,,,,3.50,,,,,,,,,,🌐 外資日連買(4)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.01,0.16,↗️ 微增,0.01,0.15000000000000002,↗️ 微增,0.01,1.09,↗️ 微增,0.01,0.2,雙引擎 | 長短線,,,,,43.2,63.0,0.0,🔄 持平,0.2,-22.8,🌟 遽減,2,4,80.0
4527,方土霖,電機機械,09/17,40.7,-0.25,21.0,0.86,9.44,21.0,0.88,⏸️ 平量滯漲 (拋壓增大，高位見頂),91.1111111111111,0.98,,,,1.90,,,,,,🔄 持平 (0%),,,,🌐 外資日連買(2)-🆕 試單觀察 | 🌐 外資週連買(7)-🚀 趨勢加溫,,,,,,,,,-100.0,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.02,0.15000000000000002,↗️ 微增,0.02,0.15000000000000002,↗️ 微增,0.02,0.16,↗️ 微增,0.03,0.72,雙引擎 | 長短線,,,,,28.4,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2,4,111.0
4528,江興鍛,電機機械,09/17,14.85,0.34,104.0,1.53,,37.0,0.54,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),282.5,2.83,,,,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,-0.009999999999999998,,,,,,44.8,0,6.8,🔥 大增,6.8,0.0,➖ 持平,4,4,38.0
4529,淳紳,其他業,09/17,3.45,-2.27,20.0,0.07,,22.0,0.08,🥀 平量價縮 (下跌中繼，弱反彈信號),40.000000000000014,0.88,,,,38.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,1.22,🔄 持平,-0.0,0.07,🔄 持平,-0.0,0.07,🔄 持平,-0.0,0.07,,,,,,31.7,0,0.0,🔄 持平,31.69,0.0,➖ 持平,3,2,63.0
4530,宏易,觀光餐旅,09/17,24.3,-3.19,96.0,2.23,1215.0,48.0,1.19,🛡️ 放量小跌 (見底信號，越跌越買反轉),4359.999999999999,1.87,,,,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,↘️ 微減,-0.31,-0.31,↘️ 微減,-0.31,-0.15,,,,,,15.7,0,,無,,,無,2,4,112.0
4533,協易機,電機機械,09/17,24.6,-0.4,361.0,8.91,41.0,372.0,9.15,⏸️ 平量滯漲 (拋壓增大，高位見頂),50.50675675675676,0.97,,,,5.50,,,,,,,,,,🌐 外資日連買(4)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.16,9.46,↘️ 微減,-0.16,8.78,↘️ 微減,-0.16,8.09,↘️ 微減,-0.1,7.1000000000000005,,,,,,9.7,0,0.0,🔄 持平,-1.2,0.0,➖ 持平,5,4,875.0
4534,慶騰,電機機械,09/17,27.95,0.18,340.0,9.52,60.8,392.0,10.98,⏸️ 平量滯漲 (拋壓增大，高位見頂),37.572254335260105,0.87,,,,3.40,,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,-1.41,🚀 劇增,2.0,-0.39999999999999997,↗️ 微增,0.23,-2.05,↘️ 微減,-0.21,-1.45,,,,,,19.9,0,0.0,🔄 持平,0.0,0.0,➖ 持平,5,4,258.0
4535,至興,電機機械,09/17,27.1,0.37,5.0,0.14,19.1,12.0,0.32,⚖️ 溫和震盪整理,366.6666666666667,0.44,,,,0.20,,,,,,🔄 持平 (0%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,↘️ 微減,-0.01,-0.04,↘️ 微減,-0.01,-0.04,,,,,,47.6,0,0.0,🔄 持平,0.4,0.0,➖ 持平,1,3,34.0
4538,大詠城,電機機械,09/17,17.35,0.0,13.0,0.23,43.4,14.0,0.25,⏸️ 平量滯漲 (拋壓增大，高位見頂),-37.83783783783784,0.92,,,,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.03,0.23,↗️ 微增,0.03,0.23,↗️ 微增,0.03,0.23,↗️ 微增,0.03,0.24000000000000002,雙引擎 | 長短線,,,,,26.1,0,0.1,📈 增,0.4,0.0,➖ 持平,0,4,101.0
4541,晟田,其他業,09/17,57.5,1.23,563.0,32.2,14.7,748.0,42.9,⏸️ 平量滯漲 (拋壓增大，高位見頂),3.536977491961424,0.75,,,,11.00,,,,,,,,,,,,,,,,,,,,,,,,,9.0,21.0,51.8,,,,,4.0,166.0,23.0,,,,,,,,🚀 劇增,2.25,0.24999999999999983,🔥 大增,1.0,-6.01,🔥 大增,1.12,-3.8399999999999994,📉 小減,-0.63,-1.7700000000000005,,,,,,12.2,0,0.0,🔄 持平,0.0,0.0,➖ 持平,4,4,549.0
4542,科嶠,電子零組件業,09/17,278.5,9.86,765.0,211.0,123.0,373.0,99.0,🚀 放量大漲 (量價齊升，持續看漲),439.64194373401534,2.13,,,,6.60,,,,,,,,,,,,,,,,,,,,,,,36.0,36.0,9.0,9.0,250.6,,,,,,,,,,,,,,,🔄 持平,0.0,-0.27999999999999997,🔄 持平,-0.0,-0.4499999999999997,↗️ 微增,0.09,-2.5,↗️ 微增,0.01,-2.71,,,,,,17.2,8.42,0.0,🔄 持平,6.1,0.0,➖ 持平,3,3,83.0
4543,萬在,電機機械,09/17,28.25,1.8,64.0,1.8,11.0,63.0,1.75,⚖️ 溫和震盪整理,-1.098901098901095,1.03,,,,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,-0.07,🔄 持平,-0.0,-0.07,🔄 持平,-0.0,-0.07,↘️ 微減,-0.05,0.5199999999999999,,,,,,7.23,0,0.34,📈 增,0.34,0.0,➖ 持平,4,4,71.0
4549,桓達,電機機械,09/17,95.1,0.11,22.0,2.12,23.3,39.0,3.75,⚖️ 溫和震盪整理,-64.24957841483979,0.57,,,,3.70,,,,,,🔄 持平 (0.0%),,,,,🔼 進駐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,,,16.1,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2,3,369.0
4550,長佳,電機機械,09/17,23.95,-1.03,16.0,0.39,12.5,11.0,0.27,⏸️ 平量滯漲 (拋壓增大，高位見頂),1200.0000000000002,1.44,,,,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.21,🚀 劇增,2.16,2.3699999999999997,↗️ 微增,0.05,0.26,↗️ 微增,0.07,0.36,,,,,,19.3,0,0.0,🔄 持平,0.0,0.0,➖ 持平,1,2,63.0
4554,橙的,其他電子業,09/17,28.4,0.89,6.0,0.17,10.0,14.0,0.39,⚖️ 溫和震盪整理,0.0,0.44,,,,24.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,,,48.9,0,6.4,🔥 大增,6.4,0.0,➖ 持平,1,4,100.0
4556,旭然,其他業,09/17,82.8,1.72,638.0,52.8,77.4,1716.0,157.7,📈 價升量縮 (量價背離，下方承接看拉高),-36.91756272401434,0.33,,,,10.80,,,,,,,,💤 籌碼沉澱中,,,,,,,,,,,,,,,,,,,,,,21.1,138.0,11.0,568.0,91.1,78.0,260.0,645.8,,,645.0,2204.0,↘️ 微減,-0.02,0.26,↘️ 微減,-0.02,0.26,↘️ 微減,-0.02,0.26,↘️ 微減,-0.02,0.26,,,,,,32.1,0,0.0,🔄 持平,-2.2,0.0,➖ 持平,2,3,1226.0
4558,寶緯,電機機械,09/17,17.55,-0.28,43.0,0.75,19.7,18.0,0.32,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),177.77777777777777,2.34,,,,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.01,1.9,↘️ 微減,-0.01,-0.09,↘️ 微減,-0.01,0.0,↘️ 微減,-0.01,-0.1600000000000001,,,,,,15.1,0,0.0,🔄 持平,7.06,0.0,➖ 持平,2,3,153.0
4561,健椿,電機機械,09/17,40.3,1.26,71.0,2.86,23.6,83.0,3.36,⏸️ 平量滯漲 (拋壓增大，高位見頂),34.90566037735847,0.85,,,,2.60,,,,,,🔥 強延續 (46.8%),,💤 籌碼沉澱中,,🌐 外資日連買(3)-🆕 試單觀察 | 🌐 外資週連買(4)-🌱 週線發動,🔼 進駐,,,,,,,-2.66,-17.6,-21.0,-164.0,-84.6,,,,,,,,,,,,,,,,-85.1,-656.0,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,,,20.0,0,0.0,🔄 持平,0.1,0.0,➖ 持平,5,4,132.0
4563,百德,電機機械,09/17,46.2,1.54,265.0,12.3,,143.0,6.51,⚖️ 溫和震盪整理,99.02912621359225,1.89,,,,2.40,,,,,,⚠️ 趨緩 (16.2%),,🔥 持續加碼 (0.08%),,🌐 外資日連買(2)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,🔼 進駐,,,,,,,-3.7,-15.5,-22.0,-105.0,-101.6,,,,,,,,,,,,,,,,-102.0,-472.0,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,,,44.6,8.15,0.0,🔄 持平,0.0,0.0,➖ 持平,7,4,174.0
4568,科際精密,電機機械,09/17,39.6,-0.88,8.0,0.32,21.8,3.0,0.12,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),700.0,2.67,,,,19.90,,,,,,,,,,,,⚠️ 初危,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.060000000000000005,🔄 持平,-0.0,0.060000000000000005,🔄 持平,-0.0,0.060000000000000005,🔄 持平,-0.0,0.060000000000000005,,,,,,16.4,0,0.0,🔄 持平,0.7,0.0,➖ 持平,2,1,8.0
4577,達航科技,其他電子業,09/17,83.2,-0.72,348.0,29.5,,304.0,25.7,⏸️ 平量滯漲 (拋壓增大，高位見頂),84.375,1.15,,,,1.90,,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,0.51,-5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,1.05,,,,,,13.6,0,0.0,🔄 持平,-4.7,0.0,➖ 持平,2,4,469.0
4580,捷流閥業,電機機械,09/17,81.0,0.0,44.0,3.56,13.4,54.0,4.4,⏸️ 平量滯漲 (拋壓增大，高位見頂),-37.323943661971825,0.81,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🚀 劇增,2.15,1.99,↗️ 微增,0.01,-0.14999999999999997,↗️ 微增,0.01,-0.14999999999999997,↗️ 微增,0.01,-0.14999999999999997,雙引擎,,,,,10.6,10.1,0.0,🔄 持平,0.0,0.0,➖ 持平,5,4,91.0
4584,君帆,電機機械,09/17,37.0,0.0,3.0,0.1,14.9,5.0,0.17,⚖️ 溫和震盪整理,25.0,0.59,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,-0.02,🔄 持平,-0.0,-0.02,🔄 持平,-0.0,-0.02,🔄 持平,-0.0,-0.02,,,,,,17.6,0,0.0,🔄 持平,-17.2,0.0,➖ 持平,1,4,15.0
4609,唐鋒,居家生活,09/17,4.24,0.24,10.0,0.04,22.3,17.0,0.07,⚖️ 溫和震盪整理,100.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.05,🔄 持平,-0.0,0.05,↘️ 微減,-0.01,0.060000000000000005,↘️ 微減,-0.01,0.060000000000000005,,,,,,19.0,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2,4,98.0
4702,中美實,居家生活,09/17,9.34,-0.21,40.0,0.37,4.19,77.0,0.72,⚖️ 溫和震盪整理,37.037037037037024,0.51,,,,44.00,,,,,,,,,,,,,-2.87,-11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.04,↗️ 微增,0.03,-0.009999999999999953,,,,,,42.6,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2,4,90.0
4706,大恭,化學工業,09/17,33.7,-0.15,9.0,0.31,30.1,23.0,0.82,⚖️ 溫和震盪整理,-69.6078431372549,0.38,,,,29.50,,,,,,,,,,,,,1.85,-32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.36,0.26,↗️ 微增,0.36,0.26,↗️ 微增,0.36,0.26,↗️ 微增,0.35,0.84,雙引擎 | 長短線,,,,,57.1,0,0.1,📈 增,22.2,0.0,➖ 持平,2,4,798.0
4707,磐亞,化學工業,09/17,26.8,0.19,1579.0,42.9,20.8,1782.0,47.46,⏸️ 平量滯漲 (拋壓增大，高位見頂),-0.9237875288683584,0.9,,,,0.60,,,,,,,,💤 籌碼沉澱中,,,,,,,,,,,,,,,,,,,,,,1.63,15.0,,,,106.0,866.0,284.1,,,288.0,2295.0,⚠️ 大減,-1.23,-0.6600000000000001,↘️ 微減,-0.34,-0.27,📉 小減,-0.55,-0.5700000000000001,📉 小減,-0.55,-0.3100000000000001,,,,,,7.01,74.6,0.0,🔄 持平,-4.29,0.0,➖ 持平,2,4,847.0
4711,永純,化學工業,09/17,16.5,0.0,12.0,0.19,19.4,31.0,0.5,⚖️ 溫和震盪整理,-74.32432432432432,0.38,,,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,,,18.5,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2,4,103.0
4714,永捷,化學工業,09/17,11.5,0.44,2271.0,26.3,,1830.0,20.78,⏸️ 平量滯漲 (拋壓增大，高位見頂),62.34567901234569,1.27,,,,4.20,,,,,,,,,,🌐 外資日連買(3)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,,,15.0,283.0,3.0,17.0,3.4,,,0.09,10.1,,,,7.0,680.0,8.0,,,,,↗️ 微增,0.11,1.02,↗️ 微增,0.12,1.05,↗️ 微增,0.39,0.68,↗️ 微增,0.3,0.63,雙引擎 | 長短線,,,,,10.2,0,0.0,🔄 持平,-2.5,0.0,➖ 持平,3,2,806.0
4716,大立,化學工業,09/17,16.8,0.9,323.0,5.43,29.5,395.0,6.61,⏸️ 平量滯漲 (拋壓增大，高位見頂),68.11145510835912,0.82,,,,3.60,,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,📈 小增,0.52,-4.43,📉 小減,-0.51,-4.4399999999999995,↗️ 微增,0.33,-4.36,↗️ 微增,0.32,-4.449999999999999,雙引擎,,,,,10.6,30.1,0.2,📈 增,1.2,-0.7,↘️ 微減,2,3,864.0
4721,美琪瑪,化學工業,09/17,73.1,2.38,189.0,13.7,14.7,216.0,15.49,⚖️ 溫和震盪整理,-25.543478260869566,0.88,,,,7.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔥 大增,1.42,1.43,↗️ 微增,0.12,1.4300000000000002,↗️ 微增,0.12,-0.5,↗️ 微增,0.12,-0.5099999999999999,雙引擎,,,,,8.97,0,0.0,🔄 持平,-0.46,0.0,➖ 持平,5,4,285.0
4726,永昕,生技醫療業,09/17,22.6,0.67,96.0,2.17,,147.0,3.36,⚖️ 溫和震盪整理,6.372549019607843,0.65,,,,20.50,,,,,,,,,,,,,0.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.01,0.03,↗️ 微增,0.02,0.04000000000000002,↗️ 微增,0.02,0.05000000000000002,↘️ 微減,-0.01,0.05,,,,,,21.1,33.9,0.0,🔄 持平,0.0,0.0,➖ 持平,4,4,151.0
4728,雙美,生技醫療業,09/17,392.0,0.0,15.0,5.98,26.3,7.0,2.64,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),38.106235565819865,2.27,,,,20.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,-0.01,↘️ 微減,-0.01,-0.02,,,,,,7.96,0,-0.01,↘️ 微減,-0.04,0.0,➖ 持平,3,2,10.0
4729,熒茂,光電業,09/17,18.55,0.27,70.0,1.31,41.2,41.0,0.76,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),367.8571428571428,1.72,,,,2.40,,,,,,⚠️ 趨緩 (5.7%),,,,🌐 外資日連買(2)-🆕 試單觀察 | 🌐 外資週連買(4)-🌱 週線發動,🔼 進駐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.06,-1.7400000000000002,↗️ 微增,0.06,-1.7299999999999995,↗️ 微增,0.06,-0.9,↗️ 微增,0.07,-0.9500000000000001,雙引擎,,,,,21.0,0,0.1,📈 增,-12.0,0.0,➖ 持平,6,4,80.0
4735,豪展,生技醫療業,09/17,35.65,0.0,53.0,1.89,5.93,26.0,0.93,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),551.7241379310345,2.03,,,,0.40,,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,19.1,19.1,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,,,19.8,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2,3,45.0
4741,泓瀚,化學工業,09/17,37.85,1.61,44.0,1.67,31.3,76.0,2.85,📈 價升量縮 (量價背離，下方承接看拉高),-31.557377049180324,0.59,,,,6.40,,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,,0.89,-9.9,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,↗️ 微增,0.01,-1.94,↗️ 微增,0.12,0.8499999999999999,,,,,,30.9,0,0.0,🔄 持平,0.0,0.0,➖ 持平,5,4,315.0
4743,合一,生技醫療業,09/17,44.6,0.9,747.0,33.3,343.0,898.0,39.58,⏸️ 平量滯漲 (拋壓增大，高位見頂),40.506329113924046,0.84,,,,10.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,764.0,35.7,,,35.6,3367.0,↗️ 微增,0.23,0.10999999999999993,↗️ 微增,0.04,0.29,↗️ 微增,0.32,-0.049999999999999954,↗️ 微增,0.2,0.010000000000000023,雙引擎 | 長短線,,,,,0.0,0,0.0,🔄 持平,0.0,0.0,➖ 持平,3,4,285.0
4744,皇將,生技醫療業,09/17,30.3,0.5,325.0,9.89,19.8,152.0,4.52,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),4.324894514767941,2.19,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.88,14.6,,,,,,,,,,,↗️ 微增,0.13,0.5800000000000001,↗️ 微增,0.13,0.6000000000000001,↗️ 微增,0.13,-0.65,↗️ 微增,0.13,0.21999999999999997,雙引擎 | 長短線,,,,,10.3,0,1.19,🔥 大增,2.46,0.0,➖ 持平,3,4,438.0
4745,合富-KY,生技醫療業,09/17,11.7,0.0,3.0,0.04,,16.0,0.19,⚖️ 溫和震盪整理,-76.47058823529412,0.21,,,,11.20,,,,,,,,,,,,,,,,,,-1.57,-25.7,-8.0,-173.0,-9.4,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.06,-2.2500000000000004,↗️ 微增,0.06,-2.1200000000000006,↗️ 微增,0.06,-1.9800000000000004,↗️ 微增,0.07,-1.7599999999999998,雙引擎,,,,,24.2,34.1,1.2,🔥 大增,2.7,0.0,➖ 持平,6,4,91.0
4747,強生,生技醫療業,09/17,24.0,0.84,24.0,0.57,12.2,57.0,1.39,⚖️ 溫和震盪整理,-71.06598984771574,0.41,,,,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,,↗️ 微增,0.01,15.08,↗️ 微增,0.01,15.98,↗️ 微增,0.01,13.46,↗️ 微增,0.01,10.04,雙引擎 | 長短線,,,,,32.5,68.8,,無,,,無,3,3,100.0
4749,新應材,半導體業,09/17,740.0,3.35,387.0,285.0,57.4,478.0,345.8,⚖️ 溫和震盪整理,39.02439024390243,0.82,,,,13.10,,,,,,,🔄 持平 (0%),,💤 籌碼沉澱中,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,1874.0,↘️ 微減,-0.09,-0.9799999999999999,↘️ 微減,-0.09,-1.18,↘️ 微減,-0.13,-1.8699999999999999,↗️ 微增,0.04,0.8699999999999999,,,,,,12.1,0,0.0,🔄 持平,-1.0,0.0,➖ 持平,2,4,224.0
4754,國碳科,化學工業,09/17,37.4,-0.27,10.0,0.39,11.5,18.0,0.69,⚖️ 溫和震盪整理,39.28571428571428,0.57,,,,0.40,,,,,,,,,,,,,0.0,-33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,,,23.3,0,0.0,🔄 持平,0.0,0.0,➖ 持平,1,4,49.0
