統一代號,股票名稱,產業別,B0_股價日期,B0_成交,B0_漲跌幅,B0_成交張數,B0_成交額(百萬),B0_PER,B0_5日均量,B0_5日均額(百萬),B0_量價狀態,B0_金額日變化率(%),B0_爆發倍數(X),今日上榜,△,法人持股,外資持股比,最新動態,5日ΔChange,20日ΔChange,60日ΔChange,120日ΔChange,B2_外資成交動態,B2_投信成交動態,B2_外資發行動態,B2_投信發行動態,B3_連買狀態,軋空評估,套牢評估,B4_融資減幅_當日,B4_融資減幅_5日,B4_融資減張_當日,B4_融資減張_5日,B4_融資減張_當日估算(萬),B4_借券減幅_當日,B4_借券減幅_5日,B4_借券減張_當日,B4_借券減張_5日,B4_借券減張_當日估算(萬),B4_融券增幅_當日,B4_融券增幅_5日,B4_融券增張_當日,B4_融券增張_5日,B4_融券增張_當日估算(萬),B4_融資增幅_當日,B4_融資增幅_5日,B4_借券增幅_當日,B4_借券增幅_5日,B4_融資增張_當日,B4_融資增張_5日,B4_融資增張_當日估算(萬),B4_借券增張_當日,B4_借券增張_5日,B4_借券增張_當日估算(萬),B4_借券實際減額_當日,B4_借券實際減額_5日,B4_借券實際增額_當日,B4_借券實際增額_5日,B5_1000張_週動態,B5_1000張_最新週,B5_1000張_6周,B5_800張_週動態,B5_800張_最新週,B5_800張_6周,B5_600張_週動態,B5_600張_最新週,B5_600張_6周,B5_400張_週動態,B5_400張_最新週,B5_400張_6周,B5_共振狀態,B6_總額(億),B6_成交均價,B6_收盤價,B6_防守狀態,B7_董監持股%,B7_董監質押%,B7_持股近月增減%,B7_持股動態,B7_持股近半年增減%,B7_質押近月增減%,B7_質押動態,B8_日連買,B8_週連買,B8_囤貨張數
2373,震旦行,其他電子業,09/18,53.1,0.57,25.0,1.34,14.3,29.0,1.53,⏸️ 平量滯漲 (拋壓增大，高位見頂),-41.22807017543859,0.88,,,,1.40,,,,,,🔄 持平 (0%),,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,,,53.0,48.0,0.1,📈 增,0.1,-0.6,↘️ 微減,3.0,4.0,18.391
2374,佳能,光電業,09/18,67.5,1.05,2134.0,143.0,20.3,1782.0,118.82,⏸️ 平量滯漲 (拋壓增大，高位見頂),12.598425196850393,1.2,🔴5日 🟡20日,0.08000000000000007,5.788868845476945,5.70,🪜 階梯吸籌 | 📈 上升,0.38751426954070567,1.1442597559215972,,,🔄 持平 (0%),,💤 籌碼沉澱中,,🌐 外資日連買(3)-🆕 試單觀察,,,,,-26.0,-462.0,-175.5,,,,,,,,,,,,,,,,,,99.0,523.0,668.2,,,665.0,3491.0,↘️ 微減,-0.36,-1.6799999999999997,↘️ 微減,-0.31,-1.94,↗️ 微增,0.07,-1.93,↗️ 微增,0.01,-1.95,,,,,,12.2,0,0.0,🔄 持平,-0.1,0.0,➖ 持平,9.0,4.0,905.823
2375,凱美,電子零組件業,09/18,119.5,1.7,1302.0,155.0,28.7,1620.0,193.0,⚖️ 溫和震盪整理,-34.87394957983193,0.8,🔴5日,0.129999999999999,9.102955284223004,8.70,📈 上升,0.5600000000000005,,,,,,🔥 持續加碼 (0.18%),,,,,,,-7.0,-143.0,-83.6,,,,,,,,5.0,15.0,59.8,,,,,,,,,,,-704.0,-356.0,,,↗️ 微增,0.02,-7.609999999999999,📉 小減,-0.81,-8.440000000000001,↗️ 微增,0.26,-6.74,📈 小增,0.57,-6.050000000000001,雙引擎,,,,,9.03,0,0.0,🔄 持平,0.0,0.0,➖ 持平,9.0,4.0,125.164
2376,技嘉,電腦及週邊設備業,09/18,356.0,0.28,6587.0,2373.0,13.3,4140.0,1457.6,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),38.04537521815008,1.63,🟢60日 🔵120日,0.10466858532118195,27.93091264699681,22.10,🪜 階梯吸籌 | 📈 上升,,,2.150057432420219,10.362974360407588,,⚠️ 趨緩 (3.53%),,🔥 持續加碼 (0.03%),🏦 投信日連買(7)-⚡ 買盤點火 | 🏦 投信週連買(3)-🌱 週線發動,,,,,160.0,-156.0,5696.0,,,,,,,,,,,,,,,,,,230.0,1610.0,8188.0,,,8300.0,56252.0,📈 小增,0.57,1.63,↗️ 微增,0.45,1.95,↗️ 微增,0.33,1.5100000000000002,↗️ 微增,0.27,1.5499999999999998,雙引擎 | 長短線,,,,,5.22,25.4,0.0,🔄 持平,0.0,-10.5,🌟 遽減,7.0,4.0,5381.697
2377,微星,電腦及週邊設備業,09/18,155.0,1.31,7126.0,1100.0,13.4,6139.0,935.2,⏸️ 平量滯漲 (拋壓增大，高位見頂),5.263157894736836,1.18,🔴5日 🟡20日 🟢60日 🔵120日,0.03834291326540651,20.365672495621943,19.20,🪜 階梯吸籌 | ⚠️ 趨緩,0.5909281367538384,4.315243808692227,10.649291902372607,11.128191857061818,⚠️ 趨緩 (4.3%),📉 調節洗盤 (-0.2%),🔥 持續加碼 (0.04%),🔄 今日量縮持平,🌐 外資日連買(6)-⚡ 買盤點火,🔥 點火,,-0.81,-5.8,-99.0,-749.0,-1534.5,,,,,,-6.49,35.8,-5.0,19.0,-77.5,,,,,,,,303.0,1088.0,4696.5,,,4679.0,16619.0,🔥 大增,1.25,0.6500000000000004,🔥 大增,1.28,0.6600000000000001,📈 小增,0.68,0.6799999999999997,📈 小增,0.58,0.3700000000000001,雙引擎 | 長短線,,,,,11.2,0,0.0,🔄 持平,0.0,0.0,➖ 持平,5.0,4.0,4736.129999999999
2379,瑞昱,半導體業,09/18,727.0,1.68,2537.0,1837.0,26.2,2551.0,1833.4,⚖️ 溫和震盪整理,-18.137254901960787,1.0,🔴5日 🟡20日 🔵120日,0.15773972564912953,49.99007389331894,45.20,🪜 階梯吸籌 | ⚠️ 趨緩,0.8043351022307874,1.1756587639913931,,4.999235517078233,🔥 強延續 (38.5%),🚨 劇烈倒貨 (-0.46%),🔥 持續加碼 (0.19%),💤 籌碼沉澱中,🌐 外資日連買(3)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動 | 🏦 投信週連買(9)-🚀 趨勢加溫,🔥 點火,,,,,,,,,-86.0,-843.0,-6252.2,50.0,200.0,5.0,10.0,363.5,,,,,,,,,,,-6260.0,-60673.0,,,↘️ 微減,-0.13,-0.5000000000000001,↗️ 微增,0.24,-0.43000000000000005,↗️ 微增,0.36,-0.26,↗️ 微增,0.05,-0.7200000000000001,,,,,,3.2,22.2,0.0,🔄 持平,0.0,0.0,➖ 持平,8.0,4.0,2556.0339999999997
2380,虹光,電腦及週邊設備業,09/18,17.3,4.85,161.0,2.76,,165.0,2.75,✈️ 平量大漲 (一致看漲無拋壓，加速上漲),-58.92857142857143,1.0,,,,0.70,,,,,,,,,,🌐 外資日連買(9)-⚡ 買盤點火 | 🌐 外資週連買(5)-🚀 趨勢加溫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.01,🔄 持平,-0.0,0.01,🔄 持平,-0.0,0.01,↗️ 微增,0.01,-0.6699999999999999,,,,,,7.83,0,0.0,🔄 持平,0.04,0.0,➖ 持平,15.0,4.0,155.231
2382,廣達,電腦及週邊設備業,09/18,343.0,-0.29,21517.0,7383.0,14.9,14164.0,4809.6,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),32.02789699570816,1.54,🔴5日 🟡20日 🟢60日 🔵120日,-0.005457789571018168,31.61089994788992,24.00,📉 下降,0.3072371145855186,1.158089580136,4.620570958769854,6.883017447499704,🔄 持平 (0%),🔥 強延續 (23.8%),💤 籌碼沉澱中,🔥 持續加碼 (0.12%),🏦 投信日連買(6)-⚡ 買盤點火 | 🏦 投信週連買(6)-🚀 趨勢加溫,,,,,190.0,-507.0,6517.0,,,-467.0,-3379.0,-16018.1,-12.2,43.3,-12.0,26.0,-411.6,,,,,,,,,,,-16024.0,-113864.0,,,↗️ 微增,0.14,0.35,↗️ 微增,0.28,0.3400000000000001,↗️ 微增,0.2,0.26,↗️ 微增,0.25,0.31,雙引擎 | 長短線,,,,,12.3,0,-0.7,🚨 減/大減,-0.7,0.0,➖ 持平,6.0,4.0,7272.406000000001
2383,台光電,電子零組件業,09/18,4890.0,4.15,3625.0,17713.0,76.5,2775.0,13738.4,✈️ 平量大漲 (一致看漲無拋壓，加速上漲),-36.54665950205982,1.29,,0.0,,43.50,🔄 持平,,,,,,,,,🌐 外資日連買(3)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,,,-7.14,550.0,-2.0,22.0,-978.0,-1.71,9.77,-0.78,10.8,-40.0,205.0,-19560.0,,,,,,-1954.0,25713.0,↘️ 微減,-0.38,-1.9000000000000001,↘️ 微減,-0.14,-1.8800000000000001,↘️ 微減,-0.1,-0.7999999999999999,↗️ 微增,0.17,-1.21,,7.15,4847.5 / 4865.29,4905.0,🛡️ 防守成功,8.58,0,0.0,🔄 持平,-0.28,0.0,➖ 持平,16.0,4.0,843.967
2385,群光,電子零組件業,09/18,106.0,0.47,6290.0,667.0,11.8,2774.0,293.2,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),166.8,2.27,🔴5日 🟡20日 🟢60日,0.09166030239195067,19.41051975769541,24.60,🪜 階梯吸籌 | 📈 上升,0.31854126000755656,1.3112670097879082,2.5405724713231876,,⚠️ 趨緩 (0.85%),🔄 持平 (0%),💤 籌碼沉澱中,💤 籌碼沉澱中,🌐 外資日連買(6)-⚡ 買盤點火 | 🏦 投信日連買(2)-🆕 試單觀察,,,,,-21.0,-117.0,-222.6,,,,,,,,,,,,,,,,,,343.0,335.0,3635.8,,,3639.0,3565.0,↗️ 微增,0.1,0.06000000000000001,↘️ 微減,-0.13,-0.29,↘️ 微減,-0.03,-0.15999999999999998,↘️ 微減,-0.09,-0.009999999999999981,,,,,,10.4,35.1,0.0,🔄 持平,-0.1,0.0,➖ 持平,7.0,4.0,3374.053999999999
2387,精元,電腦及週邊設備業,09/18,36.85,1.38,253.0,9.26,12.4,160.0,5.8,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),52.05254515599342,1.6,,,,8.70,,,,,,,🔥 強延續 (10.4%),,🔥 持續加碼 (0.01%),🏦 投信日連買(4)-🆕 試單觀察 | 🏦 投信週連買(2)-🌱 週線發動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.02,-0.15000000000000002,↗️ 微增,0.44,0.26999999999999996,↗️ 微增,0.04,0.02999999999999997,↗️ 微增,0.05,0.08999999999999998,雙引擎,,,,,33.7,0,0.0,🔄 持平,0.0,0.0,➖ 持平,3.0,4.0,121.0
2388,威盛,半導體業,09/18,69.9,0.29,2798.0,197.0,43.1,3292.0,233.6,⏸️ 平量滯漲 (拋壓增大，高位見頂),-41.194029850746276,0.84,,-15.409971874645144,,15.20,📉 下降,,,,,,,💤 籌碼沉澱中,,,,,1.71,-5.29,180.0,-598.0,1258.2,,,,,,,,,,,,,2.36,8.0,,,,298.0,957.0,2083.0,,,2096.0,6738.0,↘️ 微減,-0.33,-0.43999999999999995,📉 小減,-0.63,-0.08999999999999997,📉 小減,-0.9,-0.6000000000000001,📉 小減,-0.94,-0.17999999999999997,,,,,,8.4,0,0.0,🔄 持平,-0.01,0.0,➖ 持平,10.0,4.0,446.09
2390,云辰,其他電子業,09/18,10.2,-0.49,245.0,2.49,,498.0,5.04,⚖️ 溫和震盪整理,-68.32061068702289,0.49,,,,2.60,,,,,,,,,,🌐 外資日連買(3)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.19,0.36,📉 小減,-0.61,-0.9899999999999999,📉 小減,-0.58,-0.24,↘️ 微減,-0.11,-0.78,,,,,,29.0,1.36,0.0,🔄 持平,0.0,0.0,➖ 持平,4.0,4.0,148.0
2392,正崴,電子零組件業,09/18,41.95,-0.36,1382.0,58.0,5.41,1769.0,73.9,⏸️ 平量滯漲 (拋壓增大，高位見頂),-12.121212121212121,0.78,🔵120日,-0.08000000000000007,8.505946473944938,8.60,📉 下降,,,,2.640917008580498,,,💤 籌碼沉澱中,,,,,,,,,,-0.29,-15.3,-28.0,-1732.0,-117.5,,,,,,,,,,,,,,,,-117.0,-7202.0,,,↘️ 微減,-0.32,2.49,↘️ 微減,-0.16,2.4799999999999995,↘️ 微減,-0.19,1.9300000000000002,↘️ 微減,-0.11,2.44,,,,,,20.4,0,0.0,🔄 持平,0.0,0.0,➖ 持平,6.0,4.0,1510.029
2393,億光,光電業,09/18,64.4,1.9,2686.0,172.0,13.8,1475.0,93.18,⚖️ 溫和震盪整理,89.63616317530318,1.85,🔴5日 🟡20日,0.27728308411196245,16.071340503401537,28.60,🪜 階梯吸籌 | 📈 上升,0.5142674922540422,0.9899230287952676,,,🔥 強延續 (38.4%),🔥 強延續 (2.85%),🔥 持續加碼 (0.23%),🔥 持續加碼 (0.02%),🌐 外資日連買(3)-🆕 試單觀察 | 🏦 投信日連買(10)-🔥 波段認養 | 🏦 投信週連買(2)-🌱 週線發動,🔼 進駐,,,,,,,,,,,,,,,,,,,,,,,,,,,-205.0,-475.0,,,↗️ 微增,0.09,0.2300000000000001,↗️ 微增,0.06,0.010000000000000009,↗️ 微增,0.06,0.6100000000000001,↘️ 微減,-0.01,0.24999999999999994,,,,,,5.41,0,0.0,🔄 持平,0.0,0.0,➖ 持平,16.0,4.0,1042.129
2395,研華,電腦及週邊設備業,09/18,690.0,0.58,3372.0,2322.0,43.6,2979.0,2044.6,⏸️ 平量滯漲 (拋壓增大，高位見頂),7.599629286376275,1.14,🔴5日 🟡20日 🔵120日,-0.0029831115632390492,36.97166295057684,35.90,📉 下降,0.3213532780510633,0.5465685013615058,,3.6710278245877532,📉 調節洗盤 (-0.8%),🔄 持平 (0%),💤 籌碼沉澱中,💤 籌碼沉澱中,,,,1.11,-6.05,,,,,,,,,,,,,,,,3.89,38.7,,,,70.0,521.0,4830.0,,,4820.0,35631.0,↘️ 微減,-0.11,-1.3800000000000001,↗️ 微增,0.16,-0.98,↗️ 微增,0.03,-1.2100000000000002,↗️ 微增,0.13,-0.75,,0.8,688.95 / 689 / 690,690.0,🛡️ 防守成功,42.1,0,0.0,🔄 持平,12.9,0.0,➖ 持平,10.0,4.0,2103.406
2397,友通,電腦及週邊設備業,09/18,61.4,2.5,228.0,13.8,22.6,190.0,11.42,⚖️ 溫和震盪整理,-40.51724137931034,1.21,🟢60日,0.010000000000001563,14.587193613348765,14.60,🪜 階梯吸籌 | ⚠️ 趨緩,,,1.8399999999999999,,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔥 大增,1.08,0.88,📈 小增,0.92,1.6600000000000001,↘️ 微減,-0.44,1.75,↗️ 微增,0.02,1.01,雙引擎 | 長短線,,,,,45.1,0,0.0,🔄 持平,0.0,0.0,➖ 持平,6.0,4.0,386.697
2399,映泰,電腦及週邊設備業,09/18,48.45,-1.12,7612.0,370.0,12.2,7566.0,364.82,⏸️ 平量滯漲 (拋壓增大，高位見頂),-58.61297539149888,1.01,🔴5日 🟡20日,-0.830000000000001,7.818315553060079,8.60,📉 下降,1.75,1.9300000000000006,,,,,🚨 轉賣反轉 (-0.9%),,,,,,,,,,,,,,,-16.8,41.3,-80.0,116.0,-387.6,,,1.15,10.5,241.0,346.0,1167.6,121.0,1016.0,586.2,,,588.0,4706.0,↗️ 微增,0.01,-2.35,🚀 劇增,2.56,0.7199999999999999,🚀 劇增,2.97,-0.7499999999999999,🚀 劇增,2.9,0.5299999999999998,雙引擎,,,,,7.53,0,0.0,🔄 持平,0.0,0.0,➖ 持平,13.0,4.0,286.5
2401,凌陽,半導體業,09/18,25.45,2.83,2921.0,73.9,254.0,2188.0,53.64,⚖️ 溫和震盪整理,33.39350180505416,1.38,🔵120日,0.08999999999999986,17.161754343013207,16.90,🪜 階梯吸籌 | 📈 上升,,,,7.404528009994628,,,,,🌐 外資日連買(3)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,,,,108.0,414.0,274.9,,,,,↗️ 微增,0.09,-1.2300000000000002,↗️ 微增,0.09,-1.07,↘️ 微減,-0.23,-1.57,↘️ 微減,-0.04,-1.34,,,,,,15.7,31.4,0.0,🔄 持平,0.0,0.0,➖ 持平,8.0,4.0,1453.539
2402,毅嘉,電子零組件業,09/18,54.1,-0.37,758.0,41.2,32.4,803.0,43.46,⏸️ 平量滯漲 (拋壓增大，高位見頂),-7.2072072072072,0.95,,0.0,,5.50,🔄 持平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.0,287.0,-351.6,,,,,↗️ 微增,0.28,0.030000000000000013,📈 小增,0.53,0.24,↗️ 微增,0.08,0.52,↗️ 微增,0.33,0.41000000000000003,雙引擎 | 長短線,,,,,7.82,0,0.0,🔄 持平,1.41,0.0,➖ 持平,6.0,4.0,217.234
2404,漢唐,其他電子業,09/18,1125.0,9.22,3306.0,3645.0,17.0,1326.0,1415.0,🚀 放量大漲 (量價齊升，持續看漲),453.11077389984825,2.58,🔴5日 🔵120日,0.49089547225378993,30.83880076467876,37.00,📈 上升 | 🚀 衝進🔴5日榜單,0.5958947866340623,,,3.338146350276766,🔥 強延續 (22.5%),🔄 持平 (0%),🔥 持續加碼 (0.39%),💤 籌碼沉澱中,,,,,,,,,,,,,,,,4.0,12.0,450.0,,,,,,,,,,,,,16978.0,2910.0,📈 小增,0.5,-1.7799999999999998,↗️ 微增,0.03,0.6499999999999998,↗️ 微增,0.33,0.48,↗️ 微增,0.23,-0.010000000000000009,雙引擎,,,,,9.51,0,0.0,🔄 持平,0.0,0.0,➖ 持平,6.0,4.0,709.443
2405,輔信,電腦及週邊設備業,09/18,15.2,2.01,1086.0,16.3,,729.0,10.81,⚖️ 溫和震盪整理,1.2422360248447228,1.51,,0.0,,5.10,🔄 持平,,,,,🔄 持平 (0%),,,,🌐 外資日連買(3)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.03,0.23000000000000004,↘️ 微減,-0.02,0.48,↗️ 微增,0.16,0.21000000000000002,↘️ 微減,-0.17,-0.15000000000000008,,,,,,6.55,61.6,0.0,🔄 持平,0.0,0.0,➖ 持平,5.0,4.0,577.171
2406,國碩,光電業,09/18,27.65,3.95,4486.0,123.0,154.0,2575.0,69.06,⚖️ 溫和震盪整理,131.20300751879697,1.78,,0.0,,7.80,🔄 持平,,,,,,,,,🌐 外資日連買(3)-🆕 試單觀察,,,,,-52.0,-246.0,-143.8,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.07,-3.2100000000000004,🔄 持平,-0.0,-2.24,↘️ 微減,-0.04,-2.2,↘️ 微減,-0.18,-2.12,,,,,,6.81,60.0,0.0,🔄 持平,-0.15,0.0,➖ 持平,7.0,4.0,866.0459999999999
2408,南亞科,半導體業,09/18,525.0,7.58,79513.0,41317.0,19.3,48880.0,24154.4,🚀 放量大漲 (量價齊升，持續看漲),85.58594978214975,1.71,🔴5日 🟢60日 🔵120日,1.1683656552534707,21.83879583324373,15.80,🪜 階梯吸籌 | 📈 上升 | 🚀 衝進🔴5日榜單,0.7793452331130375,,2.6406345389660366,9.166406354018315,,🔥 強延續 (5.02%),🔥 持續加碼 (1.04%),🔥 持續加碼 (0.13%),🌐 外資日連買(3)-🆕 試單觀察 | 🏦 投信日連買(3)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,-2.7,-5.72,-1748.0,-3817.0,-91770.0,,,,,,,,294.0,328.0,15435.0,,,2.11,14.1,,,,811.0,4848.0,42577.5,,,42143.0,234097.0,⚠️ 大減,-1.03,-0.31000000000000005,📉 小減,-0.97,-0.08999999999999986,📉 小減,-0.89,0.08000000000000007,📉 小減,-0.91,0.2999999999999998,,,,,,29.3,0,0.0,🔄 持平,0.0,0.0,➖ 持平,6.0,4.0,43161.719000000005
2409,友達,光電業,09/18,30.35,1.17,348829.0,10470.0,112.0,306032.0,8996.0,⏸️ 平量滯漲 (拋壓增大，高位見頂),-5.870718331385416,1.16,🟡20日 🟢60日,-0.7018979277538477,14.042959325001949,14.50,📉 下降,,3.5432081744747013,2.7374944269910664,,🔄 持平 (0%),🔥 強延續 (1.04%),💤 籌碼沉澱中,🔥 持續加碼 (0.05%),,,,,,14196.0,-913.0,43084.9,,,,,,,,,,,,,,,,,,-6390.0,13070.0,-19393.6,,,-19179.0,35611.0,🚨 劇減,-1.69,3.0000000000000004,🚨 劇減,-1.7,3.0100000000000007,🚨 劇減,-1.67,3.04,🚨 劇減,-1.7,2.9099999999999997,,,,,,7.32,0,0.0,🔄 持平,0.0,0.0,➖ 持平,9.0,4.0,47128.491
2412,中華電,通信網路業,09/18,145.5,0.34,27670.0,4020.0,28.5,18694.0,2684.6,⏸️ 平量滯漲 (拋壓增大，高位見頂),82.64425261244888,1.5,🔴5日 🟡20日 🟢60日,0.07540352172031106,19.02584730346344,18.00,🪜 階梯吸籌 | ⚠️ 趨緩,0.5646039113699111,1.0052595954948984,1.7974252601117975,,⚠️ 趨緩 (26.8%),🔄 持平 (0%),🔥 持續加碼 (0.1%),💤 籌碼沉澱中,🌐 外資日連買(14)-🔥 波段認養 | 🌐 外資週連買(3)-🌱 週線發動,🔥 點火,,-9.73,-25.5,-191.0,-605.0,-2779.0,,,,,,-47.7,25.9,-31.0,7.0,-451.0,,,,,,,,2108.0,675.0,30671.4,,,30623.0,9920.0,↗️ 微增,0.4,0.4600000000000002,↗️ 微增,0.39,0.3700000000000001,↗️ 微增,0.38,0.38,↗️ 微增,0.4,0.3800000000000001,雙引擎 | 長短線,,,,,35.3,0,0.0,🔄 持平,0.0,0.0,➖ 持平,16.0,4.0,28397.3
2413,環科,電子零組件業,09/18,53.1,0.0,9403.0,504.0,14.2,8604.0,451.6,⏸️ 平量滯漲 (拋壓增大，高位見頂),-45.748116254036596,1.12,,0.0,,3.00,🔄 持平,,,,,,,,,,,,,,,,,,,,,,10.9,23.6,17.0,33.0,90.3,5.84,12.1,1.54,13.1,328.0,644.0,1741.7,39.0,299.0,207.1,,,,,↘️ 微減,-0.12,-0.19999999999999962,↘️ 微減,-0.12,0.5399999999999995,↘️ 微減,-0.12,-0.5800000000000004,⚠️ 大減,-1.24,-2.79,,,,,,12.6,57.6,0.0,🔄 持平,0.0,0.0,➖ 持平,6.0,4.0,191.0
2414,精技,電子通路業,09/18,53.3,1.33,113.0,5.98,13.0,111.0,5.82,⏸️ 平量滯漲 (拋壓增大，高位見頂),-6.562499999999993,1.03,,,,4.30,,,,,,🔄 持平 (0%),,,,🌐 外資日連買(2)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.05,0.9099999999999999,↗️ 微增,0.05,0.9099999999999999,↗️ 微增,0.05,0.9,↗️ 微增,0.05,0.66,雙引擎 | 長短線,,,,,33.5,78.8,0.0,🔄 持平,0.0,0.0,➖ 持平,7.0,4.0,125.446
2415,錩新,電子零組件業,09/18,27.2,0.93,71.0,1.93,17.2,77.0,2.1,⏸️ 平量滯漲 (拋壓增大，高位見頂),-43.56725146198831,0.92,,0.0,,20.60,🔄 持平,,,,,📉 調節洗盤 (-1.4%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.38999999999999996,🔄 持平,-0.0,0.4,↘️ 微減,-0.03,1.8800000000000001,↘️ 微減,-0.03,0.18999999999999995,,,,,,1.19,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2.0,4.0,76.157
2417,圓剛,電腦及週邊設備業,09/18,39.2,0.64,326.0,12.7,28.0,277.0,10.67,⏸️ 平量滯漲 (拋壓增大，高位見頂),-21.118012422360255,1.19,,0.0,,2.30,🔄 持平,,,,,,,,,🌐 外資日連買(5)-⚡ 買盤點火,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,-1.07,📈 小增,0.61,-0.46,↗️ 微增,0.11,-0.89,↗️ 微增,0.1,-0.9199999999999999,,,,,,24.6,0,0.0,🔄 持平,0.1,0.0,➖ 持平,5.0,4.0,107.679
2419,仲琦,通信網路業,09/18,27.9,0.0,1344.0,37.2,698.0,1095.0,30.1,⏸️ 平量滯漲 (拋壓增大，高位見頂),-25.3012048192771,1.24,,-1.309688781083071,,1.30,📉 下降,,,,,🔄 持平 (0%),,💤 籌碼沉澱中,,🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.38,-0.35,📈 小增,0.65,-0.38,↘️ 微減,-0.03,0.05000000000000002,↗️ 微增,0.19,-0.08999999999999997,雙引擎,,,,,62.4,0,0.0,🔄 持平,0.0,0.0,➖ 持平,4.0,4.0,95.99999999999997
2420,新巨,電子零組件業,09/18,53.4,-0.19,256.0,13.7,12.0,242.0,12.93,⏸️ 平量滯漲 (拋壓增大，高位見頂),-20.809248554913307,1.06,,0.0,,8.00,🔄 持平,,,,,🔄 持平 (0%),,💤 籌碼沉澱中,,🌐 外資週連買(2)-🌱 週線發動,,,0.49,-9.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.06,-1.35,↗️ 微增,0.49,-0.79,↗️ 微增,0.05,-0.8400000000000001,↗️ 微增,0.06,-1.31,,,,,,15.5,36.1,0.0,🔄 持平,0.0,0.0,➖ 持平,7.0,4.0,166.0
2421,建準,電子零組件業,09/18,167.0,3.09,3255.0,544.0,17.6,2348.0,383.2,⚖️ 溫和震盪整理,51.11111111111111,1.42,🟡20日 🟢60日 🔵120日,0.0647724931334892,37.884952038931374,36.20,🪜 階梯吸籌 | 📈 上升,,5.283591517852933,7.538537388744409,8.270978942978523,,🔄 持平 (0%),💤 籌碼沉澱中,💤 籌碼沉澱中,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,10.0,-149.0,167.0,,,,,,2.08,4.23,,,88.0,175.0,1469.6,,,,167.0,-2407.0,,,↘️ 微減,-0.25,3.999999999999999,↘️ 微減,-0.3,3.6900000000000004,↗️ 微增,0.21,3.660000000000001,↘️ 微減,-0.16,5.069999999999999,,,,,,6.97,40.0,0.0,🔄 持平,0.0,0.0,➖ 持平,10.0,4.0,902.0640000000001
2423,固緯,其他電子業,09/18,73.8,1.37,56.0,4.16,17.5,61.0,4.43,⏸️ 平量滯漲 (拋壓增大，高位見頂),13.661202185792343,0.94,,,,5.00,,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,-0.62,-8.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.01,🔄 持平,-0.0,0.01,🔄 持平,-0.0,0.47000000000000003,↗️ 微增,0.3,0.77,,,,,,8.96,0,0.0,🔄 持平,0.02,0.0,➖ 持平,4.0,4.0,130.0
2424,隴華,通信網路業,09/18,8.26,4.82,37.0,0.3,,84.0,0.68,🔒 縮量大漲 (鎖倉高控盤，延續上漲),-65.90909090909092,0.44,,,,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,,,16.5,87.8,0.0,🔄 持平,13.68,0.0,➖ 持平,3.0,4.0,33.0
