排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 年度,政府 機構 (%),政府 機構 增減,僑外 投資 (%),僑外 投資 增減,本國金 融機構 (%),本國金 融機構 增減,本國 法人 (%),本國 法人 增減,本國 個人 (%),本國 個人 增減,庫藏 股票 (%),庫藏 股票 增減
182,5220,萬達光電,20.1,0.35,1.77,2026,0.0,0.0,0.18,-0.14,0.91,0.26,27.2,-0.01,71.0,-0.88,0.76,0.76
183,6703,軒郁,105.5,1.5,1.44,2026,0.0,0.0,12.8,0.85,0.0,0.0,28.2,0.41,58.3,-1.19,0.76,-0.08
184,5314,世紀*,51.9,4.65,9.84,2026,0.0,0.0,6.24,0.6,0.23,0.23,28.6,-23.2,64.2,21.6,0.76,0.76
185,4976,佳凌,37.3,3.35,9.87,2026,0.0,0.0,3.43,1.89,1.71,-0.14,21.9,-0.6,72.2,-1.87,0.75,0.73
186,9951,皇田,52.7,0.7,1.35,2026,0.0,0.0,4.91,0.04,3.43,-0.21,28.3,0.79,62.6,-1.35,0.74,0.74
187,6691,洋基工程,650.0,43.0,7.08,2026,0.88,0.85,15.6,7.1,2.13,-13.7,48.8,-0.86,31.9,6.69,0.73,-0.11
188,3027,盛達,18.35,0.85,4.86,2026,0.0,0.0,1.69,0.28,0.0,-0.05,18.6,1.64,79.0,-1.62,0.73,-0.24
189,6640,均華,823.0,67.0,8.86,2026,0.0,0.0,7.1,3.64,1.49,1.49,68.8,0.88,21.9,-5.89,0.73,-0.12
190,6180,橘子,41.95,0.9,2.19,2026,0.0,0.0,22.9,-4.29,1.04,-0.48,19.3,1.29,56.1,2.76,0.72,0.72
191,4555,氣立,40.45,2.1,5.48,2026,0.0,0.0,2.74,0.65,0.0,-0.64,41.6,-1.49,54.9,0.77,0.71,0.71
192,2520,冠德,34.65,-0.45,-1.28,2026,0.0,0.0,12.7,-9.59,0.83,-2.24,33.1,6.19,52.6,5.11,0.71,0.53
193,5258,虹堡,51.6,2.6,5.31,2026,0.0,0.0,5.93,1.0,1.03,-2.1,21.5,0.98,70.8,-0.59,0.71,0.71
194,5452,佶優,24.75,1.85,8.08,2026,0.0,0.0,7.19,0.21,0.0,0.0,23.5,-0.48,68.6,-0.4,0.67,0.67
195,6835,圓裕,31.25,1.25,4.17,2026,0.0,0.0,6.49,-2.15,0.55,0.22,42.7,3.14,49.6,-1.88,0.67,0.67
196,3058,立德,8.26,0.21,2.61,2026,0.0,0.0,2.83,-1.9,0.62,0.04,6.1,-0.87,89.8,2.73,0.67,0.0
197,4569,六方科-KY,157.0,7.0,4.67,2026,0.0,0.0,67.1,0.1,0.14,0.02,1.51,0.81,30.6,-1.44,0.67,0.52
198,4438,廣越,60.7,0.0,0.0,2026,0.0,0.0,2.0,0.4,0.95,0.09,51.9,-1.93,44.5,1.05,0.66,0.4
199,9946,三發地產,18.05,0.0,0.0,2026,0.0,0.0,2.41,-0.59,0.0,0.0,63.3,0.23,33.7,-0.29,0.65,0.65
200,6538,倉和,138.0,9.5,7.39,2026,0.0,0.0,3.74,0.34,0.17,0.17,15.2,0.57,80.2,-1.72,0.65,0.65
201,8150,南茂,72.6,6.6,10.0,2026,0.0,0.0,42.9,11.6,1.16,-2.87,21.4,-2.01,34.0,-6.03,0.64,-0.73
202,5269,祥碩,1315.0,10.0,0.77,2026,0.0,0.0,8.16,-13.3,10.2,-3.65,49.9,-6.51,31.1,22.8,0.63,0.63
203,3346,麗清,19.0,0.8,4.4,2026,0.0,0.0,2.68,-0.63,0.0,0.0,20.2,-1.27,76.5,1.28,0.62,0.62
204,3062,建漢,19.3,0.95,5.18,2026,0.0,0.0,9.59,-2.15,0.05,-0.35,10.9,0.16,78.9,3.99,0.62,-1.66
205,2327,國巨*,502.0,45.5,9.97,2026,0.27,-0.1,47.5,-1.75,6.72,-1.72,12.6,0.04,32.3,3.53,0.62,0.0
206,6799,來頡,77.6,6.1,8.53,2026,0.0,0.0,9.21,0.97,0.0,0.0,17.1,0.76,73.1,-1.72,0.62,-0.01
207,2726,雅茗-KY,8.67,0.01,0.12,2026,0.0,0.0,23.6,-8.13,0.01,-0.09,2.15,-0.42,73.6,9.14,0.61,-0.49
208,6913,鴻呈,120.5,5.5,4.78,2026,0.0,0.0,0.94,0.08,2.05,0.07,27.6,-3.86,68.8,3.1,0.61,0.61
209,3597,映興,26.2,1.25,5.01,2026,0.0,0.0,0.91,-1.44,0.1,0.05,41.7,15.5,56.7,-13.9,0.61,-0.16
210,3594,磐儀,50.0,3.0,6.38,2026,0.0,0.0,1.75,-5.33,0.0,0.0,31.5,-0.03,66.2,5.36,0.59,0.0
211,8383,千附,68.5,6.2,9.95,2026,0.0,0.0,10.3,-2.21,0.0,0.0,29.5,3.1,59.6,-0.9,0.59,0.0
212,3303,岱稜,55.0,4.5,8.91,2026,0.05,0.05,4.12,-0.73,0.0,0.0,25.5,10.8,69.7,-10.7,0.59,0.59
213,2066,世德,58.8,1.8,3.16,2026,0.0,0.0,9.35,-1.26,14.2,-0.87,29.1,0.22,46.8,2.04,0.58,-0.13
214,7584,樂意,24.95,-0.55,-2.16,2026,0.0,0.0,19.6,4.1,0.0,0.0,47.0,-5.46,32.8,0.78,0.58,0.58
215,6492,生華科,38.95,-0.05,-0.13,2026,0.0,0.0,4.95,0.08,0.09,-0.06,21.2,-0.18,73.2,0.16,0.58,0.0
216,8112,至上,80.3,4.7,6.22,2026,0.52,0.52,27.9,17.9,8.74,-9.09,5.68,-1.58,56.6,-7.77,0.57,0.0
217,8927,北基,19.1,-0.4,-2.05,2026,0.03,0.03,0.89,-0.5,0.06,0.02,52.7,2.55,45.7,-2.67,0.57,0.57
218,7782,光速火箭,26.1,0.0,0.0,2026,0.0,0.0,0.28,0.09,0.0,0.0,70.9,-4.1,28.3,4.02,0.56,0.0
219,7736,虎山,70.4,0.1,0.14,2026,0.0,0.0,1.06,0.49,0.0,0.0,70.6,15.0,27.7,-16.1,0.56,0.56
220,8103,瀚荃,73.1,5.4,7.98,2026,0.21,0.09,24.0,6.25,1.49,1.37,21.7,0.21,52.0,-8.46,0.54,0.54
221,8996,高力,855.0,77.0,9.9,2026,4.94,3.76,33.3,15.8,12.4,10.2,3.14,-0.56,45.7,-29.7,0.54,0.54
222,2230,泰茂,22.35,0.6,2.76,2026,0.0,0.0,1.78,-0.31,0.4,-4.21,19.0,1.82,78.2,2.17,0.53,0.53
223,2439,美律,80.2,-0.7,-0.87,2026,0.0,0.0,13.7,-6.19,14.2,-0.4,11.2,1.58,60.4,4.49,0.52,0.52
224,2028,威致,15.45,0.3,1.98,2026,0.0,0.0,0.68,-0.02,0.0,0.0,68.9,0.11,29.9,-0.09,0.52,0.0
225,6854,錼創科技-KY創,91.1,8.2,9.89,2026,0.0,0.0,32.3,-5.51,0.0,0.0,20.4,-3.16,46.8,8.15,0.52,0.52
226,6761,穩得,138.0,12.0,9.52,2026,0.0,0.0,3.58,-0.73,0.0,0.0,34.1,-0.42,61.8,0.65,0.5,0.5
227,6715,嘉基,311.0,16.5,5.6,2026,0.0,0.0,4.64,2.85,0.01,-4.32,61.5,1.99,33.3,-1.0,0.48,0.48
228,8466,美吉吉-KY,16.8,0.45,2.75,2026,0.0,0.0,50.2,-0.51,0.0,-0.01,1.6,0.0,47.7,0.52,0.48,0.0
229,4147,中裕,55.0,-1.2,-2.14,2026,14.6,0.0,8.59,0.64,1.11,-3.78,21.0,0.96,54.2,1.71,0.47,0.47
230,6173,信昌電,145.5,13.0,9.81,2026,0.2,0.2,3.66,1.84,0.36,0.08,44.8,-0.33,50.5,-1.79,0.47,0.0
231,6527,明達醫,67.5,1.0,1.5,2026,0.0,0.0,0.05,-0.05,0.0,0.0,41.3,4.54,58.2,-4.48,0.46,0.0
232,8444,綠河-KY,5.44,0.45,9.02,2026,0.0,0.0,58.7,1.17,0.0,-1.22,10.0,0.41,30.8,-0.36,0.45,0.0
233,8916,光隆,42.85,0.2,0.47,2026,0.0,0.0,3.06,-0.38,5.13,-2.6,48.8,0.15,42.6,2.38,0.44,0.44
234,2483,百容,35.25,3.2,9.98,2026,0.0,0.0,0.93,-0.03,0.2,0.19,20.1,0.78,78.3,-1.38,0.44,0.44
235,2718,全心投控,42.75,0.65,1.54,2026,0.0,0.0,0.73,0.19,0.0,0.0,77.2,-0.01,21.7,-0.61,0.43,0.43
236,1595,川寶,50.0,4.5,9.89,2026,0.0,0.0,3.19,1.66,0.0,0.0,29.2,0.99,67.2,-3.08,0.43,0.43
237,8183,精星,29.0,1.45,5.26,2026,0.0,0.0,2.21,-0.35,0.43,-0.04,36.4,-0.07,60.5,0.47,0.41,0.0
238,1101,台泥,24.3,0.25,1.04,2026,0.17,0.0,17.9,0.53,3.45,-7.94,26.4,2.09,51.6,5.19,0.4,0.13
239,6645,金萬林-創,13.35,0.15,1.14,2026,0.0,0.0,0.61,-0.02,0.15,-0.13,12.5,1.38,86.4,-1.63,0.39,0.39
240,3609,三一東林,23.95,0.45,1.91,2026,0.0,0.0,3.43,-0.1,0.0,0.0,17.3,-2.19,78.8,1.9,0.39,0.39
241,5309,系統電,49.25,4.45,9.93,2026,0.0,0.0,3.18,-1.37,0.92,0.62,17.7,8.66,77.8,-8.3,0.39,0.39
242,3135,凌航,153.0,13.5,9.68,2026,0.0,0.0,3.07,3.05,0.0,0.0,48.2,-12.5,48.3,9.57,0.37,-0.08
243,6612,奈米醫材,70.1,0.3,0.43,2026,0.0,0.0,26.0,-0.46,0.13,-0.22,14.6,-0.12,58.9,0.44,0.37,0.37
244,8937,合騏*,24.0,1.1,4.8,2026,0.0,0.0,0.47,0.21,0.0,0.0,50.7,6.15,48.5,-6.72,0.35,0.35
245,4568,科際精密,38.7,-0.05,-0.13,2026,0.0,0.0,20.1,0.07,0.01,-0.02,54.3,-0.58,25.2,0.48,0.35,0.05
246,3257,虹冠電,50.5,3.65,7.79,2026,0.0,0.0,1.27,-0.7,0.33,0.24,39.6,-0.05,58.5,0.17,0.32,0.32
247,2421,建準,131.0,10.5,8.71,2026,0.28,0.21,30.3,10.2,1.74,1.02,23.1,1.45,44.2,-13.2,0.32,0.32
248,6472,保瑞,382.5,8.5,2.27,2026,0.82,-2.25,9.43,-1.94,0.95,-2.98,39.1,-0.16,49.4,7.27,0.29,0.06
249,3533,嘉澤,1855.0,165.0,9.76,2026,5.93,-1.17,44.1,3.14,12.4,-0.78,28.0,-0.22,9.23,-1.25,0.28,0.28
250,8908,欣雄,39.95,0.25,0.63,2026,23.6,0.0,0.18,-0.01,0.0,0.0,52.8,0.03,23.2,-0.29,0.27,0.27
251,6937,天虹,254.0,19.0,8.09,2026,0.0,0.0,2.15,-1.36,1.65,1.19,47.6,-0.39,48.4,0.29,0.27,0.27
252,6442,光聖,1155.0,105.0,10.0,2026,3.74,3.44,33.4,-0.98,14.9,7.66,7.91,-2.79,39.7,-7.6,0.25,0.25
253,6739,竹陞科技,821.0,53.0,6.9,2026,0.0,0.0,3.42,0.95,0.0,0.0,34.7,0.04,61.6,-0.99,0.24,0.0
254,2254,巨鎧精密-創,61.4,-0.5,-0.81,2026,0.0,0.0,23.6,-0.5,0.0,0.0,62.0,0.09,14.1,0.16,0.24,0.24
255,8070,長華*,45.65,4.1,9.87,2026,0.1,0.03,8.36,-2.56,7.65,7.31,55.6,0.94,28.0,-5.72,0.24,0.0
256,6535,順藥,87.0,-1.3,-1.47,2026,0.0,-0.15,5.61,-0.15,3.53,-0.01,49.1,-0.39,41.6,0.53,0.21,0.16
257,2492,華新科,218.0,19.5,9.82,2026,0.21,-0.13,11.1,0.42,1.17,0.74,40.8,0.47,46.6,-1.51,0.21,0.0
258,1103,嘉泥,13.1,-0.05,-0.38,2026,0.0,0.0,4.53,-0.9,0.0,0.0,54.3,0.18,40.9,0.53,0.2,0.2
259,5213,亞昕,21.65,0.25,1.17,2026,0.0,0.0,0.98,-0.41,0.24,-0.14,80.1,0.7,18.4,-0.14,0.2,-0.02
260,6425,易發,50.7,1.7,3.47,2026,0.0,0.0,6.56,5.02,0.84,0.84,22.9,-0.02,69.6,-6.03,0.19,0.19
261,6415,矽力*-KY,413.0,37.5,9.99,2026,1.45,-0.51,77.1,-9.08,5.6,0.06,0.84,0.6,14.9,8.93,0.15,0.0
262,4912,聯德控股-KY,82.3,3.3,4.18,2026,0.0,0.0,23.5,-8.73,1.25,0.78,2.69,0.11,72.4,7.69,0.15,0.15
263,6873,泓德能源,78.3,1.3,1.69,2026,0.0,-0.11,8.05,-4.32,1.49,-2.92,41.5,1.62,48.9,5.58,0.14,0.14
264,7750,新代,2035.0,185.0,10.0,2026,0.01,0.01,16.2,8.43,7.03,2.37,19.8,-0.52,56.8,-10.3,0.13,0.0
265,6958,日盛台駿,18.8,0.15,0.8,2026,0.0,0.0,0.34,0.0,41.6,0.0,50.4,0.13,7.55,-0.25,0.12,0.12
266,1815,富喬,66.3,6.0,9.95,2026,1.33,1.33,10.9,7.98,3.45,1.68,17.1,-0.2,67.1,-10.9,0.11,0.11
267,2348,海悅,76.9,0.6,0.79,2026,0.0,0.0,1.07,-0.61,0.08,-10.2,25.0,0.55,73.7,10.2,0.11,0.0
268,3518,柏騰,25.3,1.9,8.12,2026,0.0,0.0,5.65,-1.6,2.04,0.07,1.69,-0.08,90.5,1.51,0.1,0.1
269,1504,東元,64.8,4.3,7.11,2026,0.36,-0.95,12.0,2.83,1.9,-11.0,54.3,5.04,31.4,4.05,0.1,0.0
270,6716,應廣,77.6,7.0,9.92,2026,0.0,0.0,2.39,1.7,4.04,0.01,10.1,0.4,83.4,-2.2,0.09,0.09
271,6823,濾能,63.5,3.0,4.96,2026,0.0,0.0,24.5,-3.08,0.23,0.16,31.3,-4.59,43.9,7.53,0.09,-0.01
272,5278,尚凡*,24.0,0.6,2.56,2026,0.0,0.0,0.57,-0.64,0.0,0.0,57.8,3.27,41.5,-2.7,0.07,0.07
273,3580,友威科,71.0,5.0,7.58,2026,0.0,0.0,8.48,5.89,0.96,0.15,4.53,0.38,86.0,-6.43,0.07,0.0
274,3162,精確,59.0,3.3,5.92,2026,0.0,0.0,47.2,-9.78,0.4,0.34,2.93,1.26,49.4,8.15,0.06,0.02
275,6919,康霈*,103.0,0.0,0.0,2026,0.01,0.01,13.3,7.1,1.65,1.14,3.68,-4.95,81.3,-3.35,0.06,0.06
276,3224,三顧,35.0,0.55,1.6,2026,4.04,-0.59,0.43,-1.11,0.0,0.0,19.5,-3.09,76.0,4.8,0.05,-0.01
277,6021,美好證,34.1,2.45,7.74,2026,0.0,0.0,7.28,0.46,1.17,-0.35,57.7,0.53,33.8,-0.68,0.05,0.05
278,3481,群創,45.5,4.1,9.9,2026,1.23,0.87,22.7,-1.7,2.78,-0.26,4.33,-3.06,68.9,4.14,0.05,0.0
279,6584,南俊國際,425.5,18.0,4.42,2026,0.0,0.0,18.2,10.2,3.44,2.92,33.0,-0.14,45.3,-13.0,0.05,0.04
280,5469,瀚宇博,66.9,4.1,6.53,2026,0.0,0.0,12.0,0.01,1.98,1.06,47.8,0.55,38.2,-1.1,0.05,-0.52
281,6949,沛爾生醫-創,796.0,6.0,0.76,2026,0.0,0.0,3.31,2.44,0.0,0.0,53.2,-0.71,43.4,-1.71,0.05,-0.02
282,3211,順達,292.0,6.5,2.28,2026,13.1,9.04,13.3,1.11,23.3,2.01,10.7,2.08,39.6,-14.3,0.04,0.04
283,6590,普鴻,65.2,0.9,1.4,2026,0.0,0.0,0.05,-0.02,0.0,0.0,50.4,0.84,49.5,-0.86,0.04,0.04
284,8358,金居,298.0,27.0,9.96,2026,0.0,0.0,15.8,9.43,12.5,11.3,7.51,-4.31,64.1,-16.5,0.04,0.04
285,2355,敬鵬,36.65,2.15,6.23,2026,0.86,0.55,16.9,4.33,0.03,-0.51,4.51,1.02,77.7,-5.43,0.04,0.04
286,5548,安倉,20.5,0.1,0.49,2026,0.0,0.0,0.22,-0.09,0.96,-0.42,31.0,-0.71,67.8,1.19,0.04,0.04
287,6568,宏觀,132.0,12.0,10.0,2026,0.0,0.0,3.3,-0.02,0.85,-0.4,39.7,3.04,56.1,-2.1,0.04,-0.52
288,3011,今皓,11.6,0.3,2.65,2026,0.0,0.0,2.36,-3.46,3.46,3.05,11.0,9.46,83.1,-9.09,0.04,0.04
289,3059,華晶科,38.3,2.05,5.66,2026,0.0,-0.04,9.56,-3.25,0.14,-0.55,11.6,0.79,78.7,3.04,0.03,0.0
290,3207,耀勝,39.7,1.35,3.52,2026,0.0,0.0,1.04,-0.06,0.0,0.0,7.04,-6.02,91.9,6.05,0.03,0.03
291,6733,博晟生醫,27.5,1.3,4.96,2026,0.04,0.0,1.09,0.59,0.0,0.0,39.9,-0.98,58.9,0.36,0.03,0.03
292,6725,矽科宏晟,247.0,14.5,6.24,2026,0.0,0.0,3.92,0.16,0.5,-0.36,47.4,-0.43,48.1,0.61,0.03,0.03
293,3605,宏致,79.0,0.7,0.89,2026,0.0,0.0,11.6,-6.47,2.75,0.34,9.48,-1.0,76.1,7.17,0.03,-0.04
294,9960,邁達康,32.0,1.65,5.44,2026,0.0,0.0,9.05,0.2,0.0,0.0,31.8,-0.99,59.1,0.78,0.02,0.0
295,5289,宜鼎,1295.0,115.0,9.75,2026,0.0,0.0,27.8,7.31,5.94,-11.5,16.1,-0.07,50.2,4.21,0.02,0.02
296,6996,力領科技,173.0,6.0,3.59,2026,0.0,0.0,1.51,0.94,1.13,-2.7,56.6,0.13,40.7,1.6,0.02,0.02
297,5403,中菲,93.3,-0.2,-0.21,2026,0.0,0.0,5.49,-1.6,5.88,0.68,5.41,1.07,83.2,-0.11,0.02,-0.03
298,6643,M31,392.5,25.5,6.95,2026,0.54,0.0,10.3,-2.79,1.2,-3.17,5.74,-0.37,82.2,6.32,0.02,0.02
299,6683,雍智科技,927.0,84.0,9.96,2026,0.0,0.0,10.3,-2.71,8.23,6.19,20.3,1.24,61.2,-4.7,0.02,-0.02
300,7769,鴻勁,6180.0,560.0,9.96,2026,0.06,0.06,17.9,9.31,5.01,3.57,53.9,-1.58,23.1,-11.4,0.02,0.0
